"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717264,"2023-07-25",4,"2023-07-26T02:32:55.343Z","2023-07-26T02:32:58.823Z",TRUE,"pitch","b60c58eb-8e2a-40c3-9466-4624fbb0f610",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.43,1.61,NA,106.1,156.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Michael A. Taylor homers (12) on a fly ball to left center field.",1,9,7,77,"bottom",9,"2023-07-26T02:32:13.729Z","2023-07-26T02:34:06.216Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.3,3,0.87,0.4149,6.5879,25.968,-20.2048,-4.1583,6.7694,0.2861,3.0529,10.9537,-131.6199,-0.0772,-3.3753,50.0006,4.5695,-7.3513,14.4,4.8,24,2466,229,NA,NA,NA,NA,NA,NA,FALSE,-20.8,12.5,5.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T02:32:30.997Z","2023-07-26T02:32:34.343Z",TRUE,"pitch","2442efa2-e427-419c-af63-7d3ced1ad2fe",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.43,1.61,NA,87.38,185.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Michael A. Taylor homers (12) on a fly ball to left center field.",1,9,7,77,"bottom",9,"2023-07-26T02:32:13.729Z","2023-07-26T02:34:06.216Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,75.5,9,0.9,0.4585,6.7601,24.3044,-27.7097,6.6838,3.0897,0.7771,1.9655,7.9458,-119.7209,-0.4855,-3.4598,50.0002,4.6629,9.6464,21.6,8.4,24,2423,95,NA,NA,NA,NA,NA,NA,FALSE,-34.8,5.8,-14.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T02:32:16.076Z","2023-07-26T02:32:19.551Z",TRUE,"pitch","df2ef293-4eb5-4ea3-94df-4bdff466ec0f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.43,1.61,NA,119.07,148.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Michael A. Taylor homers (12) on a fly ball to left center field.",1,9,7,77,"bottom",9,"2023-07-26T02:32:13.729Z","2023-07-26T02:34:06.216Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.3,2,0.81,0.4237,6.6485,26.6201,-21.7021,-4.2971,6.1861,-0.0544,3.3346,9.9195,-129.2202,0.9899,-3.3825,50.004,4.6123,-7.277,13.2,4.8,24,2345,240,NA,NA,NA,NA,NA,NA,FALSE,-22.9,11.6,5.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",0,"2023-07-26T02:30:49.684Z","2023-07-26T02:32:16.076Z",FALSE,"action",NA,NA,"Pitching Change: Paul Sewald replaces Matt Brash.","Pitching Substitution",9,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623149,"/api/v1/people/623149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"77","atBat","Home Run","home_run","Michael A. Taylor homers (12) on a fly ball to left center field.",1,9,7,77,"bottom",9,"2023-07-26T02:32:13.729Z","2023-07-26T02:34:06.216Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T02:32:44.930Z","2023-07-26T02:32:55.343Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Home Run","home_run","Michael A. Taylor homers (12) on a fly ball to left center field.",1,9,7,77,"bottom",9,"2023-07-26T02:32:13.729Z","2023-07-26T02:34:06.216Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",4,"2023-07-26T02:29:21.648Z","2023-07-26T02:29:27.811Z",TRUE,"pitch","ea12d487-1b9a-427e-b382-5266dd7e57e4",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.29,1.48,NA,104.04,222.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,9,6,76,"top",9,"2023-07-26T02:27:56.934Z","2023-07-26T02:29:27.811Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,77.1,14,0.92,0.4539,6.244,21.9446,-37.8231,3.6198,-3.8237,0.3399,0.6111,4.6622,-120.3807,-4.0463,-2.0874,50.0039,5.6395,5.3465,8.4,10.8,24,2423,34,NA,NA,NA,NA,NA,NA,TRUE,-47.4,-7.6,-7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T02:28:40.719Z","2023-07-26T02:28:45.288Z",TRUE,"pitch","832949f5-62a8-4d8b-a213-edd0b23c882a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2452,1.476,NA,84.91,170.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,9,6,76,"top",9,"2023-07-26T02:27:56.934Z","2023-07-26T02:29:27.811Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,89.1,12,0.9,0.3896,6.0241,26.9399,-16.2123,-3.9702,7.9453,0.8419,2.5425,8.9475,-139.7525,-5.7414,-1.8634,50.0002,5.6616,-7.9742,20.4,3.6,24,2284,205,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.6,5.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T02:28:16.372Z","2023-07-26T02:28:19.504Z",TRUE,"pitch","620e109b-6e6b-4d3b-a906-7a714bdf5acf",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.48,NA,116.17,171.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,9,6,76,"top",9,"2023-07-26T02:27:56.934Z","2023-07-26T02:29:27.811Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.1,5,0.91,0.4375,5.9078,24.6207,-26.3468,2.9207,3.6711,0.0217,2.484,5.0812,-125.0654,-2.0637,-2.4139,50.0048,5.4754,4.6382,12,7.2,24,2525,88,NA,NA,NA,NA,NA,NA,FALSE,-30.5,6.4,-6.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",0,"2023-07-26T02:27:59.718Z","2023-07-26T02:28:04.100Z",TRUE,"pitch","74bad6f4-85e1-4a1d-81b6-dd85f2448bb5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3034,1.476,NA,120.93,171.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,9,6,76,"top",9,"2023-07-26T02:27:56.934Z","2023-07-26T02:29:27.811Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.6,5,0.92,0.3985,6.0337,29.9497,-21.2764,-8.1207,5.6907,-0.1031,2.4871,8.2644,-137.3598,-4.6486,-2.0934,50.0007,5.6448,-15.5427,31.2,6,24,2186,204,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.5,13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T02:29:05.274Z","2023-07-26T02:29:21.648Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,677594,"/api/v1/people/677594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Julio Rodriguez strikes out swinging.",0,9,6,76,"top",9,"2023-07-26T02:27:56.934Z","2023-07-26T02:29:27.811Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T02:27:10.582Z","2023-07-26T02:27:26.231Z",TRUE,"pitch","04e414cd-0c18-4639-b12e-99b92c0311f2",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.53,1.67,NA,139.95,191.97,"fly_ball","medium","8",151.18,98.86,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Sac Fly","sac_fly","Teoscar Hernandez out on a sacrifice fly to center fielder Michael A. Taylor. J.P. Crawford scores. Eugenio Suarez to 3rd.",1,9,6,75,"top",9,"2023-07-26T02:26:26.466Z","2023-07-26T02:27:26.231Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.1,7,0.91,0.4534,6.0554,25.2561,-25.9721,3.2718,4.1987,-0.6021,1.7336,3.6199,-121.1454,-3.2446,-2.5446,50.0007,5.3783,4.826,12,7.2,24,2268,76,99.2,49,260,NA,NA,NA,TRUE,-32.6,7.1,-6.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,553993,"Eugenio Suárez","/api/v1/people/553993",NA,NA,NA
717264,"2023-07-25",1,"2023-07-26T02:26:45.262Z","2023-07-26T02:26:49.408Z",TRUE,"pitch","60b1127f-6c6e-42aa-a8a0-fe49ab486166",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.5039,1.6628,NA,21.55,245.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Sac Fly","sac_fly","Teoscar Hernandez out on a sacrifice fly to center fielder Michael A. Taylor. J.P. Crawford scores. Eugenio Suarez to 3rd.",1,9,6,75,"top",9,"2023-07-26T02:26:26.466Z","2023-07-26T02:27:26.231Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.2,14,0.91,0.4403,6.2084,26.4193,-27.8774,1.4388,2.7499,2.504,-0.257,10.8101,-124.6719,-7.8414,-2.0859,50.0053,5.2488,2.2528,8.4,7.2,24,2479,48,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.1,-5.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",0,"2023-07-26T02:26:26.466Z","2023-07-26T02:26:30.041Z",TRUE,"pitch","98ae1eaa-2c93-409d-91b5-8ebb05a02a2a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.53,1.67,NA,95.15,200.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Sac Fly","sac_fly","Teoscar Hernandez out on a sacrifice fly to center fielder Michael A. Taylor. J.P. Crawford scores. Eugenio Suarez to 3rd.",1,9,6,75,"top",9,"2023-07-26T02:26:26.466Z","2023-07-26T02:27:26.231Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.2,14,0.91,0.4422,6.0718,26.1784,-26.4022,2.6768,3.7201,0.5734,1.4053,6.2267,-124.1397,-4.4595,-2.321,50.0045,5.4378,4.1527,10.8,7.2,24,2434,71,NA,NA,NA,NA,NA,NA,FALSE,-31.9,5.9,-6.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",6,"2023-07-26T02:26:00.184Z","2023-07-26T02:26:05.103Z",TRUE,"pitch","5f517d16-896f-447a-beef-619c8192a622",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,0,NA,NA,3.62,1.72,NA,121.93,198.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh strikes out on a foul tip.",0,8,6,74,"top",9,"2023-07-26T02:23:54.351Z","2023-07-26T02:26:05.103Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.3,13,0.92,0.3934,5.9143,27.2371,-21.9856,-6.6073,5.1729,-0.1294,1.5085,8.1403,-138.5435,-6.9068,-2.2296,50.001,5.4743,-13.0083,26.4,4.8,24,2259,210,NA,NA,NA,NA,NA,NA,TRUE,-21.6,8.3,10.6,NA,NA,NA,NA,NA,TRUE,TRUE,553993,"Eugenio Suárez","/api/v1/people/553993",641487,"J.P. Crawford","/api/v1/people/641487",NA,NA,NA
717264,"2023-07-25",4,"2023-07-26T02:25:27.023Z","2023-07-26T02:25:30.882Z",TRUE,"pitch","f29735b9-2d77-434c-a7ff-ed8c47c4704b",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.5621,1.7128,NA,125.51,195.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh strikes out on a foul tip.",0,8,6,74,"top",9,"2023-07-26T02:23:54.351Z","2023-07-26T02:26:05.103Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,87.3,8,0.91,0.3984,5.9875,26.0001,-21.0006,-5.1831,5.816,-0.2232,1.6015,7.3063,-136.7329,-6.5885,-2.2385,50.0052,5.4514,-9.9608,21.6,4.8,24,2150,208,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.5,8.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",3,"2023-07-26T02:25:06.278Z","2023-07-26T02:25:10.957Z",TRUE,"pitch","6f11dd0f-3ce4-49e4-9919-ab9c8f766f26",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.5913,1.7128,NA,70.38,203.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh strikes out on a foul tip.",0,8,6,74,"top",9,"2023-07-26T02:23:54.351Z","2023-07-26T02:26:05.103Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,78.9,14,0.9,0.4398,6.0714,25.3891,-27.8224,-1.2822,2.7695,1.223,1.2902,9.0405,-124.6213,-4.4788,-2.2873,50.0022,5.4129,-2.0149,1.2,7.2,24,2425,92,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.2,0.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717264,"2023-07-25",2,"2023-07-26T02:24:44.658Z","2023-07-26T02:24:48.725Z",TRUE,"pitch","277d6609-4011-434b-80df-209429a1e737",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.62,1.72,NA,127.58,203.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Cal Raleigh strikes out on a foul tip.",0,8,6,74,"top",9,"2023-07-26T02:23:54.351Z","2023-07-26T02:26:05.103Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",661383,"Oliver Ortega","/api/v1/people/661383","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,89.2,13,0.91,0.3899,6.0031,26.8977,-20.8548,-5.6025,5.6454,-0.2775,1.3101,7.4219,-139.6407,-7.8053,-2.2229,50.0025,5.4781,-11.2348,24,4.8,24,2156,209,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9,8.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
