"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717232,"2023-07-29",4,"2023-07-29T03:23:24.890Z","2023-07-29T03:23:31.316Z",TRUE,"pitch","5f2dba03-f83d-4ac8-953c-2efb997a0c20",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.52,1.68,NA,128.69,192.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Maikel Garcia walks.",0,5,4,82,"bottom",10,"2023-07-29T03:22:43.896Z","2023-07-29T03:24:58.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",96.9,89.5,7,2,0.3875,6.7678,29.813,-27.0281,-7.0517,2.5404,-0.3067,1.7095,7.6112,-140.949,-6.5964,-2.1163,50.0055,5.8076,-14.2964,24,6,24,1603,220,NA,NA,NA,NA,NA,NA,FALSE,-25.4,3.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T03:23:06.029Z","2023-07-29T03:23:11.198Z",TRUE,"pitch","ce408695-5d82-4145-a4c7-ec573da3fdd8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.524,1.6982,NA,81.37,171.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Maikel Garcia walks.",0,5,4,82,"bottom",10,"2023-07-29T03:22:43.896Z","2023-07-29T03:24:58.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.4,92.6,14,2,0.3742,6.6892,30.5492,-13.7483,-6.9462,8.4707,0.9348,2.4908,11.2065,-145.7285,-7.3427,-2.0378,50.0059,5.8538,-15.1155,39.6,3.6,24,2069,220,NA,NA,NA,NA,NA,NA,FALSE,-12.8,14.2,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T03:22:46.164Z","2023-07-29T03:22:51.496Z",TRUE,"pitch","122577fe-bbe1-4709-8608-ed4c7ee86d2a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4742,1.7058,NA,150.5,154,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Maikel Garcia walks.",0,5,4,82,"bottom",10,"2023-07-29T03:22:43.896Z","2023-07-29T03:24:58.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.9,78.6,11,2,0.4419,6.714,23.2247,-39.7235,0.5829,-4.8468,-0.879,3.1402,2.995,-123.6556,0.8102,-2.1785,50.0022,6.1247,0.9075,2.4,10.8,24,2640,52,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-8.4,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T03:21:39.346Z","2023-07-29T03:22:46.164Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Maikel Garcia walks.",0,5,4,82,"bottom",10,"2023-07-29T03:22:43.896Z","2023-07-29T03:24:58.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T03:23:06.784Z","2023-07-29T03:23:07.784Z",FALSE,"action",NA,NA,"Nicky Lopez steals (4) 2nd base.","Stolen Base 2B",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122577fe-bbe1-4709-8608-ed4c7ee86d2a","stolen_base_2b",NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Maikel Garcia walks.",0,5,4,82,"bottom",10,"2023-07-29T03:22:43.896Z","2023-07-29T03:24:58.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",7,"2023-07-29T03:24:35.793Z","2023-07-29T03:24:52.929Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,672580,"/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Maikel Garcia walks.",0,5,4,82,"bottom",10,"2023-07-29T03:22:43.896Z","2023-07-29T03:24:58.231Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",8,"2023-07-29T03:21:22.049Z","2023-07-29T03:21:27.947Z",TRUE,"pitch","5d76ceab-9678-43cd-842a-ec947a061391",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,2.9728,1.3031,NA,87.76,218.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.6,93.3,14,2,0.3715,6.7597,33.7308,-14.3857,-8.1945,8.0747,0.7672,0.7443,10.9744,-147.228,-12.0689,-1.9375,50.0053,5.7392,-18.0593,42,4.8,24,2143,224,NA,NA,NA,NA,NA,NA,FALSE,-14.3,12.4,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,670032,"Nicky Lopez","/api/v1/people/670032",NA,NA,NA,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA
717232,"2023-07-29",7,"2023-07-29T03:20:56.906Z","2023-07-29T03:20:59.937Z",TRUE,"pitch","031ba558-4b9b-4ccc-88e6-d16640879301",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,2.92,1.3,NA,86.36,171.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.5,93.2,3,2,0.3708,6.8286,33.0154,-9.211,-7.2362,10.3745,0.8039,2.4784,10.8081,-147.3767,-8.071,-1.9603,50.0028,5.7868,-16.017,51.6,3.6,24,2144,224,NA,NA,NA,NA,NA,NA,FALSE,-9.1,17.4,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",6,"2023-07-29T03:20:22.889Z","2023-07-29T03:20:28.249Z",TRUE,"pitch","7cecafbb-57a8-408b-b81a-50c915622184",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,2.9237,1.3068,NA,99.08,255.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,81.1,14,2,0.432,6.6791,25.8358,-36.0017,0.0496,-2.3488,0.4701,-0.6067,6.8192,-126.7747,-8.6905,-2.2608,50.0057,5.7385,0.0794,2.4,9.6,24,2617,43,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-6,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",5,"2023-07-29T03:19:59.755Z","2023-07-29T03:20:04.334Z",TRUE,"pitch","392cad18-1e12-46d9-8a4c-b1e9a218f017",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,2.92,1.3,NA,84.98,161.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.4,12,2,0.3765,6.5349,34.5802,-13.3786,-6.1814,8.7705,0.8401,2.8744,10.3922,-145.547,-6.4802,-1.9757,50.0012,5.942,-13.2452,36,3.6,24,2095,223,NA,NA,NA,NA,NA,NA,FALSE,-12.7,14.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",4,"2023-07-29T03:19:22.931Z","2023-07-29T03:19:28.783Z",TRUE,"pitch","56ee9f64-cebc-4b35-ba98-f88330939df3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.9293,1.3357,NA,71.89,147.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.7,12,2,0.3758,6.6116,33.4492,-13.3431,-6.6612,8.7476,1.1835,3.371,11.7457,-145.6256,-4.6467,-2.0324,50.0057,5.7916,-14.3449,39.6,3.6,24,2088,223,NA,NA,NA,NA,NA,NA,FALSE,-12.2,15.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",3,"2023-07-29T03:19:01.835Z","2023-07-29T03:19:05.627Z",TRUE,"pitch","e8744e25-bd38-4108-a4bd-25bcc072b74c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1616,1.5677,NA,73.26,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",97.3,89.5,14,2,0.3872,6.6565,30.7852,-26.4588,-8.1555,2.8172,1.1475,1.8065,12.0175,-141.211,-6.0676,-2.0949,50.0034,5.6748,-16.5469,26.4,6,24,1692,221,NA,NA,NA,NA,NA,NA,FALSE,-25,4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",0,"2023-07-29T03:18:04.569Z","2023-07-29T03:18:09.910Z",TRUE,"pitch","c2b492ff-f54e-4ff3-88f9-fd081ad44c2a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0454,1.3647,NA,118.33,166.07,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",94.9,87.5,2,2,0.3958,6.6572,28.5157,-29.925,-7.9317,1.1564,-0.0348,2.6929,9.203,-138.0012,-2.9005,-2.3703,50.0026,5.7573,-15.4159,24,7.2,24,1608,222,NA,NA,NA,NA,NA,NA,FALSE,-28.6,1.7,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",1,"2023-07-29T03:18:23.367Z","2023-07-29T03:18:39.674Z",FALSE,"action",NA,NA,"Kyle Isbel steals (4) 3rd base.","Stolen Base 3B",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,664728,"/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2b492ff-f54e-4ff3-88f9-fd081ad44c2a","stolen_base_3b",NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",2,"2023-07-29T03:18:39.674Z","2023-07-29T03:19:01.835Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,670032,"/api/v1/people/670032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"81","atBat","Walk","walk","Nicky Lopez walks.",0,5,4,81,"bottom",10,"2023-07-29T03:17:55.045Z","2023-07-29T03:21:27.947Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717232,"2023-07-29",6,"2023-07-29T03:17:27.125Z","2023-07-29T03:17:35.698Z",TRUE,"pitch","d0b85c31-4a68-4df2-93a8-fd62a70f3df2",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,0,NA,NA,3.52,1.67,NA,114.19,204.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Drew Waters strikes out swinging, catcher Ryan Jeffers to first baseman Donovan Solano.",0,5,4,80,"bottom",10,"2023-07-29T03:15:57.957Z","2023-07-29T03:17:35.698Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.6,79.4,14,2,0.4393,6.687,24.5034,-41.8887,1.6275,-6.1707,0.0737,1.2547,5.1748,-124.5658,-2.9001,-2.2402,50.0027,5.8899,2.5617,4.8,10.8,24,2709,53,NA,NA,NA,NA,NA,NA,TRUE,-48.8,-11.6,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,664728,"Kyle Isbel","/api/v1/people/664728",NA,NA,NA,NA,NA,NA
717232,"2023-07-29",5,"2023-07-29T03:17:01.661Z","2023-07-29T03:17:04.747Z",TRUE,"pitch","1f4ea9d4-9820-4578-8df1-6904a8a55f6a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.52,1.67,NA,98.49,170.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Drew Waters strikes out swinging, catcher Ryan Jeffers to first baseman Donovan Solano.",0,5,4,80,"bottom",10,"2023-07-29T03:15:57.957Z","2023-07-29T03:17:35.698Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,671221,"Drew Waters","/api/v1/people/671221","L","Left",661395,"Jhoan Duran","/api/v1/people/661395","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,91.2,6,2,0.3787,6.5967,32.2329,-17.5638,-6.5094,6.8893,0.4857,2.5227,9.6596,-144.3972,-6.4305,-2.0504,50.0066,5.8514,-13.8113,31.2,4.8,24,1961,221,NA,NA,NA,NA,NA,NA,FALSE,-16.3,11.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
