"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717371,"2023-07-17",2,"2023-07-18T00:33:44.619Z","2023-07-18T00:33:48.952Z",TRUE,"pitch","c1d03d8c-54cd-4901-8638-e265fac198d9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1062,1.4665,NA,128.98,240.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,2,0,24,"top",4,"2023-07-18T00:32:58.011Z","2023-07-18T00:34:04.217Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.3,80.9,13,2,0.4285,6.6647,28.7588,-30.3682,-7.0115,1.0893,-0.3142,-0.0796,3.4722,-128.2785,-8.7328,-0.781,50.0005,5.767,-11.5785,19.2,8.4,24,1535,234,NA,NA,NA,NA,NA,NA,FALSE,-35.4,0.1,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T00:33:12.862Z","2023-07-18T00:33:17.111Z",TRUE,"pitch","799bb802-2791-44ff-a75d-34554c482c26",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,2,NA,NA,3.14,1.45,NA,112.13,192.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,2,0,24,"top",4,"2023-07-18T00:32:58.011Z","2023-07-18T00:34:04.217Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83,76.4,8,2,0.4542,6.4678,25.1416,-39.8077,2.9517,-5.1923,0.1277,1.7203,1.6199,-120.9232,-2.0416,-0.9359,50.0024,6.0912,4.3398,6,10.8,24,2438,73,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-9.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T00:33:37.069Z","2023-07-18T00:33:44.619Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,665926,"/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"24","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nick Gonzales to first baseman Carlos Santana.",0,2,0,24,"top",4,"2023-07-18T00:32:58.011Z","2023-07-18T00:34:04.217Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",3,"2023-07-18T00:32:41.869Z","2023-07-18T00:32:50.137Z",TRUE,"pitch","1aeab89a-e5f0-49d4-a985-79d312de8e92",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.06,1.47,NA,141.49,201.7,"ground_ball","medium","6",116.98,137.61,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Liover Peguero to first baseman Carlos Santana.",0,2,0,23,"top",4,"2023-07-18T00:31:37.235Z","2023-07-18T00:32:50.137Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,75,7,2,0.4652,6.592,22.1685,-40.8664,5.0739,-6.193,-0.6425,1.3733,-0.9165,-117.7055,-2.4472,-0.9075,50.0013,6.2074,7.1246,9.6,12,24,2726,41,81.2,8,114,NA,NA,NA,TRUE,-53.3,-11.5,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T00:32:08.208Z","2023-07-18T00:32:11.690Z",TRUE,"pitch","95c16233-ef57-45cf-8bc0-4128f64656cd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.06,1.47,NA,153.89,203.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Liover Peguero to first baseman Carlos Santana.",0,2,0,23,"top",4,"2023-07-18T00:31:37.235Z","2023-07-18T00:32:50.137Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,82.7,13,2,0.4201,6.6661,25.6944,-27.8047,-8.9856,2.5355,-0.9678,1.3155,2.5907,-130.0595,-6.1604,-0.8056,50.0037,5.8066,-15.4898,27.6,7.2,24,1524,238,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.5,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T00:31:50.227Z","2023-07-18T00:31:54.261Z",TRUE,"pitch","ba817c90-cc1a-4bfd-821e-389deddaa4d2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.06,1.47,NA,122.99,206.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Liover Peguero to first baseman Carlos Santana.",0,2,0,23,"top",4,"2023-07-18T00:31:37.235Z","2023-07-18T00:32:50.137Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.8,13,2,0.4204,6.6781,25.0194,-28.117,-7.0739,2.3562,-0.1571,1.1859,3.7484,-129.8577,-6.5102,-0.6937,50.0044,5.8405,-12.1854,21.6,7.2,24,1425,240,NA,NA,NA,NA,NA,NA,FALSE,-31,3.1,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T00:32:21.498Z","2023-07-18T00:32:41.869Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,647304,"/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"23","atBat","Groundout","field_out","Josh Naylor grounds out, shortstop Liover Peguero to first baseman Carlos Santana.",0,2,0,23,"top",4,"2023-07-18T00:31:37.235Z","2023-07-18T00:32:50.137Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,647304,"Josh Naylor","/api/v1/people/647304","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",4,"2023-07-18T00:31:20.869Z","2023-07-18T00:31:30.770Z",TRUE,"pitch","2291ccc4-7b67-4a50-be28-68e642baec60",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.34,1.58,NA,147.64,191.75,"fly_ball","medium","8",133.01,67.13,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jose Ramirez flies out to center fielder Jack Suwinski.",0,2,0,22,"top",4,"2023-07-18T00:30:04.224Z","2023-07-18T00:31:30.770Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.7,7,2,0.4743,6.4343,20.1973,-41.1108,1.6353,-6.6098,-0.8039,1.742,-0.5259,-115.2249,-1.3557,-0.7859,50.0017,6.2889,2.212,2.4,12,24,2491,41,88.7,30,329,NA,NA,NA,TRUE,-55.4,-12,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",3,"2023-07-18T00:30:56.941Z","2023-07-18T00:31:03.592Z",TRUE,"pitch","0584ab66-b47c-42f3-9ad4-49e50807c679",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.34,1.58,NA,137.17,203.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jose Ramirez flies out to center fielder Jack Suwinski.",0,2,0,22,"top",4,"2023-07-18T00:30:04.224Z","2023-07-18T00:31:30.770Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,74.6,13,2,0.4691,6.4219,20.8885,-41.9036,2.0593,-7.0453,-0.5292,1.304,0.0635,-116.5338,-2.2118,-0.8244,50.001,6.2059,2.8456,3.6,12,24,2543,35,NA,NA,NA,NA,NA,NA,FALSE,-55.6,-13.1,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T00:30:43.570Z","2023-07-18T00:30:50.116Z",TRUE,"pitch","c5a345ec-d3b3-4f0c-9f97-b75e2d0c4095",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2808,1.5966,NA,170.78,164.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jose Ramirez flies out to center fielder Jack Suwinski.",0,2,0,22,"top",4,"2023-07-18T00:30:04.224Z","2023-07-18T00:31:30.770Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,84.2,11,2,0.4117,6.5553,26.2658,-25.3852,-6.6851,3.7781,-1.411,2.7479,0.6752,-132.652,-3.6641,-0.7983,50.0028,5.9812,-12.0074,24,6,24,2113,212,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T00:30:27.366Z","2023-07-18T00:30:32.204Z",TRUE,"pitch","48d87536-3a15-4451-9aba-13b9dea79d17",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3322,1.5966,NA,152.52,214.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jose Ramirez flies out to center fielder Jack Suwinski.",0,2,0,22,"top",4,"2023-07-18T00:30:04.224Z","2023-07-18T00:31:30.770Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.7,13,2,0.4321,6.5412,24.189,-31.6815,-4.4853,0.3063,-0.9318,0.8866,1.369,-126.4498,-6.0636,-0.8953,50.0061,5.837,-7.3129,12,8.4,24,1210,243,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-0.5,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T00:30:15.764Z","2023-07-18T00:30:19.527Z",TRUE,"pitch","7a31d7e0-4540-438c-a4a8-3f15847e745f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3671,1.6289,NA,151.69,187.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Flyout","field_out","Jose Ramirez flies out to center fielder Jack Suwinski.",0,2,0,22,"top",4,"2023-07-18T00:30:04.224Z","2023-07-18T00:31:30.770Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608070,"José Ramírez","/api/v1/people/608070","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,86,13,2,0.4052,6.6654,24.0989,-25.9864,-6.9933,3.3277,-0.91,1.8958,2.6431,-134.2493,-5.7289,-0.9885,50.0015,5.8633,-12.9964,25.2,6,24,2172,216,NA,NA,NA,NA,NA,NA,FALSE,-26.5,5.3,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",2,"2023-07-18T00:29:35.899Z","2023-07-18T00:29:58.956Z",TRUE,"pitch","6067c1c4-b621-4f13-9043-dfdfee4b713f",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.33,1.59,NA,131.93,190.83,"fly_ball","medium","8",92.15,37.65,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Home Run","home_run","Amed Rosario homers (3) on a fly ball to center field. Steven Kwan scores.",2,2,0,21,"top",4,"2023-07-18T00:28:44.071Z","2023-07-18T00:29:58.956Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,78,7,2,0.4476,6.6795,21.2288,-34.983,2.8882,-1.8441,-0.3918,1.7759,-0.0438,-121.8088,-3.1848,-0.7497,50.0054,6.0886,4.3927,7.2,9.6,24,2535,78,102,25,408,NA,NA,NA,FALSE,-42.5,-3.8,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",1,"2023-07-18T00:29:19.046Z","2023-07-18T00:29:23.496Z",TRUE,"pitch","7e651aa9-6dff-49b8-a003-c37958ab99f2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1936,1.5294,NA,137.29,193.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Home Run","home_run","Amed Rosario homers (3) on a fly ball to center field. Steven Kwan scores.",2,2,0,21,"top",4,"2023-07-18T00:28:44.071Z","2023-07-18T00:29:58.956Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.9,7,2,0.4436,6.362,20.4172,-34.5008,2.7848,-1.5059,-0.5322,1.6835,-0.0106,-122.6816,-3.4635,-0.8906,50.0002,6.0035,4.3158,7.2,9.6,24,2470,81,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-3.2,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",0,"2023-07-18T00:29:01.748Z","2023-07-18T00:29:07.124Z",TRUE,"pitch","6dfc4be9-6b52-4972-a9fd-d8663d90c828",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1164,1.5294,NA,156.39,156.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Home Run","home_run","Amed Rosario homers (3) on a fly ball to center field. Steven Kwan scores.",2,2,0,21,"top",4,"2023-07-18T00:28:44.071Z","2023-07-18T00:29:58.956Z",TRUE,TRUE,FALSE,FALSE,75,1,1,0,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78.2,11,2,0.4454,6.3773,20.4053,-33.1412,2.7493,-0.6277,-1.0333,3.0646,-0.8315,-122.2056,-0.4804,-1.0491,50.0034,6.0712,4.2262,7.2,8.4,24,2466,86,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.1,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717371,"2023-07-17",4,"2023-07-18T00:28:31.709Z","2023-07-18T00:28:38.207Z",TRUE,"pitch","67853a02-b36a-4925-808a-1f20c525814f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.0878,1.5265,NA,176.37,165.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Steven Kwan walks.",0,0,0,20,"top",4,"2023-07-18T00:27:22.750Z","2023-07-18T00:28:38.207Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,86.5,11,2,0.402,6.5594,25.1848,-22.8549,-5.7574,4.9374,-1.5576,2.721,0.0633,-135.4439,-4.5004,-0.8311,50.0043,5.9708,-10.8666,25.2,6,24,2197,213,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA
