"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716634,"2023-09-11",1,"2023-09-11T00:40:55.458Z","2023-09-11T00:40:59.457Z",TRUE,"pitch","f3ddc1ed-fd6a-4e54-86f4-db26144ca1a5",2,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,2,0,NA,NA,3.46,1.67,NA,116.66,131.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Blake Sabol flies out to left fielder Sean Bouchard.",0,3,0,15,"bottom",2,"2023-09-11T00:40:17.291Z","2023-09-11T00:45:00.848Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.2,12,2,0.4073,6.6235,30.3474,-13.0025,-5.935,10.4797,0.009,3.9882,6.03,-134.6821,-2.9963,-1.4922,50.0059,6.0397,-10.8616,34.8,3.6,24,2221,212,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.5,9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T00:40:34.912Z","2023-09-11T00:40:38.970Z",TRUE,"pitch","7c84880c-bd42-4f08-a943-5a26cd0b04c2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6136,1.7304,NA,149.28,196.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Blake Sabol flies out to left fielder Sean Bouchard.",0,3,0,15,"bottom",2,"2023-09-11T00:40:17.291Z","2023-09-11T00:45:00.848Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.4,13,2,0.4353,6.478,25.8864,-24.4401,-8.9535,4.8245,-0.8468,1.5791,5.4732,-125.899,-5.5703,-1.8872,50.0033,5.8019,-14.354,27.6,7.2,24,1439,237,NA,NA,NA,NA,NA,NA,FALSE,-28.9,7.7,14.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",8,"2023-09-11T00:44:00.120Z","2023-09-11T00:44:25.053Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,666165,"/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Flyout","field_out","Blake Sabol flies out to left fielder Sean Bouchard.",0,3,0,15,"bottom",2,"2023-09-11T00:40:17.291Z","2023-09-11T00:45:00.848Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,666165,"Blake Sabol","/api/v1/people/666165","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",4,"2023-09-11T00:39:42.636Z","2023-09-11T00:39:55.010Z",TRUE,"pitch","e101e7b2-2c50-468c-951b-19fa514cc829",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,0,NA,NA,3.39,1.59,NA,105.3,168.13,"fly_ball","medium","9",186.1,88.56,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Mitch Haniger doubles (11) on a fly ball to right fielder Charlie Blackmon. LaMonte Wade Jr. to 3rd.",0,3,0,14,"bottom",2,"2023-09-11T00:37:34.964Z","2023-09-11T00:39:55.010Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.2,6,2,0.4012,6.5178,27.9575,-14.9906,-4.4487,9.0884,0.307,2.6167,7.0147,-136.1529,-5.9431,-1.7166,50.0024,5.853,-8.411,24,3.6,24,2223,209,97.5,29,351,NA,NA,NA,FALSE,-15.6,15.5,6.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,571745,"Mitch Haniger","/api/v1/people/571745"
716634,"2023-09-11",3,"2023-09-11T00:39:20.036Z","2023-09-11T00:39:24.116Z",TRUE,"pitch","6e6228be-8ef9-441f-936d-ea4e7b3b3675",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3865,1.62,NA,119.58,139.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Mitch Haniger doubles (11) on a fly ball to right fielder Charlie Blackmon. LaMonte Wade Jr. to 3rd.",0,3,0,14,"bottom",2,"2023-09-11T00:37:34.964Z","2023-09-11T00:39:55.010Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.9,11,2,0.4235,6.7711,22.9931,-21.7741,0.3597,6.1141,-0.0678,3.6646,4.3353,-128.6279,-1.6626,-1.8114,50.0007,5.9832,0.6105,3.6,4.8,24,2299,165,NA,NA,NA,NA,NA,NA,FALSE,-23.6,11,-1.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T00:38:57.853Z","2023-09-11T00:39:02.315Z",TRUE,"pitch","d3d716c9-7122-4a56-a5d0-08e155c64705",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.417,1.6801,NA,111.12,216.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Mitch Haniger doubles (11) on a fly ball to right fielder Charlie Blackmon. LaMonte Wade Jr. to 3rd.",0,3,0,14,"bottom",2,"2023-09-11T00:37:34.964Z","2023-09-11T00:39:55.010Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,80.3,14,2,0.434,6.6427,22.7397,-25.1891,-7.6583,4.3185,0.1541,0.8312,7.2038,-125.6513,-7.1658,-1.7395,50.0012,5.7337,-12.3842,22.8,7.2,24,1531,236,NA,NA,NA,NA,NA,NA,FALSE,-29.8,6.6,12.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T00:38:24.725Z","2023-09-11T00:38:28.544Z",TRUE,"pitch","b4055d85-5768-4c1d-a887-db7f275965f4",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.4781,1.6501,NA,75.4,244.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Mitch Haniger doubles (11) on a fly ball to right fielder Charlie Blackmon. LaMonte Wade Jr. to 3rd.",0,3,0,14,"bottom",2,"2023-09-11T00:37:34.964Z","2023-09-11T00:39:55.010Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.9,14,2,0.4377,6.6252,22.6583,-25.9339,-9.3319,3.9211,1.0913,-0.2092,9.8767,-124.667,-9.2019,-1.6902,50.0023,5.6366,-14.8401,25.2,7.2,24,1578,236,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5.3,14.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T00:38:01.602Z","2023-09-11T00:38:05.580Z",TRUE,"pitch","01144243-e56b-4df5-8caf-4caa9b8d4434",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2342,1.53,NA,121.67,186.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Double","double","Mitch Haniger doubles (11) on a fly ball to right fielder Charlie Blackmon. LaMonte Wade Jr. to 3rd.",0,3,0,14,"bottom",2,"2023-09-11T00:37:34.964Z","2023-09-11T00:39:55.010Z",TRUE,FALSE,FALSE,FALSE,34,3,1,0,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,8,2,0.4082,6.8401,28.9466,-12.6255,-6.0956,10.7174,-0.1225,1.9492,6.3061,-134.1701,-8.0141,-1.711,50.0012,5.874,-11.1162,34.8,3.6,24,2198,211,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.9,9.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T00:37:24.044Z","2023-09-11T00:37:33.945Z",TRUE,"pitch","d21fb4d8-2f11-42b2-aead-64ebbe05239d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.19,1.5,NA,104.11,174.78,"line_drive","hard","9",189.76,96.94,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","LaMonte Wade Jr. singles on a sharp line drive to right fielder Charlie Blackmon.",0,3,0,13,"bottom",2,"2023-09-11T00:36:56.153Z","2023-09-11T00:37:33.945Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84,6,2,0.4108,6.5038,28.242,-15.3779,-6.7727,9.3247,0.3381,2.3703,7.3503,-133.2606,-6.4928,-1.574,50.0033,5.9465,-12.1998,32.4,4.8,24,2076,222,105,13,228,NA,NA,NA,FALSE,-16.9,15.7,10.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T00:34:43.839Z","2023-09-11T00:34:51.697Z",TRUE,"pitch","e921d0c5-db25-4929-bf38-ca622cead7eb",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.5,1.67,NA,132.16,158.2,"ground_ball","medium","4",134.73,142.45,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Austin Wynns grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,3,0,12,"top",2,"2023-09-11T00:34:14.472Z","2023-09-11T00:34:51.697Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,642851,"Austin Wynns","/api/v1/people/642851","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89.2,1,0.89,0.3877,6.3879,29.6225,-21.7859,-7.9559,5.1278,-0.3978,2.9846,5.6787,-140.8584,-5.0835,-1.3982,50.0012,6.206,-16.1123,33.6,6,24,2191,228,84.8,-19,9,NA,NA,NA,TRUE,-20.5,8.5,13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T00:34:28.748Z","2023-09-11T00:34:32.621Z",TRUE,"pitch","3411c32f-f06b-4833-87f0-be2bd5d010ca",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5392,1.7402,NA,96.15,151.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Austin Wynns grounds out, second baseman Thairo Estrada to first baseman LaMonte Wade Jr.",0,3,0,12,"top",2,"2023-09-11T00:34:14.472Z","2023-09-11T00:34:51.697Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,642851,"Austin Wynns","/api/v1/people/642851","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,81.2,3,0.8,0.4246,6.2451,27.8671,-31.186,-0.752,0.5886,0.5471,3.2172,5.2753,-129.1843,-1.5843,-1.4271,50.0042,6.2443,-1.2667,0,7.2,24,2304,159,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1,0.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T00:33:50.288Z","2023-09-11T00:33:55.414Z",TRUE,"pitch","616095c0-ec90-40cb-a4a4-e4b6f0f1ef98",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.5392,1.62,NA,91.03,172.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Alan Trejo called out on strikes.",0,3,0,11,"top",2,"2023-09-11T00:32:58.002Z","2023-09-11T00:33:55.414Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,82.4,6,0.9,0.4202,6.3241,26.5204,-28.746,-8.2157,1.9862,0.6814,2.4597,7.9604,-130.1898,-3.903,-1.3438,50.0004,6.1463,-14.1466,22.8,7.2,24,1605,249,NA,NA,NA,NA,NA,NA,TRUE,-31.1,3,13.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T00:33:35.282Z","2023-09-11T00:33:38.911Z",TRUE,"pitch","c20878b8-ae7c-41fb-9004-fa102f60932b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.63,1.74,NA,111.13,215.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Alan Trejo called out on strikes.",0,3,0,11,"top",2,"2023-09-11T00:32:58.002Z","2023-09-11T00:33:55.414Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.2,82.1,14,0.9,0.4254,6.3314,24.2593,-33.9772,-9.0256,-1.0717,0.154,0.8495,6.7427,-128.3032,-6.6298,-1.3235,50.0033,6.0848,-15.1867,21.6,9.6,24,1503,254,NA,NA,NA,NA,NA,NA,FALSE,-38,-3.1,15,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",0,"2023-09-11T00:33:17.162Z","2023-09-11T00:33:20.870Z",TRUE,"pitch","baaa0bd9-6e7d-4538-b6d0-15c3f3bfe4af",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.63,1.74,NA,153.27,179.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Alan Trejo called out on strikes.",0,3,0,11,"top",2,"2023-09-11T00:32:58.002Z","2023-09-11T00:33:55.414Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.6,13,2,0.3897,6.2089,31.3612,-14.2374,-9.7572,8.9634,-0.9517,2.1863,4.8553,-140.4527,-8.4837,-1.4336,50.0042,6.169,-19.5245,49.2,4.8,24,2253,219,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.6,16.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",2,"2023-09-11T00:32:39.152Z","2023-09-11T00:32:52.406Z",TRUE,"pitch","18a12ee3-bad9-4927-9bf2-def2da087730",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.55,1.72,NA,88.15,173.05,"fly_ball","hard","9",199.23,72.19,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Sac Fly","sac_fly","Sean Bouchard out on a sacrifice fly to right fielder Mike Yastrzemski. Hunter Goodman scores.",1,3,0,10,"top",2,"2023-09-11T00:31:56.970Z","2023-09-11T00:32:52.406Z",TRUE,TRUE,FALSE,TRUE,0,2,0,1,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.9,6,0.86,0.3929,6.2016,30.5233,-20.4852,-8.4002,5.9399,0.7567,2.4343,8.3668,-139.2588,-6.4031,-1.1916,50.0066,6.1133,-16.5444,33.6,6,24,2239,228,101.1,26,362,NA,NA,NA,TRUE,-20.2,9.6,13.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716634,"2023-09-11",1,"2023-09-11T00:32:20.994Z","2023-09-11T00:32:24.681Z",TRUE,"pitch","a6638922-3ef1-4f5c-a0e1-8002dbcb373c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5392,1.8004,NA,73.69,215.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Sac Fly","sac_fly","Sean Bouchard out on a sacrifice fly to right fielder Mike Yastrzemski. Hunter Goodman scores.",1,3,0,10,"top",2,"2023-09-11T00:31:56.970Z","2023-09-11T00:32:52.406Z",TRUE,TRUE,FALSE,TRUE,0,2,0,1,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Francisco Giants","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.8,81.6,14,0.91,0.4276,6.3494,23.6586,-28.926,-8.133,1.9454,1.1363,0.8789,8.5239,-127.5713,-7.3182,-1.1751,50.0009,6.0326,-13.5457,21.6,8.4,24,1586,253,NA,NA,NA,NA,NA,NA,FALSE,-33.1,2.2,13.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
