"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746398,"2024-05-01",2,"2024-05-01T00:44:22.575Z","2024-05-01T00:44:25.575Z",TRUE,"pitch","d5a4b3ec-b1bb-48a0-9ae5-d56a235df8a4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.21,1.47,NA,107.53,207.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout Double Play","strikeout_double_play","Andrés Giménez called out on strikes and Steven Kwan caught stealing 2nd, catcher Yainer Diaz to shortstop Jeremy Peña to catcher Yainer Diaz.",0,3,0,16,"top",3,"2024-05-01T00:43:21.473Z","2024-05-01T00:45:42.588Z",TRUE,FALSE,FALSE,TRUE,0,3,3,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.1,75.5,14,2,0.4603,6.6082,25.6222,-44.3808,0.9164,-8.5323,0.2485,1.1729,3.1459,-119.5464,-2.523,-1.2101,50.0052,6.2713,1.3102,2.4,13.2,24,2408,20,NA,NA,NA,NA,NA,NA,FALSE,-56.6,-15.8,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",1,"2024-05-01T00:43:57.580Z","2024-05-01T00:44:00.632Z",TRUE,"pitch","4a1916ef-df35-4dd2-ac76-9d389885c0b0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1757,1.5073,NA,151.59,134.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout Double Play","strikeout_double_play","Andrés Giménez called out on strikes and Steven Kwan caught stealing 2nd, catcher Yainer Diaz to shortstop Jeremy Peña to catcher Yainer Diaz.",0,3,0,16,"top",3,"2024-05-01T00:43:21.473Z","2024-05-01T00:45:42.588Z",TRUE,FALSE,FALSE,TRUE,0,3,3,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,11,2,0.4031,6.6352,30.9658,-15.7861,-2.233,8.7712,-0.9076,3.8761,1.843,-136.0971,-3.398,-1.3047,50.0028,6.2398,-4.1725,13.2,3.6,24,2243,204,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",0,"2024-05-01T00:43:39.807Z","2024-05-01T00:43:43.394Z",TRUE,"pitch","8372f9d1-0bcc-4b56-80fa-4f93b373f709",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.247,1.5083,NA,105.43,137.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout Double Play","strikeout_double_play","Andrés Giménez called out on strikes and Steven Kwan caught stealing 2nd, catcher Yainer Diaz to shortstop Jeremy Peña to catcher Yainer Diaz.",0,3,0,16,"top",3,"2024-05-01T00:43:21.473Z","2024-05-01T00:45:42.588Z",TRUE,FALSE,FALSE,TRUE,0,3,3,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.6,12,2,0.4137,6.5466,25.8506,-19.1674,2.0126,7.3098,0.3036,3.7435,2.9524,-131.9827,-2.7771,-1.0874,50.0034,6.2074,3.5797,12,4.8,24,2355,174,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",6,"2024-05-01T00:43:07.339Z","2024-05-01T00:43:11.576Z",TRUE,"pitch","bc74057a-0ef3-4c71-aeeb-9af55898fda2",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2257,1.4712,NA,158.88,167.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Steven Kwan walks.",0,3,0,15,"top",3,"2024-05-01T00:40:52.984Z","2024-05-01T00:43:11.576Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81,11,2,0.4263,6.5475,26.5829,-24.5151,-8.6078,4.5806,-1.0988,2.648,3.2146,-128.4665,-3.8145,-1.2479,50.0023,6.0574,-14.3885,28.8,7.2,24,1460,217,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.7,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",5,"2024-05-01T00:42:45.965Z","2024-05-01T00:42:48.965Z",TRUE,"pitch","e56f3073-9657-4dae-86f4-1281539a8c61",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.186,1.5005,NA,134.8,214.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Steven Kwan walks.",0,3,0,15,"top",3,"2024-05-01T00:40:52.984Z","2024-05-01T00:43:11.576Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.1,78.3,13,2,0.4444,6.5088,27.4587,-46.271,3.2575,-9.1946,-0.467,0.8994,0.5124,-123.8138,-3.5303,-1.1,50.0013,6.2617,4.9964,6,12,24,2618,9,NA,NA,NA,NA,NA,NA,FALSE,-55.3,-17.3,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",4,"2024-05-01T00:42:19.479Z","2024-05-01T00:42:25.424Z",TRUE,"pitch","97fc1850-cc19-498d-bdcd-7b46c1a1abce",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.22,1.46,NA,123.68,151.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Steven Kwan walks.",0,3,0,15,"top",3,"2024-05-01T00:40:52.984Z","2024-05-01T00:43:11.576Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.3,2,2,0.393,6.6048,33.1917,-8.7791,-2.9529,11.9098,-0.1753,3.2216,3.6591,-139.692,-6.512,-1.1222,50.0064,6.1688,-5.8027,25.2,2.4,24,2503,198,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",3,"2024-05-01T00:41:53.104Z","2024-05-01T00:41:56.104Z",TRUE,"pitch","102b6a47-9360-4a0e-b77e-aeadc0efa0f4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.22,1.46,NA,123.07,185.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Steven Kwan walks.",0,3,0,15,"top",3,"2024-05-01T00:40:52.984Z","2024-05-01T00:43:11.576Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.4,8,2,0.3963,6.7244,34.7934,-9.4067,-2.9646,11.7997,-0.1594,1.9879,3.429,-138.8968,-9.1841,-1.0322,50.0002,5.9872,-5.7187,22.8,2.4,24,2390,206,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",2,"2024-05-01T00:41:32.787Z","2024-05-01T00:41:36.752Z",TRUE,"pitch","2025b3dc-ecd8-4d45-977d-62761afd551b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2211,1.5012,NA,171.79,161.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Steven Kwan walks.",0,3,0,15,"top",3,"2024-05-01T00:40:52.984Z","2024-05-01T00:43:11.576Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.2,74.8,11,2,0.461,6.446,26.4764,-45.5114,4.6121,-9.37,-1.4375,2.8493,-1.1836,-119.5407,1.4242,-1.53,50.0008,6.3825,6.5673,8.4,13.2,24,2425,21,NA,NA,NA,NA,NA,NA,FALSE,-57.2,-16.2,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",1,"2024-05-01T00:41:18.928Z","2024-05-01T00:41:22.222Z",TRUE,"pitch","7c40794a-f16f-446c-841f-25b785333065",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1556,1.5045,NA,108.54,179.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Steven Kwan walks.",0,3,0,15,"top",3,"2024-05-01T00:40:52.984Z","2024-05-01T00:43:11.576Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.7,5,2,0.4004,6.7076,33.318,-11.5221,-1.7312,10.9217,0.2221,2.2059,4.4853,-137.3445,-8.239,-1.2148,50.0051,6.0482,-3.2747,9.6,2.4,24,2269,204,NA,NA,NA,NA,NA,NA,FALSE,-13,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",0,"2024-05-01T00:41:04.783Z","2024-05-01T00:41:07.783Z",TRUE,"pitch","d0de85cf-cf89-44fa-817a-78a94867d71f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2607,1.5061,NA,137.56,121.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Walk","walk","Steven Kwan walks.",0,3,0,15,"top",3,"2024-05-01T00:40:52.984Z","2024-05-01T00:43:11.576Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,680757,"Steven Kwan","/api/v1/people/680757","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.3,11,2,0.4137,6.414,27.7226,-20.8558,3.4641,6.3739,-0.5393,4.3506,1.0237,-132.3114,-1.3317,-1.3812,50.0058,6.3859,6.1544,16.8,4.8,24,2448,171,NA,NA,NA,NA,NA,NA,FALSE,-21.6,11.5,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",3,"2024-05-01T00:38:33.720Z","2024-05-01T00:38:42.863Z",TRUE,"pitch","12318cc5-c5af-4690-809b-5b6ca2ac710f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.21,1.52,NA,120.75,184.41,"fly_ball","medium","7",87.37,75.79,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Yainer Diaz flies out to left fielder Steven Kwan.",0,3,0,14,"bottom",2,"2024-05-01T00:37:40.978Z","2024-05-01T00:38:42.863Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.8,8,0.96,0.4628,6.8651,23.7308,-30.306,8.9847,1.3135,-0.0983,2.0137,0.4252,-118.5746,-2.3558,-1.4464,50,5.799,12.7267,22.8,9.6,24,2677,57,92.5,39,322,NA,NA,NA,TRUE,-39.2,2,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",2,"2024-05-01T00:38:18.489Z","2024-05-01T00:38:22.633Z",TRUE,"pitch","5a179dfe-b92c-4d8d-aec6-c0a203890ccb",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.21,1.52,NA,89.77,184.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Yainer Diaz flies out to left fielder Steven Kwan.",0,3,0,14,"bottom",2,"2024-05-01T00:37:40.978Z","2024-05-01T00:38:42.863Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77,9,0.93,0.4504,6.921,24.0944,-33.3466,1.6971,-0.784,0.7145,2.0044,4.219,-121.6584,-2.387,-1.2633,50.0028,5.8915,2.5403,6,9.6,24,2506,86,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-1.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",1,"2024-05-01T00:37:58.720Z","2024-05-01T00:38:01.720Z",TRUE,"pitch","58dcc9f2-3613-44d3-bd17-6726fc4649ad",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.21,1.52,NA,95.27,173.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Yainer Diaz flies out to left fielder Steven Kwan.",0,3,0,14,"bottom",2,"2024-05-01T00:37:40.978Z","2024-05-01T00:38:42.863Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.4,6,2,0.4095,6.6262,27.749,-20.2654,-6.4386,6.5645,0.5701,2.423,6.7133,-133.5629,-5.2136,-1.1349,50.0008,5.85,-11.6758,26.4,4.8,24,2286,220,NA,NA,NA,NA,NA,NA,FALSE,-21.4,11,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",0,"2024-05-01T00:37:45.560Z","2024-05-01T00:37:49.721Z",TRUE,"pitch","eb65aa44-eb26-4221-a323-076a7f4d925d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2388,1.4497,NA,76.8,181.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Yainer Diaz flies out to left fielder Steven Kwan.",0,3,0,14,"bottom",2,"2024-05-01T00:37:40.978Z","2024-05-01T00:38:42.863Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.6,14,0.85,0.4087,6.7508,28.4119,-22.2528,-6.5065,5.4511,1.0545,2.1102,7.754,-133.9097,-5.6796,-1.0307,50.0025,5.8467,-11.8393,24,6,24,2229,218,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",2,"2024-05-01T00:37:09.804Z","2024-05-01T00:37:18.469Z",TRUE,"pitch","4a499203-fa07-4418-a39e-9b099a490693",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.66,1.79,NA,124.34,191.06,"ground_ball","medium","5",96.76,165.27,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Grounded Into DP","grounded_into_double_play","Jeremy Peña grounds into a double play, third baseman José Ramírez to second baseman Andrés Giménez to first baseman Josh Naylor. Kyle Tucker out at 2nd. Jeremy Peña out at 1st.",0,3,0,13,"bottom",2,"2024-05-01T00:36:21.129Z","2024-05-01T00:37:18.469Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.6,8,2,0.4307,6.5951,24.501,-28.1799,-5.1435,2.4343,-0.1926,1.7674,4.1838,-126.8756,-4.5886,-1.1899,50.0036,5.8296,-8.4364,14.4,7.2,24,1582,230,104.6,-5,19,NA,NA,NA,TRUE,-32.2,3.6,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
746398,"2024-05-01",1,"2024-05-01T00:36:47.186Z","2024-05-01T00:36:51.060Z",TRUE,"pitch","5dde51c1-d605-478e-8118-28e599f4e126",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.66,1.79,NA,92.41,197.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Grounded Into DP","grounded_into_double_play","Jeremy Peña grounds into a double play, third baseman José Ramírez to second baseman Andrés Giménez to first baseman Josh Naylor. Kyle Tucker out at 2nd. Jeremy Peña out at 1st.",0,3,0,13,"bottom",2,"2024-05-01T00:36:21.129Z","2024-05-01T00:37:18.469Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",471911,"Carlos Carrasco","/api/v1/people/471911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.1,14,2,0.4339,6.4795,24.6599,-31.0176,-4.9055,0.718,0.6452,1.5135,5.9878,-126.0449,-4.5274,-1.1194,50.0047,5.8263,-7.926,12,8.4,24,1493,224,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.5,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
