"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717845,"2023-06-08",1,"2023-06-08T17:37:24.909Z","2023-06-08T17:37:28.816Z",TRUE,"pitch","182c73b4-8f89-454d-8777-46afce8d2193",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.46,1.66,NA,158.29,187.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Willi Castro singles on a sharp ground ball to center fielder Manuel Margot.",0,0,0,15,"top",3,"2023-06-08T17:37:09.208Z","2023-06-08T17:38:31.661Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85,13,2,0.4067,6.4342,29.6435,-24.0657,-10.6908,4.416,-1.0833,1.9076,3.3753,-134.7402,-6.9089,-0.9642,50.0039,6.2089,-19.6313,36,7.2,24,1977,229,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6.7,18.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T17:37:12.975Z","2023-06-08T17:37:16.781Z",TRUE,"pitch","fcc31856-8bd0-4a5e-bc83-987ed52ef0bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5603,1.7103,NA,167.05,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Willi Castro singles on a sharp ground ball to center fielder Manuel Margot.",0,0,0,15,"top",3,"2023-06-08T17:37:09.208Z","2023-06-08T17:38:31.661Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,650489,"Willi Castro","/api/v1/people/650489","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,77.6,11,2,0.4474,6.2822,22.0092,-33.8145,-4.4874,-1.0778,-1.3129,3.6216,0.3699,-121.999,-0.323,-0.8821,50.0027,6.6483,-6.8243,10.8,9.6,24,917,238,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.8,8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T17:36:32.512Z","2023-06-08T17:36:40.497Z",TRUE,"pitch","93ee9c5d-554b-4d05-bb72-f977cc1f9ece",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.38,1.63,NA,96.05,147.02,"ground_ball","medium","5",101.65,163.75,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Michael A. Taylor grounds out, third baseman Isaac Paredes to first baseman Luke Raley.",0,0,0,14,"top",3,"2023-06-08T17:36:13.839Z","2023-06-08T17:36:40.497Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.8,7,2,0.413,6.6138,28.5232,-25.0381,-10.8921,4.0064,-0.4029,1.7997,4.8454,-132.6428,-6.9338,-0.8388,50.0012,6.2746,-19.3959,34.8,7.2,24,1933,226,95.4,2,55,NA,NA,NA,TRUE,-27,5.9,18.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T17:36:19.385Z","2023-06-08T17:36:23.661Z",TRUE,"pitch","2512e0c4-4109-43ab-8878-f84e8a054011",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.53,1.5806,NA,63.32,175.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Michael A. Taylor grounds out, third baseman Isaac Paredes to first baseman Luke Raley.",0,0,0,14,"top",3,"2023-06-08T17:36:13.839Z","2023-06-08T17:36:40.497Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.3,14,2,0.4256,6.4344,26.9143,-22.6548,1.7197,5.6747,1.4082,2.362,5.2942,-128.7384,-5.7363,-0.8988,50.0008,6.3743,2.8842,9.6,6,24,2204,205,NA,NA,NA,NA,NA,NA,FALSE,-25.8,9.2,-4.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",5,"2023-06-08T17:34:11.001Z","2023-06-08T17:34:17.413Z",TRUE,"pitch","61b0e30a-c82a-49ef-8218-8de49e3b888a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.07,1.46,NA,72.72,141.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,0,13,"bottom",2,"2023-06-08T17:32:45.899Z","2023-06-08T17:34:17.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.3,12,0.91,0.4057,7.3829,32.4494,-12.0614,-4.1393,10.9253,1.1617,3.5896,7.4875,-135.5268,-3.4087,-1.112,50.0046,5.7188,-7.6221,24,3.6,24,2356,208,NA,NA,NA,NA,NA,NA,TRUE,-12.6,19.1,5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",4,"2023-06-08T17:33:49.473Z","2023-06-08T17:33:53.490Z",TRUE,"pitch","75538b43-119c-4387-917e-2381a5c155bd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.07,1.46,NA,135.06,183.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,0,13,"bottom",2,"2023-06-08T17:32:45.899Z","2023-06-08T17:34:17.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.2,4,2,0.4465,7.2273,26.2715,-29.8433,-11.2753,1.5318,-0.4739,2.0428,5.7587,-123.0623,-2.5613,-1.3895,50.0018,5.6457,-17.1528,27.6,9.6,24,2186,252,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.4,19,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",3,"2023-06-08T17:33:29.070Z","2023-06-08T17:33:32.880Z",TRUE,"pitch","c1a8773f-3491-40bb-86da-6eb3eec6ed63",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.22,1.5102,NA,38.69,220.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,0,13,"bottom",2,"2023-06-08T17:32:45.899Z","2023-06-08T17:34:17.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,74.1,14,2,0.4708,7.3152,23.1774,-39.6655,1.4797,-5.4739,2.0545,0.6755,6.7463,-116.6047,-3.0421,-1.0757,50.0032,5.762,2.0241,4.8,12,24,2268,37,NA,NA,NA,NA,NA,NA,FALSE,-53.2,-10.4,-4.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T17:33:05.242Z","2023-06-08T17:33:09.425Z",TRUE,"pitch","1b3cb2ea-7f3e-4bf5-8787-871c540f1766",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.0764,1.4555,NA,76.59,166.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,0,13,"bottom",2,"2023-06-08T17:32:45.899Z","2023-06-08T17:34:17.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.1,12,2,0.4598,7.0188,24.0634,-30.0447,6.6991,1.4828,1.0601,2.6731,3.737,-119.3445,-0.5687,-1.3989,50.0016,5.6325,9.6133,19.2,9.6,24,2009,60,NA,NA,NA,NA,NA,NA,FALSE,-38,2.9,-13.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T17:32:50.705Z","2023-06-08T17:32:54.685Z",TRUE,"pitch","0727e24c-d2a6-45e6-8bdb-a6ee1723b139",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2457,1.5106,NA,84.03,174.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,0,13,"bottom",2,"2023-06-08T17:32:45.899Z","2023-06-08T17:34:17.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,76.1,12,2,0.4546,7.0665,23.4462,-28.5979,4.0232,2.4353,0.865,2.3929,4.339,-120.4792,-1.4773,-1.4823,50.0048,5.542,5.9131,13.2,8.4,24,2112,79,NA,NA,NA,NA,NA,NA,FALSE,-35.6,4.3,-8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T17:33:15.829Z","2023-06-08T17:33:29.070Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,0,0,13,"bottom",2,"2023-06-08T17:32:45.899Z","2023-06-08T17:34:17.413Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",4,"2023-06-08T17:32:22.263Z","2023-06-08T17:32:26.965Z",TRUE,"pitch","a43c6198-e77d-4dff-bba1-9d8315d564ca",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.18,1.47,NA,139.71,125.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T17:31:15.401Z","2023-06-08T17:32:26.965Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.4,11,0.91,0.4064,7.2428,29.8918,-13.9281,-5.3981,9.9236,-0.5959,4.1907,4.0254,-134.868,-1.1198,-1.408,50.0001,5.5957,-9.9225,32.4,3.6,24,2183,213,NA,NA,NA,NA,NA,NA,TRUE,-13.9,17.9,8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",3,"2023-06-08T17:32:00.850Z","2023-06-08T17:32:04.222Z",TRUE,"pitch","68d40156-09e3-4bc2-b504-e45254d47ecb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.18,1.47,NA,101.86,156.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T17:31:15.401Z","2023-06-08T17:32:26.965Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.2,3,2,0.4572,7.1726,25.075,-25.2933,4.1878,4.7434,0.3973,3.0546,2.833,-120.1802,-0.944,-1.3442,50.0032,5.7158,6.0752,14.4,7.2,24,2195,85,NA,NA,NA,NA,NA,NA,FALSE,-31.8,8.6,-8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T17:31:45.440Z","2023-06-08T17:31:49.167Z",TRUE,"pitch","556ee62e-f262-40dc-b5dc-ea671271e533",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2306,1.5202,NA,126.94,221.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T17:31:15.401Z","2023-06-08T17:32:26.965Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,75.3,13,2,0.4583,7.2637,26.5541,-30.9969,-10.1181,0.8127,-0.2608,0.6572,5.7207,-120.2039,-4.9157,-1.3756,50.0009,5.5285,-14.5833,22.8,9.6,24,2143,253,NA,NA,NA,NA,NA,NA,FALSE,-40.2,0.4,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",1,"2023-06-08T17:31:32.071Z","2023-06-08T17:31:36.257Z",TRUE,"pitch","8c34a5e6-86e5-421f-bd4b-0980967bb00c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.18,1.47,NA,135.28,196.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T17:31:15.401Z","2023-06-08T17:32:26.965Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,76.1,7,2,0.4518,7.1351,27.4154,-30.3907,-10.9703,1.2018,-0.4796,1.5518,5.5881,-121.9526,-3.4116,-1.3941,50.003,5.6334,-16.2706,26.4,9.6,24,2227,255,NA,NA,NA,NA,NA,NA,FALSE,-37.9,1.6,18.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",0,"2023-06-08T17:31:19.240Z","2023-06-08T17:31:23.277Z",TRUE,"pitch","0aa7e2da-cb01-4f61-999a-5cffc9bd0062",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0814,1.3706,NA,116.07,161.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,0,0,12,"bottom",2,"2023-06-08T17:31:15.401Z","2023-06-08T17:32:26.965Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,74.4,2,2,0.4617,7.2004,25.6444,-30.4269,4.5685,1.2327,0.0245,2.8695,2.2445,-119.2102,0.0343,-1.5267,50.0047,5.631,6.4918,13.2,8.4,24,2086,82,NA,NA,NA,NA,NA,NA,FALSE,-38.6,2.5,-8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",3,"2023-06-08T17:30:52.888Z","2023-06-08T17:30:57.562Z",TRUE,"pitch","21178ba2-0132-4e05-847f-b86dfa713c8e",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.4,1.54,NA,120.37,217.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,0,0,11,"bottom",2,"2023-06-08T17:30:02.812Z","2023-06-08T17:30:57.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,77.5,13,2,0.4457,7.0714,26.7651,-27.4027,-11.6529,3.1297,-0.0884,0.7979,6.7768,-123.3414,-5.7999,-1.3714,50.0052,5.5194,-17.7816,30,8.4,24,2218,252,NA,NA,NA,NA,NA,NA,TRUE,-34,4.4,19.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717845,"2023-06-08",2,"2023-06-08T17:30:35.487Z","2023-06-08T17:30:38.948Z",TRUE,"pitch","365db15b-d63b-4801-9bbd-1320253a32d6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.4,1.54,NA,99.81,181.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Luke Raley strikes out swinging.",0,0,0,11,"bottom",2,"2023-06-08T17:30:02.812Z","2023-06-08T17:30:57.562Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,670042,"Luke Raley","/api/v1/people/670042","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,74.9,6,2,0.4583,6.9465,28.0209,-33.3393,7.7637,-0.8085,0.4511,2.1369,2.0843,-120.4824,-1.1069,-1.4382,50.0037,5.6056,11.1726,19.2,9.6,24,2105,98,NA,NA,NA,NA,NA,NA,FALSE,-42,-1.4,-14.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
