"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718181,"2023-05-14",0,"2023-05-14T18:09:07.325Z","2023-05-14T18:09:12.448Z",TRUE,"pitch","1cbd9914-e465-40a5-8839-b81521b0dd87",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.285,1.4986,NA,135.84,172.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Danny Jansen singles on a line drive to left fielder Kevin Pillar. Brandon Belt to 2nd.",0,2,1,16,"bottom",2,"2023-05-14T18:08:57.841Z","2023-05-14T18:09:37.780Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,643376,"Danny Jansen","/api/v1/people/643376","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,74,4,0.91,0.4701,6.5522,19.4156,-30.307,6.7326,1.3564,-0.4943,2.4447,2.3147,-116.0152,0.4736,-2.3767,50.004,5.1006,9.2812,18,9.6,24,2679,64,NA,NA,NA,NA,NA,NA,FALSE,-39.8,2.8,-12.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",5,"2023-05-14T18:08:19.592Z","2023-05-14T18:08:31.158Z",TRUE,"pitch","588100b2-109f-44ba-8556-74ce69e4169c",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,0,NA,NA,3.17,1.51,NA,127.45,178.94,"ground_ball","medium","5",72.06,133.29,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Brandon Belt singles on a ground ball to left fielder Kevin Pillar, deflected by third baseman Austin Riley. Whit Merrifield scores.",1,2,1,15,"bottom",2,"2023-05-14T18:06:39.742Z","2023-05-14T18:08:31.158Z",TRUE,TRUE,FALSE,FALSE,33,3,1,0,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.8,5,0.9,0.4235,6.6917,23.9969,-19.8234,-0.737,7.2737,-0.2742,2.2163,4.5928,-128.7953,-3.8452,-1.9765,50.0059,5.241,-1.2526,1.2,4.8,24,2585,203,85.6,5,90,NA,NA,NA,FALSE,-22,12.6,0.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",4,"2023-05-14T18:08:00.947Z","2023-05-14T18:08:03.947Z",TRUE,"pitch","b7ef83a4-d820-4bfc-8acf-80944b6585e5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.2144,1.5017,NA,106.74,148.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Brandon Belt singles on a ground ball to left fielder Kevin Pillar, deflected by third baseman Austin Riley. Whit Merrifield scores.",1,2,1,15,"bottom",2,"2023-05-14T18:06:39.742Z","2023-05-14T18:08:31.158Z",TRUE,TRUE,FALSE,FALSE,33,3,1,0,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,81.3,12,0.9,0.4258,6.7478,23.937,-20.6577,-0.1085,6.8545,0.2691,3.3601,5.9354,-128.1382,-1.0371,-2.0531,50.0017,5.3687,-0.183,2.4,4.8,24,2566,192,NA,NA,NA,NA,NA,NA,FALSE,-22.6,12.5,-1,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T18:07:33.150Z","2023-05-14T18:07:40.642Z",TRUE,"pitch","5c0bbf88-3bbd-4689-a73b-22e66de0fa69",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.1955,1.5086,NA,71.53,199.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Brandon Belt singles on a ground ball to left fielder Kevin Pillar, deflected by third baseman Austin Riley. Whit Merrifield scores.",1,2,1,15,"bottom",2,"2023-05-14T18:06:39.742Z","2023-05-14T18:08:31.158Z",TRUE,TRUE,FALSE,FALSE,33,3,1,0,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.3,14,0.9,0.427,6.7204,24.3226,-21.7352,-1.052,6.2523,1.1928,1.4541,7.9305,-127.874,-5.2859,-1.8012,50.0039,5.2344,-1.7576,1.2,6,24,2405,205,NA,NA,NA,NA,NA,NA,FALSE,-24.7,10.4,0.2,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",2,"2023-05-14T18:07:13.090Z","2023-05-14T18:07:18.261Z",TRUE,"pitch","f47efc7a-9b21-46d3-b038-60ed039089d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2502,1.5086,NA,52.72,170.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Brandon Belt singles on a ground ball to left fielder Kevin Pillar, deflected by third baseman Austin Riley. Whit Merrifield scores.",1,2,1,15,"bottom",2,"2023-05-14T18:06:39.742Z","2023-05-14T18:08:31.158Z",TRUE,TRUE,FALSE,FALSE,33,3,1,0,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.4,12,0.9,0.4271,6.6797,23.1229,-21.7778,-1.328,6.2228,1.6862,2.5118,9.4311,-127.6338,-2.765,-1.8642,50.0047,5.3005,-2.221,1.2,4.8,24,2465,197,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.9,0.6,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T18:06:56.185Z","2023-05-14T18:07:00.096Z",TRUE,"pitch","98916f24-191e-4ba3-9d8d-44b66f2be02f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2229,1.5086,NA,65.42,156.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Brandon Belt singles on a ground ball to left fielder Kevin Pillar, deflected by third baseman Austin Riley. Whit Merrifield scores.",1,2,1,15,"bottom",2,"2023-05-14T18:06:39.742Z","2023-05-14T18:08:31.158Z",TRUE,TRUE,FALSE,FALSE,33,3,1,0,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.5,73.4,12,0.91,0.4728,6.559,21.1399,-30.4528,8.5228,1.2689,1.3531,3.05,5.6775,-115.7446,1.4799,-2.2372,50.0053,5.3135,11.5903,22.8,9.6,24,2663,69,NA,NA,NA,NA,NA,NA,FALSE,-40.2,3,-16.8,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T18:06:39.742Z","2023-05-14T18:06:44.708Z",FALSE,"stepoff","8e0f59ea-be27-41c5-8187-8316d3ca661b",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Brandon Belt singles on a ground ball to left fielder Kevin Pillar, deflected by third baseman Austin Riley. Whit Merrifield scores.",1,2,1,15,"bottom",2,"2023-05-14T18:06:39.742Z","2023-05-14T18:08:31.158Z",TRUE,TRUE,FALSE,FALSE,33,3,1,0,474832,"Brandon Belt","/api/v1/people/474832","L","Left",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",4,"2023-05-14T18:05:52.218Z","2023-05-14T18:06:09.154Z",TRUE,"pitch","2f65f811-bc5a-49aa-8cac-ac36ff40f9f6",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.3,1.56,NA,125.45,181.81,"popup","medium","4",158.72,130.26,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Field Error","field_error","Whit Merrifield reaches on a fielding error by second baseman Ozzie Albies. Whit Merrifield to 2nd.",0,2,0,14,"bottom",2,"2023-05-14T18:04:29.363Z","2023-05-14T18:06:09.154Z",TRUE,FALSE,FALSE,FALSE,0,2,2,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,72.6,5,0.91,0.478,6.5154,21.061,-30.7586,9.8472,1.0612,-0.2218,2.1101,2.0762,-114.556,-0.1679,-2.4189,50.001,5.1898,13.0916,24,10.8,24,2714,59,84.9,55,210,NA,NA,NA,FALSE,-41.9,2.2,-18.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T18:05:39.232Z","2023-05-14T18:05:42.232Z",TRUE,"pitch","ee0ceba7-2a0d-4326-81b7-84f99cc4e730",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2708,1.5586,NA,52.65,179.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Field Error","field_error","Whit Merrifield reaches on a fielding error by second baseman Ozzie Albies. Whit Merrifield to 2nd.",0,2,0,14,"bottom",2,"2023-05-14T18:04:29.363Z","2023-05-14T18:06:09.154Z",TRUE,FALSE,FALSE,FALSE,0,2,2,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82,14,0.9,0.424,6.6563,24.1344,-24.1083,-0.9501,4.7582,1.6881,2.2063,9.3967,-128.6896,-3.0761,-1.8711,50.0024,5.2638,-1.6126,0,6,24,2457,196,NA,NA,NA,NA,NA,NA,FALSE,-26.5,8.2,-0.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",2,"2023-05-14T18:05:23.315Z","2023-05-14T18:05:26.315Z",TRUE,"pitch","0067f6de-4138-44e9-a51c-6f3e04ae19e1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2434,1.5586,NA,46.94,164.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Field Error","field_error","Whit Merrifield reaches on a fielding error by second baseman Ozzie Albies. Whit Merrifield to 2nd.",0,2,0,14,"bottom",2,"2023-05-14T18:04:29.363Z","2023-05-14T18:06:09.154Z",TRUE,FALSE,FALSE,FALSE,0,2,2,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,82.1,12,0.9,0.4226,6.5659,25.0425,-24.0573,-1.1352,4.7641,1.8381,2.7677,9.8526,-129.2486,-2.1749,-1.8638,50.0054,5.4535,-1.9364,0,6,24,2537,197,NA,NA,NA,NA,NA,NA,FALSE,-26,8.4,0,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T18:04:58.284Z","2023-05-14T18:05:03.910Z",TRUE,"pitch","9cbc0e4d-8469-4e37-a400-30de25b406f4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.3,1.56,NA,101.9,171.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Field Error","field_error","Whit Merrifield reaches on a fielding error by second baseman Ozzie Albies. Whit Merrifield to 2nd.",0,2,0,14,"bottom",2,"2023-05-14T18:04:29.363Z","2023-05-14T18:06:09.154Z",TRUE,FALSE,FALSE,FALSE,0,2,2,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,72.1,6,0.91,0.4808,6.4317,21.1324,-30.2645,9.1867,1.4505,0.3962,2.5057,3.7913,-113.9637,0.5502,-2.4828,50.0009,5.2527,12.07,22.8,9.6,24,2767,71,NA,NA,NA,NA,NA,NA,FALSE,-41.5,3.1,-17.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T18:04:47.081Z","2023-05-14T18:04:50.572Z",TRUE,"pitch","c82ec275-cf5c-44fd-8eee-e1246faff799",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4352,1.5586,NA,120.03,159.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Field Error","field_error","Whit Merrifield reaches on a fielding error by second baseman Ozzie Albies. Whit Merrifield to 2nd.",0,2,0,14,"bottom",2,"2023-05-14T18:04:29.363Z","2023-05-14T18:06:09.154Z",TRUE,FALSE,FALSE,FALSE,0,2,2,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",543521,"Collin McHugh","/api/v1/people/543521","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.4,2,0.9,0.4278,6.4718,20.7879,-22.1533,-1.3451,6.0045,-0.0794,2.939,5.4657,-126.988,-2.1108,-2.065,50.001,5.5053,-2.245,3.6,6,24,2477,201,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10.8,1.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",3,"2023-05-14T18:02:32.209Z","2023-05-14T18:02:39.362Z",TRUE,"pitch","23ce74c4-91bd-4a12-93a6-7965f145c076",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.47,1.66,NA,123.13,167.53,"ground_ball","medium","4",137.51,149.65,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Orlando Arcia grounds into a force out, fielded by second baseman Santiago Espinal. Michael Harris II out at 2nd.",0,2,0,13,"top",2,"2023-05-14T18:01:08.700Z","2023-05-14T18:02:39.362Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,84,5,2,0.4129,6.6712,25.2132,-27.1323,0.813,2.8201,-0.1608,2.6391,-5.6643,-132.0857,-2.1459,1.8956,50.0005,5.435,1.4528,1.2,6,24,2435,180,87.6,-34,4,NA,NA,NA,TRUE,-28,4.9,-0.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",2,"2023-05-14T18:02:10.290Z","2023-05-14T18:02:13.446Z",TRUE,"pitch","84fe7fd7-bc2c-406e-894d-7988fae20647",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4956,1.6585,NA,82.34,122.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Orlando Arcia grounds into a force out, fielded by second baseman Santiago Espinal. Michael Harris II out at 2nd.",0,2,0,13,"top",2,"2023-05-14T18:01:08.700Z","2023-05-14T18:02:39.362Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.4,12,2,0.3959,6.6654,33.1633,-12.1156,4.5989,10.368,0.9094,4.3158,-4.9472,-138.735,-0.6541,2.1245,50.0066,5.3678,8.9012,32.4,3.6,24,2446,146,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.8,-7.2,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",0,"2023-05-14T18:01:24.719Z","2023-05-14T18:01:28.846Z",TRUE,"pitch","43b77cd0-8310-40f5-bbe0-c0219058fc71",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.47,1.66,NA,132.72,189.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Orlando Arcia grounds into a force out, fielded by second baseman Santiago Espinal. Michael Harris II out at 2nd.",0,2,0,13,"top",2,"2023-05-14T18:01:08.700Z","2023-05-14T18:02:39.362Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.8,80.3,7,2,0.4352,6.6804,21.3321,-35.3651,-4.0529,-1.978,-0.4124,1.8176,-4.2053,-125.0774,-1.8106,1.8073,50.0062,5.4069,-6.5272,10.8,9.6,24,2482,276,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-3.7,8.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718181,"2023-05-14",1,"2023-05-14T18:01:46.929Z","2023-05-14T18:01:50.606Z",FALSE,"pickoff","91182cb8-3739-43b1-a7cc-02bc7136e9d2",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Forceout","force_out","Orlando Arcia grounds into a force out, fielded by second baseman Santiago Espinal. Michael Harris II out at 2nd.",0,2,0,13,"top",2,"2023-05-14T18:01:08.700Z","2023-05-14T18:02:39.362Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",579328,"Yusei Kikuchi","/api/v1/people/579328","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
