"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717450,"2023-07-08",3,"2023-07-08T23:31:54.729Z","2023-07-08T23:31:59.132Z",TRUE,"pitch","2fe85949-45b2-42f2-bcff-bdcbc116add5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5981,1.7491,NA,160.2,125.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Travis Jankowski grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,3,8,69,"top",9,"2023-07-08T23:31:31.002Z","2023-07-08T23:32:49.046Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.2,11,2,0.3898,6.5989,31.0789,-14.162,-5.5103,9.0011,-1.1333,4.213,2.6757,-140.3934,-2.6041,-1.3816,50.0006,6.0715,-11.0243,34.8,3.6,24,2270,206,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16,9.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T23:31:43.449Z","2023-07-08T23:31:48.595Z",TRUE,"pitch","ddf6d0da-5eca-4bf0-b2fc-7a36a235ab2e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.572,1.6976,NA,144.69,146.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Travis Jankowski grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,3,8,69,"top",9,"2023-07-08T23:31:31.002Z","2023-07-08T23:32:49.046Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.4,1,2,0.3899,6.4575,30.4196,-14.5761,-5.212,8.798,-0.7265,3.4259,3.9019,-140.2363,-4.2358,-1.4557,50.0047,5.9007,-10.4274,31.2,3.6,24,2254,217,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,8.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T23:31:33.283Z","2023-07-08T23:31:38.195Z",TRUE,"pitch","b078763d-d98d-4596-aa7f-0f8e61e0f8f7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6504,1.8007,NA,67.81,195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Travis Jankowski grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,3,8,69,"top",9,"2023-07-08T23:31:31.002Z","2023-07-08T23:32:49.046Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.5,14,2,0.4432,6.8424,23.5716,-29.1077,6.1193,1.9826,1.2905,1.6029,4.6218,-123.3867,-4.3681,-1.3994,50.0056,5.8373,9.4755,19.2,8.4,24,1991,51,NA,NA,NA,NA,NA,NA,FALSE,-35,2.9,-12.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T23:30:28.142Z","2023-07-08T23:31:33.283Z",FALSE,"action",NA,NA,"Pitching Change: Amos Willingham replaces Kyle Finnegan.","Pitching Substitution",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,686294,"/api/v1/people/686294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"69","atBat","Groundout","field_out","Travis Jankowski grounds out, shortstop CJ Abrams to first baseman Dominic Smith.",0,3,8,69,"top",9,"2023-07-08T23:31:31.002Z","2023-07-08T23:32:49.046Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T23:28:37.971Z","2023-07-08T23:28:50.488Z",TRUE,"pitch","f88c3984-d890-4841-8e34-c99243817239",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.62,NA,110.59,158.85,"fly_ball","medium","9",178.3,132.85,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Alex Call flies out to right fielder Travis Jankowski.",0,3,8,68,"bottom",8,"2023-07-08T23:28:11.991Z","2023-07-08T23:28:50.488Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669743,"Alex Call","/api/v1/people/669743","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.2,2,0.91,0.3963,7.4444,28.4753,-17.3567,5.3434,7.6441,0.1681,2.9602,-6.2742,-137.8207,-5.2812,1.7718,50.0002,6.0601,10.3551,26.4,4.8,24,2265,140,83.8,56,212,NA,NA,NA,TRUE,-17.3,13,-8.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T23:27:59.285Z","2023-07-08T23:28:09.401Z",TRUE,"pitch","ba29ce22-9e53-40f5-b9be-d2ea0919022d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.5,1.74,NA,109.12,171.16,"line_drive","medium","7",61.7,119.61,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Single","single","Luis Garcia singles on a line drive to left fielder Robbie Grossman.",0,3,8,67,"bottom",8,"2023-07-08T23:27:59.285Z","2023-07-08T23:28:09.401Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.5,5,0.91,0.3949,7.3678,29.5977,-17.019,4.8657,7.7727,0.2067,2.5046,-5.6092,-138.445,-6.4649,1.6225,50.003,6.0003,9.4882,24,3.6,24,2087,142,92.4,10,174,NA,NA,NA,FALSE,-17.2,13,-7.7,NA,NA,NA,NA,NA,FALSE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T23:27:28.471Z","2023-07-08T23:27:40.849Z",TRUE,"pitch","9e77a11e-bf70-42c0-9fda-358c544a9d0d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.33,1.52,NA,107.11,148.17,"popup","medium","3",166.91,183.08,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Pop Out","field_out","Ildemaro Vargas pops out to first baseman Nathaniel Lowe in foul territory.",0,3,8,66,"bottom",8,"2023-07-08T23:27:12.050Z","2023-07-08T23:27:40.849Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.7,2,0.91,0.3936,7.371,29.0701,-15.0139,4.5924,8.739,0.2594,3.3561,-5.6147,-138.78,-4.5027,1.7056,50.0055,5.9894,9.0209,26.4,3.6,24,2244,138,78.8,75,95,NA,NA,NA,TRUE,-14.8,15.1,-7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",4,"2023-07-08T23:26:52.770Z","2023-07-08T23:26:59.824Z",TRUE,"pitch","0a8e837f-3b03-4b93-989a-dd8c23902803",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.58,1.78,NA,82.09,191.53,"ground_ball","medium","6",116.24,175.49,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Stone Garrett grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,3,8,65,"bottom",8,"2023-07-08T23:26:23.986Z","2023-07-08T23:26:59.824Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,82,14,0.9,0.4234,7.2826,24.8065,-25.4746,8.7897,3.9496,0.9158,1.7499,-4.6601,-128.9609,-5.6441,1.5966,50.0062,5.9117,14.9267,27.6,7.2,24,1958,127,77.8,-10,8,NA,NA,NA,TRUE,-28.4,6.2,-15,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",3,"2023-07-08T23:26:26.349Z","2023-07-08T23:26:31.445Z",TRUE,"pitch","f6ca9f06-9898-4c60-8335-926ca48437d7",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.58,1.78,NA,91.19,149.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Stone Garrett grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,3,8,65,"bottom",8,"2023-07-08T23:26:23.986Z","2023-07-08T23:26:59.824Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.1,3,0.91,0.4017,6.9791,27.0709,-17.7544,3.5133,7.6436,0.6772,3.2979,-3.9097,-135.8433,-4.134,1.6721,50.0061,6.0579,6.6311,18,3.6,24,2141,141,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.3,-5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T23:26:30.006Z","2023-07-08T23:26:30.081Z",FALSE,"action",NA,NA,"Defensive Substitution: Robbie Grossman replaces right fielder Adolis Garcia, batting 4th, playing left field.","Defensive Sub",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543257,"/api/v1/people/543257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","401","65","atBat","Groundout","field_out","Stone Garrett grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,3,8,65,"bottom",8,"2023-07-08T23:26:23.986Z","2023-07-08T23:26:59.824Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,666969,"/api/v1/people/666969",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T23:26:30.081Z","2023-07-08T23:26:30.092Z",FALSE,"action",NA,NA,"Defensive switch from left field to right field for Travis Jankowski.","Defensive Switch",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608671,"/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","700","65","atBat","Groundout","field_out","Stone Garrett grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,3,8,65,"bottom",8,"2023-07-08T23:26:23.986Z","2023-07-08T23:26:59.824Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T23:26:30.092Z","2023-07-08T23:26:31.092Z",FALSE,"action",NA,NA,"Pitching Change: Brock Burke replaces Grant Anderson.","Pitching Substitution",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656271,"/api/v1/people/656271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"65","atBat","Groundout","field_out","Stone Garrett grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,3,8,65,"bottom",8,"2023-07-08T23:26:23.986Z","2023-07-08T23:26:59.824Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",2,"2023-07-08T23:23:52.882Z","2023-07-08T23:24:03.664Z",TRUE,"pitch","ae68d28a-af8e-4616-b94c-3cebc1ff9759",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.47,1.67,NA,77.92,217.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,8,64,"top",8,"2023-07-08T23:23:08.826Z","2023-07-08T23:24:03.664Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.2,83.3,14,0.91,0.4176,6.5453,27.0137,-31.7822,-4.4405,0.2265,1.0253,0.8006,9.4541,-131.0475,-5.6235,-2.048,50.0057,5.3411,-7.7464,10.8,7.2,24,785,251,NA,NA,NA,NA,NA,NA,TRUE,-34.3,-0.6,6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",1,"2023-07-08T23:23:33.348Z","2023-07-08T23:23:40.439Z",TRUE,"pitch","999f2ad6-ba6c-4975-96f1-0b7b58ed9706",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.47,1.67,NA,119.66,204.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,8,64,"top",8,"2023-07-08T23:23:08.826Z","2023-07-08T23:24:03.664Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.6,83.1,13,0.91,0.4162,6.4446,28.5106,-28.9175,-4.9975,1.8577,-0.0698,1.2734,6.8539,-131.719,-5.3066,-2.0588,50.0036,5.4577,-8.7644,14.4,7.2,24,1001,237,NA,NA,NA,NA,NA,NA,FALSE,-31.1,2.4,7.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",0,"2023-07-08T23:23:13.776Z","2023-07-08T23:23:19.030Z",TRUE,"pitch","00b71363-005b-4dc6-ac6d-ab57c32a1c05",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4674,1.7191,NA,95.05,187.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,3,8,64,"top",8,"2023-07-08T23:23:08.826Z","2023-07-08T23:24:03.664Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.6,82.3,9,0.91,0.4205,6.5215,26.976,-28.9596,-7.3974,1.8657,0.5759,1.9041,8.2912,-130.2007,-3.7169,-1.6866,50.0001,5.5382,-12.7171,20.4,7.2,24,1172,239,NA,NA,NA,NA,NA,NA,FALSE,-31.3,2.8,11.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",7,"2023-07-08T23:22:35.625Z","2023-07-08T23:22:44.650Z",TRUE,"pitch","462824dd-ae12-4453-9bbd-ea34edaf2eb8",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.72,1.79,NA,103.81,167.16,"fly_ball","medium","9",173.22,115.71,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Josh Jung flies out to right fielder Lane Thomas.",0,3,8,63,"top",8,"2023-07-08T23:20:29.731Z","2023-07-08T23:22:44.650Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,82,6,0.82,0.4218,6.7125,25.8998,-27.0136,-2.8029,3.0215,0.3459,2.6527,6.0593,-129.6135,-2.4215,-1.6531,50.0053,5.652,-4.7924,7.2,6,24,821,237,86.7,51,241,NA,NA,NA,TRUE,-29.2,5.2,3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717450,"2023-07-08",6,"2023-07-08T23:22:08.963Z","2023-07-08T23:22:14.702Z",TRUE,"pitch","138a7dc8-f514-4baf-9b01-0feebc36c1b6",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.72,1.79,NA,123.08,181.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Josh Jung flies out to right fielder Lane Thomas.",0,3,8,63,"top",8,"2023-07-08T23:20:29.731Z","2023-07-08T23:22:44.650Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673962,"Josh Jung","/api/v1/people/673962","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.4,82.1,8,0.91,0.421,6.4648,27.5838,-33.2225,-5.5101,-0.6138,-0.1596,2.1089,5.7471,-130.14,-2.4168,-1.6818,50.001,5.5686,-9.4406,14.4,8.4,24,950,246,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.4,8.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
