"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717956,"2023-05-31",0,"2023-05-31T00:46:27.092Z","2023-05-31T00:46:31.488Z",TRUE,"pitch","4acfc1b9-9416-4111-9cea-fed468575337",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.3,1.67,NA,149.85,189.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Edouard Julien grounds out to first baseman Jose Abreu.",0,0,3,19,"top",3,"2023-05-31T00:46:23.324Z","2023-05-31T00:48:31.006Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666397,"Edouard Julien","/api/v1/people/666397","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.5,13,0.91,0.4075,5.443,31.5308,-23.0108,-9.486,5.0157,-0.8617,1.8381,3.9338,-134.8319,-6.7085,-1.114,50.0012,6.0016,-17.3225,33.6,6,24,2177,218,NA,NA,NA,NA,NA,NA,FALSE,-24.4,7.7,16.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",5,"2023-05-31T00:45:59.439Z","2023-05-31T00:46:05.242Z",TRUE,"pitch","0b26388f-6238-412b-8676-4f5ef14e8918",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.39,1.6275,NA,177.22,136.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Joey Gallo walks.",0,0,3,18,"top",3,"2023-05-31T00:44:33.808Z","2023-05-31T00:46:05.242Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,79.4,11,0.91,0.4318,5.3675,29.1598,-29.3033,-8.6735,1.7636,-1.5798,3.7899,1.8111,-127.4498,-0.1849,-1.1789,50.0008,6.2016,-14.0933,25.2,8.4,24,1768,231,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.4,15.2,NA,NA,NA,NA,FALSE,TRUE,608336,"Joey Gallo","/api/v1/people/608336",NA,NA,NA,NA,NA,NA
717956,"2023-05-31",4,"2023-05-31T00:45:46.437Z","2023-05-31T00:45:52.721Z",TRUE,"pitch","160166b6-cfbc-4c18-a455-9b386bfb42c8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.39,1.6494,NA,133.02,108.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Joey Gallo walks.",0,0,3,18,"top",3,"2023-05-31T00:44:33.808Z","2023-05-31T00:46:05.242Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.2,11,0.92,0.407,5.4252,30.7015,-19.6015,-2.2501,6.8581,-0.4203,4.8077,2.2232,-134.8551,-0.5032,-0.965,50.0002,6.3857,-4.1232,10.8,4.8,24,2292,208,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.5,3.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",3,"2023-05-31T00:45:24.545Z","2023-05-31T00:45:30.484Z",TRUE,"pitch","1ee5e141-c014-4c41-a8f0-d1e85a998bc5",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.39,1.63,NA,123.15,152.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Joey Gallo walks.",0,0,3,18,"top",3,"2023-05-31T00:44:33.808Z","2023-05-31T00:46:05.242Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.2,2,0.91,0.4301,5.4979,26.3836,-27.4044,-8.6568,2.9057,-0.1612,3.1879,5.1544,-127.4044,-2.0223,-1.0867,50.0054,6.1597,-14.2211,25.2,7.2,24,1760,230,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5,14.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",2,"2023-05-31T00:45:08.663Z","2023-05-31T00:45:13.894Z",TRUE,"pitch","82065364-61ba-4063-9dbd-25c631186085",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4144,1.559,NA,69.7,233.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Joey Gallo walks.",0,0,3,18,"top",3,"2023-05-31T00:44:33.808Z","2023-05-31T00:46:05.242Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.9,72.5,14,2,0.4809,5.4844,25.356,-43.8437,3.1386,-8.9289,1.2408,0.2026,3.7025,-114.8033,-3.8618,-0.8134,50.0017,6.2637,4.1023,6,14.4,24,2556,27,NA,NA,NA,NA,NA,NA,FALSE,-61.6,-16.9,-6.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",1,"2023-05-31T00:44:55.597Z","2023-05-31T00:44:59.263Z",TRUE,"pitch","4874c087-19aa-4fe5-acee-94ab8d73a5c7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.39,1.63,NA,112.91,192.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Joey Gallo walks.",0,0,3,18,"top",3,"2023-05-31T00:44:33.808Z","2023-05-31T00:46:05.242Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.7,8,0.91,0.4337,5.6935,27.0523,-28.1891,-8.9448,2.472,0.1074,1.7258,5.7261,-126.5525,-5.1617,-1.0282,50.006,6.064,-14.4377,24,8.4,24,1761,230,NA,NA,NA,NA,NA,NA,FALSE,-32.9,3.5,14.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",0,"2023-05-31T00:44:43.770Z","2023-05-31T00:44:49.417Z",TRUE,"pitch","333acfeb-5461-443f-8e7d-5283e5c2ac1d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.39,1.6955,NA,183.91,168.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Joey Gallo walks.",0,0,3,18,"top",3,"2023-05-31T00:44:33.808Z","2023-05-31T00:46:05.242Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.5,11,0.91,0.4335,5.5396,27.546,-26.1945,-8.9212,3.7018,-1.7553,2.6006,1.7318,-126.6912,-3.6541,-1.2922,50.0018,6.1715,-14.4007,27.6,7.2,24,1796,228,NA,NA,NA,NA,NA,NA,FALSE,-30.2,6,15.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",2,"2023-05-31T00:44:06.936Z","2023-05-31T00:44:16.043Z",TRUE,"pitch","a6298b08-30cd-4435-861e-fbccaa86578e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.11,1.52,NA,95.53,199.02,"ground_ball","soft","2",124.86,198.33,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Christian Vazquez grounds out softly, catcher Cesar Salazar to first baseman Jose Abreu.",0,0,3,17,"top",3,"2023-05-31T00:43:20.269Z","2023-05-31T00:44:16.043Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,74.4,9,2,0.4661,5.5266,25.4584,-38.9899,9.3369,-4.8927,0.5631,1.4727,1.1487,-118.1381,-2.6021,-1.1423,50.0011,6.2211,13.0109,18,12,24,2367,33,55.3,-84,3,NA,NA,NA,TRUE,-51.1,-9.2,-17.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",1,"2023-05-31T00:43:49.103Z","2023-05-31T00:43:53.955Z",TRUE,"pitch","32cacdaa-abbb-4b12-9292-6e58901ecf85",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.11,1.52,NA,149.83,169.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Christian Vazquez grounds out softly, catcher Cesar Salazar to first baseman Jose Abreu.",0,0,3,17,"top",3,"2023-05-31T00:43:20.269Z","2023-05-31T00:44:16.043Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.4,11,0.89,0.407,5.6191,31.4749,-19.7204,-8.0726,6.801,-0.8613,2.5662,3.5673,-134.9812,-5.4796,-1.1568,50.0031,6.0265,-14.7825,33.6,6,24,2218,218,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11.3,13.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",0,"2023-05-31T00:43:33.838Z","2023-05-31T00:43:40.586Z",TRUE,"pitch","add309a4-befc-410f-b7f8-fbf55bd0064b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0025,1.4945,NA,79.88,240.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Christian Vazquez grounds out softly, catcher Cesar Salazar to first baseman Jose Abreu.",0,0,3,17,"top",3,"2023-05-31T00:43:20.269Z","2023-05-31T00:44:16.043Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.9,14,2,0.4587,5.4877,25.6143,-32.5332,4.03,-0.2464,0.9738,-0.0476,3.6761,-119.9171,-7.3892,-1.109,50.0053,6.0182,5.8037,10.8,9.6,24,2290,33,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-2.2,-8.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",4,"2023-05-31T00:43:05.125Z","2023-05-31T00:43:12.027Z",TRUE,"pitch","86f6769c-0f22-4b5e-b3c4-227997362ef3",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.4,1.7274,NA,135.92,189.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,0,3,16,"top",3,"2023-05-31T00:42:00.170Z","2023-05-31T00:43:12.027Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.2,7,0.91,0.4304,5.5638,27.8405,-28.5766,-9.2406,2.1991,-0.4963,1.8305,4.4584,-127.5802,-4.8508,-1.072,50.0056,6.0264,-15.1361,25.2,8.4,24,1854,231,NA,NA,NA,NA,NA,NA,TRUE,-32.8,3,15.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",3,"2023-05-31T00:42:45.779Z","2023-05-31T00:42:51.079Z",TRUE,"pitch","b62c1b01-e850-4057-accb-30ef3b154bc2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.4,1.6,NA,127.94,177.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,0,3,16,"top",3,"2023-05-31T00:42:00.170Z","2023-05-31T00:43:12.027Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.5,4,0.86,0.4096,5.6394,27.4061,-25.801,-6.6893,3.5162,-0.2869,2.2786,4.4645,-133.4669,-5.0955,-1.108,50.0044,6.0592,-12.1286,22.8,6,24,2218,219,NA,NA,NA,NA,NA,NA,FALSE,-26.9,5.5,11.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",2,"2023-05-31T00:42:31.775Z","2023-05-31T00:42:35.517Z",TRUE,"pitch","5713b01b-44ad-4b32-aa53-d2d58ff2a173",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5053,1.7002,NA,163.21,143.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,0,3,16,"top",3,"2023-05-31T00:42:00.170Z","2023-05-31T00:43:12.027Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.9,11,2,0.4065,5.4454,28.1556,-24.9027,-5.6282,3.9511,-1.2122,3.539,1.9464,-134.5422,-2.3332,-1.2122,50.003,6.1755,-10.357,21.6,6,24,2284,215,NA,NA,NA,NA,NA,NA,FALSE,-25,6.8,9.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",1,"2023-05-31T00:42:19.139Z","2023-05-31T00:42:24.594Z",TRUE,"pitch","181e93a7-a6d7-479f-82a9-e5262cff8eb7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2652,1.6303,NA,139.62,180.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,0,3,16,"top",3,"2023-05-31T00:42:00.170Z","2023-05-31T00:43:12.027Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,84,4,0.89,0.4121,5.5407,27.7668,-27.1752,-6.9624,2.7912,-0.5935,2.1492,3.8492,-132.7938,-5.1727,-1.1553,50.0029,6.0932,-12.4657,22.8,7.2,24,2200,215,NA,NA,NA,NA,NA,NA,FALSE,-28.6,4.2,11.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",0,"2023-05-31T00:42:06.430Z","2023-05-31T00:42:10.101Z",TRUE,"pitch","91511f06-9667-417b-a61d-9796df9a0082",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3465,1.5416,NA,36.36,202.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Michael A. Taylor called out on strikes.",0,0,3,16,"top",3,"2023-05-31T00:42:00.170Z","2023-05-31T00:43:12.027Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",656232,"Brandon Bielak","/api/v1/people/656232","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,83.6,14,0.87,0.4157,5.6314,26.4371,-26.8051,-7.0253,3.0504,2.1156,1.3266,10.3006,-131.4877,-7.0235,-0.93,50.0048,6.0062,-12.3717,20.4,7.2,24,2220,213,NA,NA,NA,NA,NA,NA,FALSE,-29.2,4.2,10.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",8,"2023-05-31T00:39:48.275Z","2023-05-31T00:39:53.119Z",TRUE,"pitch","530a1f87-db84-45cc-9f5b-90296c750b07",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.285,1.487,NA,114.39,142.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Cesar Salazar strikes out swinging.",0,0,3,15,"bottom",2,"2023-05-31T00:37:23.550Z","2023-05-31T00:39:53.119Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663967,"César Salazar","/api/v1/people/663967","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.6,12,0.9,0.405,6.4522,31.2195,-15.7837,-7.4179,8.8598,0.0685,3.5632,8.8702,-135.5546,-1.2897,-2.2913,50.005,5.1535,-13.7275,36,4.8,24,2233,222,NA,NA,NA,NA,NA,NA,TRUE,-15.7,16,11.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717956,"2023-05-31",7,"2023-05-31T00:39:31.338Z","2023-05-31T00:39:35.756Z",TRUE,"pitch","6f2c68a1-75f8-420c-aeac-19340227ea9d",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.285,1.487,NA,88.76,172.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Cesar Salazar strikes out swinging.",0,0,3,15,"bottom",2,"2023-05-31T00:37:23.550Z","2023-05-31T00:39:53.119Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663967,"César Salazar","/api/v1/people/663967","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,72.5,6,2,0.4774,6.2759,22.1291,-30.9731,7.2728,0.9053,0.7409,2.4663,5.0679,-114.9117,0.4443,-2.4415,50.0055,5.2898,9.6855,19.2,9.6,24,2706,55,NA,NA,NA,NA,NA,NA,FALSE,-42,2,-14.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
