"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718746,"2023-04-02",1,"2023-04-02T01:58:59.410Z","2023-04-02T01:59:02.495Z",TRUE,"pitch","7cc87b42-25b8-4961-9271-7ae00ee98667",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.2,1.49,NA,159.96,165.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Andres Gimenez strikes out swinging.",0,0,0,10,"top",2,"2023-04-02T01:58:31.870Z","2023-04-02T01:59:48.909Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,11,2,0.3987,7.5144,30.0167,-10.8858,-1.7376,11.1301,-1.127,2.7178,-0.7367,-137.3171,-7.5776,-0.6296,50.0001,6.2512,-3.3218,15.6,2.4,24,2000,196,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T01:58:45.210Z","2023-04-02T01:58:49.510Z",TRUE,"pitch","8735249f-3953-46d8-9dd9-1a141f64ff97",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.2,1.49,NA,146.93,160.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Andres Gimenez strikes out swinging.",0,0,0,10,"top",2,"2023-04-02T01:58:31.870Z","2023-04-02T01:59:48.909Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.7,1,2,0.3946,7.5195,27.2078,-11.99,-2.5382,10.3164,-0.7851,2.9141,1.3707,-138.1438,-6.4938,-0.9547,50.0056,6.0811,-4.9671,19.2,2.4,24,1850,203,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",5,"2023-04-02T01:58:15.164Z","2023-04-02T01:58:22.876Z",TRUE,"pitch","f215ae11-7aaa-4bd6-b1c6-1be9af5793f8",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.61,1.71,NA,102.59,219.64,"ground_ball","soft","1",125.58,187.8,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Oscar Gonzalez grounds out softly, pitcher Logan Gilbert to first baseman Ty France.",0,0,0,9,"top",2,"2023-04-02T01:57:03.682Z","2023-04-02T01:58:22.876Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,84.9,14,2,0.413,7.7345,23.0282,-28.795,0.4327,1.8887,0.3781,0.709,3.0512,-131.6833,-8.4119,-0.8429,50.0021,6.0171,0.7743,2.4,7.2,24,1911,195,58.3,-44,3,NA,NA,NA,TRUE,-30.8,2.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",4,"2023-04-02T01:57:59.015Z","2023-04-02T01:58:02.319Z",TRUE,"pitch","cb3ea3da-4bff-46d7-bafd-c38348351289",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.61,1.71,NA,96.75,152.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Oscar Gonzalez grounds out softly, pitcher Logan Gilbert to first baseman Ty France.",0,0,0,9,"top",2,"2023-04-02T01:57:03.682Z","2023-04-02T01:58:22.876Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,89.4,3,2,0.3887,7.7222,25.7901,-11.9878,-1.164,9.9935,0.5312,3.19,4.2036,-139.8718,-6.062,-0.8272,50.0025,6.1414,-2.3514,7.2,2.4,24,2019,197,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",3,"2023-04-02T01:57:45.923Z","2023-04-02T01:57:48.963Z",TRUE,"pitch","47205fd1-5f47-4488-9035-b35bb7641f11",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.61,1.71,NA,139.94,163.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Oscar Gonzalez grounds out softly, pitcher Logan Gilbert to first baseman Ty France.",0,0,0,9,"top",2,"2023-04-02T01:57:03.682Z","2023-04-02T01:58:22.876Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.6,4,2,0.3945,7.6112,28.7369,-10.8164,-1.2563,10.9171,-0.6017,2.7793,0.8451,-138.4555,-7.297,-0.7465,50.002,6.1601,-2.4574,10.8,2.4,24,1909,195,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",2,"2023-04-02T01:57:34.121Z","2023-04-02T01:57:37.567Z",TRUE,"pitch","640739e1-ac9d-407d-8ed0-5e7bc3ec5fb3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.61,1.71,NA,127.05,185.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Oscar Gonzalez grounds out softly, pitcher Logan Gilbert to first baseman Ty France.",0,0,0,9,"top",2,"2023-04-02T01:57:03.682Z","2023-04-02T01:58:22.876Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.3,8,2,0.3959,7.5789,29.1733,-11.0732,-1.8285,10.866,-0.2635,1.9569,1.928,-138.0791,-9.1705,-0.7314,50.0002,6.0552,-3.5496,13.2,2.4,24,1951,197,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",1,"2023-04-02T01:57:22.710Z","2023-04-02T01:57:27.466Z",TRUE,"pitch","35325b44-926c-471a-acbb-01d408d32c6c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6108,1.7303,NA,88.67,201.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Oscar Gonzalez grounds out softly, pitcher Logan Gilbert to first baseman Ty France.",0,0,0,9,"top",2,"2023-04-02T01:57:03.682Z","2023-04-02T01:58:22.876Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,14,2,0.3991,7.53,29.7011,-11.3699,-1.0579,10.9002,0.7433,1.3949,4.4009,-137.1364,-10.3407,-0.7433,50.0064,5.9855,-2.0202,4.8,2.4,24,1889,195,NA,NA,NA,NA,NA,NA,FALSE,-13,17.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T01:57:10.635Z","2023-04-02T01:57:15.720Z",TRUE,"pitch","28869598-b826-4101-86d6-bd49d6811581",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6108,1.7727,NA,118.52,108.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Oscar Gonzalez grounds out softly, pitcher Logan Gilbert to first baseman Ty France.",0,0,0,9,"top",2,"2023-04-02T01:57:03.682Z","2023-04-02T01:58:22.876Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,11,2,0.3986,7.6668,28.6891,-16.6709,-0.7437,8.0972,-0.0399,4.8083,1.9661,-137.1027,-0.9271,-0.6679,50.0016,6.2824,-1.4238,3.6,3.6,24,1856,197,NA,NA,NA,NA,NA,NA,FALSE,-16,14.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",4,"2023-04-02T01:54:45.733Z","2023-04-02T01:54:53.894Z",TRUE,"pitch","681aef0c-2cb7-4826-a8ff-4bf4f438da0c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.44,1.6,NA,118.56,168.66,"ground_ball","medium","5",98.28,175.41,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,8,"bottom",1,"2023-04-02T01:53:22.344Z","2023-04-02T01:54:53.894Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,70.2,5,0.91,0.4952,5.8868,20.9305,-44.2587,6.7735,-9.7711,-0.041,2.5971,-1.5116,-110.8657,1.6999,-0.2276,50.0016,6.4611,8.3803,10.8,14.4,24,2892,29,85.4,-18,10,NA,NA,NA,TRUE,-64.2,-16.8,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",3,"2023-04-02T01:54:26.833Z","2023-04-02T01:54:30.403Z",TRUE,"pitch","d8dca1ac-7de3-4762-a83d-3ef97cab6f58",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.4594,1.603,NA,137.41,145.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,8,"bottom",1,"2023-04-02T01:53:22.344Z","2023-04-02T01:54:53.894Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81.2,1,2,0.4274,5.9317,22.341,-22.2642,-0.1468,5.9344,-0.5355,3.4594,-0.8129,-127.3967,-2.8641,-0.1952,50.0015,6.3282,-0.2449,1.2,6,24,2622,154,NA,NA,NA,NA,NA,NA,FALSE,-24.8,10.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",2,"2023-04-02T01:54:08.466Z","2023-04-02T01:54:12.780Z",TRUE,"pitch","63812822-2d91-4f5a-912e-d36cd8c6318f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4594,1.603,NA,144.52,141.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,8,"bottom",1,"2023-04-02T01:53:22.344Z","2023-04-02T01:54:53.894Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.8,11,0.91,0.4087,5.9402,24.1454,-13.5855,-1.3914,10.1835,-0.722,3.5862,-0.8809,-133.1637,-4.4929,-0.2079,50.0066,6.2532,-2.5407,10.8,3.6,24,2435,196,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.9,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",1,"2023-04-02T01:53:53.219Z","2023-04-02T01:53:58.640Z",TRUE,"pitch","2e107489-8d21-4697-b43b-aa96a8e75753",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4805,1.6667,NA,84.63,197.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,8,"bottom",1,"2023-04-02T01:53:22.344Z","2023-04-02T01:54:53.894Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,70.8,14,0.9,0.4929,5.7954,21.2506,-43.5897,5.3969,-9.1434,0.8492,1.5252,0.5546,-111.4023,-0.824,-0.1041,50.0028,6.4317,6.7382,8.4,14.4,24,2871,31,NA,NA,NA,NA,NA,NA,FALSE,-63.4,-16.4,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",0,"2023-04-02T01:53:33.815Z","2023-04-02T01:53:37.608Z",TRUE,"pitch","03e89ccc-e588-4f37-a3ef-0e8dc2788c0f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4383,1.6242,NA,101.58,145.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Eugenio Suarez grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,8,"bottom",1,"2023-04-02T01:53:22.344Z","2023-04-02T01:54:53.894Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,81.2,3,2,0.4282,5.9201,21.6107,-21.3934,-1.0293,6.475,0.4046,3.4481,1.6716,-127.0516,-3.08,-0.1227,50.0001,6.3418,-1.7131,3.6,4.8,24,2608,161,NA,NA,NA,NA,NA,NA,FALSE,-24,11.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",5,"2023-04-02T01:53:00.599Z","2023-04-02T01:53:08.504Z",TRUE,"pitch","92268709-aa73-494d-b2b5-147c6f12aba3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.17,1.47,NA,95.62,196.18,"ground_ball","medium","5",94.14,157.82,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Ty France grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,7,"bottom",1,"2023-04-02T01:51:03.734Z","2023-04-02T01:53:08.504Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,71.1,9,0.9,0.4909,5.9538,21.7303,-44.6625,5.7422,-9.9249,0.561,1.5779,-0.1022,-111.9341,-0.5544,-0.1375,50.001,6.4334,7.2267,9.6,14.4,24,2911,35,102.5,-23,5,NA,NA,NA,TRUE,-64.3,-17.8,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,677594,"Julio Rodríguez","/api/v1/people/677594"
718746,"2023-04-02",4,"2023-04-02T01:52:44.133Z","2023-04-02T01:52:47.478Z",TRUE,"pitch","9d408ac1-5d81-46bf-ac51-df3069f11595",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.17,1.47,NA,73.24,204.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Ty France grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,7,"bottom",1,"2023-04-02T01:51:03.734Z","2023-04-02T01:53:08.504Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.5,14,0.9,0.4265,6.0178,24.9807,-23.504,1.0255,5.1818,1.1479,1.278,2.8774,-128.1355,-7.7457,-0.1201,50.002,6.1596,1.7151,4.8,6,24,2517,171,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718746,"2023-04-02",1,"2023-04-02T01:51:28.973Z","2023-04-02T01:51:38.109Z",TRUE,"pitch","b3800374-4e7d-45aa-a295-017d00a3250a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1707,1.5181,NA,158.94,172.42,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Ty France grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,0,7,"bottom",1,"2023-04-02T01:51:03.734Z","2023-04-02T01:53:08.504Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664034,"Ty France","/api/v1/people/664034","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,84.3,11,0.91,0.4111,5.8529,25.9931,-17.0773,-7.9514,8.3777,-1.1002,2.4576,1.0241,-132.7793,-6.1915,-0.4548,50.0041,6.0441,-14.3276,37.2,4.8,24,2317,204,NA,NA,NA,NA,NA,NA,FALSE,-18.5,14.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
