"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
746963,"2024-05-11",3,"2024-05-11T20:29:38.169Z","2024-05-11T20:29:42.670Z",TRUE,"pitch","2eba30c9-0a6d-494e-b819-2e243c5a3a76",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.3984,1.5024,NA,117.26,176.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jesse Winker walks.",0,1,0,9,"top",2,"2024-05-11T20:29:04.094Z","2024-05-11T20:29:52.721Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608385,"Jesse Winker","/api/v1/people/608385","L","Left",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.7,80.7,5,0.91,0.4262,7.1086,28.6029,-34.415,-11.1831,-1.3431,-0.0069,2.3039,7.4043,-128.8742,-0.1512,-1.4749,50.0023,5.0379,-18.6735,26.4,9.6,24,2022,251,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-2.2,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",2,"2024-05-11T20:29:27.016Z","2024-05-11T20:29:32.437Z",TRUE,"pitch","d3306621-dd3a-41cc-bab5-dbed78215795",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3931,1.68,NA,95.07,202.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jesse Winker walks.",0,1,0,9,"top",2,"2024-05-11T20:29:04.094Z","2024-05-11T20:29:52.721Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608385,"Jesse Winker","/api/v1/people/608385","L","Left",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.5,14,0.91,0.4463,6.7401,25.9041,-40.415,-6.7713,-5.4117,0.5754,1.3298,7.2955,-123.0435,-0.4426,-1.5575,50.0024,4.9558,-10.3151,12,10.8,24,1325,264,NA,NA,NA,NA,NA,NA,FALSE,-48,-9.6,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",1,"2024-05-11T20:29:17.122Z","2024-05-11T20:29:22.423Z",TRUE,"pitch","1b24f395-b64d-43f5-b7b5-8f6d35ac58d7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4995,1.681,NA,78.28,174.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jesse Winker walks.",0,1,0,9,"top",2,"2024-05-11T20:29:04.094Z","2024-05-11T20:29:52.721Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608385,"Jesse Winker","/api/v1/people/608385","L","Left",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.1,78.1,14,0.91,0.4421,6.671,24.7446,-25.1741,0.0992,4.5066,1.0158,2.3903,6.4106,-123.8968,-1.098,-1.6181,50.006,4.9429,0.1542,3.6,7.2,24,2098,215,NA,NA,NA,NA,NA,NA,FALSE,-29.6,8.2,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",0,"2024-05-11T20:29:05.700Z","2024-05-11T20:29:10.875Z",TRUE,"pitch","457d0177-3a45-48f6-8c09-9c657af00e10",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6237,1.68,NA,151.05,177.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Jesse Winker walks.",0,1,0,9,"top",2,"2024-05-11T20:29:04.094Z","2024-05-11T20:29:52.721Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608385,"Jesse Winker","/api/v1/people/608385","L","Left",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.3,13,0.91,0.4229,6.552,29.0115,-32.6834,-11.0142,-0.3014,-0.8932,2.2728,5.689,-129.8757,-0.4139,-1.6895,50.0015,4.9352,-18.6803,27.6,8.4,24,2048,253,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.4,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",4,"2024-05-11T20:28:24.376Z","2024-05-11T20:28:49.044Z",TRUE,"pitch","59329043-776b-4920-a42d-f49796f9920b",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.76,1.8,NA,118.95,182.06,"fly_ball","medium","78",67.89,45.44,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Joey Meneses homers (1) on a fly ball to left center field.",1,1,0,8,"top",2,"2024-05-11T20:27:31.533Z","2024-05-11T20:28:49.044Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.6,69.3,8,0.9,0.4987,6.5048,20.736,-29.2612,11.2594,2.3843,-0.0511,2.1007,0.4652,-110.1077,0.4114,-1.7267,50.0009,5.024,13.7327,25.2,10.8,24,2385,77,103.7,35,388,NA,NA,NA,FALSE,-43.2,4.8,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",3,"2024-05-11T20:28:09.488Z","2024-05-11T20:28:12.719Z",TRUE,"pitch","b64c2518-e6b8-43ca-81a1-01abecfbcfdf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.7588,1.7988,NA,144.67,193.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Joey Meneses homers (1) on a fly ball to left center field.",1,1,0,8,"top",2,"2024-05-11T20:27:31.533Z","2024-05-11T20:28:49.044Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,81,13,0.91,0.4237,6.7517,30.7387,-31.6787,-11.4602,0.2958,-0.726,1.6665,5.6196,-129.9698,-2.1706,-1.4433,50.0043,4.951,-19.338,28.8,8.4,24,2077,242,NA,NA,NA,NA,NA,NA,FALSE,-34.4,0.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",2,"2024-05-11T20:27:57.211Z","2024-05-11T20:28:01.111Z",TRUE,"pitch","37303c2c-77ba-4880-b318-da967dc645f4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.76,1.8,NA,133.11,184.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Joey Meneses homers (1) on a fly ball to left center field.",1,1,0,8,"top",2,"2024-05-11T20:27:31.533Z","2024-05-11T20:28:49.044Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,75.8,7,0.92,0.4535,6.635,27.082,-40.7735,-7.9201,-5.8451,-0.4226,1.9983,4.9677,-121.4728,1.3103,-1.4807,50.0007,5.0376,-11.6594,14.4,12,24,1549,264,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-9.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",1,"2024-05-11T20:27:47.242Z","2024-05-11T20:27:51.221Z",TRUE,"pitch","9e2d90c5-71c9-4ccf-968c-11911009adf3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.8132,1.8024,NA,104.73,211.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Joey Meneses homers (1) on a fly ball to left center field.",1,1,0,8,"top",2,"2024-05-11T20:27:31.533Z","2024-05-11T20:28:49.044Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,81.1,14,0.91,0.4235,7.3339,31.0933,-32.2844,-13.3661,-0.0646,0.3218,1.0162,8.9126,-130.0763,-3.6084,-1.4387,50.0025,4.9088,-22.5614,32.4,9.6,24,2048,246,NA,NA,NA,NA,NA,NA,FALSE,-35.4,-0.8,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",0,"2024-05-11T20:27:31.533Z","2024-05-11T20:27:36.533Z",FALSE,"no_pitch","34a9d1a5-f77f-45da-987d-f33d9e2762d1",0,"Automatic Ball - Catcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VC",NA,FALSE,FALSE,TRUE,"VC","Automatic Ball - Catcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Home Run","home_run","Joey Meneses homers (1) on a fly ball to left center field.",1,1,0,8,"top",2,"2024-05-11T20:27:31.533Z","2024-05-11T20:28:49.044Z",TRUE,TRUE,FALSE,FALSE,65,2,2,0,608841,"Joey Meneses","/api/v1/people/608841","R","Right",681867,"Cooper Criswell","/api/v1/people/681867","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"catcher_pitch_timer","Catcher Pitch Timer Violation",624512,"Reese McGuire",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",2,"2024-05-11T20:25:04.813Z","2024-05-11T20:25:12.261Z",TRUE,"pitch","5857b95c-c2e7-4f7f-9ee1-04c1d5cbed7a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.46,1.64,NA,94.39,169.58,"ground_ball","medium","1",128.11,180.56,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Vaughn Grissom grounds out, pitcher Jake Irvin to first baseman Joey Meneses.",0,0,0,7,"bottom",1,"2024-05-11T20:24:24.398Z","2024-05-11T20:25:12.261Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.9,6,0.91,0.3979,6.8512,28.7442,-23.8319,-9.5614,4.3368,0.5932,2.5628,9.7458,-137.3626,-3.7592,-1.7485,50.0006,5.5581,-18.3782,33.6,6,24,2343,224,101,-9,16,NA,NA,NA,TRUE,-23.3,7.3,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",0,"2024-05-11T20:24:27.776Z","2024-05-11T20:24:32.304Z",TRUE,"pitch","04a03bde-be69-4a75-bf36-5874a1ace20f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.46,1.64,NA,137.82,161.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Vaughn Grissom grounds out, pitcher Jake Irvin to first baseman Joey Meneses.",0,0,0,7,"bottom",1,"2024-05-11T20:24:24.398Z","2024-05-11T20:25:12.261Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.5,4,0.92,0.4007,6.9279,26.4277,-26.2116,-9.4647,3.1456,-0.5462,2.8579,6.9796,-136.0417,-2.6204,-1.8997,50.0056,5.6273,-17.9605,32.4,7.2,24,2336,224,NA,NA,NA,NA,NA,NA,FALSE,-25.6,5.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",1,"2024-05-11T20:24:53.781Z","2024-05-11T20:25:04.813Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,687093,"/api/v1/people/687093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Vaughn Grissom grounds out, pitcher Jake Irvin to first baseman Joey Meneses.",0,0,0,7,"bottom",1,"2024-05-11T20:24:24.398Z","2024-05-11T20:25:12.261Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",6,"2024-05-11T20:23:51.252Z","2024-05-11T20:24:00.548Z",TRUE,"pitch","37905f4a-9e9a-48be-a5f2-a140b5853435",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.44,1.6,NA,122.05,175.78,"line_drive","hard","8",123.79,80.59,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Rafael Devers singles on a sharp line drive to center fielder Jacob Young. Tyler O'Neill to 2nd.",0,0,0,6,"bottom",1,"2024-05-11T20:21:22.832Z","2024-05-11T20:24:00.548Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.2,5,0.9,0.4609,6.62,23.6895,-38.7453,4.9523,-4.6006,-0.1324,2.3332,3.0721,-119.0266,0.4653,-2.0848,50.0012,5.6547,7.0765,10.8,10.8,24,2583,62,102.9,10,226,NA,NA,NA,FALSE,-49,-7.9,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,646240,"Rafael Devers","/api/v1/people/646240",641933,"Tyler O'Neill","/api/v1/people/641933",NA,NA,NA,NA,NA,NA
746963,"2024-05-11",5,"2024-05-11T20:23:31.694Z","2024-05-11T20:23:35.114Z",TRUE,"pitch","dba762c1-8f56-4f8c-b940-5c03ee579271",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3905,1.5988,NA,180.91,157.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Rafael Devers singles on a sharp line drive to center fielder Jacob Young. Tyler O'Neill to 2nd.",0,0,0,6,"bottom",1,"2024-05-11T20:21:22.832Z","2024-05-11T20:24:00.548Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.6,11,0.9,0.4649,6.7861,21.4838,-40.709,6.5626,-6.0625,-1.6766,2.9997,-1.1191,-117.6288,2.3908,-2.0487,50.0044,5.7336,9.2338,13.2,12,24,2599,65,NA,NA,NA,NA,NA,NA,FALSE,-51.8,-10.2,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",4,"2024-05-11T20:22:44.683Z","2024-05-11T20:22:52.891Z",TRUE,"pitch","c00ff8ac-14b7-4ee8-87b0-836d17efca63",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.6,NA,117.39,172.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Rafael Devers singles on a sharp line drive to center fielder Jacob Young. Tyler O'Neill to 2nd.",0,0,0,6,"bottom",1,"2024-05-11T20:21:22.832Z","2024-05-11T20:24:00.548Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.7,5,0.66,0.3968,7.0264,31.5703,-18.3719,-8.1807,7.1558,-0.0101,2.4628,7.8459,-138.1958,-4.9319,-1.8268,50.0027,5.5094,-15.7806,36,4.8,24,2358,223,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746963,"2024-05-11",2,"2024-05-11T20:22:05.904Z","2024-05-11T20:22:10.134Z",TRUE,"pitch","965af1ad-9f83-4016-9d9b-3666607d2bb4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3873,1.6006,NA,75.39,193.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Rafael Devers singles on a sharp line drive to center fielder Jacob Young. Tyler O'Neill to 2nd.",0,0,0,6,"bottom",1,"2024-05-11T20:21:22.832Z","2024-05-11T20:24:00.548Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,89.4,14,0.89,0.3897,7.037,25.9495,-17.8069,-5.7389,7.1483,1.0917,1.6749,9.9144,-139.5797,-7.2033,-1.731,50.0044,5.424,-11.5367,27.6,4.8,24,2458,217,NA,NA,NA,NA,NA,NA,FALSE,-17.4,11.9,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
