"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
717059,"2023-08-09",2,"2023-08-09T23:47:19.633Z","2023-08-09T23:47:23.704Z",TRUE,"pitch","0c88a694-1cd7-471b-909a-a420a05015cf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.46,1.64,NA,147.97,148.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Michael Massey strikes out swinging, catcher Reese McGuire to first baseman Triston Casas.",0,1,1,18,"top",3,"2023-08-09T23:46:32.502Z","2023-08-09T23:47:46.416Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.1,1,2,0.4004,7.0152,28.8818,-8.8366,-3.3165,12.3033,-0.8124,3.3335,1.9065,-136.5727,-7.4625,-1.0871,50.0041,6.7021,-6.2923,30,2.4,24,2361,196,NA,NA,NA,NA,NA,NA,FALSE,-10,21,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-09T23:47:00.604Z","2023-08-09T23:47:05.094Z",TRUE,"pitch","01f20cd8-7b66-4af6-81cb-7c275d3cb5b9",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.46,1.64,NA,108.61,211.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Michael Massey strikes out swinging, catcher Reese McGuire to first baseman Triston Casas.",0,1,1,18,"top",3,"2023-08-09T23:46:32.502Z","2023-08-09T23:47:46.416Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.8,14,2,0.4271,6.8878,24.2389,-29.3429,3.5179,1.6983,0.2202,1.0009,2.9458,-127.8283,-7.806,-1.4008,50.0049,6.3708,5.8717,12,7.2,24,2481,134,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.7,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-09T23:46:46.417Z","2023-08-09T23:46:50.594Z",TRUE,"pitch","62da8e76-56e7-4d44-93ee-4a5df114df3e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4577,1.6075,NA,93.57,183.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Michael Massey strikes out swinging, catcher Reese McGuire to first baseman Triston Casas.",0,1,1,18,"top",3,"2023-08-09T23:46:32.502Z","2023-08-09T23:47:46.416Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,686681,"Michael Massey","/api/v1/people/686681","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74.6,9,2,0.4664,6.7509,24.4636,-44.8302,4.0887,-9.0766,0.6147,2.0342,3.4051,-117.8875,-0.8649,-1.3849,50.0055,6.5797,5.6986,8.4,13.2,24,2821,23,NA,NA,NA,NA,NA,NA,FALSE,-58.3,-16.3,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",3,"2023-08-09T23:46:11.860Z","2023-08-09T23:46:19.887Z",TRUE,"pitch","727007ae-5b42-4943-b8d0-7d33d650ada3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.52,1.66,NA,123.39,147.97,"fly_ball","medium","9",193.9,73.74,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder Alex Verdugo.",0,1,1,17,"top",3,"2023-08-09T23:45:08.791Z","2023-08-09T23:46:19.887Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.4,2,2,0.3979,6.9311,31.1083,-9.0651,-1.5447,12.0476,-0.1676,3.3633,2.9064,-137.7359,-6.9938,-1.0366,50.0014,6.5513,-2.963,12,2.4,24,2468,196,95,33,353,NA,NA,NA,TRUE,-10.1,20.5,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",2,"2023-08-09T23:45:52.115Z","2023-08-09T23:45:55.936Z",TRUE,"pitch","22d3ae53-7632-4831-9708-272ee61b613e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.52,1.66,NA,109.28,180.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder Alex Verdugo.",0,1,1,17,"top",3,"2023-08-09T23:45:08.791Z","2023-08-09T23:46:19.887Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82.9,8,2,0.4195,6.9152,25.1211,-27.5308,2.7415,2.6825,0.2026,2.1666,3.2587,-130.1555,-5.6184,-1.4177,50.0024,6.4155,4.7432,10.8,7.2,24,2465,160,NA,NA,NA,NA,NA,NA,FALSE,-30,4,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-09T23:45:35.430Z","2023-08-09T23:45:39.544Z",TRUE,"pitch","c38d495e-12c2-49a7-aa63-652e0cddf5f3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5177,1.6371,NA,63.54,184.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder Alex Verdugo.",0,1,1,17,"top",3,"2023-08-09T23:45:08.791Z","2023-08-09T23:46:19.887Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77.5,14,2,0.4498,6.7498,22.8151,-27.869,7.6307,2.8666,1.4026,2.0144,4.3707,-121.5705,-4.9075,-1.4075,50.0054,6.4653,11.4755,22.8,8.4,24,2637,65,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.3,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-09T23:45:16.229Z","2023-08-09T23:45:19.625Z",TRUE,"pitch","9c377c2e-c135-4a34-8054-33a217fb036e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.52,1.66,NA,102.51,160.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Flyout","field_out","Bobby Witt Jr. flies out to right fielder Alex Verdugo.",0,1,1,17,"top",3,"2023-08-09T23:45:08.791Z","2023-08-09T23:46:19.887Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.1,6,2,0.3984,6.8841,33.0855,-10.035,-0.7499,11.5876,0.3802,2.8963,4.8293,-137.9232,-7.6441,-1.3024,50.0023,6.3952,-1.4338,1.2,2.4,24,2394,189,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",2,"2023-08-09T23:42:52.025Z","2023-08-09T23:43:03.180Z",TRUE,"pitch","32f9b670-7939-402b-a0aa-9bfa5bad35af",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.28,1.58,NA,85.81,152.31,"fly_ball","medium","7",75.63,136.15,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Urias flies out to left fielder MJ Melendez.",0,1,1,16,"bottom",2,"2023-08-09T23:42:03.159Z","2023-08-09T23:43:03.180Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73,3,0.9,0.4731,6.8253,22.8766,-28.7265,8.2309,2.5404,0.8182,3.2025,2.3373,-116.0352,0.0481,-1.2727,50.0006,5.9315,11.1574,21.6,9.6,24,2488,67,94.2,60,218,NA,NA,NA,TRUE,-38.3,4.9,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-09T23:42:36.655Z","2023-08-09T23:42:40.917Z",TRUE,"pitch","1b946cf4-d0a8-4c28-a4b7-8b4a8b2ed72e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0485,1.3409,NA,88.86,217.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Urias flies out to left fielder MJ Melendez.",0,1,1,16,"bottom",2,"2023-08-09T23:42:03.159Z","2023-08-09T23:43:03.180Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,73.3,14,0.91,0.4749,6.8,24.0645,-43.2525,2.7146,-8.2403,0.7382,0.7879,3.0051,-115.8722,-2.3708,-0.9342,50.0058,6.0038,3.6473,4.8,13.2,24,2543,24,NA,NA,NA,NA,NA,NA,FALSE,-58.8,-15.2,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-09T23:42:25.071Z","2023-08-09T23:42:29.500Z",TRUE,"pitch","062a53fb-a52f-4678-80bc-79dc52fba4e7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2777,1.5187,NA,94.54,173.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Urias flies out to left fielder MJ Melendez.",0,1,1,16,"bottom",2,"2023-08-09T23:42:03.159Z","2023-08-09T23:43:03.180Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.9,6,0.89,0.4097,7.0318,30.2752,-13.6276,-2.166,10.2559,0.5893,2.4036,5.4148,-133.948,-6.0294,-1.1814,50.0001,5.6667,-3.9164,10.8,3.6,24,2390,203,NA,NA,NA,NA,NA,NA,FALSE,-15,17.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-09T23:41:50.678Z","2023-08-09T23:41:58.029Z",TRUE,"pitch","74605e32-9cc1-4c1f-8e41-ea1f35dc411c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.51,1.56,NA,143.22,180.12,"ground_ball","medium","3",154.13,164.91,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Alex Verdugo grounds out to first baseman Salvador Perez.",0,1,1,15,"bottom",2,"2023-08-09T23:41:28.055Z","2023-08-09T23:41:58.029Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.8,4,0.91,0.4393,6.8612,24.4605,-28.6769,-9.8677,2.2208,-0.688,2.1727,4.9397,-124.5628,-3.0277,-1.4122,50.0033,5.7691,-15.5437,26.4,8.4,24,1976,227,71.9,-13,11,NA,NA,NA,TRUE,-33.7,3.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-09T23:41:37.825Z","2023-08-09T23:41:42.946Z",TRUE,"pitch","ea7adb86-e791-4924-8f19-14ba6ff8f6a1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4038,1.5187,NA,120.88,202.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Alex Verdugo grounds out to first baseman Salvador Perez.",0,1,1,15,"bottom",2,"2023-08-09T23:41:28.055Z","2023-08-09T23:41:58.029Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.4,13,0.87,0.4089,6.9697,28.6929,-13.287,-4.7808,10.3917,-0.1017,1.3283,4.6872,-133.9075,-8.7764,-1.253,50.0037,5.5972,-8.6899,27.6,3.6,24,2382,207,NA,NA,NA,NA,NA,NA,FALSE,-15.1,17.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",0,"2023-08-09T23:40:40.695Z","2023-08-09T23:41:12.347Z",TRUE,"pitch","e8fd7ecd-965c-40ed-b558-6f2f22bb482f",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.74,1.76,NA,119.98,174.85,"fly_ball","medium","89",197.37,39.18,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Triston Casas homers (18) on a fly ball to right center field.",1,1,1,14,"bottom",2,"2023-08-09T23:40:21.199Z","2023-08-09T23:41:12.347Z",TRUE,TRUE,FALSE,FALSE,75,0,0,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.1,8,0.88,0.4104,6.7681,27.8499,-14.5294,-3.616,9.7719,-0.0782,2.3678,4.4811,-133.3146,-6.1131,-1.3086,50,5.7336,-6.5275,19.2,3.6,24,2262,208,108.7,27,431,NA,NA,NA,FALSE,-15.8,16.7,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",3,"2023-08-09T23:40:07.068Z","2023-08-09T23:40:14.741Z",TRUE,"pitch","99fbb3ae-3726-447a-ad5e-8b1f99a57b00",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.42,1.59,NA,151.05,210.45,"ground_ball","soft","1",124.36,182.3,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Rafael Devers grounds out softly, pitcher Jordan Lyles to first baseman Salvador Perez.",0,1,0,13,"bottom",2,"2023-08-09T23:38:53.087Z","2023-08-09T23:40:14.741Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79.9,13,0.92,0.4359,6.6802,22.3587,-25.906,-8.1302,3.9114,-0.8932,1.0492,4.1418,-125.0733,-6.1786,-1.5037,50.0062,5.6425,-13.0398,25.2,7.2,24,1858,227,55.3,-65,3,NA,NA,NA,TRUE,-30.6,6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",2,"2023-08-09T23:39:49.756Z","2023-08-09T23:39:53.090Z",TRUE,"pitch","dc23fcbe-2378-4fea-90ec-cf20b911b5b5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.59,NA,68.9,169.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Rafael Devers grounds out softly, pitcher Jordan Lyles to first baseman Salvador Perez.",0,1,0,13,"bottom",2,"2023-08-09T23:38:53.087Z","2023-08-09T23:40:14.741Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,81.6,12,0.91,0.4257,6.7891,23.6682,-24.9853,1.6388,4.2757,1.2619,2.5518,5.4232,-128.111,-3.7618,-1.0857,50.0034,5.9672,2.753,8.4,6,24,2475,185,NA,NA,NA,NA,NA,NA,FALSE,-27.7,7.2,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717059,"2023-08-09",1,"2023-08-09T23:39:38.157Z","2023-08-09T23:39:42.245Z",TRUE,"pitch","f79d0ed6-2b3b-4d77-8d03-75e42667bdfa",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4629,1.5187,NA,98.07,151.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Rafael Devers grounds out softly, pitcher Jordan Lyles to first baseman Salvador Perez.",0,1,0,13,"bottom",2,"2023-08-09T23:38:53.087Z","2023-08-09T23:40:14.741Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,646240,"Rafael Devers","/api/v1/people/646240","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,80.6,3,0.9,0.4301,6.7363,23.2791,-24.9957,1.6356,4.3639,0.4965,3.2252,4.0495,-126.8047,-1.9192,-1.3269,50.0059,5.9647,2.693,7.2,6,24,2490,178,NA,NA,NA,NA,NA,NA,FALSE,-28,7.8,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
