"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717481,"2023-07-06",3,"2023-07-06T19:27:18.798Z","2023-07-06T19:27:25.335Z",TRUE,"pitch","8977db21-38a0-4f7c-9a97-483c56819a1b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.51,1.63,NA,112.04,174.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","CJ Abrams called out on strikes.",0,1,0,18,"bottom",3,"2023-07-06T19:26:13.678Z","2023-07-06T19:27:52.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.8,5,2,0.4025,6.1573,29.165,-13.4827,5.6038,9.9605,0.1302,2.3914,-3.9658,-135.9508,-8.1073,0.8781,50.0016,6.3433,10.513,32.4,3.6,24,2126,145,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.6,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T19:26:57.474Z","2023-07-06T19:27:01.421Z",TRUE,"pitch","ab53a52a-d3f1-4b55-ac90-19a1c6173975",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3496,1.7168,NA,155.37,205.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","CJ Abrams called out on strikes.",0,1,0,18,"bottom",3,"2023-07-06T19:26:13.678Z","2023-07-06T19:27:52.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.3,13,2,0.4283,5.9375,24.6844,-24.3325,-1.2156,4.7259,-1.0067,1.2474,-4.8947,-127.5678,-7.9879,1.0898,50.0007,6.3188,-2.0156,6,6,24,2414,163,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T19:26:36.015Z","2023-07-06T19:26:40.586Z",TRUE,"pitch","185999bb-9a69-4ce9-abb1-107005ab55be",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5454,1.588,NA,68.52,155.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","CJ Abrams called out on strikes.",0,1,0,18,"bottom",3,"2023-07-06T19:26:13.678Z","2023-07-06T19:27:52.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.4,12,2,0.472,5.9058,21.4015,-31.4443,-10.2726,0.5374,1.2718,3.0682,2.8591,-115.9795,-0.8419,1.3588,50.0038,6.4309,-14.0154,22.8,10.8,24,2571,295,NA,NA,NA,NA,NA,NA,FALSE,-42,1.1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T19:26:19.189Z","2023-07-06T19:26:23.828Z",TRUE,"pitch","659a88ff-f5a3-44ba-9361-781440ba5478",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6238,1.7426,NA,109.21,166.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","CJ Abrams called out on strikes.",0,1,0,18,"bottom",3,"2023-07-06T19:26:13.678Z","2023-07-06T19:27:52.939Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.4,5,2,0.4204,5.8371,26.4168,-29.5824,-1.0363,1.5058,0.2044,2.6688,-2.0399,-130.1179,-3.9282,1.1321,50.0018,6.4308,-1.783,3.6,7.2,24,2424,180,NA,NA,NA,NA,NA,NA,FALSE,-32,2.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",5,"2023-07-06T19:25:37.207Z","2023-07-06T19:25:49.247Z",TRUE,"pitch","acc0701b-2558-4fa7-8eb2-92d8cfe3eea1",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.34,1.62,NA,98.34,192.59,"line_drive","medium",NA,36.73,102.61,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Riley Adams hits a ground-rule double (4) on a line drive to left field.",0,1,0,17,"bottom",3,"2023-07-06T19:24:00.187Z","2023-07-06T19:25:49.247Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,656180,"Riley Adams","/api/v1/people/656180","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,78.7,9,2,0.4414,6.211,24.2405,-29.3869,8.4756,1.7857,0.4895,1.7107,-4.0056,-123.9817,-5.1938,1.0228,50.0034,6.2785,13.2261,22.8,8.4,24,1535,109,89.6,26,324,NA,NA,NA,FALSE,-35.3,2.3,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,656180,"Riley Adams","/api/v1/people/656180"
717481,"2023-07-06",4,"2023-07-06T19:25:21.768Z","2023-07-06T19:25:26.941Z",TRUE,"pitch","b84040e8-6225-4a7f-ad16-c6f8e5d6d7eb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5192,1.6911,NA,101.9,128.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Riley Adams hits a ground-rule double (4) on a line drive to left field.",0,1,0,17,"bottom",3,"2023-07-06T19:24:00.187Z","2023-07-06T19:25:49.247Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,656180,"Riley Adams","/api/v1/people/656180","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,12,2,0.3981,5.9354,30.1241,-14.2619,5.5533,9.3411,0.3962,4.0917,-3.1525,-137.5114,-4.047,0.8353,50.0018,6.5481,10.6483,33.6,3.6,24,2063,146,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.3,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",3,"2023-07-06T19:24:58.188Z","2023-07-06T19:25:05.461Z",TRUE,"pitch","24e77276-4872-437d-a40a-3206f64fb116",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.62,NA,138.34,142.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Riley Adams hits a ground-rule double (4) on a line drive to left field.",0,1,0,17,"bottom",3,"2023-07-06T19:24:00.187Z","2023-07-06T19:25:49.247Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,656180,"Riley Adams","/api/v1/people/656180","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.8,11,2,0.4516,5.9448,22.5529,-29.6141,-8.1839,1.7189,-0.5599,3.5569,-1.4347,-121.0553,-1.1307,1.1035,50.0048,6.6111,-12.2062,22.8,8.4,24,2484,281,NA,NA,NA,NA,NA,NA,FALSE,-36.2,3.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T19:24:36.581Z","2023-07-06T19:24:45.373Z",TRUE,"pitch","ed124f4f-60c8-470a-9da3-98ffa64c30d4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.62,NA,159.46,166.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Riley Adams hits a ground-rule double (4) on a line drive to left field.",0,1,0,17,"bottom",3,"2023-07-06T19:24:00.187Z","2023-07-06T19:25:49.247Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,656180,"Riley Adams","/api/v1/people/656180","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75.6,11,2,0.4569,6.0056,25.2786,-29.0082,-6.1646,2.1828,-1.114,2.6898,-3.2644,-120.2936,-3.0386,1.0657,50.0058,6.5651,-8.9546,18,8.4,24,2467,287,NA,NA,NA,NA,NA,NA,FALSE,-36.8,3.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T19:24:15.502Z","2023-07-06T19:24:21.519Z",TRUE,"pitch","c0a16f36-1c7a-4a55-8c4a-e99263711749",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.62,NA,149.16,177.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Riley Adams hits a ground-rule double (4) on a line drive to left field.",0,1,0,17,"bottom",3,"2023-07-06T19:24:00.187Z","2023-07-06T19:25:49.247Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,656180,"Riley Adams","/api/v1/people/656180","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.9,13,2,0.4098,5.9406,25.3197,-22.5703,1.0345,5.2916,-0.8438,2.259,-5.0131,-133.0624,-6.4313,0.9205,50.0036,6.3142,1.8784,2.4,4.8,24,2399,156,NA,NA,NA,NA,NA,NA,FALSE,-23.9,8.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T19:24:02.254Z","2023-07-06T19:24:07.593Z",TRUE,"pitch","082b290a-dc5d-4459-b1b0-74b1d65c1fc8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.467,1.7168,NA,129.25,173.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Riley Adams hits a ground-rule double (4) on a line drive to left field.",0,1,0,17,"bottom",3,"2023-07-06T19:24:00.187Z","2023-07-06T19:25:49.247Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,656180,"Riley Adams","/api/v1/people/656180","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,4,2,0.4021,6.0728,31.1618,-12.0817,6.4864,10.7011,-0.3213,2.4027,-5.0766,-136.4419,-8.5093,0.7244,50.0048,6.4027,12.1814,38.4,3.6,24,2316,147,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.6,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T19:21:40.780Z","2023-07-06T19:21:49.968Z",TRUE,"pitch","1b5acab2-0f16-4049-88f7-6201d793a0a8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.09,1.38,NA,122.81,160.3,"fly_ball","medium","8",150.82,55.64,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Matt McLain flies out to center fielder Alex Call.",0,1,0,16,"top",3,"2023-07-06T19:21:20.295Z","2023-07-06T19:21:49.968Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,680574,"Matt McLain","/api/v1/people/680574","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.6,2,0.9,0.4021,7.1226,30.4449,-23.0747,-10.2064,4.8436,-0.1525,2.9066,7.8894,-136.3052,-3.6698,-1.7609,50.0032,5.8671,-19.1725,36,6,24,2205,215,96.9,36,361,NA,NA,NA,TRUE,-23,8.2,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T19:21:20.720Z","2023-07-06T19:21:25.796Z",TRUE,"pitch","fd5ef63e-5252-4504-bfff-45244fa13d17",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2062,1.485,NA,89.6,208.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Matt McLain flies out to center fielder Alex Call.",0,1,0,16,"top",3,"2023-07-06T19:21:20.295Z","2023-07-06T19:21:49.968Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,680574,"Matt McLain","/api/v1/people/680574","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.7,14,0.89,0.4005,6.7925,27.9317,-21.5853,-9.2975,5.5815,0.7188,1.1235,9.5817,-136.3624,-8.5189,-1.6204,50.0025,5.7586,-17.6376,33.6,6,24,2181,217,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",2,"2023-07-06T19:20:32.680Z","2023-07-06T19:20:42.321Z",TRUE,"pitch","8ba8178e-fce0-4b85-8f07-e1fde2e21d5d",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,2.99,1.45,NA,130.41,165.02,"ground_ball","medium","7",87.3,117.33,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Kevin Newman singles on a ground ball to left fielder Stone Garrett. Will Benson scores.",1,1,0,15,"top",3,"2023-07-06T19:19:46.342Z","2023-07-06T19:20:42.321Z",TRUE,TRUE,FALSE,FALSE,60,1,1,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.1,1,0.89,0.4495,6.9794,23.7481,-34.4697,2.3701,-1.5276,-0.3518,2.7317,4.4511,-121.8092,-0.136,-2.5101,50.0023,5.7665,3.5634,7.2,9.6,24,2273,121,92.3,-2,37,NA,NA,NA,FALSE,-41.5,-2.5,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621028,"Kevin Newman","/api/v1/people/621028",NA,NA,NA,NA,NA,NA
717481,"2023-07-06",1,"2023-07-06T19:20:13.147Z","2023-07-06T19:20:17.534Z",TRUE,"pitch","1a5865fb-6821-44c0-8d90-fcd631a15ff7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.972,1.4206,NA,129.15,160.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Kevin Newman singles on a ground ball to left fielder Stone Garrett. Will Benson scores.",1,1,0,15,"top",3,"2023-07-06T19:19:46.342Z","2023-07-06T19:20:42.321Z",TRUE,TRUE,FALSE,FALSE,60,1,1,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.4,1,0.91,0.3993,6.536,29.4767,-23.5818,-10.3641,4.506,-0.3188,2.9034,7.4106,-137.0174,-3.7216,-1.7082,50.0022,5.8852,-19.7609,37.2,6,24,2091,210,NA,NA,NA,NA,NA,NA,FALSE,-23.2,7.6,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",0,"2023-07-06T19:19:47.782Z","2023-07-06T19:19:53.793Z",TRUE,"pitch","c08d241b-fe07-4524-add9-ad2eb5d01881",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.998,1.4335,NA,140.5,148.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Kevin Newman singles on a ground ball to left fielder Stone Garrett. Will Benson scores.",1,1,0,15,"top",3,"2023-07-06T19:19:46.342Z","2023-07-06T19:20:42.321Z",TRUE,TRUE,FALSE,FALSE,60,1,1,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.5,11,0.91,0.4483,6.7654,20.9464,-32.9537,1.7214,-0.5095,-0.6165,3.3371,3.9324,-121.5771,1.0366,-2.4705,50.0058,5.7371,2.6104,6,8.4,24,2261,113,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-0.5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717481,"2023-07-06",4,"2023-07-06T19:19:13.076Z","2023-07-06T19:19:20.328Z",TRUE,"pitch","f660c74b-cce5-44c4-b959-12de835ddffd",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.06,1.44,NA,119.92,165.05,"ground_ball","medium","6",110.15,160.05,NA,NA,TRUE,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Luke Maile grounds out, shortstop CJ Abrams to first baseman Joey Meneses. Will Benson to 2nd.",0,0,0,14,"top",3,"2023-07-06T19:17:52.071Z","2023-07-06T19:19:20.328Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,2,0.92,0.397,7.0623,30.2294,-23.8935,-9.6078,4.2932,-0.0766,2.7307,7.7434,-137.9007,-3.9147,-1.6706,50.0044,5.7777,-18.5345,34.8,6,24,2226,217,74.7,-15,11,NA,NA,NA,TRUE,-23.3,7.2,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,666181,"Will Benson","/api/v1/people/666181"
