"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718299,"2023-05-06",1,"2023-05-06T00:50:39.334Z","2023-05-06T00:50:42.951Z",TRUE,"pitch","c39db764-4ec4-4ec8-87cf-605aac601a95",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,1,NA,NA,3.12,1.47,NA,113.38,213.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Tony Kemp singles on a line drive to right fielder MJ Melendez. Shea Langeliers to 2nd.",0,4,0,21,"top",3,"2023-05-06T00:50:11.085Z","2023-05-06T00:51:35.688Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,84.4,14,2,0.4136,5.9576,24.0629,-25.8713,-6.2332,3.538,0.0949,0.937,6.1672,-131.6787,-7.862,-1.4512,50.0064,5.834,-11.1118,20.4,6,24,1628,220,NA,NA,NA,NA,NA,NA,FALSE,-28,5.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",0,"2023-05-06T00:50:18.946Z","2023-05-06T00:50:24.099Z",TRUE,"pitch","f667962c-ad93-408b-94a7-cdcb4604b21a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2222,1.5996,NA,93.39,177.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Single","single","Tony Kemp singles on a line drive to right fielder MJ Melendez. Shea Langeliers to 2nd.",0,4,0,21,"top",3,"2023-05-06T00:50:11.085Z","2023-05-06T00:51:35.688Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,643393,"Tony Kemp","/api/v1/people/643393","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84.5,6,0.9,0.411,5.9293,25.0694,-19.0837,0.8591,7.2543,0.6195,2.2519,5.417,-132.6499,-6.1105,-1.5503,50.0027,5.9505,1.5486,7.2,4.8,24,2282,195,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12.2,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,643393,"Tony Kemp","/api/v1/people/643393",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",7,"2023-05-06T00:49:48.083Z","2023-05-06T00:49:55.394Z",TRUE,"pitch","2c33cecb-6664-4fc8-82bd-9db1c2697c36",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.3673,1.6866,NA,74.2,174.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.9,14,0.92,0.3969,6.0199,24.3604,-17.2091,0.875,7.717,1.1229,2.3814,6.6657,-136.9435,-6.5197,-1.4357,50.0012,5.9298,1.6943,8.4,3.6,24,2383,188,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.1,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",6,"2023-05-06T00:49:36.870Z","2023-05-06T00:49:40.822Z",TRUE,"pitch","3342d868-ec25-4d0d-a39a-06e67c83dea2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2802,1.6286,NA,140.78,130.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.9,11,0.91,0.4557,5.7052,23.0598,-34.8072,7.4502,-1.7959,-0.624,4.0053,0.3565,-120.1429,1.8457,-1.7424,50.005,6.3183,10.9031,18,9.6,24,2547,59,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-2.5,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",3,"2023-05-06T00:49:04.294Z","2023-05-06T00:49:11.391Z",TRUE,"pitch","1c32338d-d563-466d-8d14-be355beb149f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3673,1.6866,NA,65.9,260.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,84.2,14,2,0.4169,6.223,24.1154,-25.7035,-5.3964,3.6932,1.3405,-0.7889,8.155,-130.7061,-11.9296,-1.1,50.0049,5.7181,-9.4626,16.8,7.2,24,1716,206,NA,NA,NA,NA,NA,NA,FALSE,-29,4.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",2,"2023-05-06T00:48:39.274Z","2023-05-06T00:48:44.791Z",TRUE,"pitch","55691888-666b-4cd8-b54b-d2f2542796f1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.3,1.52,NA,104.09,193.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.8,9,0.9,0.4522,5.931,24.049,-32.6729,4.6485,-0.3353,0.3387,1.6633,3.217,-121.1967,-3.5897,-1.6105,50.0045,6.0222,6.9032,12,9.6,24,2556,52,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1.2,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T00:48:20.991Z","2023-05-06T00:48:23.991Z",TRUE,"pitch","6e0a6412-129f-4fbb-ac97-e23bfe140044",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3964,1.6866,NA,67.69,212.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,84.1,14,0.91,0.4127,6.0019,27.2759,-17.0055,1.1,8.4987,1.2937,0.9819,6.4679,-132.5092,-9.5186,-1.318,50.0062,5.8533,1.9636,9.6,4.8,24,2249,192,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.6,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",0,"2023-05-06T00:47:33.101Z","2023-05-06T00:48:20.991Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",4,"2023-05-06T00:49:26.729Z","2023-05-06T00:49:26.753Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"1c32338d-d563-466d-8d14-be355beb149f",NA,NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",5,"2023-05-06T00:49:26.753Z","2023-05-06T00:49:36.870Z",FALSE,"action",NA,NA,"Catcher Salvador Perez picks off JJ Bleday at on throw to first baseman Nick Pratto.","Pickoff 1B",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,668709,"/api/v1/people/668709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1c32338d-d563-466d-8d14-be355beb149f","pickoff_1b",NA,NA,NA,NA,NA,NA,"20","atBat","Walk","walk","Shea Langeliers walks.",0,4,0,20,"top",3,"2023-05-06T00:48:18.628Z","2023-05-06T00:49:55.394Z",TRUE,FALSE,FALSE,TRUE,0,4,1,1,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T00:47:12.553Z","2023-05-06T00:47:22.385Z",TRUE,"pitch","b1fa9751-1632-4c67-89b5-b9ce42d02014",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.42,1.7,NA,114.22,180.28,"ground_ball","medium","7",90,103.72,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","JJ Bleday singles on a ground ball to left fielder Edward Olivares.",0,4,0,19,"top",3,"2023-05-06T00:46:55.911Z","2023-05-06T00:47:22.385Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.5,8,0.91,0.3962,6.0701,27.4985,-16.5192,-0.3107,8.068,0.0729,2.1665,4.7966,-137.682,-7.1982,-1.6436,50.0042,5.9113,-0.6036,1.2,3.6,24,2364,193,102.3,6,157,NA,NA,NA,FALSE,-16.8,13.4,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",0,"2023-05-06T00:47:00.481Z","2023-05-06T00:47:03.947Z",TRUE,"pitch","45dc13e6-c75b-402f-81fb-b3a58c62f2a4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.42,1.7,NA,144.79,198.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","JJ Bleday singles on a ground ball to left fielder Edward Olivares.",0,4,0,19,"top",3,"2023-05-06T00:46:55.911Z","2023-05-06T00:47:22.385Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,668709,"JJ Bleday","/api/v1/people/668709","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,84,13,2,0.415,5.9598,24.3034,-31.0716,-5.621,0.6229,-0.7291,1.48,4.4359,-131.3146,-5.5886,-1.6988,50.0044,5.9101,-9.9496,15.6,7.2,24,1537,215,NA,NA,NA,NA,NA,NA,FALSE,-33,0.2,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",4,"2023-05-06T00:46:20.717Z","2023-05-06T00:46:46.626Z",TRUE,"pitch","5187238a-fdea-4ebb-9d00-e46afdb8a76c",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.19,1.48,NA,112.75,192.82,"fly_ball","medium","8",89.48,24.43,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Home Run","home_run","Ramon Laureano homers (3) on a fly ball to center field.",1,4,0,18,"top",3,"2023-05-06T00:45:11.490Z","2023-05-06T00:46:46.626Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.3,8,0.93,0.4434,5.8254,24.573,-30.8645,5.4233,0.8445,0.1116,1.7024,2.6961,-123.5299,-4.1791,-1.6983,50,6.0102,8.3813,15.6,8.4,24,2527,43,109.3,28,440,NA,NA,NA,FALSE,-37.1,0.8,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",3,"2023-05-06T00:46:10.312Z","2023-05-06T00:46:14.410Z",TRUE,"pitch","a6bba967-012f-472a-88f2-9dc633578e24",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1931,1.5127,NA,67.47,187.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Home Run","home_run","Ramon Laureano homers (3) on a fly ball to center field.",1,4,0,18,"top",3,"2023-05-06T00:45:11.490Z","2023-05-06T00:46:46.626Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.6,14,0.91,0.3968,6.0524,27.0513,-16.6898,-0.0108,8.0019,1.2995,1.9007,7.1368,-137.4165,-7.8115,-1.317,50.0057,5.889,-0.0225,3.6,3.6,24,2374,195,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",2,"2023-05-06T00:45:44.169Z","2023-05-06T00:45:47.725Z",TRUE,"pitch","acae37d4-d862-437b-a53d-62c9d60f8e87",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.19,1.48,NA,143.83,180.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Home Run","home_run","Ramon Laureano homers (3) on a fly ball to center field.",1,4,0,18,"top",3,"2023-05-06T00:45:11.490Z","2023-05-06T00:46:46.626Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.7,4,0.94,0.4469,5.829,23.5854,-32.2971,6.5419,-0.0842,-0.704,2.158,0.4588,-122.4521,-2.7739,-1.7437,50.0011,6.0614,9.9589,16.8,9.6,24,2511,50,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-0.5,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
718299,"2023-05-06",1,"2023-05-06T00:45:27.680Z","2023-05-06T00:45:31.427Z",TRUE,"pitch","1ffafe6f-168f-46f1-8539-7d0a5a06bcf9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.19,1.48,NA,103.29,199.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Home Run","home_run","Ramon Laureano homers (3) on a fly ball to center field.",1,4,0,18,"top",3,"2023-05-06T00:45:11.490Z","2023-05-06T00:46:46.626Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.4,9,0.93,0.4441,5.7873,23.9433,-33.2114,5.5863,-0.6691,0.3598,1.458,3.1799,-123.231,-4.319,-1.6723,50.0052,6.0317,8.6132,15.6,9.6,24,2549,52,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-1.9,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668709,"JJ Bleday","/api/v1/people/668709",NA,NA,NA,NA,NA,NA
