"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716585,"2023-09-14",4,"2023-09-14T18:45:37.398Z","2023-09-14T18:45:41.902Z",TRUE,"pitch","060ab10c-b1a1-46fb-99f0-b1cd1a2febb7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1527,1.2586,NA,84.53,127.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Arraez flies out to right fielder Sal Frelick.",0,1,0,16,"top",3,"2023-09-14T18:44:33.215Z","2023-09-14T18:46:11.663Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.3,12,0.86,0.411,6.6366,31.2911,-15.7193,-5.9641,9.1706,0.8519,4.1226,6.8703,-133.728,-2.2564,-0.9868,50.0057,6.1169,-10.7057,28.8,4.8,24,2243,218,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.2,9.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",2,"2023-09-14T18:45:10.557Z","2023-09-14T18:45:14.087Z",TRUE,"pitch","3a42401c-f534-4a9d-bc02-899772fa5392",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.12,1.48,NA,152.19,186.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Arraez flies out to right fielder Sal Frelick.",0,1,0,16,"top",3,"2023-09-14T18:44:33.215Z","2023-09-14T18:46:11.663Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.5,71.7,13,0.91,0.4824,6.5291,24.044,-43.4931,2.7373,-8.7057,-0.9231,1.943,0.1351,-114.203,0.7033,-1.338,50.0012,5.9624,3.5598,4.8,13.2,24,2051,25,NA,NA,NA,NA,NA,NA,FALSE,-60.1,-15.1,-4.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",1,"2023-09-14T18:44:51.914Z","2023-09-14T18:44:55.910Z",TRUE,"pitch","893c8b74-96b7-4267-aa3a-8d9d8c857cf9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1527,1.4725,NA,129.43,219.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Arraez flies out to right fielder Sal Frelick.",0,1,0,16,"top",3,"2023-09-14T18:44:33.215Z","2023-09-14T18:46:11.663Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,78.4,13,2,0.4454,6.7294,21.0379,-27.2062,-11.3152,3.2366,-0.326,0.7171,6.0248,-122.3247,-6.0716,-1.3333,50.0052,5.5235,-17.3846,30,8.4,24,1449,235,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.8,19.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T18:44:37.674Z","2023-09-14T18:44:42.784Z",TRUE,"pitch","94b67559-954f-489e-a245-4d196ad84e5a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1527,1.3711,NA,100.19,157.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Arraez flies out to right fielder Sal Frelick.",0,1,0,16,"top",3,"2023-09-14T18:44:33.215Z","2023-09-14T18:46:11.663Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83,3,0.92,0.4153,6.6428,27.6128,-22.6904,-12.3551,5.3793,0.4409,3.0152,8.3672,-131.8235,-2.5457,-1.1666,50.0019,5.6656,-21.7773,40.8,7.2,24,2056,229,NA,NA,NA,NA,NA,NA,FALSE,-23.9,9.4,20.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",3,"2023-09-14T18:45:24.806Z","2023-09-14T18:45:37.398Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,650333,"/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Luis Arraez flies out to right fielder Sal Frelick.",0,1,0,16,"top",3,"2023-09-14T18:44:33.215Z","2023-09-14T18:46:11.663Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",7,"2023-09-14T18:44:10.107Z","2023-09-14T18:44:14.114Z",TRUE,"pitch","eece94bb-9ea7-4151-8282-1fd92caca1f7",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.012,1.343,NA,97.05,176.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.9,6,0.92,0.4121,6.6729,27.5352,-24.3585,-12.607,4.3663,0.5235,2.2998,8.5357,-132.7495,-4.1098,-1.0902,50.0048,5.6342,-22.5779,39.6,7.2,24,2084,227,NA,NA,NA,NA,NA,NA,TRUE,-25.6,7.2,21.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",6,"2023-09-14T18:43:33.999Z","2023-09-14T18:43:42.128Z",TRUE,"pitch","c5560f91-c980-438d-bce5-1d5ddabecc58",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.14,1.4,NA,116,153.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,83.5,2,0.8,0.4103,6.7065,31.4773,-17.5741,-6.3108,8.1071,0.0262,3.1546,5.0757,-133.9798,-3.855,-1.0817,50.0047,5.8838,-11.3671,28.8,4.8,24,2227,223,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.9,10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",5,"2023-09-14T18:43:01.330Z","2023-09-14T18:43:04.992Z",TRUE,"pitch","af0b8fe7-4d11-4c25-9afa-fb99b68116e7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.14,1.4,NA,162.31,166.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82,11,0.91,0.4202,6.8321,27.836,-24.6676,-9.9592,4.3668,-1.1887,2.6639,3.8501,-130.4199,-2.577,-1.3913,50.0056,5.5285,-17.1318,32.4,7.2,24,2103,224,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.6,17.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",4,"2023-09-14T18:42:45.427Z","2023-09-14T18:42:49.890Z",TRUE,"pitch","6f908ac4-7c9a-4844-b1a5-c24c6e411437",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.9838,1.2867,NA,27.81,260.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,75.5,14,0.9,0.4605,6.9057,26.6014,-29.7683,2.683,1.6796,2.3398,-0.8219,7.5888,-119.6872,-8.0926,-1.2412,50.0004,5.329,3.8263,9.6,9.6,24,2242,122,NA,NA,NA,NA,NA,NA,FALSE,-40,1,-7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",3,"2023-09-14T18:42:23.545Z","2023-09-14T18:42:27.404Z",TRUE,"pitch","277df099-03b4-4a29-88f8-5a023cb6c85a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.14,1.4,NA,105.68,174.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.2,6,0.92,0.415,6.6179,27.5828,-24.6518,-11.4265,4.2649,0.297,2.3988,7.6484,-131.8814,-3.8555,-1.1535,50.0059,5.6943,-20.167,36,7.2,24,1989,226,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.1,19.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",1,"2023-09-14T18:42:03.308Z","2023-09-14T18:42:06.818Z",TRUE,"pitch","6161cb44-ddb2-4eec-a882-1a2fd4ada4cb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.14,1.4,NA,77,182.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.1,14,0.91,0.46,6.9732,23.9105,-27.3024,2.7531,3.3962,1.0495,2.0991,4.7124,-119.2781,-2.6118,-1.3129,50.0035,5.6815,3.9479,9.6,8.4,24,2117,138,NA,NA,NA,NA,NA,NA,FALSE,-35,5.8,-6.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",0,"2023-09-14T18:41:49.994Z","2023-09-14T18:41:53.546Z",TRUE,"pitch","2f8552ba-9c5d-47a5-b0de-2e8b6bbf1fcf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0683,1.3149,NA,87.25,180.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.7,6,0.9,0.4192,6.6695,25.2492,-26.3468,-10.1157,3.3658,0.7804,2.1434,8.3163,-130.2366,-3.9976,-1.1271,50.0048,5.6723,-17.5223,30,7.2,24,2043,227,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.5,16.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",2,"2023-09-14T18:42:10.215Z","2023-09-14T18:42:23.545Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,607732,"/api/v1/people/607732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Jacob Stallings called out on strikes.",0,1,0,15,"top",3,"2023-09-14T18:41:45.175Z","2023-09-14T18:44:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",7,"2023-09-14T18:39:34.151Z","2023-09-14T18:39:38.908Z",TRUE,"pitch","cdcb7cf9-6c5c-4e94-acb6-a5b9fba76ff6",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.23,1.46,NA,120.33,153.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,14,"bottom",2,"2023-09-14T18:37:05.096Z","2023-09-14T18:39:38.908Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.1,2,0.91,0.3876,6.9947,36.4445,-8.4079,-6.4599,11.7875,-0.0874,3.1541,6.8398,-142.0141,-5.7507,-1.7028,50.0011,5.757,-13.0233,49.2,3.6,24,2601,213,NA,NA,NA,NA,NA,NA,TRUE,-8.9,20.2,10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",5,"2023-09-14T18:38:57.868Z","2023-09-14T18:39:03.037Z",TRUE,"pitch","0ce0cf14-ab91-475c-97eb-3e32e1d603b2",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1808,1.4525,NA,71.1,230.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,14,"bottom",2,"2023-09-14T18:37:05.096Z","2023-09-14T18:39:38.908Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,75.3,14,0.91,0.4639,7.0522,22.421,-30.4802,2.399,1.1962,1.2043,0.3058,6.1655,-118.0521,-6.0659,-1.7525,50.0008,5.7134,3.3854,8.4,9.6,24,2492,106,NA,NA,NA,NA,NA,NA,FALSE,-40.6,1,-5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716585,"2023-09-14",4,"2023-09-14T18:38:32.293Z","2023-09-14T18:38:36.305Z",TRUE,"pitch","259ea8ab-64d7-4135-8cb4-9af6f3597bff",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.23,1.46,NA,103.58,169.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Brice Turang strikes out swinging.",0,1,0,14,"bottom",2,"2023-09-14T18:37:05.096Z","2023-09-14T18:39:38.908Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,87.9,6,0.9,0.3892,7.0493,36.0625,-9.4006,-4.1682,11.3857,0.3522,2.5542,6.7671,-141.4306,-7.3395,-1.5439,50.0018,5.8061,-8.337,30,2.4,24,2641,212,NA,NA,NA,NA,NA,NA,FALSE,-10.2,19.1,6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
