"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745989,"2024-05-14",0,"2024-05-15T00:17:40.755Z","2024-05-15T00:18:33.321Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Brice Turang singles on a line drive to left fielder Jack Suwinski. Oliver Dunn scores. Jackson Chourio to 3rd.",1,0,3,17,"bottom",2,"2024-05-15T00:18:31.077Z","2024-05-15T00:19:45.372Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",2,"2024-05-15T00:18:55.712Z","2024-05-15T00:18:58.712Z",FALSE,"pickoff","33cac7f2-c639-4d8c-99a6-6519594f9073",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Single","single","Brice Turang singles on a line drive to left fielder Jack Suwinski. Oliver Dunn scores. Jackson Chourio to 3rd.",1,0,3,17,"bottom",2,"2024-05-15T00:18:31.077Z","2024-05-15T00:19:45.372Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,668930,"Brice Turang","/api/v1/people/668930","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T00:17:11.459Z","2024-05-15T00:17:22.255Z",TRUE,"pitch","0152613b-4b42-48da-939e-8adf81b7a134",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.36,1.59,NA,120.19,181.33,"line_drive","hard","8",147.93,88.14,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Jackson Chourio singles on a sharp line drive to center fielder Michael A. Taylor. Oliver Dunn to 3rd.",0,0,2,16,"bottom",2,"2024-05-15T00:16:37.687Z","2024-05-15T00:17:22.255Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.6,8,2,0.4377,6.2162,22.251,-32.4614,2.7912,-0.177,-0.0836,2.1278,2.2303,-124.5868,-2.5727,-1.3494,50.0047,5.8253,4.4404,8.4,8.4,24,2534,98,106,10,230,NA,NA,NA,FALSE,-37.6,-0.6,-5.5,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",686554,"Oliver Dunn","/api/v1/people/686554",694192,"Jackson Chourio","/api/v1/people/694192"
745989,"2024-05-14",0,"2024-05-15T00:16:47.026Z","2024-05-15T00:16:52.247Z",TRUE,"pitch","c44ce006-c4ce-4f41-924c-2d31d29931a0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.36,1.59,NA,173.49,147.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Jackson Chourio singles on a sharp line drive to center fielder Michael A. Taylor. Oliver Dunn to 3rd.",0,0,2,16,"bottom",2,"2024-05-15T00:16:37.687Z","2024-05-15T00:17:22.255Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,694192,"Jackson Chourio","/api/v1/people/694192","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.5,11,2,0.4038,6.2531,27.8712,-25.321,-7.9299,3.6762,-1.4821,3.3735,2.5069,-135.3388,-1.701,-1.3866,50.006,5.7731,-14.8023,28.8,6,24,2051,223,NA,NA,NA,NA,NA,NA,FALSE,-25,6.5,13.9,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:16:10.155Z","2024-05-15T00:16:21.251Z",TRUE,"pitch","a4e56da2-f2ed-400b-8f15-dbf6f5198759",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.29,1.53,NA,119.64,190.1,"ground_ball","medium","9",174.61,113.77,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Single","single","Oliver Dunn singles on a ground ball to right fielder Bryan Reynolds.",0,0,2,15,"bottom",2,"2024-05-15T00:16:04.882Z","2024-05-15T00:16:21.251Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,686554,"Oliver Dunn","/api/v1/people/686554","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86,8,2,0.4018,6.4226,29.8193,-27.2008,-9.3673,2.6432,-0.0694,1.8029,6.2006,-136.2876,-5.2112,-1.1564,50.0034,5.6173,-17.6304,30,7.2,24,2171,224,98.3,-16,7,NA,NA,NA,FALSE,-27.2,3.8,15.7,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,686554,"Oliver Dunn","/api/v1/people/686554"
745989,"2024-05-14",1,"2024-05-15T00:15:21.326Z","2024-05-15T00:15:47.553Z",TRUE,"pitch","63249534-6728-4dd0-8b33-3054db89018e",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,2.97,1.39,NA,113.27,190.93,"fly_ball","medium","9",223.42,87.5,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Sal Frelick homers (1) on a fly ball to right field. Joey Ortiz scores.",2,0,2,14,"bottom",2,"2024-05-15T00:14:56.569Z","2024-05-15T00:15:47.553Z",TRUE,TRUE,FALSE,FALSE,75,0,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.2,8,2,0.4337,6.2999,23.469,-32.3354,2.8956,-0.0966,0.0978,1.7722,2.4593,-125.8811,-3.3462,-1.2651,50.0045,5.7128,4.688,8.4,8.4,24,2557,83,98,36,365,NA,NA,NA,FALSE,-37,-0.7,-5.8,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:15:04.325Z","2024-05-15T00:15:08.929Z",TRUE,"pitch","af297bb6-e339-4889-902d-123952ea6fb1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9223,1.3278,NA,151.79,185.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Home Run","home_run","Sal Frelick homers (1) on a fly ball to right field. Joey Ortiz scores.",2,0,2,14,"bottom",2,"2024-05-15T00:14:56.569Z","2024-05-15T00:15:47.553Z",TRUE,TRUE,FALSE,FALSE,75,0,1,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.9,13,2,0.4025,6.4788,28.446,-17.2574,-5.467,7.9443,-0.9127,1.9756,3.208,-135.8509,-6.5313,-1.3957,50.0043,5.6011,-10.2677,27.6,4.8,24,2327,215,NA,NA,NA,NA,NA,NA,FALSE,-18,13.3,9.2,NA,NA,NA,FALSE,FALSE,665833,"Oneil Cruz","/api/v1/people/665833",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",4,"2024-05-15T00:14:22.666Z","2024-05-15T00:14:35.496Z",TRUE,"pitch","36ffba3a-f6a1-4237-9c35-b52ae436d5f0",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.4,1.54,NA,138.49,175.18,"line_drive","hard","7",50.98,134.2,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Joey Ortiz doubles (6) on a sharp line drive to left fielder Jack Suwinski.",0,0,0,13,"bottom",2,"2024-05-15T00:13:21.273Z","2024-05-15T00:14:35.496Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.9,76.4,4,2,0.4568,6.2891,20.2927,-38.0732,3.1071,-4.0384,-0.5637,2.3556,0.7021,-119.3441,-0.6504,-1.2647,50.0044,6.0245,4.5376,7.2,10.8,24,2650,54,111.5,8,175,NA,NA,NA,FALSE,-47.5,-7.2,-5.8,NA,NA,NA,FALSE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",2,"2024-05-15T00:13:56.420Z","2024-05-15T00:13:59.803Z",TRUE,"pitch","07f871c7-7801-405c-85a3-85aee24ad7cc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.4,1.54,NA,58.32,214.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Joey Ortiz doubles (6) on a sharp line drive to left fielder Jack Suwinski.",0,0,0,13,"bottom",2,"2024-05-15T00:13:21.273Z","2024-05-15T00:14:35.496Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,77.1,14,2,0.4545,6.6025,21.6078,-40.1076,2.2444,-5.3811,1.5395,0.9058,5.3191,-120.1581,-3.6346,-0.9878,50.0052,5.9743,3.3067,6,10.8,24,2647,47,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-10.3,-5.3,NA,NA,NA,FALSE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T00:13:40.752Z","2024-05-15T00:13:47.730Z",TRUE,"pitch","2ece0d63-9a9b-4af9-89ea-b4f2c2b7bcdd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.4,1.54,NA,166.03,172.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Joey Ortiz doubles (6) on a sharp line drive to left fielder Jack Suwinski.",0,0,0,13,"bottom",2,"2024-05-15T00:13:21.273Z","2024-05-15T00:14:35.496Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.9,13,2,0.3976,6.4174,30.2044,-28.6102,-8.6328,1.8552,-1.2862,2.4614,2.9026,-137.7017,-3.7831,-1.2315,50.0042,5.7858,-16.6014,28.8,7.2,24,2118,222,NA,NA,NA,NA,NA,NA,FALSE,-27.7,2.8,15,NA,NA,NA,FALSE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:13:27.609Z","2024-05-15T00:13:31.166Z",TRUE,"pitch","68246d77-e22b-4b29-85a8-232ecea61352",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4252,1.5071,NA,114.87,212.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Joey Ortiz doubles (6) on a sharp line drive to left fielder Jack Suwinski.",0,0,0,13,"bottom",2,"2024-05-15T00:13:21.273Z","2024-05-15T00:14:35.496Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.5,14,2,0.4014,6.4545,28.7048,-29.1436,-8.9684,1.6024,0.056,0.9658,6.4947,-136.2254,-6.9888,-1.1887,50.0004,5.5671,-16.9269,27.6,7.2,24,2076,222,NA,NA,NA,NA,NA,NA,FALSE,-29.4,1.7,15,NA,NA,NA,FALSE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",3,"2024-05-15T00:14:07.104Z","2024-05-15T00:14:22.666Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,687401,"/api/v1/people/687401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Joey Ortiz doubles (6) on a sharp line drive to left fielder Jack Suwinski.",0,0,0,13,"bottom",2,"2024-05-15T00:13:21.273Z","2024-05-15T00:14:35.496Z",TRUE,FALSE,FALSE,FALSE,34,1,2,1,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",3,"2024-05-15T00:12:56.111Z","2024-05-15T00:13:05.058Z",TRUE,"pitch","3660f152-82ba-4801-a3cc-de1a16ef49cc",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.43,1.64,NA,127.38,185.16,"ground_ball","medium","4",156.85,153.95,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jake Bauers grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",0,0,0,12,"bottom",2,"2024-05-15T00:12:12.743Z","2024-05-15T00:13:05.058Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.4,8,2,0.4006,6.4633,29.0933,-26.012,-8.5896,3.2538,-0.2724,1.986,5.5245,-136.5576,-5.1851,-1.202,50.0044,5.6909,-16.2807,28.8,7.2,24,2147,223,101,1,58,NA,NA,NA,TRUE,-25.9,5,14.4,NA,NA,NA,TRUE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",2,"2024-05-15T00:12:40.706Z","2024-05-15T00:12:43.877Z",TRUE,"pitch","ad3a795c-78d7-4778-9407-cd20e91bb2ae",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.43,1.64,NA,125.61,161.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jake Bauers grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",0,0,0,12,"bottom",2,"2024-05-15T00:12:12.743Z","2024-05-15T00:13:05.058Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.9,5,2,0.4015,6.3639,29.0585,-17.0761,-5.3659,8.0036,-0.2258,2.8557,4.5523,-136.2692,-4.5871,-1.2182,50.0049,5.7354,-10.1247,26.4,4.8,24,2179,226,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.8,8.8,NA,NA,NA,TRUE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",1,"2024-05-15T00:12:25.557Z","2024-05-15T00:12:28.714Z",TRUE,"pitch","8f952314-67c1-44bd-b50e-4eb28fe89918",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3727,1.6357,NA,84.34,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jake Bauers grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",0,0,0,12,"bottom",2,"2024-05-15T00:12:12.743Z","2024-05-15T00:13:05.058Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.4,78,14,2,0.4494,6.3809,21.6938,-36.9928,-0.0295,-3.1962,0.8568,0.6735,4.5572,-121.4413,-4.8968,-1.0328,50.0037,5.9012,-0.0453,1.2,9.6,24,2537,51,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-6.6,-1,NA,NA,NA,TRUE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
745989,"2024-05-14",0,"2024-05-15T00:12:14.471Z","2024-05-15T00:12:18.185Z",TRUE,"pitch","c1a37b29-6fb6-4a33-8eea-58c258f3ce51",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3647,1.6356,NA,163.98,177.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jake Bauers grounds out, second baseman Nick Gonzales to first baseman Connor Joe.",0,0,0,12,"bottom",2,"2024-05-15T00:12:12.743Z","2024-05-15T00:13:05.058Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,86.3,13,2,0.4019,6.3327,27.2578,-26.8373,-8.7894,2.8339,-1.2325,2.2769,3.2984,-135.818,-4.1897,-1.3143,50.0067,5.6865,-16.5705,30,7.2,24,2078,223,NA,NA,NA,NA,NA,NA,FALSE,-26.6,4.6,15.4,NA,NA,NA,TRUE,FALSE,687401,"Joey Ortiz","/api/v1/people/687401",NA,NA,NA,NA,NA,NA
