"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746648,"2024-04-14",4,"2024-04-14T18:20:57.653Z","2024-04-14T18:21:11.562Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,2,519203,"/api/v1/people/519203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"21","atBat","Pop Out","field_out","Anthony Rizzo pops out to catcher Austin Hedges in foul territory.",0,3,0,21,"top",3,"2024-04-14T18:19:46.908Z","2024-04-14T18:21:21.374Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,519203,"Anthony Rizzo","/api/v1/people/519203","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",3,"2024-04-14T18:19:40.901Z","2024-04-14T18:19:44.544Z",TRUE,"pitch","28e68550-f3f2-4d0c-a408-43c123af51da",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.6251,1.6227,NA,115.39,180.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,3,0,20,"top",3,"2024-04-14T18:18:49.070Z","2024-04-14T18:19:44.544Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.8,8,2,0.4098,6.1606,30.8117,-16.2809,4.5847,8.8037,0.0423,2.143,-5.9201,-133.9971,-4.9022,1.6918,50.0065,5.1714,8.2816,21.6,4.8,24,2320,157,NA,NA,NA,NA,NA,NA,TRUE,-17.4,15,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",2,"2024-04-14T18:19:28.798Z","2024-04-14T18:19:32.379Z",TRUE,"pitch","9557d675-4f78-40d6-b1e3-adeefc4d1c51",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.7123,1.6517,NA,97.55,193.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,3,0,20,"top",3,"2024-04-14T18:18:49.070Z","2024-04-14T18:19:44.544Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,79.1,9,2,0.4382,6.1238,24.2626,-29.2393,-3.8442,1.8518,0.5102,1.6915,-2.3831,-124.8152,-2.5394,1.9755,50.0015,5.1209,-6.0867,12,7.2,24,2320,180,NA,NA,NA,NA,NA,NA,FALSE,-34.1,3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",1,"2024-04-14T18:19:16.322Z","2024-04-14T18:19:20.821Z",TRUE,"pitch","605db92c-3f6d-4e8b-a142-22498f9bbb1d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6948,1.6924,NA,107.69,197.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,3,0,20,"top",3,"2024-04-14T18:18:49.070Z","2024-04-14T18:19:44.544Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,79.4,14,2,0.437,6.1918,23.7256,-27.9206,-3.8475,2.6667,0.2443,1.5167,-3.0603,-125.0356,-3.1527,1.9811,50.0007,5.0697,-6.1288,13.2,7.2,24,2337,175,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T18:19:03.775Z","2024-04-14T18:19:07.316Z",TRUE,"pitch","dfd0b6a9-5c69-4f32-baaa-8da5a814c24f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7833,1.7229,NA,117.16,147.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Strikeout","strikeout","Giancarlo Stanton called out on strikes.",0,3,0,20,"top",3,"2024-04-14T18:18:49.070Z","2024-04-14T18:19:44.544Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.7,2,2,0.4117,6.2786,27.0409,-19.7722,4.9972,6.9133,-0.0043,3.3707,-6.2419,-132.7656,-1.1329,1.7223,50.0051,5.2348,8.9687,21.6,4.8,24,2307,157,NA,NA,NA,NA,NA,NA,FALSE,-20.3,12.5,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T18:18:15.764Z","2024-04-14T18:18:41.799Z",TRUE,"pitch","5b0cbff0-5a40-4a7a-83f5-d016e3e2aef6",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,4.01,1.85,NA,127.38,170.24,"fly_ball","medium","78",68.53,17.32,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Home Run","home_run","Aaron Judge homers (3) on a fly ball to left center field. Anthony Volpe scores. Juan Soto scores.",3,3,0,19,"top",3,"2024-04-14T18:17:59.721Z","2024-04-14T18:18:41.799Z",TRUE,TRUE,FALSE,FALSE,75,0,0,1,592450,"Aaron Judge","/api/v1/people/592450","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.2,73.1,7,0.88,0.4744,6.3108,21.11,-30.5194,-8.517,1.222,-0.2952,2.5166,-2.4807,-115.3846,0.3335,1.8997,50.0013,5.3067,-11.5021,21.6,9.6,24,2325,285,114,36,456,NA,NA,NA,FALSE,-40.8,2.6,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",6,"2024-04-14T18:17:31.185Z","2024-04-14T18:17:42.454Z",TRUE,"pitch","ebf71021-6109-4ae9-a497-897bdc5deb2f",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.1,1.51,NA,103.8,153.89,"line_drive","hard","9",183.68,94.7,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Juan Soto singles on a sharp line drive to right fielder Ramón Laureano. Anthony Volpe to 3rd.",0,0,0,18,"top",3,"2024-04-14T18:15:09.134Z","2024-04-14T18:17:42.454Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.6,3,2,0.4031,6.1189,27.3497,-18.0688,5.6255,7.5296,0.3462,3.1439,-5.6546,-135.4674,-2.3184,1.7216,50.0035,5.2625,10.5406,26.4,4.8,24,2140,152,107.9,4,100,NA,NA,NA,FALSE,-18,13.4,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA
746648,"2024-04-14",4,"2024-04-14T18:16:48.039Z","2024-04-14T18:16:51.526Z",TRUE,"pitch","2c5f7f28-44ad-4d56-ae4e-74d5625fec4d",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.0177,1.475,NA,130.73,214.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Juan Soto singles on a sharp line drive to right fielder Ramón Laureano. Anthony Volpe to 3rd.",0,0,0,18,"top",3,"2024-04-14T18:15:09.134Z","2024-04-14T18:17:42.454Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,73.7,13,2,0.4727,6.1982,21.044,-31.7784,-9.4427,0.2855,-0.3603,0.8821,-2.4608,-115.7412,-2.7447,1.9425,50.0004,5.1183,-12.8428,22.8,10.8,24,2410,300,NA,NA,NA,NA,NA,NA,FALSE,-43,0.1,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",3,"2024-04-14T18:16:27.251Z","2024-04-14T18:16:31.894Z",TRUE,"pitch","634377b6-d1de-4f70-af8c-a09fe3af5813",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,2.9601,1.534,NA,146.78,212.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Juan Soto singles on a sharp line drive to right fielder Ramón Laureano. Anthony Volpe to 3rd.",0,0,0,18,"top",3,"2024-04-14T18:15:09.134Z","2024-04-14T18:17:42.454Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.4,78.7,13,2,0.4435,6.1146,21.8645,-31.5046,-4.1478,0.4304,-0.7813,0.9905,-4.5622,-122.9714,-3.8355,1.6292,50.0021,5.2116,-6.4209,12,8.4,24,2336,227,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",1,"2024-04-14T18:15:53.214Z","2024-04-14T18:15:56.407Z",TRUE,"pitch","821fc878-a15f-41fa-8f42-9ccc2953a589",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.1,1.51,NA,121.41,187.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Juan Soto singles on a sharp line drive to right fielder Ramón Laureano. Anthony Volpe to 3rd.",0,0,0,18,"top",3,"2024-04-14T18:15:09.134Z","2024-04-14T18:17:42.454Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.5,8,2,0.4056,6.1741,25.8192,-19.5726,3.3205,6.8022,-0.1156,1.9034,-6.0315,-134.4204,-4.869,1.7136,50.0006,5.1046,6.1498,14.4,4.8,24,2419,158,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.6,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",0,"2024-04-14T18:15:32.482Z","2024-04-14T18:15:36.192Z",TRUE,"pitch","bd690d49-ae8e-45cf-a261-eefda5539c5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1008,1.5699,NA,111.48,196.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Juan Soto singles on a sharp line drive to right fielder Ramón Laureano. Anthony Volpe to 3rd.",0,0,0,18,"top",3,"2024-04-14T18:15:09.134Z","2024-04-14T18:17:42.454Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.9,72.9,8,2,0.4797,6.2926,17.8336,-31.7973,-8.7331,0.2806,0.1448,1.5685,-1.702,-113.5364,-1.1613,2.0367,50.0007,5.2084,-11.5718,20.4,10.8,24,2367,297,NA,NA,NA,NA,NA,NA,FALSE,-43.9,0.5,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",2,"2024-04-14T18:16:03.367Z","2024-04-14T18:16:27.251Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,665742,"/api/v1/people/665742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Juan Soto singles on a sharp line drive to right fielder Ramón Laureano. Anthony Volpe to 3rd.",0,0,0,18,"top",3,"2024-04-14T18:15:09.134Z","2024-04-14T18:17:42.454Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",5,"2024-04-14T18:17:10.310Z","2024-04-14T18:17:13.837Z",FALSE,"pickoff","acf47452-332f-40f9-aeb9-9f3b440f053c",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Single","single","Juan Soto singles on a sharp line drive to right fielder Ramón Laureano. Anthony Volpe to 3rd.",0,0,0,18,"top",3,"2024-04-14T18:15:09.134Z","2024-04-14T18:17:42.454Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665742,"Juan Soto","/api/v1/people/665742",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",4,"2024-04-14T18:15:01.156Z","2024-04-14T18:15:04.467Z",TRUE,"pitch","29019883-386c-4af0-a7a3-3c730d12481c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.4688,1.6716,NA,187.38,182.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Anthony Volpe walks.",0,0,0,17,"top",3,"2024-04-14T18:13:43.820Z","2024-04-14T18:15:04.467Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.4,13,2,0.4102,6.298,26.7672,-17.3709,4.5739,8.1852,-1.8465,2.0964,-10.637,-133.1839,-4.7945,1.5928,50.0057,5.1641,8.2763,19.2,4.8,24,2309,152,NA,NA,NA,NA,NA,NA,FALSE,-18.5,14,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",3,"2024-04-14T18:14:46.474Z","2024-04-14T18:14:50.266Z",TRUE,"pitch","80e03b4a-4215-4d56-814b-8d0d0f20ad9a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3435,1.6332,NA,196.28,182.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Anthony Volpe walks.",0,0,0,17,"top",3,"2024-04-14T18:13:43.820Z","2024-04-14T18:15:04.467Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.8,13,2,0.4098,6.3306,25.0908,-20.312,4.6818,6.5365,-2.0799,2.09,-11.0689,-133.0128,-4.2492,1.5035,50.0053,5.157,8.5006,16.8,4.8,24,2282,158,NA,NA,NA,NA,NA,NA,FALSE,-21.2,11.2,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
746648,"2024-04-14",2,"2024-04-14T18:14:29.229Z","2024-04-14T18:14:32.480Z",TRUE,"pitch","a9eddcff-d8a9-40af-bbfe-0df6885c52e8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.38,1.61,NA,130.98,164.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Walk","walk","Anthony Volpe walks.",0,0,0,17,"top",3,"2024-04-14T18:13:43.820Z","2024-04-14T18:15:04.467Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.5,4,2,0.4138,6.3538,25.8091,-18.2207,5.5451,7.8507,-0.3667,2.7672,-7.479,-131.9256,-2.6846,1.7734,50.0059,5.1279,9.8606,24,4.8,24,2293,155,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13.9,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683011,"Anthony Volpe","/api/v1/people/683011",NA,NA,NA,NA,NA,NA
