"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718138,"2023-05-17",6,"2023-05-17T19:35:07.836Z","2023-05-17T19:35:11.250Z",TRUE,"pitch","f086cda4-2950-48bd-88a8-346d84b60ba3",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.15,1.46,NA,116.17,182.69,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,77.1,5,0.9,0.452,7.0564,20.0246,-24.2666,4.7178,5.2973,0.0219,2.0776,-4.681,-120.4626,-5.0536,1.3632,50.0021,6.3073,7.0404,14.4,7.2,24,1638,123,NA,NA,NA,NA,NA,NA,FALSE,-30.6,8.9,-7.7,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",4,"2023-05-17T19:34:24.592Z","2023-05-17T19:34:30.154Z",TRUE,"pitch","547c60a5-abcf-46b3-9856-e8d336b16c4a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.15,1.46,NA,92.31,173.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,85,6,0.9,0.4096,6.9582,23.7312,-16.6641,2.914,8.5268,0.6478,2.4059,-2.8929,-132.8437,-7.6382,1.3631,50.0041,6.4912,5.3012,14.4,3.6,24,2054,150,NA,NA,NA,NA,NA,NA,FALSE,-18,14.3,-4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T19:33:58.258Z","2023-05-17T19:34:02.502Z",TRUE,"pitch","d7bdff67-adf5-4996-93b4-d9bc6c50ccfc",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.0728,1.3523,NA,112.11,222.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.6,74.2,14,2,0.4752,6.7024,18.2413,-38.6643,-2.0139,-4.8108,0.1283,0.6159,-2.2843,-114.6205,-4.5808,1.3939,50.0018,6.3575,-2.7184,4.8,12,24,2373,333,NA,NA,NA,NA,NA,NA,FALSE,-53,-9.5,4.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",2,"2023-05-17T19:33:26.026Z","2023-05-17T19:33:33.474Z",TRUE,"pitch","4730ce75-e007-4860-9e6f-9c5bf01c74f6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.15,1.46,NA,129.84,188.4,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,85.3,7,0.92,0.4092,6.8356,22.8246,-15.0392,4.4062,9.3942,-0.3368,1.8659,-5.819,-132.8063,-8.9197,1.289,50.0047,6.314,8.0383,22.8,3.6,24,2132,153,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.7,-7.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T19:32:57.355Z","2023-05-17T19:33:06.589Z",TRUE,"pitch","77987a4d-11f5-497b-a8b1-bbe85e62aa92",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.15,1.46,NA,116.43,192.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,76.8,8,0.91,0.4554,6.9659,18.6758,-24.1364,4.6332,5.4604,0.0148,1.7058,-4.4348,-119.3784,-5.8535,1.2773,50.0032,6.3065,6.8211,14.4,7.2,24,1651,124,NA,NA,NA,NA,NA,NA,FALSE,-31,9,-7.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T19:32:38.087Z","2023-05-17T19:32:52.355Z",TRUE,"pitch","47b7a009-ed09-401f-89db-6f7c7dbb145b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0493,1.4469,NA,131.68,205.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,76,13,0.91,0.4615,7.1481,17.6842,-23.6424,4.9591,5.9523,-0.3852,1.2444,-5.4987,-117.6841,-6.5832,1.3134,50.0035,6.2026,7.1107,14.4,7.2,24,1643,116,NA,NA,NA,NA,NA,NA,FALSE,-31.3,9.7,-8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",5,"2023-05-17T19:34:47.723Z","2023-05-17T19:34:50.723Z",FALSE,"pickoff","b84b1cb6-3117-4864-a92b-54c1ffb829fd",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",7,"2023-05-17T19:35:39.526Z","2023-05-17T19:35:55.946Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,571912,"/api/v1/people/571912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Luke Maile doubles (2) on a sharp line drive to left fielder Jurickson Profar. Jake Fraley scores.",1,2,0,12,"top",2,"2023-05-17T19:32:29.305Z","2023-05-17T19:36:12.958Z",TRUE,TRUE,FALSE,FALSE,71,2,2,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",4,"2023-05-17T19:31:41.819Z","2023-05-17T19:31:48.417Z",TRUE,"pitch","6575391b-7a3e-49da-9567-8e844a9ba3ba",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.3083,1.5651,NA,157.53,175.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Jake Fraley walks.",0,1,0,11,"top",2,"2023-05-17T19:30:47.742Z","2023-05-17T19:31:48.417Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,85,13,0.92,0.4094,7.188,23.716,-15.4576,4.1635,9.1829,-1.0633,2.3319,-7.844,-132.883,-7.5231,1.3624,50.0028,6.2854,7.5796,20.4,3.6,24,2177,157,NA,NA,NA,NA,NA,NA,FALSE,-16.9,15.5,-6.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T19:31:27.001Z","2023-05-17T19:31:31.407Z",TRUE,"pitch","30ec35bc-055e-46e0-821c-0bf3553433d0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2612,1.5651,NA,153.71,161.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Jake Fraley walks.",0,1,0,11,"top",2,"2023-05-17T19:30:47.742Z","2023-05-17T19:31:48.417Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,85.4,11,0.92,0.4073,6.7831,23.504,-14.7118,3.9419,9.4952,-0.9629,2.8783,-7.2193,-133.4777,-6.7769,1.2412,50.0044,6.4722,7.2515,20.4,3.6,24,2284,149,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.2,-5.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",2,"2023-05-17T19:31:12.551Z","2023-05-17T19:31:16.303Z",TRUE,"pitch","004504d1-f839-45bd-bf5c-581341f9f0eb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2298,1.5178,NA,134.2,212.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Jake Fraley walks.",0,1,0,11,"top",2,"2023-05-17T19:30:47.742Z","2023-05-17T19:31:48.417Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,79.5,13,0.9,0.4423,6.7201,18.9192,-29.6003,-1.8622,1.6447,-0.4512,0.9776,-4.5434,-122.7346,-6.7103,1.6486,50,6.1926,-2.907,6,8.4,24,2411,238,NA,NA,NA,NA,NA,NA,FALSE,-35.8,1.9,4.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",1,"2023-05-17T19:31:00.029Z","2023-05-17T19:31:04.232Z",TRUE,"pitch","e7ef56e1-3c03-4a62-b2a3-dfe119647789",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2769,1.6281,NA,137.04,199.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Jake Fraley walks.",0,1,0,11,"top",2,"2023-05-17T19:30:47.742Z","2023-05-17T19:31:48.417Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.2,74.7,13,2,0.4715,6.5927,18.0507,-38.2462,-4.0649,-4.4262,-0.5258,1.4451,-3.4174,-115.4254,-3.057,1.493,50.0021,6.4085,-5.5776,8.4,12,24,2481,330,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-8.4,8.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",0,"2023-05-17T19:30:47.742Z","2023-05-17T19:30:52.168Z",TRUE,"pitch","88f10924-11f6-4075-9445-01f856553916",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2989,1.5556,NA,156.1,174.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Jake Fraley walks.",0,1,0,11,"top",2,"2023-05-17T19:30:47.742Z","2023-05-17T19:31:48.417Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,84.8,13,0.92,0.4107,6.8458,23.4093,-14.8473,4.1574,9.5764,-1.0257,2.3806,-7.5879,-132.4499,-7.6938,1.3125,50.0034,6.3703,7.5232,21.6,3.6,24,2338,155,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.2,-6.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",4,"2023-05-17T19:29:59.003Z","2023-05-17T19:30:12.021Z",TRUE,"pitch","ab61bc9a-7c84-4bb7-9853-02c795a5ebe9",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,1,NA,NA,3.47,1.74,NA,112.01,162.82,"ground_ball","hard","8",107.14,84.97,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jose Barrero singles on a sharp ground ball to center fielder Brenton Doyle. Kevin Newman scores. Jose Barrero out at 2nd on the throw, center fielder Brenton Doyle to catcher Elias Diaz to second baseman Harold Castro.",1,1,0,10,"top",2,"2023-05-17T19:28:35.477Z","2023-05-17T19:30:12.021Z",TRUE,TRUE,FALSE,TRUE,60,3,1,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,85.7,5,0.91,0.4062,6.7993,23.4003,-15.7946,3.8666,8.8532,0.1308,2.8134,-4.7654,-133.8087,-6.5806,1.4158,50.0005,6.3967,7.1524,20.4,3.6,24,2040,151,101.6,6,159,NA,NA,NA,TRUE,-16.7,15.1,-6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",3,"2023-05-17T19:29:40.555Z","2023-05-17T19:29:45.160Z",TRUE,"pitch","6af1811e-bd65-42de-a58f-2a2c1a9952a3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3475,1.6754,NA,80.87,173.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jose Barrero singles on a sharp ground ball to center fielder Brenton Doyle. Kevin Newman scores. Jose Barrero out at 2nd on the throw, center fielder Brenton Doyle to catcher Elias Diaz to second baseman Harold Castro.",1,1,0,10,"top",2,"2023-05-17T19:28:35.477Z","2023-05-17T19:30:12.021Z",TRUE,TRUE,FALSE,TRUE,60,3,1,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,76.6,14,0.91,0.4558,6.9955,18.2462,-23.9099,5.1845,5.6245,0.9479,2.4344,-2.9084,-119.1807,-4.1742,1.497,50.0051,6.3141,7.621,16.8,7.2,24,1743,126,NA,NA,NA,NA,NA,NA,FALSE,-30.5,9.7,-8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718138,"2023-05-17",2,"2023-05-17T19:29:22.141Z","2023-05-17T19:29:25.607Z",TRUE,"pitch","b293a8ed-6039-48c2-aab2-197518cb8782",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.47,1.74,NA,122.8,168.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Jose Barrero singles on a sharp ground ball to center fielder Brenton Doyle. Kevin Newman scores. Jose Barrero out at 2nd on the throw, center fielder Brenton Doyle to catcher Elias Diaz to second baseman Harold Castro.",1,1,0,10,"top",2,"2023-05-17T19:28:35.477Z","2023-05-17T19:30:12.021Z",TRUE,TRUE,FALSE,TRUE,60,3,1,2,676480,"Jose Barrero","/api/v1/people/676480","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,77.3,5,0.89,0.4526,6.961,18.0069,-24.7098,4.3968,5.0055,-0.1521,2.6087,-5.0245,-119.9409,-3.6909,1.3757,50.0038,6.3129,6.5594,13.2,7.2,24,1675,124,NA,NA,NA,NA,NA,NA,FALSE,-31,8.6,-7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
