"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717237,"2023-07-28",0,"2023-07-29T01:56:57.678Z","2023-07-29T01:57:01.165Z",TRUE,"pitch","a6239498-ec75-48b6-8ef3-dd0dfacedf37",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7183,1.7908,NA,100.41,183.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Ryan Mountcastle singles on a sharp line drive to center fielder Harrison Bader.",0,0,0,10,"bottom",2,"2023-07-29T01:56:48.225Z","2023-07-29T01:57:40.033Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.7,9,0.88,0.3981,6.4675,29.8505,-13.4721,-5.0361,9.7508,0.4351,2.0469,8.0761,-137.4647,-7.4038,-1.8836,50.0045,5.6858,-9.6614,27.6,3.6,24,2359,210,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.3,7.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",4,"2023-07-29T01:56:25.329Z","2023-07-29T01:56:32.306Z",TRUE,"pitch","38dfc977-beae-4f09-93df-4a435c3b7c18",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.4,1.65,NA,125.11,143.8,"ground_ball","medium","1",128.1,157,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ryan O'Hearn grounds out, pitcher Gerrit Cole to shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,0,0,9,"bottom",2,"2023-07-29T01:54:48.392Z","2023-07-29T01:56:32.306Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.6,2,0.91,0.3876,6.3334,32.8547,-14.2228,-6.2375,8.8809,-0.2127,3.5177,7.1828,-141.4249,-3.8423,-1.9774,50.0049,5.8089,-12.6117,36,3.6,24,2279,215,97.9,-17,11,NA,NA,NA,TRUE,-13.6,15.5,9.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T01:56:04.374Z","2023-07-29T01:56:07.374Z",TRUE,"pitch","c2c49339-d8d8-49cb-93fc-f752f95ce91e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.552,1.6988,NA,81.63,124.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ryan O'Hearn grounds out, pitcher Gerrit Cole to shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,0,0,9,"bottom",2,"2023-07-29T01:54:48.392Z","2023-07-29T01:56:32.306Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.3,12,0.91,0.3893,6.3348,32.0888,-10.7317,-4.5216,10.6965,0.9279,4.2392,9.5343,-140.7269,-2.8408,-1.9173,50.0031,5.9574,-9.0654,31.2,2.4,24,2382,206,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19,6.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T01:55:42.767Z","2023-07-29T01:55:46.110Z",TRUE,"pitch","e478d952-45c1-48d9-bded-539046f111d5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.4,1.65,NA,140.87,168.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ryan O'Hearn grounds out, pitcher Gerrit Cole to shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,0,0,9,"bottom",2,"2023-07-29T01:54:48.392Z","2023-07-29T01:56:32.306Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.1,4,0.91,0.4281,6.1901,23.9701,-28.8043,2.3229,2.0288,-0.6261,2.6112,3.0963,-127.5104,-2.572,-2.1538,50.0033,5.8846,3.86,8.4,7.2,24,2355,143,NA,NA,NA,NA,NA,NA,FALSE,-32,3.4,-4.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T01:55:29.281Z","2023-07-29T01:55:32.869Z",TRUE,"pitch","b52de90f-19f2-4127-b7c9-43e293c2092c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4484,1.7248,NA,176.02,167.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ryan O'Hearn grounds out, pitcher Gerrit Cole to shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,0,0,9,"bottom",2,"2023-07-29T01:54:48.392Z","2023-07-29T01:56:32.306Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.7,11,0.84,0.4023,6.1407,29.3352,-11.9236,-3.3367,10.7813,-1.5483,2.6287,2.4931,-136.0621,-6.5607,-2.0421,50.0046,5.8944,-6.2685,22.8,3.6,24,2308,209,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.4,5.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T01:55:13.690Z","2023-07-29T01:55:17.262Z",TRUE,"pitch","262c1dba-4404-4d0f-8569-d2e5f5d91b53",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3189,1.5687,NA,130.68,156.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Ryan O'Hearn grounds out, pitcher Gerrit Cole to shortstop Anthony Volpe to first baseman Anthony Rizzo.",0,0,0,9,"bottom",2,"2023-07-29T01:54:48.392Z","2023-07-29T01:56:32.306Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,1,0.87,0.3995,6.1093,29.2687,-10.9082,-2.9403,11.1627,-0.3589,3.0609,5.0541,-136.9339,-5.8342,-1.8437,50.0067,5.9603,-5.6038,20.4,2.4,24,2377,204,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.2,4.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T01:52:55.446Z","2023-07-29T01:53:03.088Z",TRUE,"pitch","2b3703d8-83c1-48e1-81e5-be046fed86bd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.1,1.47,NA,130.61,168.86,"ground_ball","medium","3",158.37,169.71,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Billy McKinney grounds out to first baseman Ryan O'Hearn.",0,0,0,8,"top",2,"2023-07-29T01:51:53.916Z","2023-07-29T01:53:03.088Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.5,4,0.9,0.4463,6.9366,24.0166,-31.4484,-7.0419,0.4779,-0.3571,2.5898,6.873,-122.6628,-1.0301,-2.279,50.0042,5.6938,-10.7435,16.8,8.4,24,1838,260,91.3,-8,18,NA,NA,NA,TRUE,-37.6,0.8,11.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T01:52:36.263Z","2023-07-29T01:52:39.710Z",TRUE,"pitch","7e18152b-9b9c-446e-9ff5-4c0dff8a32a9",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.0707,1.3366,NA,144.18,163.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Billy McKinney grounds out to first baseman Ryan O'Hearn.",0,0,0,8,"top",2,"2023-07-29T01:51:53.916Z","2023-07-29T01:53:03.088Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.2,1,0.89,0.4411,7.0511,25.7068,-32.5186,-7.6746,-0.2197,-0.7132,2.7893,6.7744,-124.3381,-0.3418,-2.4803,50.0041,5.6347,-11.9778,18,8.4,24,1885,261,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.2,12.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T01:52:16.264Z","2023-07-29T01:52:19.797Z",TRUE,"pitch","0a188b71-dbc5-4b3d-8af5-b5df7dd6ff76",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.1,1.47,NA,99.43,159.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Billy McKinney grounds out to first baseman Ryan O'Hearn.",0,0,0,8,"top",2,"2023-07-29T01:51:53.916Z","2023-07-29T01:53:03.088Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,90.5,3,0.91,0.3794,7.1129,35.8688,-12.1654,-4.4208,9.4908,0.461,2.9378,9.4044,-144.7523,-5.6375,-2.2652,50.002,5.6649,-9.3201,27.6,2.4,24,2169,220,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.1,6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T01:51:45.865Z","2023-07-29T01:51:50.685Z",TRUE,"pitch","e138f351-028f-40a9-a92c-cd8989b080ae",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.31,1.58,NA,130.53,150.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,0,0,7,"top",2,"2023-07-29T01:50:29.948Z","2023-07-29T01:51:50.685Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.1,90.5,1,0.91,0.378,7.232,37.2846,-12.0337,-6.4235,9.4963,-0.3549,3.2654,7.7301,-145.4429,-4.6792,-2.2252,50.003,5.6377,-13.6246,42,3.6,24,2235,222,NA,NA,NA,NA,NA,NA,TRUE,-11.3,16.3,10,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T01:51:25.827Z","2023-07-29T01:51:29.853Z",TRUE,"pitch","25ec2a1c-7c64-4730-85a9-c480722c7f44",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3551,1.6256,NA,86.15,173.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,0,0,7,"top",2,"2023-07-29T01:50:29.948Z","2023-07-29T01:51:50.685Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.4,91,6,0.91,0.3772,7.3144,36.4372,-11.834,-6.5246,9.5399,0.8093,2.4083,10.8658,-145.6177,-7.0721,-2.135,50.0064,5.596,-13.9168,39.6,3.6,24,2319,222,NA,NA,NA,NA,NA,NA,FALSE,-11.6,15.8,9.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T01:51:06.577Z","2023-07-29T01:51:10.320Z",TRUE,"pitch","912f0d75-ea69-4857-bf87-3b08396fd379",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.2289,1.6028,NA,131.51,174.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,0,0,7,"top",2,"2023-07-29T01:50:29.948Z","2023-07-29T01:51:50.685Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.8,4,0.91,0.3823,7.1822,35.2952,-12.9799,-5.6702,9.2503,-0.3807,2.3895,7.3346,-143.6131,-6.8817,-2.2389,50.0044,5.6353,-11.768,34.8,3.6,24,2239,220,NA,NA,NA,NA,NA,NA,FALSE,-12.8,15.4,8.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",0,"2023-07-29T01:50:49.689Z","2023-07-29T01:50:53.107Z",TRUE,"pitch","de2eaa33-8887-4ce7-9eb7-67f45f9c33d5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2289,1.4466,NA,144.49,152.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,0,0,7,"top",2,"2023-07-29T01:50:29.948Z","2023-07-29T01:51:50.685Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,89.8,1,0.91,0.3817,7.1264,35.4602,-16.0041,-5.7622,7.7668,-0.7212,3.1971,6.7979,-143.8706,-4.2072,-2.3735,50.0059,5.6801,-12.0013,31.2,3.6,24,2159,216,NA,NA,NA,NA,NA,NA,FALSE,-14.8,13.3,9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",4,"2023-07-29T01:50:16.735Z","2023-07-29T01:50:22.870Z",TRUE,"pitch","72ae2f61-3c35-4c4b-86b2-3242cbc99f15",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.63,1.78,NA,151.51,162.86,"line_drive","medium","8",146.78,82.48,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Colton Cowser.",0,0,0,6,"top",2,"2023-07-29T01:48:51.257Z","2023-07-29T01:50:22.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,91.3,11,0.91,0.3765,6.9587,34.9937,-13.722,-7.0478,8.6134,-0.9053,2.812,6.6564,-145.6332,-5.9459,-2.3077,50.0058,5.7141,-15.104,42,3.6,24,2381,221,92.5,17,296,NA,NA,NA,TRUE,-12.8,14.5,11.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",3,"2023-07-29T01:50:00.138Z","2023-07-29T01:50:03.138Z",TRUE,"pitch","90c3ab3e-ee45-4c4b-bded-c5d424670874",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.523,1.7508,NA,28.17,165.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Colton Cowser.",0,0,0,6,"top",2,"2023-07-29T01:48:51.257Z","2023-07-29T01:50:22.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.3,12,2,0.4495,7.157,24.3882,-28.5276,7.8494,2.4273,2.3305,2.724,8.3103,-121.9336,-1.4583,-2.1441,50.0041,5.7956,11.7968,25.2,8.4,24,2624,66,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.3,-16.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",2,"2023-07-29T01:49:36.661Z","2023-07-29T01:49:41.179Z",TRUE,"pitch","477f0509-810e-4c71-b429-13e6ca9c7ff6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.63,1.78,NA,117.09,181.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Colton Cowser.",0,0,0,6,"top",2,"2023-07-29T01:48:51.257Z","2023-07-29T01:50:22.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76.9,8,2,0.4504,6.9981,24.6468,-31.1741,6.6509,0.668,-0.0024,2.1122,3.6149,-121.7605,-2.2169,-2.372,50.0034,5.7408,9.9523,18,9.6,24,2562,71,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1,-13,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717237,"2023-07-28",1,"2023-07-29T01:49:18.747Z","2023-07-29T01:49:22.699Z",TRUE,"pitch","c909fbb1-1d98-4b7c-aef1-6aea06002cb5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.63,1.78,NA,141.32,146.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Lineout","field_out","Giancarlo Stanton lines out to center fielder Colton Cowser.",0,0,0,6,"top",2,"2023-07-29T01:48:51.257Z","2023-07-29T01:50:22.870Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.9,1,0.91,0.3816,6.9339,34.5809,-16.0012,-6.4679,7.759,-0.638,3.3996,7.1069,-143.7446,-3.7119,-2.3069,50.0002,5.7065,-13.4784,34.8,3.6,24,2175,226,NA,NA,NA,NA,NA,NA,FALSE,-14.6,13.4,10.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
