"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746725,"2024-04-24",5,"2024-04-24T23:12:59.832Z","2024-04-24T23:13:02.832Z",TRUE,"pitch","767cd0b1-26bf-477d-a5a6-1cb1e441a3a8",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.1536,1.5273,NA,49.1,182.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Tyler Stephenson walks.",0,1,0,14,"bottom",2,"2024-04-24T23:11:24.127Z","2024-04-24T23:13:20.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,77.8,14,0.91,0.4433,6.2895,27.4555,-24.4789,9.0964,4.9917,1.7813,2.0983,4.8861,-124.1039,-3.1397,-1.4021,50.0042,5.4442,14.0297,31.2,7.2,24,2750,82,NA,NA,NA,NA,NA,NA,FALSE,-29.5,8.5,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",4,"2024-04-24T23:12:43.462Z","2024-04-24T23:12:47.570Z",TRUE,"pitch","4ac9a32c-616b-4734-89a5-8fa7c1fe6cca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1277,1.501,NA,77.75,205.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Tyler Stephenson walks.",0,1,0,14,"bottom",2,"2024-04-24T23:11:24.127Z","2024-04-24T23:13:20.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.6,14,0.91,0.4565,6.1058,26.8245,-26.5193,9.8533,3.8904,1.0297,1.2497,3.094,-120.6898,-4.7337,-1.5539,50.0025,5.6149,14.3121,28.8,8.4,24,2787,70,NA,NA,NA,NA,NA,NA,FALSE,-34.2,6,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",3,"2024-04-24T23:12:28.859Z","2024-04-24T23:12:32.560Z",TRUE,"pitch","621877c6-0474-45f1-9da1-7d00cea5b6bb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1536,1.5273,NA,68.46,206.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Tyler Stephenson walks.",0,1,0,14,"bottom",2,"2024-04-24T23:11:24.127Z","2024-04-24T23:13:20.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,75.5,14,0.91,0.4574,6.0637,26.6496,-25.9381,9.8857,4.3051,1.2734,1.1889,3.4854,-120.4335,-5.0451,-1.4825,50.0002,5.6472,14.3005,28.8,8.4,24,2824,62,NA,NA,NA,NA,NA,NA,FALSE,-33.7,6.7,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-24T23:12:00.654Z","2024-04-24T23:12:03.654Z",TRUE,"pitch","d3bb30c0-1124-4f2d-8664-320616997a12",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.2,1.5,NA,121.91,189.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Tyler Stephenson walks.",0,1,0,14,"bottom",2,"2024-04-24T23:11:24.127Z","2024-04-24T23:13:20.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.4,8,0.9,0.4486,6.0143,23.0021,-29.1611,2.3337,1.992,-0.1288,1.8337,2.4963,-121.889,-3.2173,-1.4677,50.0007,5.6773,3.5258,7.2,8.4,24,2574,95,NA,NA,NA,NA,NA,NA,FALSE,-35.8,3.1,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-24T23:11:39.653Z","2024-04-24T23:11:43.534Z",TRUE,"pitch","bf0edf04-46b7-453d-a1c0-f96f65322991",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.2,1.5,NA,106.92,156.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Tyler Stephenson walks.",0,1,0,14,"bottom",2,"2024-04-24T23:11:24.127Z","2024-04-24T23:13:20.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.6,2,0.9,0.4179,5.8883,26.6585,-19.0259,-0.9955,7.5512,0.2645,3.0635,4.4399,-130.8827,-3.3975,-1.3218,50.0053,5.797,-1.7349,2.4,4.8,24,2477,217,NA,NA,NA,NA,NA,NA,FALSE,-20.5,13.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",2,"2024-04-24T23:12:20.721Z","2024-04-24T23:12:28.859Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,663886,"/api/v1/people/663886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Tyler Stephenson walks.",0,1,0,14,"bottom",2,"2024-04-24T23:11:24.127Z","2024-04-24T23:13:20.969Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",4,"2024-04-24T23:11:05.185Z","2024-04-24T23:11:10.733Z",TRUE,"pitch","ada171e7-ca14-42bb-8c7b-8911060dcbce",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.39,1.61,NA,109.73,148.41,"line_drive","medium","7",84.77,113.07,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Nick Martini lines out to left fielder Cristian Pache.",0,1,0,13,"bottom",2,"2024-04-24T23:08:03.489Z","2024-04-24T23:11:10.733Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,81.9,2,0.9,0.4205,5.9976,27.061,-19.9413,-2.3852,7.1183,0.1908,3.3469,4.8425,-130.2103,-2.3101,-1.3823,50.0053,5.7526,-4.101,8.4,4.8,24,2507,198,75.1,25,240,NA,NA,NA,TRUE,-21.5,12.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",3,"2024-04-24T23:10:48.194Z","2024-04-24T23:10:51.365Z",TRUE,"pitch","9bb4a5f2-f116-424f-abf1-9a98875c6a5d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3086,1.6323,NA,68.33,212.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Nick Martini lines out to left fielder Cristian Pache.",0,1,0,13,"bottom",2,"2024-04-24T23:08:03.489Z","2024-04-24T23:11:10.733Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.9,14,0.91,0.4631,6.0635,23.1268,-23.291,5.1065,6.2762,1.2768,0.9799,5.0288,-118.3828,-5.549,-1.5406,50.0051,5.4933,7.2298,18,7.2,24,2762,66,NA,NA,NA,NA,NA,NA,FALSE,-31.2,10.2,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",2,"2024-04-24T23:10:34.698Z","2024-04-24T23:10:37.833Z",TRUE,"pitch","e8177039-06ea-4a09-bafa-c2c0b83c1b6a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1794,1.6066,NA,70.93,208.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Nick Martini lines out to left fielder Cristian Pache.",0,1,0,13,"bottom",2,"2024-04-24T23:08:03.489Z","2024-04-24T23:11:10.733Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,76.2,14,0.91,0.4561,5.853,22.9602,-24.1486,6.7809,5.4934,1.2086,1.1049,4.8674,-120.0295,-5.349,-1.7256,50.0033,5.5092,9.9057,22.8,7.2,24,2716,69,NA,NA,NA,NA,NA,NA,FALSE,-31.2,8.9,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-24T23:10:18.066Z","2024-04-24T23:10:21.688Z",TRUE,"pitch","4d6f3499-ae39-4dc0-8d9d-7d155e51e080",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4118,1.711,NA,138.83,143.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Nick Martini lines out to left fielder Cristian Pache.",0,1,0,13,"bottom",2,"2024-04-24T23:08:03.489Z","2024-04-24T23:11:10.733Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83.2,1,0.9,0.4157,5.8264,24.9731,-21.268,-1.5377,6.1846,-0.5728,3.5307,2.7788,-131.2327,-1.7939,-1.4405,50.002,5.7903,-2.7114,6,4.8,24,2528,210,NA,NA,NA,NA,NA,NA,FALSE,-22.3,11,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-24T23:10:04.858Z","2024-04-24T23:10:07.858Z",TRUE,"pitch","706edcf3-9cbe-4fa5-b676-ad70381d5585",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.39,1.61,NA,90.12,193.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","Nick Martini lines out to left fielder Cristian Pache.",0,1,0,13,"bottom",2,"2024-04-24T23:08:03.489Z","2024-04-24T23:11:10.733Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,605361,"Nick Martini","/api/v1/people/605361","L","Left",605513,"Spencer Turnbull","/api/v1/people/605513","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.1,80.4,9,0.69,0.4314,5.6533,24.4701,-22.4619,-2.0513,5.9435,0.7052,1.6623,5.6811,-126.6799,-5.8259,-1.2943,50.0045,5.7732,-3.3538,6,6,24,2401,217,NA,NA,NA,NA,NA,NA,FALSE,-26.2,9.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",4,"2024-04-24T23:07:26.279Z","2024-04-24T23:07:34.915Z",TRUE,"pitch","8ff69e7f-6876-4160-afb1-e9dfbfb49591",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,2.97,1.35,NA,99.02,184.73,"fly_ball","medium","9",166.27,66.95,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Garrett Stubbs flies out to right fielder Will Benson.",0,1,0,12,"top",2,"2024-04-24T23:05:40.341Z","2024-04-24T23:07:34.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.3,6,0.9,0.4613,6.0542,22.8474,-33.5413,-6.356,-0.9561,0.4718,2.002,-4.9511,-118.7601,-1.0548,3.4098,50.0043,5.5041,-9.074,16.8,9.6,24,2722,300,88.9,32,343,NA,NA,NA,TRUE,-42.8,-1.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",3,"2024-04-24T23:07:07.690Z","2024-04-24T23:07:10.690Z",TRUE,"pitch","918d130e-cad4-49a9-bef5-faa7541286f5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.8294,1.2773,NA,195.42,176.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Garrett Stubbs flies out to right fielder Will Benson.",0,1,0,12,"top",2,"2024-04-24T23:05:40.341Z","2024-04-24T23:07:34.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82,74.9,11,0.89,0.4629,6.0534,25.5643,-32.2726,-5.5472,-0.0654,-2.0574,2.3158,-10.6673,-118.9063,-0.597,3.2312,50.0052,5.5317,-7.8411,16.8,9.6,24,2676,310,NA,NA,NA,NA,NA,NA,FALSE,-41.4,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",2,"2024-04-24T23:06:45.795Z","2024-04-24T23:06:48.911Z",TRUE,"pitch","9e465cc5-6618-4fd2-ad20-392f03325ad0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,2.97,1.35,NA,109.13,179.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Garrett Stubbs flies out to right fielder Will Benson.",0,1,0,12,"top",2,"2024-04-24T23:05:40.341Z","2024-04-24T23:07:34.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,84.3,5,2,0.4056,6.28,34.4762,-22.7778,12.6022,5.1087,0.2064,2.1968,-12.4979,-135.9333,-4.0967,3.2641,50.0052,5.3382,23.1905,39.6,7.2,24,2388,119,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8.4,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",1,"2024-04-24T23:06:23.846Z","2024-04-24T23:06:30.659Z",TRUE,"pitch","74d68d2a-2682-403a-883f-23684ec8df14",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,2.8034,1.2509,NA,191.46,228.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Garrett Stubbs flies out to right fielder Will Benson.",0,1,0,12,"top",2,"2024-04-24T23:05:40.341Z","2024-04-24T23:07:34.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,73.9,13,0.9,0.471,6.0103,25.7393,-29.4816,-8.2205,1.9746,-1.9534,0.3813,-9.5309,-117.0945,-5.0488,3.2651,50.0029,5.3809,-11.2144,22.8,9.6,24,2678,307,NA,NA,NA,NA,NA,NA,FALSE,-40.4,2.4,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746725,"2024-04-24",0,"2024-04-24T23:05:53.293Z","2024-04-24T23:05:58.453Z",TRUE,"pitch","c85e04e3-4ec0-40b3-a0c0-ee3c97c5b913",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,2.97,1.35,NA,114.88,180.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Garrett Stubbs flies out to right fielder Will Benson.",0,1,0,12,"top",2,"2024-04-24T23:05:40.341Z","2024-04-24T23:07:34.915Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,596117,"Garrett Stubbs","/api/v1/people/596117","L","Left",666157,"Nick Lodolo","/api/v1/people/666157","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.7,5,2,0.4049,6.2404,26.1843,-24.4835,10.7205,4.1429,0.0556,2.1708,-12.14,-134.6894,-3.942,3.2048,50.0061,5.3619,19.9216,34.8,7.2,24,2374,116,NA,NA,NA,NA,NA,NA,FALSE,-24.7,6.8,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
