"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716641,"2023-09-10",2,"2023-09-10T19:12:52.642Z","2023-09-10T19:13:28.368Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Cole Ragans. Vladimir Guerrero Jr. to 3rd. Davis Schneider to 2nd.","Wild Pitch",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,665489,"/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d85685c9-32f3-4fb0-ac83-0e1e20464557","wild_pitch",NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Alejandro Kirk walks.",0,2,2,44,"bottom",6,"2023-09-10T19:12:28.712Z","2023-09-10T19:16:01.845Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",4,"2023-09-10T19:13:51.923Z","2023-09-10T19:14:11.055Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Cole Ragans. Vladimir Guerrero Jr. scores. Davis Schneider to 3rd.","Wild Pitch",2,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,665489,"/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41ebb9db-051e-4374-a743-627a19a9b41e","wild_pitch",NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Alejandro Kirk walks.",0,2,2,44,"bottom",6,"2023-09-10T19:12:28.712Z","2023-09-10T19:16:01.845Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",6,"2023-09-10T19:14:36.795Z","2023-09-10T19:14:50.251Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Cole Ragans. Davis Schneider scores.","Wild Pitch",2,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,2,676914,"/api/v1/people/676914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ef50a1a6-32ad-4a37-877a-88959c68ea29","wild_pitch",NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Alejandro Kirk walks.",0,2,2,44,"bottom",6,"2023-09-10T19:12:28.712Z","2023-09-10T19:16:01.845Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",7,"2023-09-10T19:14:50.251Z","2023-09-10T19:15:57.573Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,0,2,672386,"/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Alejandro Kirk walks.",0,2,2,44,"bottom",6,"2023-09-10T19:12:28.712Z","2023-09-10T19:16:01.845Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",6,"2023-09-10T19:11:14.223Z","2023-09-10T19:11:22.541Z",TRUE,"pitch","e635684b-13e6-499b-9e43-2a5705f6046f",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,2.7526,1.4481,NA,88.6,145.2,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Davis Schneider walks. Vladimir Guerrero Jr. to 2nd.",0,2,0,43,"bottom",6,"2023-09-10T19:08:28.363Z","2023-09-10T19:11:22.541Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94,85.5,12,2,0.4014,6.1696,32.4259,-26.4736,1.2627,3.0255,0.7451,3.466,-2.174,-136.8621,-1.8324,1.3885,50.0006,5.9715,2.3768,3.6,6,24,2560,138,NA,NA,NA,NA,NA,NA,FALSE,-25.8,5.3,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676914,"Davis Schneider","/api/v1/people/676914",665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA
716641,"2023-09-10",5,"2023-09-10T19:10:41.664Z","2023-09-10T19:10:49.285Z",TRUE,"pitch","5ea6c131-a8cf-46dd-80c7-7735368e8029",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,2.97,1.42,NA,108.56,158.96,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Davis Schneider walks. Vladimir Guerrero Jr. to 2nd.",0,2,0,43,"bottom",6,"2023-09-10T19:08:28.363Z","2023-09-10T19:11:22.541Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,79.8,2,2,0.4318,6.3106,26.6893,-26.2049,9.6627,3.669,0.2215,2.9565,-5.382,-126.9694,-2.3055,1.1164,50.0051,5.9676,15.7336,28.8,7.2,24,2077,113,NA,NA,NA,NA,NA,NA,FALSE,-29.6,6.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",4,"2023-09-10T19:10:18.132Z","2023-09-10T19:10:22.804Z",TRUE,"pitch","a31786b0-ad5e-442f-9c2c-fc9be679cdf6",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,2.7526,1.4028,NA,155.36,213.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Davis Schneider walks. Vladimir Guerrero Jr. to 2nd.",0,2,0,43,"bottom",6,"2023-09-10T19:08:28.363Z","2023-09-10T19:11:22.541Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.6,78.6,13,2,0.4445,6.1809,24.1682,-38.5729,-4.9422,-4.1656,-1.0065,0.9199,-3.7217,-123.153,-4.3515,1.1655,50.0006,5.968,-7.5988,12,10.8,24,2699,337,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-8.3,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",3,"2023-09-10T19:09:57.597Z","2023-09-10T19:10:00.708Z",TRUE,"pitch","7956c7f7-430b-4b43-9cd0-71a46cf8764b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,2.7753,1.4195,NA,70.95,109.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Davis Schneider walks. Vladimir Guerrero Jr. to 2nd.",0,2,0,43,"bottom",6,"2023-09-10T19:08:28.363Z","2023-09-10T19:11:22.541Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,89.9,12,2,0.3805,6.1608,36.5577,-15.8074,7.7989,7.8122,1.208,4.7771,-2.3957,-144.4819,-1.3482,1.0396,50.0015,6.2305,16.3342,44.4,4.8,24,2551,135,NA,NA,NA,NA,NA,NA,FALSE,-13.9,14,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",2,"2023-09-10T19:09:37.875Z","2023-09-10T19:09:41.400Z",TRUE,"pitch","733d6cf8-06f9-4b83-86f1-1d1def95be6c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,2.97,1.42,NA,134.37,202.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Davis Schneider walks. Vladimir Guerrero Jr. to 2nd.",0,2,0,43,"bottom",6,"2023-09-10T19:08:28.363Z","2023-09-10T19:11:22.541Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.6,77.1,7,2,0.451,6.1905,25.0966,-38.0665,-5.923,-3.953,-0.4558,1.3329,-2.3837,-121.6887,-3.3683,1.3074,50.0009,6.0508,-8.8334,13.2,10.8,24,2634,334,NA,NA,NA,NA,NA,NA,FALSE,-47,-7.7,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",1,"2023-09-10T19:09:01.769Z","2023-09-10T19:09:07.708Z",TRUE,"pitch","da2e6e9b-cdc4-41c2-8a94-19e44cca48d1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,2.97,1.42,NA,116.98,194.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Davis Schneider walks. Vladimir Guerrero Jr. to 2nd.",0,2,0,43,"bottom",6,"2023-09-10T19:08:28.363Z","2023-09-10T19:11:22.541Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,79.4,8,2,0.4352,6.3955,25.991,-21.5771,9.7583,6.605,5e-04,1.6362,-6.1232,-125.9406,-5.9846,1.1977,50.0011,5.7927,15.6469,32.4,7.2,24,1994,115,NA,NA,NA,NA,NA,NA,FALSE,-25.8,10.8,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",0,"2023-09-10T19:08:45.440Z","2023-09-10T19:08:49.625Z",TRUE,"pitch","518792dd-d696-4aae-98cc-889349d89310",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9567,1.4708,NA,83.87,156.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Davis Schneider walks. Vladimir Guerrero Jr. to 2nd.",0,2,0,43,"bottom",6,"2023-09-10T19:08:28.363Z","2023-09-10T19:11:22.541Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,87.1,12,2,0.3976,6.2169,27.4988,-25.6915,2.6979,3.3659,0.8691,3.0472,-2.65,-137.2325,-3.2415,1.492,50.0048,5.9743,5.1985,9.6,6,24,2437,134,NA,NA,NA,NA,NA,NA,FALSE,-24.8,5.6,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",6,"2023-09-10T19:08:01.962Z","2023-09-10T19:08:07.767Z",TRUE,"pitch","fec755b5-2765-4fd0-bf6c-57ab3f116714",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.6826,1.7427,NA,165.54,230.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,0,42,"bottom",6,"2023-09-10T19:06:07.671Z","2023-09-10T19:08:07.767Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,80.6,13,2,0.4299,6.4269,26.9575,-20.7365,10.0179,6.9586,-1.2734,0.3126,-8.8591,-127.5436,-9.2896,0.9485,50.0004,5.6458,16.4543,33.6,7.2,24,2079,119,NA,NA,NA,NA,NA,NA,FALSE,-25.1,10.6,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA
716641,"2023-09-10",5,"2023-09-10T19:07:45.479Z","2023-09-10T19:07:50.822Z",TRUE,"pitch","c77a4074-25fc-4cc9-9df5-bffaf2b7e9fd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.6694,1.7427,NA,140.16,206.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,0,42,"bottom",6,"2023-09-10T19:06:07.671Z","2023-09-10T19:08:07.767Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.2,13,2,0.4267,6.282,27.3378,-31.5072,0.0426,0.3956,-0.6077,1.1948,-4.3994,-128.5019,-5.4323,1.123,50.0009,5.7923,0.0723,1.2,8.4,24,2661,334,NA,NA,NA,NA,NA,NA,FALSE,-35.4,-0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",4,"2023-09-10T19:07:27.702Z","2023-09-10T19:07:31.399Z",TRUE,"pitch","25423a11-6a36-4f40-ac3a-9f411092c836",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.7053,1.6747,NA,126.72,214.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,0,42,"bottom",6,"2023-09-10T19:06:07.671Z","2023-09-10T19:08:07.767Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80,13,2,0.4319,6.4317,27.1879,-21.2583,9.0336,6.707,-0.2549,0.9151,-6.3312,-127.0538,-7.8811,1.1015,50.0027,5.7597,14.6988,30,7.2,24,2126,119,NA,NA,NA,NA,NA,NA,FALSE,-25.6,10.4,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",2,"2023-09-10T19:07:01.967Z","2023-09-10T19:07:05.452Z",TRUE,"pitch","7f1e9093-0200-4751-b061-563dd11e3e4d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.7507,1.7201,NA,116.91,195.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,0,42,"bottom",6,"2023-09-10T19:06:07.671Z","2023-09-10T19:08:07.767Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.3,8,2,0.43,6.4878,26.7746,-20.8716,9.402,6.8793,0.0024,1.6081,-5.981,-127.4917,-6.3796,1.16,50.0007,5.7957,15.44,32.4,6,24,2104,117,NA,NA,NA,NA,NA,NA,FALSE,-24.5,11.2,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716641,"2023-09-10",1,"2023-09-10T19:06:47.706Z","2023-09-10T19:06:52.361Z",TRUE,"pitch","d1fa54a9-0d1d-42a9-9699-ce1550677f54",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.67,1.68,NA,120.14,191.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Vladimir Guerrero Jr. walks.",0,2,0,42,"bottom",6,"2023-09-10T19:06:07.671Z","2023-09-10T19:08:07.767Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.6,8,2,0.4339,6.4614,26.3738,-22.2127,9.7548,6.1797,-0.0825,1.7344,-6.2924,-126.3628,-5.8979,1.1758,50.0056,5.8898,15.7367,31.2,7.2,24,2120,117,NA,NA,NA,NA,NA,NA,FALSE,-26.3,10,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
