"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717201,"2023-07-30",9,"2023-07-30T16:27:02.286Z","2023-07-30T16:27:06.377Z",TRUE,"pitch","97326a9e-c7b1-482a-89d8-50a278a5b710",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.46,1.68,NA,104.4,144.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.2,3,0.92,0.4049,6.108,27.5725,-13.5233,2.8415,10.0504,0.3306,3.4766,-3.9934,-134.939,-4.664,1.4561,50.0056,6.1704,5.2751,16.8,3.6,24,2290,154,NA,NA,NA,NA,NA,NA,TRUE,-14.2,17.5,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",8,"2023-07-30T16:26:38.163Z","2023-07-30T16:26:41.227Z",TRUE,"pitch","a064cac0-bc7d-46dc-bd49-ff5359d75fd9",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.46,1.68,NA,93.18,168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.9,6,0.91,0.4075,6.0392,26.362,-13.6229,2.3577,10.1174,0.625,2.592,-2.8702,-133.9193,-6.7954,1.3996,50.0043,6.1194,4.3237,14.4,3.6,24,2326,157,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.3,-3.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",5,"2023-07-30T16:25:43.852Z","2023-07-30T16:25:51.635Z",TRUE,"pitch","3cc76013-95e4-49b1-b8e3-34dd3ecd5604",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,1,NA,NA,3.4364,1.6579,NA,102.33,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.5,75,14,0.9,0.4661,6.0163,20.1077,-24.0448,7.687,5.8027,0.3848,0.5102,-4.6835,-117.0847,-7.8717,1.4026,50.0055,6.1345,10.7775,21.6,8.4,24,1807,132,NA,NA,NA,NA,NA,NA,FALSE,-32.9,9,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",4,"2023-07-30T16:25:19.627Z","2023-07-30T16:25:23.564Z",TRUE,"pitch","6e5cbc38-ae3b-4702-88f2-0adf5f9b7c0a",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.4364,1.6337,NA,82.01,228.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,75.9,14,0.9,0.4622,6.096,18.5696,-24.1622,6.9959,5.61,0.918,0.3782,-4.4108,-117.6963,-7.8684,1.8907,50.0025,5.9442,9.9915,20.4,7.2,24,1913,132,NA,NA,NA,NA,NA,NA,FALSE,-32.4,8.9,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",3,"2023-07-30T16:24:59.581Z","2023-07-30T16:25:03.135Z",TRUE,"pitch","33a0af53-dca2-431a-bbd4-b4fb2fbcbb2e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4959,1.6685,NA,143.68,106.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.7,11,0.9,0.4069,5.9442,27.3367,-15.3822,4.8196,9.136,-0.6998,4.8846,-7.5577,-134.2961,-0.5674,1.5165,50.0049,6.1864,8.8614,25.2,3.6,24,2392,153,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.7,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T16:24:37.866Z","2023-07-30T16:24:41.025Z",TRUE,"pitch","b42ce308-ff93-4812-96a9-6128df5225a2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.46,1.68,NA,102.25,140.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.4,12,0.91,0.4094,5.9739,26.2221,-16.0881,2.3835,8.854,0.387,3.6437,-3.5114,-133.3266,-3.8088,1.4059,50.0018,6.2376,4.3302,12,3.6,24,2287,158,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.5,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T16:24:14.488Z","2023-07-30T16:24:17.762Z",TRUE,"pitch","dc6f5a68-4adf-4138-93c3-eaf1409d6905",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.46,1.68,NA,113.59,156.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.2,2,0.91,0.4105,5.9792,26.9526,-15.422,2.7402,9.2743,0.0894,3.0597,-4.6776,-133.1266,-5.2406,1.5083,50.0005,6.1594,4.9485,13.2,3.6,24,2262,150,NA,NA,NA,NA,NA,NA,FALSE,-16.6,16,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T16:23:51.025Z","2023-07-30T16:23:54.126Z",TRUE,"pitch","6d01dda5-8302-4177-94f2-b6cd250db14c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.46,1.68,NA,119.47,168.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.3,5,0.91,0.4139,5.9576,28.0193,-14.5562,2.9892,9.935,-0.0647,2.6121,-4.7358,-132.2801,-6.5301,1.3599,50.0057,6.1787,5.3028,15.6,3.6,24,2160,159,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16.8,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",6,"2023-07-30T16:26:04.377Z","2023-07-30T16:26:07.377Z",FALSE,"pickoff","15a88825-d6d3-43e9-83a0-75ba787c13bd",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",7,"2023-07-30T16:26:20.236Z","2023-07-30T16:26:23.236Z",FALSE,"pickoff","deff2cfe-54e4-42eb-b434-3703eda16259",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,0,8,"bottom",1,"2023-07-30T16:23:38.102Z","2023-07-30T16:27:06.377Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",4,"2023-07-30T16:23:05.959Z","2023-07-30T16:23:16.753Z",TRUE,"pitch","76fb8236-5f2a-45c2-a78a-355e8306a634",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.69,1.72,NA,81.52,166.02,"line_drive","medium","8",147.21,92.08,NA,NA,TRUE,NA,NA,NA,NA,NA,"7","atBat","Single","single","Vladimir Guerrero Jr. singles on a line drive to center fielder Trey Cabbage. Bo Bichette to 3rd.",0,0,0,7,"bottom",1,"2023-07-30T16:21:40.502Z","2023-07-30T16:23:16.753Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.5,71.8,14,0.9,0.4804,6.0051,21.8042,-21.3154,6.9347,8.2538,0.9307,2.6948,-3.2058,-114.1961,-3.5451,1.4548,50.0026,6.3737,9.1226,21.6,7.2,24,1872,139,92.2,13,219,NA,NA,NA,FALSE,-30.2,14.3,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",2,"2023-07-30T16:22:31.127Z","2023-07-30T16:22:35.020Z",TRUE,"pitch","6fc0274e-b2d9-4ee6-ad97-118031d78dd7",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.6665,1.827,NA,141.39,181.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Vladimir Guerrero Jr. singles on a line drive to center fielder Trey Cabbage. Bo Bichette to 3rd.",0,0,0,7,"bottom",1,"2023-07-30T16:21:40.502Z","2023-07-30T16:23:16.753Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,80,7,0.89,0.4375,6.1041,19.7759,-26.8036,-2.4808,3.3639,-0.6397,2.1233,-5.1886,-124.168,-4.3287,1.7814,50.0002,6.0638,-3.9576,9.6,7.2,24,2456,174,NA,NA,NA,NA,NA,NA,FALSE,-31.4,5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",1,"2023-07-30T16:22:11.564Z","2023-07-30T16:22:15.800Z",TRUE,"pitch","669b5775-dcd2-48f9-a356-ef0d508bdca8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6665,1.827,NA,92.73,200.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Vladimir Guerrero Jr. singles on a line drive to center fielder Trey Cabbage. Bo Bichette to 3rd.",0,0,0,7,"bottom",1,"2023-07-30T16:21:40.502Z","2023-07-30T16:23:16.753Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.7,74.2,14,0.89,0.4701,5.9647,19.6035,-24.8997,5.7139,5.2764,0.6367,1.4262,-3.8008,-116.0429,-5.6407,1.5451,50.0014,6.2298,7.8731,15.6,8.4,24,1797,135,NA,NA,NA,NA,NA,NA,FALSE,-34.1,8.5,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",0,"2023-07-30T16:21:52.679Z","2023-07-30T16:21:56.319Z",TRUE,"pitch","118e448b-61bd-4aee-b163-a65d43c21436",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.6665,1.7063,NA,108.32,238.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Vladimir Guerrero Jr. singles on a line drive to center fielder Trey Cabbage. Bo Bichette to 3rd.",0,0,0,7,"bottom",1,"2023-07-30T16:21:40.502Z","2023-07-30T16:23:16.753Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.6,74.2,14,0.9,0.4716,6.041,19.4729,-23.9591,6.8804,6.0009,0.2277,-0.0074,-4.7532,-115.6824,-8.7158,1.4045,50.0039,6.0697,9.4232,19.2,8.4,24,1929,139,NA,NA,NA,NA,NA,NA,FALSE,-33.7,9.1,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",3,"2023-07-30T16:22:50.047Z","2023-07-30T16:22:53.047Z",FALSE,"pickoff","35747f68-e567-4ebf-9096-35249a000278",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Vladimir Guerrero Jr. singles on a line drive to center fielder Trey Cabbage. Bo Bichette to 3rd.",0,0,0,7,"bottom",1,"2023-07-30T16:21:40.502Z","2023-07-30T16:23:16.753Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717201,"2023-07-30",4,"2023-07-30T16:21:13.320Z","2023-07-30T16:21:24.905Z",TRUE,"pitch","e5893048-6030-42ae-a78d-4ddb3b75c7b3",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.72,1.76,NA,105.05,179.33,"ground_ball","medium","7",98.73,87.84,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Bo Bichette singles on a ground ball to left fielder Mickey Moniak.",0,0,0,6,"bottom",1,"2023-07-30T16:19:57.379Z","2023-07-30T16:21:24.905Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,75.5,9,0.88,0.4583,6.0003,23.0044,-22.493,6.5874,6.6936,0.3136,2.2019,-5.0047,-119.5103,-4.6476,1.5789,50.0036,6.1918,9.5305,20.4,7.2,24,1896,135,99.9,5,134,NA,NA,NA,FALSE,-29.3,11.3,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
