"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718085,"2023-05-21",3,"2023-05-21T16:13:13.678Z","2023-05-21T16:13:17.179Z",TRUE,"pitch","4432293a-2f85-496c-b2a7-066a3d771c95",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0432,1.4821,NA,103.95,222.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Isiah Kiner-Falefa walks.",0,0,1,16,"top",3,"2023-05-21T16:12:28.689Z","2023-05-21T16:14:08.538Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.8,14,0.9,0.4276,6.3104,23.5454,-29.1389,1.6645,1.8177,0.3424,0.6015,6.4547,-127.5578,-7.3857,-2.4256,50.0008,5.7978,2.7708,7.2,7.2,24,2489,112,NA,NA,NA,NA,NA,NA,FALSE,-33.4,2,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",2,"2023-05-21T16:12:59.089Z","2023-05-21T16:13:02.712Z",TRUE,"pitch","26560db0-b5e5-49b3-960b-3b0ef788f864",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.017,1.4821,NA,138.02,82.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Isiah Kiner-Falefa walks.",0,0,1,16,"top",3,"2023-05-21T16:12:28.689Z","2023-05-21T16:14:08.538Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,91.1,11,0.91,0.377,6.4593,33.6607,-11.8162,-6.6116,9.5191,-0.5514,5.7743,7.1321,-145.2333,-0.0061,-2.1787,50.0018,6.4944,-14.1393,46.8,3.6,24,2367,212,NA,NA,NA,NA,NA,NA,FALSE,-10,17.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T16:12:46.380Z","2023-05-21T16:12:50.150Z",TRUE,"pitch","686f87b8-008d-4140-aae2-ffb2816a512e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.0956,1.4821,NA,146.61,186.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Isiah Kiner-Falefa walks.",0,0,1,16,"top",3,"2023-05-21T16:12:28.689Z","2023-05-21T16:14:08.538Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.1,84.7,7,0.91,0.4085,6.0838,27.9491,-21.1687,-8.0372,6.0385,-0.7768,1.9395,6.7531,-133.9064,-6.6991,-2.2828,50.0019,5.9799,-14.6471,30,6,24,2085,230,NA,NA,NA,NA,NA,NA,FALSE,-22.4,9.7,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T16:12:34.324Z","2023-05-21T16:12:38.152Z",TRUE,"pitch","f0560d3d-44d6-4507-a1d7-60a8c368d294",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2024,1.484,NA,91.02,152.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Walk","walk","Isiah Kiner-Falefa walks.",0,0,1,16,"top",3,"2023-05-21T16:12:28.689Z","2023-05-21T16:14:08.538Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.8,3,0.91,0.3832,6.0563,33.313,-11.5822,-8.0734,9.9522,0.6817,3.2019,10.623,-143.0073,-5.8649,-2.0341,50.0014,6.0073,-16.7031,48,3.6,24,2355,224,NA,NA,NA,NA,NA,NA,FALSE,-11.4,16.9,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",4,"2023-05-21T16:11:59.039Z","2023-05-21T16:12:02.678Z",TRUE,"pitch","5175f31f-0c3b-4224-9346-7a18385a76af",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.0887,1.5008,NA,93.98,149.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,0,1,15,"top",3,"2023-05-21T16:10:52.421Z","2023-05-21T16:12:02.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,90.5,12,0.91,0.3808,6.1841,32.2801,-12.8324,-6.4328,9.2268,0.6038,3.2958,10.4179,-143.6499,-5.3403,-2.2288,50.0058,5.9722,-13.4897,38.4,3.6,24,2368,219,NA,NA,NA,NA,NA,NA,TRUE,-12.2,15.8,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",3,"2023-05-21T16:11:39.912Z","2023-05-21T16:11:43.094Z",TRUE,"pitch","99e94e7a-a2b2-4431-a786-fedfca06494d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.11,1.47,NA,122.09,158.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,0,1,15,"top",3,"2023-05-21T16:10:52.421Z","2023-05-21T16:12:02.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.9,2,0.9,0.4294,6.3654,23.3063,-28.319,1.3827,2.3365,-0.1335,2.9808,5.0941,-127.0298,-2.0404,-2.3356,50.0058,6.0214,2.2849,6,7.2,24,2376,114,NA,NA,NA,NA,NA,NA,FALSE,-31.6,4.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",2,"2023-05-21T16:11:26.805Z","2023-05-21T16:11:30.786Z",TRUE,"pitch","3c141d7b-5106-4a4b-ac29-1703f03e8717",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,2.9815,1.4721,NA,132.38,142.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,0,1,15,"top",3,"2023-05-21T16:10:52.421Z","2023-05-21T16:12:02.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90,11,0.91,0.3821,6.3206,32.9579,-11.6965,-7.4515,9.8402,-0.4036,3.5724,8.5551,-143.3037,-5.3908,-2.4588,50.0006,6.2078,-15.5043,46.8,3.6,24,2383,219,NA,NA,NA,NA,NA,NA,FALSE,-11.3,16.9,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T16:11:13.215Z","2023-05-21T16:11:16.215Z",TRUE,"pitch","76d9e928-2110-48a5-bf53-b4b05edd5142",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.11,1.47,NA,92.56,181.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,0,1,15,"top",3,"2023-05-21T16:10:52.421Z","2023-05-21T16:12:02.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.5,6,0.9,0.4368,6.4156,24.4239,-29.2435,0.9495,1.8359,0.6412,2.1109,7.4661,-125.2264,-3.6426,-2.4976,50.0015,5.9671,1.5117,4.8,7.2,24,2223,95,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T16:10:57.485Z","2023-05-21T16:11:00.994Z",TRUE,"pitch","7034e3e8-213a-445d-a100-531528ca9f22",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0077,1.4721,NA,60.74,216.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Anthony Volpe called out on strikes.",0,0,1,15,"top",3,"2023-05-21T16:10:52.421Z","2023-05-21T16:12:02.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.9,14,0.9,0.4275,6.8514,23.6049,-27.0125,0.8828,3.0946,1.4759,0.8088,8.6549,-127.5955,-7.9804,-2.0594,50.001,6.0724,1.4699,6,7.2,24,2339,117,NA,NA,NA,NA,NA,NA,FALSE,-31.1,4.2,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T16:08:38.110Z","2023-05-21T16:08:46.382Z",TRUE,"pitch","9862e52e-ca40-4ef8-9a84-962cf3891e8a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.15,1.46,NA,114.51,170.82,"ground_ball","medium","4",150.7,151,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Luke Maile grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,1,14,"bottom",2,"2023-05-21T16:08:17.498Z","2023-05-21T16:08:46.382Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.4,5,2,0.3899,6.5196,31.3876,-15.9957,-9.6397,8.0964,0.0654,2.5169,7.8105,-140.3878,-6.7376,-1.4985,50.0061,5.9868,-19.2707,45.6,4.8,24,2141,206,86.5,-30,4,NA,NA,NA,TRUE,-16,13.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T16:08:21.465Z","2023-05-21T16:08:25.327Z",TRUE,"pitch","3ae5332a-4725-4347-be34-5966cdca3b6e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0478,1.4621,NA,107.54,164.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Groundout","field_out","Luke Maile grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,1,14,"bottom",2,"2023-05-21T16:08:17.498Z","2023-05-21T16:08:46.382Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.1,2,0.88,0.3951,6.337,31.7264,-14.099,-5.0746,9.2933,0.2483,2.753,6.8503,-138.7467,-6.2827,-1.5961,50.0049,5.9905,-9.8724,28.8,3.6,24,2292,204,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.6,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T16:07:47.372Z","2023-05-21T16:07:56.071Z",TRUE,"pitch","b97e2ac5-597d-4f61-b5a3-3c5ecdc9f9a4",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.2,1.54,NA,101.55,185.16,"line_drive","medium","7",69.23,101.51,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Kevin Newman singles on a line drive to left fielder Isiah Kiner-Falefa.",0,0,1,13,"bottom",2,"2023-05-21T16:07:33.211Z","2023-05-21T16:07:56.071Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.1,9,0.89,0.4397,6.5209,23.7322,-29.6559,4.2846,1.6041,0.4054,1.9861,4.6378,-124.3242,-3.3708,-2.0375,50.0049,5.8075,6.7426,14.4,8.4,24,2601,74,92.1,13,211,NA,NA,NA,FALSE,-34.9,2.4,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621028,"Kevin Newman","/api/v1/people/621028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",0,"2023-05-21T16:07:33.211Z","2023-05-21T16:07:36.256Z",TRUE,"pitch","a7f4d544-b86d-492f-83d5-a2ea58be016f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.2,1.54,NA,84.02,160.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Single","single","Kevin Newman singles on a line drive to left fielder Isiah Kiner-Falefa.",0,0,1,13,"bottom",2,"2023-05-21T16:07:33.211Z","2023-05-21T16:07:56.071Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,621028,"Kevin Newman","/api/v1/people/621028","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.9,12,0.9,0.392,6.1342,31.1077,-12.6271,-4.8605,9.8829,0.8653,2.9119,8.2073,-139.6742,-6.4803,-1.4781,50.0069,6.0907,-9.6181,28.8,3.6,24,2166,214,NA,NA,NA,NA,NA,NA,FALSE,-13,16.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",5,"2023-05-21T16:07:04.809Z","2023-05-21T16:07:11.565Z",TRUE,"pitch","94fe46cd-e808-4151-ab34-bc669b5f8b16",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.71,1.84,NA,146.49,187.06,"ground_ball","medium","4",147.06,157.67,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Will Benson grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,1,12,"bottom",2,"2023-05-21T16:03:44.328Z","2023-05-21T16:07:11.565Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.6,7,0.9,0.429,6.5637,25.7435,-22.963,-9.8192,5.5816,-0.7736,1.9154,5.303,-127.5678,-5.3978,-1.6012,50.0058,5.8642,-16.2194,32.4,7.2,24,1766,241,71.4,-7,15,NA,NA,NA,TRUE,-26.4,9.1,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",4,"2023-05-21T16:06:49.622Z","2023-05-21T16:06:54.093Z",TRUE,"pitch","fee5f35b-6f8f-4d4d-ae04-fb3e29a48fd3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.7906,1.8422,NA,116.53,227.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Will Benson grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,1,12,"bottom",2,"2023-05-21T16:03:44.328Z","2023-05-21T16:07:11.565Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.4,14,0.9,0.4455,6.2449,23.7132,-33.8992,4.6,-1.1211,0.0124,0.402,3.4988,-122.8317,-6.2717,-2.027,50.0059,5.8615,7.0492,12,9.6,24,2634,63,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-3.2,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718085,"2023-05-21",1,"2023-05-21T16:04:03.616Z","2023-05-21T16:04:06.656Z",TRUE,"pitch","a5abbb29-8428-4844-ba07-1c2a33da9600",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.71,1.84,NA,124.29,135.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Will Benson grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",0,0,1,12,"bottom",2,"2023-05-21T16:03:44.328Z","2023-05-21T16:07:11.565Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,666181,"Will Benson","/api/v1/people/666181","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.1,11,0.84,0.3867,6.4411,31.051,-12.2633,-5.2688,9.7887,-0.1912,3.8421,5.4567,-141.4353,-4.117,-1.4572,50.0044,6.0982,-10.7186,36,3.6,24,2324,203,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
