"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746478,"2024-05-01",5,"2024-05-01T17:33:41.557Z","2024-05-01T17:33:51.059Z",TRUE,"pitch","5de1ca50-d6a3-45b2-8aaa-4d4d922ba127",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.51,1.66,NA,104.53,178.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Matt Vierling singles on a ground ball to left fielder Brendan Donovan.",0,0,0,10,"bottom",2,"2024-05-01T17:32:23.309Z","2024-05-01T17:34:49.769Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,87.3,9,2,0.398,6.363,25.906,-15.511,-1.9486,8.6601,0.327,2.2307,5.6441,-136.8152,-8.1869,-1.4959,50.004,6.2929,-3.7501,9.6,3.6,24,2288,202,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.4,2.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",4,"2024-05-01T17:33:27.493Z","2024-05-01T17:33:31.328Z",TRUE,"pitch","9aca9abb-2aec-483b-880e-4c13546739ba",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3524,1.6157,NA,81.68,209.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Matt Vierling singles on a ground ball to left fielder Brendan Donovan.",0,0,0,10,"bottom",2,"2024-05-01T17:32:23.309Z","2024-05-01T17:34:49.769Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.2,71,14,2,0.494,6.2629,20.0247,-42.1218,4.8804,-7.9955,0.9266,1.0858,4.2283,-110.9241,-1.9969,-1.6388,50.0002,6.3932,6.0746,8.4,14.4,24,2573,32,NA,NA,NA,NA,NA,NA,FALSE,-61.8,-14.6,-10,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",3,"2024-05-01T17:33:08.073Z","2024-05-01T17:33:11.746Z",TRUE,"pitch","1782f991-bee7-4263-a64c-c6418098d2fc",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.51,1.66,NA,166.65,166.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Matt Vierling singles on a ground ball to left fielder Brendan Donovan.",0,0,0,10,"bottom",2,"2024-05-01T17:32:23.309Z","2024-05-01T17:34:49.769Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84.2,11,2,0.4112,6.2594,26.6802,-21.4057,-8.2112,5.9837,-1.3026,2.6926,4.0034,-132.8654,-5.369,-1.7567,50.0028,6.2807,-14.7793,32.4,6,24,2092,207,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10,14,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T17:32:44.036Z","2024-05-01T17:32:48.233Z",TRUE,"pitch","a276e49c-a507-4fe5-b54c-b44047083343",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5321,1.7442,NA,93.22,204.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Matt Vierling singles on a ground ball to left fielder Brendan Donovan.",0,0,0,10,"bottom",2,"2024-05-01T17:32:23.309Z","2024-05-01T17:34:49.769Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,79.2,14,2,0.4448,6.2927,17.8227,-30.6957,1.4055,0.9575,0.6238,1.2531,4.9829,-121.8881,-6.0508,-1.6074,50.0028,6.3314,2.1725,4.8,8.4,24,2416,70,NA,NA,NA,NA,NA,NA,FALSE,-37.3,0.8,-3.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T17:32:32.697Z","2024-05-01T17:32:36.258Z",TRUE,"pitch","09852e3f-5667-403b-87c8-ed8e76c5554f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4808,1.6157,NA,103.74,167.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Matt Vierling singles on a ground ball to left fielder Brendan Donovan.",0,0,0,10,"bottom",2,"2024-05-01T17:32:23.309Z","2024-05-01T17:34:49.769Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,85.4,6,2,0.4074,6.0308,24.474,-18.7289,-2.4048,7.3191,0.348,2.6227,6.5489,-133.6241,-6.1045,-1.805,50.0056,6.2497,-4.42,9.6,4.8,24,2198,211,NA,NA,NA,NA,NA,NA,FALSE,-19.7,12.4,3.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T17:32:57.088Z","2024-05-01T17:33:08.073Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Matt Vierling singles on a ground ball to left fielder Brendan Donovan.",0,0,0,10,"bottom",2,"2024-05-01T17:32:23.309Z","2024-05-01T17:34:49.769Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",571945,"Miles Mikolas","/api/v1/people/571945","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T17:30:17.210Z","2024-05-01T17:30:25.086Z",TRUE,"pitch","e374fb57-2177-45c5-aa5c-38b40e46e716",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.41,1.62,NA,149.54,203.43,"ground_ball","medium","1",128.42,183.45,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Kenta Maeda to first baseman Spencer Torkelson.",0,0,0,9,"top",2,"2024-05-01T17:29:39.120Z","2024-05-01T17:30:25.086Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,77.9,13,2,0.4482,6.1479,20.2264,-29.7153,-6.8108,1.6181,-0.8536,1.3091,5.1743,-121.4735,-3.9113,-2.1098,50.0034,5.4791,-10.3419,18,8.4,24,1309,244,95.8,-7,10,NA,NA,NA,TRUE,-36.4,2.4,11.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T17:30:01.092Z","2024-05-01T17:30:05.041Z",TRUE,"pitch","8614a90b-445d-45fd-b526-cf77d2dea278",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4037,1.6157,NA,133.42,185.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Alec Burleson grounds out, pitcher Kenta Maeda to first baseman Spencer Torkelson.",0,0,0,9,"top",2,"2024-05-01T17:29:39.120Z","2024-05-01T17:30:25.086Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,676475,"Alec Burleson","/api/v1/people/676475","L","Left",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",77.9,71.8,7,2,0.4828,5.9272,20.7103,-29.4646,6.4394,2.0785,-0.4306,1.9792,2.2164,-113.4341,-1.2271,-2.2569,50.0034,5.4643,8.3925,16.8,9.6,24,2615,61,NA,NA,NA,NA,NA,NA,FALSE,-41.3,3.7,-12.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",5,"2024-05-01T17:29:33.139Z","2024-05-01T17:29:37.532Z",TRUE,"pitch","7563d1ca-e198-4141-ad0a-048eb5f9a648",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.41,1.58,NA,95.82,199.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,0,0,8,"top",2,"2024-05-01T17:27:40.216Z","2024-05-01T17:29:37.532Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.4,14,2,0.4546,6.0145,22.6622,-27.2274,0.7647,3.3618,0.5556,1.4449,5.8822,-120.345,-3.8625,-2.0165,50.0042,5.4741,1.1237,4.8,7.2,24,2456,184,NA,NA,NA,NA,NA,NA,TRUE,-34.4,5.4,-2.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",4,"2024-05-01T17:29:15.079Z","2024-05-01T17:29:19.314Z",TRUE,"pitch","848412d0-5f28-4b5e-956a-4d0b3a63a09c",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.4808,1.5386,NA,111.59,172.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,0,0,8,"top",2,"2024-05-01T17:27:40.216Z","2024-05-01T17:29:37.532Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.4,5,2,0.4585,6.0028,23.3934,-31.2582,2.1331,0.6339,0.142,2.4532,4.6573,-119.5386,-0.5716,-2.1099,50.0028,5.5057,3.0813,7.2,8.4,24,2462,86,NA,NA,NA,NA,NA,NA,FALSE,-39.4,1.3,-5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",3,"2024-05-01T17:28:53.567Z","2024-05-01T17:28:59.148Z",TRUE,"pitch","197206a7-4fb8-4ce8-b15c-f2e9692f51fd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5321,1.6157,NA,85.62,202.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,0,0,8,"top",2,"2024-05-01T17:27:40.216Z","2024-05-01T17:29:37.532Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.8,14,2,0.4491,5.9274,20.6889,-28.3377,0.3089,2.537,0.8231,1.3516,6.5672,-121.338,-4.0622,-1.9432,50.0025,5.4792,0.4659,2.4,7.2,24,2409,193,NA,NA,NA,NA,NA,NA,FALSE,-34.9,4,-1.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T17:28:35.545Z","2024-05-01T17:28:39.169Z",TRUE,"pitch","7bc70a7f-6d45-4054-ac48-dcf03eaa05bf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5321,1.59,NA,83,210.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,0,0,8,"top",2,"2024-05-01T17:27:40.216Z","2024-05-01T17:29:37.532Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.3,14,2,0.4517,5.9974,21.7155,-30.5929,1.3378,1.0624,0.8921,1.0311,6.5527,-120.8746,-4.1681,-2.0186,50.0058,5.4396,1.9951,6,8.4,24,2545,95,NA,NA,NA,NA,NA,NA,FALSE,-38.2,1.2,-3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T17:28:17.688Z","2024-05-01T17:28:21.954Z",TRUE,"pitch","9bdc0568-dc40-4b9a-b1f3-4129fa4bc1de",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5578,1.59,NA,154.28,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,0,0,8,"top",2,"2024-05-01T17:27:40.216Z","2024-05-01T17:29:37.532Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,83.7,13,2,0.415,5.9674,24.7314,-21.0028,-7.4758,6.3154,-0.9779,1.5735,5.0983,-131.3769,-6.2384,-1.9608,50.004,5.5129,-13.2246,28.8,6,24,2208,211,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.4,12.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",0,"2024-05-01T17:28:01.223Z","2024-05-01T17:28:05.112Z",TRUE,"pitch","f5429a0e-a38f-491c-89fe-06e04f6395fd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4551,1.5386,NA,132.48,175.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,0,0,8,"top",2,"2024-05-01T17:27:40.216Z","2024-05-01T17:29:37.532Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,75.1,4,2,0.4631,5.9416,20.1504,-29.1156,2.086,2.1537,-0.4061,2.3408,3.3758,-117.7988,-1.1672,-2.1229,50.0041,5.5087,2.9619,7.2,8.4,24,2512,93,NA,NA,NA,NA,NA,NA,FALSE,-37.4,4,-4.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",3,"2024-05-01T17:27:29.269Z","2024-05-01T17:27:35.447Z",TRUE,"pitch","0349fda6-e261-41f9-bc27-bfcb26a9f915",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,0,0,NA,NA,3.31,1.63,NA,133.16,197.51,"line_drive","medium","5",87.64,159.98,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Nolan Arenado lines out to third baseman Matt Vierling.",0,0,0,7,"top",2,"2024-05-01T17:26:33.633Z","2024-05-01T17:27:35.447Z",TRUE,FALSE,FALSE,TRUE,0,3,0,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,82.1,7,2,0.4213,6.1685,25.9155,-18.3701,-4.589,8.0537,-0.4238,1.5286,5.7472,-129.7608,-6.3235,-2.0661,50.0013,5.3861,-7.8637,19.2,4.8,24,2006,217,104,8,141,NA,NA,NA,TRUE,-20.8,13.4,7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",2,"2024-05-01T17:27:13.554Z","2024-05-01T17:27:17.611Z",TRUE,"pitch","75051202-fcea-4c28-bc02-258c36bcdf76",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.3524,1.6157,NA,141.98,145.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Nolan Arenado lines out to third baseman Matt Vierling.",0,0,0,7,"top",2,"2024-05-01T17:26:33.633Z","2024-05-01T17:27:35.447Z",TRUE,FALSE,FALSE,TRUE,0,3,0,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,73.4,1,2,0.4713,5.7257,21.0845,-30.0104,4.1148,1.5828,-0.6554,3.4715,2.3337,-116.0818,1.5088,-2.2073,50.0044,5.6635,5.6334,12,8.4,24,2416,88,NA,NA,NA,NA,NA,NA,FALSE,-39.4,3.5,-8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746478,"2024-05-01",1,"2024-05-01T17:26:55.327Z","2024-05-01T17:26:59.118Z",TRUE,"pitch","b4867251-9ca5-4273-8fce-8f5385651ed8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.378,1.6414,NA,71.02,177.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Lineout","field_out","Nolan Arenado lines out to third baseman Matt Vierling.",0,0,0,7,"top",2,"2024-05-01T17:26:33.633Z","2024-05-01T17:27:35.447Z",TRUE,FALSE,FALSE,TRUE,0,3,0,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",628317,"Kenta Maeda","/api/v1/people/628317","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.9,14,2,0.4223,6.0298,25.9914,-22.7312,-7.3371,5.5369,1.2062,2.2868,9.9945,-129.4823,-3.8691,-1.7431,50.002,5.5312,-12.5104,24,6,24,2180,216,NA,NA,NA,NA,NA,NA,FALSE,-25.1,9.4,11.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
