"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717810,"2023-06-11",3,"2023-06-11T23:40:13.250Z","2023-06-11T23:40:18.250Z",FALSE,"stepoff","3e77db9a-a24c-4641-ac07-f28b368f234a",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Lineout","field_out","DJ LeMahieu lines out to right fielder Alex Verdugo.",0,1,0,13,"bottom",2,"2023-06-11T23:38:42.584Z","2023-06-11T23:41:11.771Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",5,"2023-06-11T23:38:36.003Z","2023-06-11T23:38:40.479Z",TRUE,"pitch","642d8841-ad6a-4ba6-be18-b1dabb240aa3",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.4979,1.7255,NA,89.67,150.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,1,0,12,"bottom",2,"2023-06-11T23:36:12.318Z","2023-06-11T23:38:40.479Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,88.1,3,0.91,0.3938,6.6702,25.7506,-28.2731,-9.4389,1.9839,0.717,3.2597,10.1009,-138.1842,-0.1696,-1.7292,50.005,5.1938,-18.5761,31.2,7.2,24,1922,244,NA,NA,NA,NA,NA,NA,TRUE,-26.2,3.7,15.5,NA,NA,NA,NA,NA,TRUE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA
717810,"2023-06-11",4,"2023-06-11T23:38:08.140Z","2023-06-11T23:38:11.290Z",TRUE,"pitch","72146d40-7ec6-4fad-b02c-27af749a3687",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.45,1.66,NA,150.2,171.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,1,0,12,"bottom",2,"2023-06-11T23:36:12.318Z","2023-06-11T23:38:40.479Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80.2,13,0.9,0.4316,6.4463,24.5878,-31.1856,-8.5685,0.6094,-0.8711,2.4944,5.3097,-126.6429,-0.575,-1.876,50.0053,5.2074,-13.9936,22.8,8.4,24,1754,252,NA,NA,NA,NA,NA,NA,FALSE,-34.8,1.2,14.4,NA,NA,NA,NA,NA,TRUE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",3,"2023-06-11T23:37:45.471Z","2023-06-11T23:37:49.676Z",TRUE,"pitch","8100049a-fd96-4797-b1ee-d9b7f59c3e78",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5243,1.7255,NA,137.5,134.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,1,0,12,"bottom",2,"2023-06-11T23:36:12.318Z","2023-06-11T23:38:40.479Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.3,11,0.9,0.3929,6.3615,32.4933,-17.4241,-4.469,7.4977,-0.5379,3.8522,4.3732,-139.6124,-1.2514,-1.5467,50.0013,5.4572,-8.7899,24,3.6,24,2127,235,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.6,7.2,NA,NA,NA,NA,NA,TRUE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-11T23:37:18.909Z","2023-06-11T23:37:22.258Z",TRUE,"pitch","267e314c-df5e-448a-8038-04a25bfa0e93",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.45,1.66,NA,124.04,187.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,1,0,12,"bottom",2,"2023-06-11T23:36:12.318Z","2023-06-11T23:38:40.479Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.9,8,0.9,0.3965,6.216,32.0259,-30.9478,-11.0599,0.6381,-0.1848,1.9115,7.9802,-138.3432,-3.0078,-1.6757,50.0051,5.0961,-21.3545,31.2,8.4,24,1969,240,NA,NA,NA,NA,NA,NA,FALSE,-29.6,0.7,18.2,NA,NA,NA,NA,NA,TRUE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-11T23:36:57.556Z","2023-06-11T23:37:01.029Z",TRUE,"pitch","74090443-ad3b-4a33-bf49-79e49c532eee",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4979,1.6992,NA,95.77,134.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,1,0,12,"bottom",2,"2023-06-11T23:36:12.318Z","2023-06-11T23:38:40.479Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,86.8,12,0.9,0.3939,6.515,34.9065,-18.7776,-6.6167,6.8616,0.5569,3.8574,8.4542,-139.6845,-0.662,-1.6661,50.0049,5.3454,-12.9238,30,4.8,24,1955,237,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.5,10,NA,NA,NA,NA,NA,TRUE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-11T23:36:38.789Z","2023-06-11T23:36:42.534Z",TRUE,"pitch","e3f83d3d-a265-46ad-9b88-ae3324300bf5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4715,1.6992,NA,125.3,157.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jake Bauers called out on strikes.",0,1,0,12,"bottom",2,"2023-06-11T23:36:12.318Z","2023-06-11T23:38:40.479Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.4,2,0.9,0.4392,6.5523,26.1037,-32.1433,-8.1087,0.0205,-0.2178,3.01,6.8314,-124.9023,0.8905,-1.9402,50.0033,5.3003,-12.7606,19.2,8.4,24,1610,261,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.5,13.1,NA,NA,NA,NA,NA,TRUE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",5,"2023-06-11T23:36:06.515Z","2023-06-11T23:36:12.388Z",TRUE,"pitch","bcad8209-0ad1-4e60-95a9-5c85fb466708",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4451,1.6992,NA,86.43,198.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,1,0,11,"bottom",2,"2023-06-11T23:34:21.295Z","2023-06-11T23:36:12.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.3,14,0.9,0.398,6.4052,33.644,-28.6475,-10.7465,1.842,0.802,1.4883,10.8352,-138.135,-4.1095,-1.7941,50.0014,4.9437,-20.5588,31.2,7.2,24,2014,244,NA,NA,NA,NA,NA,NA,FALSE,-28.1,2.5,16.9,NA,NA,NA,NA,NA,FALSE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA
717810,"2023-06-11",4,"2023-06-11T23:35:52.928Z","2023-06-11T23:35:55.928Z",TRUE,"pitch","a459dad8-1635-4bbd-a6f7-98b521739c92",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.31,1.61,NA,137.61,170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,1,0,11,"bottom",2,"2023-06-11T23:34:21.295Z","2023-06-11T23:36:12.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,77.3,4,0.9,0.4435,6.2262,28.1276,-28.9279,-9.8831,2.1086,-0.5406,2.5362,6.3867,-124.1673,-0.4901,-1.8805,50.0031,5.1729,-15.2151,25.2,8.4,24,1616,253,NA,NA,NA,NA,NA,NA,FALSE,-34,4,16.1,NA,NA,NA,NA,NA,FALSE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",3,"2023-06-11T23:35:39.961Z","2023-06-11T23:35:43.075Z",TRUE,"pitch","dd03cddf-dfdc-4c51-99ca-bd7515c0df78",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4188,1.6728,NA,48.7,207.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,1,0,11,"bottom",2,"2023-06-11T23:34:21.295Z","2023-06-11T23:36:12.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78,14,0.89,0.4446,6.2903,27.5112,-40.1977,1.7088,-5.2387,1.7918,1.151,7.7271,-123.7703,-2.3044,-1.6082,50.0022,5.4998,2.6164,6,10.8,24,2414,35,NA,NA,NA,NA,NA,NA,FALSE,-48,-9.7,-5.2,NA,NA,NA,NA,NA,FALSE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-11T23:35:12.710Z","2023-06-11T23:35:16.419Z",TRUE,"pitch","f7d32d70-eede-4d4e-abae-5e0afca9eb85",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.366,1.6465,NA,81.59,129.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,1,0,11,"bottom",2,"2023-06-11T23:34:21.295Z","2023-06-11T23:36:12.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.3,11,0.9,0.4448,6.1525,26.2634,-30.1584,-7.5749,1.3121,-1.4909,2.7579,3.7431,-123.4794,0.1438,-2.0483,50.0003,5.2516,-11.61,19.2,8.4,24,1569,259,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.6,12.7,NA,NA,NA,NA,NA,FALSE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-11T23:34:59.370Z","2023-06-11T23:35:02.534Z",TRUE,"pitch","464b2506-7783-494e-bfdc-dc10b2551c1f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3924,1.6992,NA,116.65,148.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,1,0,11,"bottom",2,"2023-06-11T23:34:21.295Z","2023-06-11T23:36:12.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.4,11,0.89,0.4016,6.1727,30.6769,-20.666,-6.6507,6.1141,-0.3814,4.6028,6.7095,-136.5038,1.6107,-2.0098,50.0055,5.43,-12.5249,28.8,4.8,24,2095,231,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.6,10.6,NA,NA,NA,NA,NA,FALSE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",0,"2023-06-11T23:34:45.465Z","2023-06-11T23:34:49.242Z",TRUE,"pitch","6dfc04bd-d2fe-434d-9796-32cc8afaa904",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3101,1.6992,NA,129.8,130.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,1,0,11,"bottom",2,"2023-06-11T23:34:21.295Z","2023-06-11T23:36:12.388Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.6,8,0.87,0.4478,6.1165,23.0998,-37.8983,0.5544,-3.772,0.1419,1.9439,4.523,-122.1215,-0.835,-1.803,50.005,5.5383,0.8399,2.4,9.6,24,2292,42,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-6.8,-2,NA,NA,NA,NA,NA,FALSE,FALSE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",3,"2023-06-11T23:32:12.092Z","2023-06-11T23:32:16.462Z",TRUE,"pitch","7ca136ec-f2f1-4e13-82bd-2a8750f35c8f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.28,1.63,NA,94.14,204.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,1,0,10,"top",2,"2023-06-11T23:31:00.897Z","2023-06-11T23:32:16.462Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.6,77.3,14,0.92,0.4479,6.4416,28.1567,-40.9245,10.8552,-5.7997,0.5997,1.2665,1.1255,-123.0741,-2.5948,-1.273,50.0019,5.8556,16.3793,21.6,12,24,2965,45,NA,NA,NA,NA,NA,NA,TRUE,-49.6,-10.9,-19.9,NA,NA,NA,NA,NA,TRUE,TRUE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",2,"2023-06-11T23:31:51.387Z","2023-06-11T23:31:54.436Z",TRUE,"pitch","381304fc-9459-4ce6-acee-1b6e1f9deb3a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.366,1.6992,NA,34.68,270.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,1,0,10,"top",2,"2023-06-11T23:31:00.897Z","2023-06-11T23:32:16.462Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.2,78.6,14,0.9,0.4425,6.6303,32.1162,-43.2665,7.9745,-7.195,2.1597,-1.1768,5.2138,-125.189,-7.6927,-1.0071,50.0049,5.6041,12.2901,16.8,12,24,2955,33,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-14.9,-15.8,NA,NA,NA,NA,NA,TRUE,TRUE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717810,"2023-06-11",1,"2023-06-11T23:31:35.159Z","2023-06-11T23:31:39.173Z",TRUE,"pitch","281a0434-9dd6-4fcf-ac6c-def20178b2ab",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.366,1.6992,NA,147.98,174.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,1,0,10,"top",2,"2023-06-11T23:31:00.897Z","2023-06-11T23:32:16.462Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",657376,"Clarke Schmidt","/api/v1/people/657376","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,83.9,4,0.89,0.4117,6.7908,28.0932,-28.4177,2.1379,2.0976,-0.8128,2.3941,1.5332,-132.9677,-2.4747,-1.6744,50.0055,5.3955,3.8347,8.4,7.2,24,3007,184,NA,NA,NA,NA,NA,NA,FALSE,-29.3,3.5,-4.2,NA,NA,NA,NA,NA,TRUE,TRUE,641856,"Billy McKinney","/api/v1/people/641856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
