"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747040,"2024-05-13",3,"2024-05-13T22:59:27.548Z","2024-05-13T22:59:30.944Z",TRUE,"pitch","61945c02-1729-47ee-83ad-ba1ee8f4e6fd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4476,1.5805,NA,114.56,258.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Anthony Santander flies out to center fielder Daulton Varsho.",0,0,0,11,"bottom",2,"2024-05-13T22:58:33.342Z","2024-05-13T22:59:56.913Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75.1,14,0.86,0.4638,6.3751,23.392,-28.7025,-8.739,2.4589,0.064,-0.7175,7.0185,-118.2673,-7.817,-1.8124,50.0029,5.2775,-12.3309,20.4,9.6,24,1647,265,NA,NA,NA,NA,NA,NA,FALSE,-38.9,2.6,14,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-13T22:59:09.198Z","2024-05-13T22:59:13.147Z",TRUE,"pitch","f3236876-4130-404c-a0d8-104c49961059",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3975,1.6236,NA,113.73,143.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Anthony Santander flies out to center fielder Daulton Varsho.",0,0,0,11,"bottom",2,"2024-05-13T22:58:33.342Z","2024-05-13T22:59:56.913Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.1,12,0.92,0.4017,6.2706,33.5602,-13.7755,-6.1827,9.7973,0.0858,3.5244,6.928,-136.9711,-3.5162,-1.6872,50.0025,5.7824,-11.6105,33.6,3.6,24,2167,218,NA,NA,NA,NA,NA,NA,FALSE,-14,17,9.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-13T22:58:53.611Z","2024-05-13T22:58:57.423Z",TRUE,"pitch","80410e76-5171-4dda-8738-d6a396fbb40f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4709,1.6272,NA,138.16,163.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Anthony Santander flies out to center fielder Daulton Varsho.",0,0,0,11,"bottom",2,"2024-05-13T22:58:33.342Z","2024-05-13T22:59:56.913Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.2,4,0.91,0.4024,6.2628,31.9591,-13.9547,-5.6963,9.7297,-0.555,2.7773,5.5012,-136.4603,-5.1791,-1.8637,50.0052,5.6723,-10.6704,32.4,3.6,24,2208,220,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.6,9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-13T22:58:39.791Z","2024-05-13T22:58:43.577Z",TRUE,"pitch","ff7d411b-ea9d-4759-af2d-f2e204725da1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4244,1.5805,NA,170.09,168.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Anthony Santander flies out to center fielder Daulton Varsho.",0,0,0,11,"bottom",2,"2024-05-13T22:58:33.342Z","2024-05-13T22:59:56.913Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,11,0.9,0.4011,6.3564,30.7751,-14.2487,-5.2163,9.498,-1.3929,2.6126,3.4562,-136.6823,-5.4928,-1.9975,50.0067,5.6307,-9.8491,30,3.6,24,2122,220,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.2,8.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-13T22:56:16.513Z","2024-05-13T22:56:23.877Z",TRUE,"pitch","5b830325-f289-440c-a677-d08e91fea535",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.3,1.53,NA,114.98,166.8,"ground_ball","medium","6",111.75,152.15,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Isiah Kiner-Falefa grounds into a double play, shortstop Gunnar Henderson to second baseman Jorge Mateo to first baseman Ryan Mountcastle. Daniel Vogelbach out at 2nd. Isiah Kiner-Falefa out at 1st.",0,0,0,10,"top",2,"2024-05-13T22:55:20.484Z","2024-05-13T22:56:23.877Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.9,88,5,0.91,0.3918,6.5351,30.6166,-15.7976,0.9168,8.2674,0.053,2.666,2.2613,-139.645,-6.0429,-0.8854,50.0002,5.8921,1.8152,7.2,3.6,24,2702,190,99.2,-18,10,NA,NA,NA,TRUE,-15.7,13.9,-2.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-13T22:55:54.693Z","2024-05-13T22:55:58.635Z",TRUE,"pitch","d725f6a3-f3ae-4c61-95d7-57d4280b3c5e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2381,1.4403,NA,127.15,203.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Grounded Into DP","grounded_into_double_play","Isiah Kiner-Falefa grounds into a double play, shortstop Gunnar Henderson to second baseman Jorge Mateo to first baseman Ryan Mountcastle. Daniel Vogelbach out at 2nd. Isiah Kiner-Falefa out at 1st.",0,0,0,10,"top",2,"2024-05-13T22:55:20.484Z","2024-05-13T22:56:23.877Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.8,13,0.92,0.4256,6.647,25.0109,-33.1845,4.3158,-0.5971,-0.2662,1.3038,0.3154,-128.3736,-5.3161,-0.9517,50.0059,5.9659,7.2499,12,8.4,24,2846,98,NA,NA,NA,NA,NA,NA,FALSE,-37,-2,-7.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-13T22:55:07.136Z","2024-05-13T22:55:19.769Z",TRUE,"pitch","c1055883-3d9a-4dfc-a337-ed81bfbd4a05",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.15,1.53,NA,124.66,188.49,"fly_ball","medium","8",122.22,95.55,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Cedric Mullins.",0,0,0,9,"top",2,"2024-05-13T22:53:46.697Z","2024-05-13T22:55:19.769Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.4,8,0.83,0.4164,6.6139,26.2372,-28.3574,2.7293,2.1775,-0.201,1.8626,1.1684,-131.2509,-5.1477,-1.0059,50.006,5.946,4.7905,9.6,7.2,24,3015,99,89,48,261,NA,NA,NA,TRUE,-30.4,3.1,-5.2,NA,NA,NA,NA,TRUE,TRUE,596129,"Daniel Vogelbach","/api/v1/people/596129",666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA
747040,"2024-05-13",1,"2024-05-13T22:54:45.327Z","2024-05-13T22:54:49.049Z",TRUE,"pitch","3082e1c8-fa7f-4790-9e47-5d499a9077fd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.1217,1.4169,NA,135.59,186.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Cedric Mullins.",0,0,0,9,"top",2,"2024-05-13T22:53:46.697Z","2024-05-13T22:55:19.769Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.8,7,0.9,0.4251,6.5633,24.4385,-29.1754,3.1427,1.7843,-0.4878,1.936,0.2185,-128.4249,-4.4377,-0.9827,50.0063,5.9333,5.2961,9.6,7.2,24,2998,97,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2.5,-5.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-13T22:54:23.543Z","2024-05-13T22:54:27.443Z",TRUE,"pitch","44d56b52-623a-463f-b296-b8830701e6bb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2113,1.5067,NA,111.1,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Alejandro Kirk flies out to center fielder Cedric Mullins.",0,0,0,9,"top",2,"2024-05-13T22:53:46.697Z","2024-05-13T22:55:19.769Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96,88.5,14,0.9,0.3916,6.5831,29.9016,-16.4948,1.1848,7.9027,0.1547,1.288,2.6019,-139.5996,-9.3518,-0.9415,50.0031,5.7553,2.3501,8.4,3.6,24,2751,194,NA,NA,NA,NA,NA,NA,FALSE,-16.9,12.7,-2.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",8,"2024-05-13T22:53:40.826Z","2024-05-13T22:53:45.112Z",TRUE,"pitch","ec7e5892-2320-4121-b949-e16cf362c9ec",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2614,1.6739,NA,107.41,206.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.5,89.5,14,0.9,0.3883,6.5657,28.4291,-18.465,1.3266,6.7864,0.2516,1.1967,2.7708,-140.4515,-9.4172,-0.9158,50.0065,5.7671,2.6804,8.4,3.6,24,2804,179,NA,NA,NA,NA,NA,NA,FALSE,-18.4,10.8,-2.9,NA,NA,NA,NA,FALSE,TRUE,596129,"Daniel Vogelbach","/api/v1/people/596129",666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA
747040,"2024-05-13",6,"2024-05-13T22:53:07.354Z","2024-05-13T22:53:11.107Z",TRUE,"pitch","3306c0a9-e5ec-4ce1-b8b9-dfe382752c4c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2614,1.6272,NA,102.86,202.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96.7,90,14,0.9,0.3868,6.5701,27.3145,-17.0503,2.2364,7.4187,0.3709,1.3405,3.0089,-140.7861,-9.2123,-0.9962,50.0046,5.7237,4.5585,15.6,3.6,24,2897,185,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12,-4.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",4,"2024-05-13T22:52:31.963Z","2024-05-13T22:52:38.863Z",TRUE,"pitch","c0680fbf-50be-4da8-afbc-7fb884082a2d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.308,1.744,NA,143.54,177.45,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.6,87.1,4,0.91,0.3968,6.6272,29.219,-18.5016,2.3593,7.0727,-0.6962,2.2714,0.1372,-137.7906,-6.3196,-1.0533,50.0004,5.8351,4.5575,13.2,4.8,24,2705,190,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.8,-4.3,NA,1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",3,"2024-05-13T22:52:09.996Z","2024-05-13T22:52:13.891Z",TRUE,"pitch","3e66591f-3bce-4ca8-9f54-7157443fa00e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3545,1.6505,NA,157.3,198.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.6,13,0.89,0.4191,6.6819,27.0724,-26.6132,-6.9808,3.2167,-1.0573,1.487,2.4072,-130.5956,-5.587,-1.083,50.0061,5.6518,-12.0803,22.8,7.2,24,2170,218,NA,NA,NA,NA,NA,NA,FALSE,-29,4.8,12.1,NA,1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",1,"2024-05-13T22:51:33.605Z","2024-05-13T22:51:37.631Z",TRUE,"pitch","87d79d54-ffbb-4dc6-9082-e5bc3ed4f823",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.308,1.744,NA,154.69,185.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,86.7,13,0.91,0.3982,6.461,30.6954,-19.6171,2.3856,6.5552,-0.9887,1.9561,-0.6477,-137.5883,-7.0715,-1.0602,50.0056,5.8904,4.5718,12,4.8,24,2804,184,NA,NA,NA,NA,NA,NA,FALSE,-20,10.6,-4.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",0,"2024-05-13T22:51:11.640Z","2024-05-13T22:51:15.394Z",TRUE,"pitch","e534f450-2151-4268-a5f0-1cd78b8cbf21",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.308,1.6505,NA,141.99,168.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",96,87.7,4,0.91,0.3923,6.5496,32.4917,-17.9017,0.4608,7.2355,-0.6555,2.6166,0.686,-139.7939,-5.8929,-0.9643,50.0028,5.9333,0.9089,3.6,3.6,24,2668,190,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12,-1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",2,"2024-05-13T22:51:50.575Z","2024-05-13T22:51:53.575Z",FALSE,"pickoff","ad64e408-8b85-4406-885c-ee4c21b32edd",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747040,"2024-05-13",5,"2024-05-13T22:52:43.408Z","2024-05-13T22:53:07.354Z",FALSE,"action",NA,NA,"Bo Bichette steals (4) 2nd base.","Stolen Base 2B",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,666182,"/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c0680fbf-50be-4da8-afbc-7fb884082a2d","stolen_base_2b",NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Daniel Vogelbach walks.",0,0,0,8,"top",2,"2024-05-13T22:50:49.195Z","2024-05-13T22:53:45.112Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
