"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745668,"2024-05-07",2,"2024-05-07T21:17:36.105Z","2024-05-07T21:17:41.019Z",TRUE,"pitch","bb7afd98-0655-42cf-8d53-4cd1ee1eebae",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.47,1.66,NA,120,198.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Seth Brown grounds out, pitcher José Ureña to first baseman Nathaniel Lowe.",0,15,2,58,"bottom",5,"2024-05-07T21:16:57.886Z","2024-05-07T21:18:04.119Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.9,13,2,0.4027,6.215,28.9266,-22.9405,-13.062,4.9236,-0.0787,1.4835,11.7737,-135.8745,-6.3583,-2.7645,50.0048,5.4412,-24.5007,42,7.2,24,2229,228,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.7,21.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:17:21.335Z","2024-05-07T21:17:25.963Z",TRUE,"pitch","edac7385-1b03-4db0-b763-ce32bb5a1e80",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5547,1.5588,NA,183.55,159.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Seth Brown grounds out, pitcher José Ureña to first baseman Nathaniel Lowe.",0,15,2,58,"bottom",5,"2024-05-07T21:16:57.886Z","2024-05-07T21:18:04.119Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.7,11,2,0.4295,6.1753,23.2248,-21.0057,-4.6429,6.7608,-1.746,2.9296,5.5054,-126.9787,-2.7079,-3.3275,50.0018,5.6604,-7.6683,16.8,6,24,2359,198,NA,NA,NA,NA,NA,NA,FALSE,-23.6,12,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:17:09.869Z","2024-05-07T21:17:14.511Z",TRUE,"pitch","b9890a6a-f4b1-40ae-aa01-884e5a849eb3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6063,1.5825,NA,163.98,182.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Seth Brown grounds out, pitcher José Ureña to first baseman Nathaniel Lowe.",0,15,2,58,"bottom",5,"2024-05-07T21:16:57.886Z","2024-05-07T21:18:04.119Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.5,13,2,0.3952,6.1759,28.6356,-17.7333,-10.3694,7.4095,-1.2324,2.0765,8.3967,-138.1909,-5.8249,-2.9518,50.0027,5.389,-20.2058,44.4,6,24,2276,231,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.5,17.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:16:41.977Z","2024-05-07T21:16:49.464Z",TRUE,"pitch","d0db37f7-4f85-4b9d-b7e8-d235d85919f7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.67,1.73,NA,122.48,183.68,"ground_ball","medium","6",114.71,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Brent Rooker grounds out, shortstop Josh Smith to first baseman Nathaniel Lowe.",0,15,2,57,"bottom",5,"2024-05-07T21:16:22.444Z","2024-05-07T21:16:49.464Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",570632,"José Ureña","/api/v1/people/570632","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,88.1,8,2,0.3936,6.3838,27.9633,-22.9411,-10.0346,4.699,-0.1437,2.0408,10.6144,-138.6011,-5.3163,-2.7003,50.0055,5.4945,-19.7296,36,6,24,2087,229,99.7,-23,5,NA,NA,NA,TRUE,-22.2,7.7,16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",2,"2024-05-07T21:14:24.351Z","2024-05-07T21:14:34.827Z",TRUE,"pitch","53ce9708-cfde-46ad-b603-6b3390ed30df",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.39,1.66,NA,97.39,164.82,"fly_ball","medium","9",169.26,76.65,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Marcus Semien flies out to right fielder Lawrence Butler.",0,15,2,56,"top",5,"2024-05-07T21:13:48.405Z","2024-05-07T21:14:34.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.6,67.2,6,0.89,0.5189,6.4525,18.1712,-42.844,-8.9794,-9.4579,0.5144,2.7393,-1.8372,-105.5947,3.6315,2.5625,50.0027,5.9302,-10.1287,13.2,15.6,24,2681,324,90.8,35,323,NA,NA,NA,TRUE,-67.8,-15.7,16.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:14:09.767Z","2024-05-07T21:14:14.257Z",TRUE,"pitch","3c0dc28f-132d-4472-b570-def543e14f3f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.368,1.5559,NA,32.89,181.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Marcus Semien flies out to right fielder Lawrence Butler.",0,15,2,56,"top",5,"2024-05-07T21:13:48.405Z","2024-05-07T21:14:34.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,73.6,14,0.9,0.469,6.7156,22.7514,-24.5856,9.8477,5.4984,2.2066,2.1263,-3.4415,-116.9386,-2.7536,2.4207,50.0042,5.6339,13.5928,27.6,8.4,24,1883,116,NA,NA,NA,NA,NA,NA,FALSE,-32.9,9.5,-16.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:13:51.423Z","2024-05-07T21:13:55.282Z",TRUE,"pitch","87477b06-b267-458f-8576-0a16349986c0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.39,1.66,NA,115.23,184.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Marcus Semien flies out to right fielder Lawrence Butler.",0,15,2,56,"top",5,"2024-05-07T21:13:48.405Z","2024-05-07T21:14:34.827Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.3,67.9,8,0.89,0.5144,6.4972,18.9823,-42.7387,-8.2406,-9.2061,0.0463,2.0084,-3.1829,-106.6293,1.9366,2.6308,50.0044,5.9244,-9.4534,13.2,15.6,24,2809,329,NA,NA,NA,NA,NA,NA,FALSE,-66.8,-15.7,15.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",3,"2024-05-07T21:13:19.274Z","2024-05-07T21:13:26.885Z",TRUE,"pitch","7c4006bb-62e3-4a42-a11a-d593883d79c7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.65,1.76,NA,124.78,159.05,"ground_ball","soft","5",118.27,167.17,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Leody Taveras grounds out softly, third baseman Brett Harris to first baseman J. D. Davis. Jonah Heim to 2nd.",0,15,2,55,"top",5,"2024-05-07T21:12:25.659Z","2024-05-07T21:13:26.885Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85,5,2,0.4039,6.7545,31.3569,-14.231,5.1828,9.6446,-0.2042,2.9529,-7.9628,-135.9159,-5.1385,2.0977,50.0007,5.8652,9.6408,26.4,3.6,24,2193,142,58.1,-67,2,NA,NA,NA,TRUE,-15,16.4,-7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,641680,"Jonah Heim","/api/v1/people/641680"
745668,"2024-05-07",2,"2024-05-07T21:13:04.091Z","2024-05-07T21:13:08.266Z",TRUE,"pitch","8946d477-9ce1-44ee-b800-cf510f341712",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.643,1.7155,NA,149.26,170.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Leody Taveras grounds out softly, third baseman Brett Harris to first baseman J. D. Davis. Jonah Heim to 2nd.",0,15,2,55,"top",5,"2024-05-07T21:12:25.659Z","2024-05-07T21:13:26.885Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.5,13,0.93,0.3994,6.6331,29.2013,-15.9814,7.0346,8.4938,-0.8464,2.52,-10.4427,-136.9544,-5.9671,2.0956,50.0052,5.8135,13.4153,33.6,4.8,24,2213,145,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.3,-10.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",1,"2024-05-07T21:12:50.173Z","2024-05-07T21:12:54.818Z",TRUE,"pitch","4b33a248-d75d-4711-83b0-7d5b1a5cd9e6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5918,1.6635,NA,119.05,196.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Leody Taveras grounds out softly, third baseman Brett Harris to first baseman J. D. Davis. Jonah Heim to 2nd.",0,15,2,55,"top",5,"2024-05-07T21:12:25.659Z","2024-05-07T21:13:26.885Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.7,8,0.91,0.4061,6.6741,31.3564,-10.475,6.1738,11.7972,-0.0539,1.5582,-8.4534,-135.2248,-8.8573,2.3205,50.0015,5.6244,11.3551,37.2,3.6,24,2268,145,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.4,-9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",0,"2024-05-07T21:12:36.532Z","2024-05-07T21:12:40.962Z",TRUE,"pitch","d23d09e1-6537-465f-a923-1bda74fb903b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6701,1.6865,NA,128.27,212.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Leody Taveras grounds out softly, third baseman Brett Harris to first baseman J. D. Davis. Jonah Heim to 2nd.",0,15,2,55,"top",5,"2024-05-07T21:12:25.659Z","2024-05-07T21:13:26.885Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665750,"Leody Taveras","/api/v1/people/665750","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.9,67.1,13,0.9,0.5198,7.0126,20.883,-42.0337,-6.1276,-8.8011,-0.2957,0.9718,-4.0125,-106.029,-0.2252,2.4284,50.0036,5.9425,-6.8629,9.6,15.6,24,2641,332,NA,NA,NA,NA,NA,NA,FALSE,-67.7,-15.5,12.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",7,"2024-05-07T21:12:06.989Z","2024-05-07T21:12:17.821Z",TRUE,"pitch","74c23870-5e28-4f8f-9c60-662ee6748cd3",8,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.6,1.72,NA,112.07,202.81,"ground_ball","medium","7",82.23,112.24,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jonah Heim singles on a ground ball to left fielder Seth Brown.",0,15,2,54,"top",5,"2024-05-07T21:09:38.169Z","2024-05-07T21:12:17.821Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.5,73,14,2,0.4757,6.7973,24.0229,-41.098,-8.4912,-6.6706,0.1292,1.3323,-2.7438,-115.6815,-0.4905,2.4374,50.0006,5.5281,-11.366,15.6,13.2,24,2602,321,103.1,-11,7,NA,NA,NA,FALSE,-55.6,-11.9,16.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745668,"2024-05-07",6,"2024-05-07T21:11:50.951Z","2024-05-07T21:11:54.477Z",TRUE,"pitch","031250a7-215c-43ce-98bd-4218608a4ba8",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.6,1.72,NA,98.59,161.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jonah Heim singles on a ground ball to left fielder Seth Brown.",0,15,2,54,"top",5,"2024-05-07T21:09:38.169Z","2024-05-07T21:12:17.821Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.8,6,0.94,0.3999,6.5219,32.2115,-13.4276,8.2853,9.8794,0.4831,2.8542,-7.2511,-137.3072,-5.0411,2.0899,50.0006,5.6374,15.7178,44.4,4.8,24,2203,145,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.9,-13.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",5,"2024-05-07T21:11:23.182Z","2024-05-07T21:11:27.003Z",TRUE,"pitch","0168144f-c2df-40b6-a3ec-1ae01ec782b1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.6,1.72,NA,147.78,197.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jonah Heim singles on a ground ball to left fielder Seth Brown.",0,15,2,54,"top",5,"2024-05-07T21:09:38.169Z","2024-05-07T21:12:17.821Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.7,68.1,13,0.9,0.5094,6.774,23.1109,-45.4903,-5.7465,-11.4314,-0.8074,1.5274,-4.5955,-108.5034,1.3786,2.103,50.0049,5.9327,-6.6916,9.6,15.6,24,2614,331,NA,NA,NA,NA,NA,NA,FALSE,-69.8,-19.7,11.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",4,"2024-05-07T21:11:06.086Z","2024-05-07T21:11:10.107Z",TRUE,"pitch","cb2c2f12-fbea-424c-98de-137310e3c03e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.6,1.72,NA,139.06,187.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jonah Heim singles on a ground ball to left fielder Seth Brown.",0,15,2,54,"top",5,"2024-05-07T21:09:38.169Z","2024-05-07T21:12:17.821Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.7,68.5,7,0.89,0.5076,6.5939,21.7926,-44.383,-7.4968,-10.3919,-0.5788,1.8842,-3.7694,-108.555,1.7408,2.1632,50.0038,5.9623,-8.806,12,15.6,24,2676,332,NA,NA,NA,NA,NA,NA,FALSE,-67.6,-17.8,14.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",3,"2024-05-07T21:10:47.389Z","2024-05-07T21:10:50.958Z",TRUE,"pitch","c2d01f1b-9e77-4792-b50b-a57c1139d213",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.6,1.72,NA,117.97,160.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jonah Heim singles on a ground ball to left fielder Seth Brown.",0,15,2,54,"top",5,"2024-05-07T21:09:38.169Z","2024-05-07T21:12:17.821Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,84.6,5,0.94,0.4028,6.6347,35.8464,-13.5669,8.3633,9.9859,-0.0254,2.8967,-8.4167,-137.0196,-4.9512,2.0291,50.0064,5.6849,15.5915,42,4.8,24,2152,145,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.9,-13,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745668,"2024-05-07",2,"2024-05-07T21:10:32.586Z","2024-05-07T21:10:36.420Z",TRUE,"pitch","f78f17bd-3dfc-4ff5-96dd-35683acddbe9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6623,1.6564,NA,128.82,228.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Jonah Heim singles on a ground ball to left fielder Seth Brown.",0,15,2,54,"top",5,"2024-05-07T21:09:38.169Z","2024-05-07T21:12:17.821Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,641680,"Jonah Heim","/api/v1/people/641680","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,76.3,13,0.85,0.4534,6.8349,24.5098,-19.7041,10.0413,8.4465,-0.31,0.3702,-8.8244,-120.9962,-7.8395,2.0869,50.0047,5.3904,14.8293,32.4,7.2,24,2170,129,NA,NA,NA,NA,NA,NA,FALSE,-26.2,13.4,-16,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
