"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746318,"2024-05-03",0,"2024-05-04T00:57:03.573Z","2024-05-04T00:57:08.643Z",TRUE,"pitch","972f6c81-7588-4eb7-8f49-1287ae19f3cf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0634,1.3013,NA,170.28,169.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Nathaniel Lowe flies out to left fielder MJ Melendez.",0,1,1,40,"top",6,"2024-05-04T00:57:00.637Z","2024-05-04T00:57:57.252Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84.8,11,0.91,0.4092,7.0986,24.5131,-24.2099,-7.2151,4.3733,-1.3979,2.5765,2.4194,-133.0953,-2.3668,-1.3732,50.0024,5.2031,-13.1401,27.6,6,24,2119,221,NA,NA,NA,NA,NA,NA,FALSE,-24.6,7.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",3,"2024-05-04T00:57:40.606Z","2024-05-04T00:57:48.350Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,1,663993,"/api/v1/people/663993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Nathaniel Lowe flies out to left fielder MJ Melendez.",0,1,1,40,"top",6,"2024-05-04T00:57:00.637Z","2024-05-04T00:57:57.252Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T00:56:34.257Z","2024-05-04T00:56:41.771Z",TRUE,"pitch","051ba0c9-354e-4109-a1c6-e0c3c8fd7271",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.4,1.43,NA,124.79,197.77,"ground_ball","medium","4",150.69,150.27,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Michael Massey to first baseman Salvador Perez.",0,1,1,39,"top",6,"2024-05-04T00:56:27.975Z","2024-05-04T00:56:41.771Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,608369,"Corey Seager","/api/v1/people/608369","L","Left",663903,"Brady Singer","/api/v1/people/663903","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,85.8,8,0.91,0.4048,7.4289,25.2523,-21.49,-6.9774,5.7449,-0.2045,1.5191,5.089,-134.5557,-5.4686,-1.2002,50.004,5.0703,-12.9797,28.8,6,24,2227,220,102.8,-22,5,NA,NA,NA,TRUE,-22.1,9.6,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T00:54:20.657Z","2024-05-04T00:54:30.509Z",TRUE,"pitch","704cdc4b-d8e5-4e4f-8a46-13378720a5ce",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.48,1.63,NA,136.39,139.4,"fly_ball","medium","8",109.59,71.49,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Bobby Witt Jr. flies out to center fielder Leody Taveras.",0,1,1,38,"bottom",5,"2024-05-04T00:53:53.844Z","2024-05-04T00:54:30.509Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.5,11,0.9,0.4029,5.7819,28.6589,-15.1244,-6.8569,9.0995,-0.5086,3.6807,4.0727,-135.7494,-2.67,-1.1345,50.0001,5.7249,-12.844,37.2,4.8,24,2449,217,92.9,43,321,NA,NA,NA,TRUE,-15.2,16.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T00:54:04.079Z","2024-05-04T00:54:08.257Z",TRUE,"pitch","3e41304c-eefc-4209-981a-5bf79defff31",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5435,1.6359,NA,91.16,177.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Bobby Witt Jr. flies out to center fielder Leody Taveras.",0,1,1,38,"bottom",5,"2024-05-04T00:53:53.844Z","2024-05-04T00:54:30.509Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.1,6,0.91,0.3999,6.048,30.1214,-14.7493,-7.143,9.1719,0.6779,2.2758,7.0725,-136.9367,-5.968,-1.0098,50.0046,5.4919,-13.5729,37.2,4.8,24,2435,220,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",4,"2024-05-04T00:53:35.610Z","2024-05-04T00:53:40.084Z",TRUE,"pitch","562001c4-af16-431e-a958-7dbdfa166145",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.5192,1.6597,NA,102.43,214.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Maikel Garcia walks.",0,1,1,37,"bottom",5,"2024-05-04T00:52:27.619Z","2024-05-04T00:53:40.084Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,80.2,14,0.91,0.435,5.9705,23.4713,-33.0412,1.8434,-0.5396,0.3821,0.8829,3.2266,-125.5288,-5.0873,-1.1553,50.0036,5.6009,2.9649,6,8.4,24,2671,119,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-1.8,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA
746318,"2024-05-03",3,"2024-05-04T00:53:18.631Z","2024-05-04T00:53:23.028Z",TRUE,"pitch","2667bd53-187c-4e95-9c60-ef49e47074e8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5835,1.6289,NA,144.76,159.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Maikel Garcia walks.",0,1,1,37,"bottom",5,"2024-05-04T00:52:27.619Z","2024-05-04T00:53:40.084Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.7,4,0.91,0.3978,5.7983,29.0272,-15.1713,-7.1162,8.8451,-0.7283,2.9288,3.6089,-137.4332,-4.5253,-1.1303,50.0055,5.6195,-13.683,38.4,4.8,24,2430,221,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.4,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",2,"2024-05-04T00:52:59.882Z","2024-05-04T00:53:03.627Z",TRUE,"pitch","39b5503f-aada-4ef5-81c9-299c921fa55a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.6794,1.67,NA,66.14,203.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Maikel Garcia walks.",0,1,1,37,"bottom",5,"2024-05-04T00:52:27.619Z","2024-05-04T00:53:40.084Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.2,14,0.9,0.3977,5.9765,27.4093,-12.6283,-6.4876,10.1506,1.3342,1.3162,8.4122,-137.1911,-8.9942,-0.9142,50.0069,5.4766,-12.4981,37.2,3.6,24,2461,218,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.8,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T00:52:47.053Z","2024-05-04T00:52:51.147Z",TRUE,"pitch","b105755d-3414-4aee-9586-4d6b22285423",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.593,1.73,NA,66.4,183.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Maikel Garcia walks.",0,1,1,37,"bottom",5,"2024-05-04T00:52:27.619Z","2024-05-04T00:53:40.084Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,88.2,14,2,0.3948,5.9087,25.2597,-22.5437,-8.7855,4.919,1.3275,2.0609,9.2326,-137.7637,-5.5557,-0.8963,50.0033,5.5887,-17.2026,33.6,6,24,2286,216,NA,NA,NA,NA,NA,NA,FALSE,-22,8.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T00:52:34.491Z","2024-05-04T00:52:39.184Z",TRUE,"pitch","e8e9ea19-8494-4d71-92e8-fc8497d59cb0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5918,1.7323,NA,110.97,136.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Maikel Garcia walks.",0,1,1,37,"bottom",5,"2024-05-04T00:52:27.619Z","2024-05-04T00:53:40.084Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,88.5,12,2,0.392,5.9248,25.5804,-21.6841,-8.1471,5.2793,0.1582,3.7861,6.25,-138.7536,-1.4445,-1.0441,50.0015,5.7321,-16.183,34.8,6,24,2328,219,NA,NA,NA,NA,NA,NA,FALSE,-20.2,9.5,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",6,"2024-05-04T00:52:04.191Z","2024-05-04T00:52:11.716Z",TRUE,"pitch","84381b57-ebfc-464b-a1f8-2d5810be1dd3",6,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.4,1.58,NA,90.51,230.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,1,1,36,"bottom",5,"2024-05-04T00:50:36.115Z","2024-05-04T00:52:11.716Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,78,14,0.88,0.4488,6.0827,22.8065,-41.8827,1.5701,-6.4259,0.6948,0.2977,3.9172,-121.8165,-3.8238,-1.1349,50.0038,5.4901,2.3715,3.6,12,24,2610,21,NA,NA,NA,NA,NA,NA,TRUE,-51.1,-12.2,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",5,"2024-05-04T00:51:43.891Z","2024-05-04T00:51:47.692Z",TRUE,"pitch","6b1e1c97-34b5-4fde-8f90-ae80234c4db1",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.4,1.58,NA,115.37,151.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,1,1,36,"bottom",5,"2024-05-04T00:50:36.115Z","2024-05-04T00:52:11.716Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.3,2,2,0.3962,5.8932,27.7266,-20.9211,-8.5307,5.8004,0.0429,3.2267,6.1217,-137.7089,-2.7589,-1.0895,50.0029,5.6411,-16.5477,36,6,24,2258,218,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",4,"2024-05-04T00:51:30.739Z","2024-05-04T00:51:35.355Z",TRUE,"pitch","877b1348-785d-4ab2-ac82-79d16852c284",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4663,1.5965,NA,156.03,170.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,1,1,36,"bottom",5,"2024-05-04T00:50:36.115Z","2024-05-04T00:52:11.716Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.1,13,0.9,0.3951,5.7619,31.079,-15.0177,-6.6685,8.8148,-1.0238,2.5223,2.8611,-138.6366,-5.6628,-1.203,50.0019,5.5943,-12.9757,37.2,4.8,24,2457,220,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",3,"2024-05-04T00:51:12.668Z","2024-05-04T00:51:16.673Z",TRUE,"pitch","d9ceb793-f365-4701-ba0b-669fe5a4f570",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4013,1.5919,NA,95.66,240.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,1,1,36,"bottom",5,"2024-05-04T00:50:36.115Z","2024-05-04T00:52:11.716Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.8,14,2,0.4362,5.903,23.593,-22.1775,-9.3301,6.244,0.5598,-0.0484,7.4239,-125.2413,-8.8788,-1.2203,50.0009,5.3351,-14.927,30,7.2,24,1998,240,NA,NA,NA,NA,NA,NA,FALSE,-27.1,9.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",1,"2024-05-04T00:50:50.776Z","2024-05-04T00:50:55.558Z",TRUE,"pitch","39c49fe0-5c11-4f11-b5ff-8fd79c007e41",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3481,1.5656,NA,142.08,202.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,1,1,36,"bottom",5,"2024-05-04T00:50:36.115Z","2024-05-04T00:52:11.716Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,76.6,13,0.89,0.4551,5.7609,22.4734,-41.5762,1.1871,-6.4001,-0.6579,1.3469,1.1655,-120.1722,-1.6565,-1.3027,50.0058,5.726,1.7428,2.4,12,24,2602,32,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-11.8,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",0,"2024-05-04T00:50:40.006Z","2024-05-04T00:50:45.166Z",TRUE,"pitch","b3abcfd3-e084-4e29-80bc-a5f791901415",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3014,1.6142,NA,82.34,183.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,1,1,36,"bottom",5,"2024-05-04T00:50:36.115Z","2024-05-04T00:52:11.716Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.8,14,0.89,0.3985,5.9032,28.1636,-14.4938,-6.3051,9.2228,0.9094,2.0575,7.3393,-137.0637,-6.761,-0.9744,50.003,5.532,-12.0873,33.6,3.6,24,2400,222,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746318,"2024-05-03",2,"2024-05-04T00:51:01.358Z","2024-05-04T00:51:12.668Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,664728,"/api/v1/people/664728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Kyle Isbel strikes out swinging.",0,1,1,36,"bottom",5,"2024-05-04T00:50:36.115Z","2024-05-04T00:52:11.716Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",547179,"Michael Lorenzen","/api/v1/people/547179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
