"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718302,"2023-05-05",2,"2023-05-05T23:40:03.162Z","2023-05-05T23:40:06.665Z",TRUE,"pitch","389b9502-6bce-4a1e-9614-b8c8c3699b88",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5752,1.8232,NA,116.03,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Charlie Blackmon lines out to shortstop Francisco Lindor.",0,0,0,15,"top",3,"2023-05-05T23:39:19.710Z","2023-05-05T23:40:40.839Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",84,77.9,14,2,0.4482,6.4305,23.3506,-28.8368,-4.8873,2.2019,0.0253,-0.1193,5.8251,-122.0753,-8.211,-1.7534,50.0014,5.7596,-7.3986,12,8.4,24,1001,238,NA,NA,NA,NA,NA,NA,FALSE,-36.5,2.3,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-05T23:39:51.650Z","2023-05-05T23:39:55.494Z",TRUE,"pitch","a73d26af-6492-4a1c-a400-4ee137dcccae",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5099,1.7085,NA,104.99,165.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Charlie Blackmon lines out to shortstop Francisco Lindor.",0,0,0,15,"top",3,"2023-05-05T23:39:19.710Z","2023-05-05T23:40:40.839Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,83,6,2,0.4176,6.3892,25.5071,-21.8606,0.4973,5.9061,0.3152,2.6984,5.2592,-130.772,-3.893,-1.7798,50.0018,5.8304,0.8673,4.8,4.8,24,2596,190,NA,NA,NA,NA,NA,NA,FALSE,-23.5,10.1,-1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-05T23:39:39.942Z","2023-05-05T23:39:45.168Z",TRUE,"pitch","9147c600-6854-4bd1-80a7-1b6f4f2d467b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5099,1.6798,NA,161.15,157.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Lineout","field_out","Charlie Blackmon lines out to shortstop Francisco Lindor.",0,0,0,15,"top",3,"2023-05-05T23:39:19.710Z","2023-05-05T23:40:40.839Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.2,11,2,0.3894,6.4249,33.3007,-14.2666,-6.0691,8.946,-1.1582,3.0091,4.1323,-140.9044,-4.9241,-1.8585,50.0046,5.7076,-12.1526,36,3.6,24,2289,222,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.4,10.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-05T23:39:04.989Z","2023-05-05T23:39:15.307Z",TRUE,"pitch","40b6bdfa-0afb-47f9-ae9d-f1a688bce6a5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.04,1.46,NA,114.52,147.05,"popup","medium","4",146.15,130.39,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Ezequiel Tovar pops out to second baseman Jeff McNeil.",0,0,0,14,"top",3,"2023-05-05T23:38:53.863Z","2023-05-05T23:39:15.307Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","New York Mets","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.5,12,2,0.4237,6.3035,25.7334,-21.6062,-0.3102,6.2354,0.0652,3.3973,4.614,-129.0659,-2.1543,-1.702,50.0033,5.899,-0.5271,1.2,4.8,24,2402,192,92.6,62,184,NA,NA,NA,TRUE,-23.6,11,-0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",4,"2023-05-05T23:36:51.434Z","2023-05-05T23:36:59.431Z",TRUE,"pitch","07f11673-57dc-4ae0-96b3-6097019fd2c6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.65,1.68,NA,103.83,181.71,"ground_ball","medium","4",146.19,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Brett Baty grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,13,"bottom",2,"2023-05-05T23:35:27.060Z","2023-05-05T23:36:59.431Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,80.4,9,2,0.433,6.3351,21.887,-23.927,-6.7452,5.0695,0.3455,2.1138,7.8982,-125.7718,-4.3561,-1.9371,50.0023,5.7737,-10.9705,21.6,6,24,1921,206,113.7,3,69,NA,NA,NA,TRUE,-27.6,8.5,10.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-05T23:36:14.646Z","2023-05-05T23:36:18.333Z",TRUE,"pitch","58f3c6a1-878f-4524-b928-203a3b7cf106",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.65,1.68,NA,170.54,175.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Brett Baty grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,13,"bottom",2,"2023-05-05T23:35:27.060Z","2023-05-05T23:36:59.431Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.2,13,2,0.4374,6.141,23.2878,-22.2597,-7.2416,6.2314,-1.4045,2.3538,4.2845,-124.8409,-3.8566,-2.1953,50.0021,5.7339,-11.5196,25.2,6,24,2119,212,NA,NA,NA,NA,NA,NA,FALSE,-26.3,10.7,12.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-05T23:36:01.786Z","2023-05-05T23:36:05.320Z",TRUE,"pitch","d64bba4c-8514-477d-b0f6-fb471ee7db5b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.65,1.68,NA,135.53,177.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Brett Baty grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,13,"bottom",2,"2023-05-05T23:35:27.060Z","2023-05-05T23:36:59.431Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.5,7,2,0.4312,5.8662,23.1487,-25.6154,-6.8506,4.006,-0.4861,2.2669,6.3658,-126.4947,-3.6633,-2.1321,50.005,5.7624,-11.2252,21.6,7.2,24,2137,219,NA,NA,NA,NA,NA,NA,FALSE,-29.2,6.7,11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-05T23:35:47.278Z","2023-05-05T23:35:51.053Z",TRUE,"pitch","d64ff393-af5a-416c-a8e7-bbe1b11bf8cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6901,1.7945,NA,79.15,184.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Brett Baty grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,13,"bottom",2,"2023-05-05T23:35:27.060Z","2023-05-05T23:36:59.431Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.9,14,2,0.3906,6.0577,27.5288,-17.6577,-4.1524,7.2678,0.9931,2.0079,9.7035,-139.5347,-6.8131,-1.9699,50.0051,5.6188,-8.2974,19.2,3.6,24,2153,219,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.1,5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",3,"2023-05-05T23:36:33.400Z","2023-05-05T23:36:51.434Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,683146,"/api/v1/people/683146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Brett Baty grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,13,"bottom",2,"2023-05-05T23:35:27.060Z","2023-05-05T23:36:59.431Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",4,"2023-05-05T23:35:15.301Z","2023-05-05T23:35:23.805Z",TRUE,"pitch","4007a23a-e5c9-48c8-9008-75f723b617f2",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.5,1.69,NA,155.57,176.48,"ground_ball","medium","4",135.64,143.16,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,12,"bottom",2,"2023-05-05T23:33:56.507Z","2023-05-05T23:35:23.805Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.2,13,2,0.3957,6.1328,30.0318,-17.9993,-6.084,7.296,-1.012,2.3073,5.0259,-138.288,-5.8041,-2.06,50.0006,5.6355,-11.8152,28.8,4.8,24,2092,214,66.5,-36,5,NA,NA,NA,TRUE,-18,12.2,10,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",3,"2023-05-05T23:35:00.611Z","2023-05-05T23:35:05.396Z",TRUE,"pitch","900dc9fc-b737-42d7-8596-eec8ac01cafb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4999,1.6798,NA,157.06,148.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,12,"bottom",2,"2023-05-05T23:33:56.507Z","2023-05-05T23:35:23.805Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,78.9,11,2,0.4373,5.8276,24.8278,-27.6631,-6.6319,2.8378,-1.051,3.326,4.8273,-125.1529,-0.9024,-2.1414,50.0026,5.9532,-10.5397,19.2,7.2,24,2071,208,NA,NA,NA,NA,NA,NA,FALSE,-31.8,5.2,10.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",2,"2023-05-05T23:34:45.690Z","2023-05-05T23:34:50.581Z",TRUE,"pitch","00e8f0b6-14ae-49d8-8cb9-9b4a63df99e1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5465,1.6798,NA,139.01,202.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,12,"bottom",2,"2023-05-05T23:33:56.507Z","2023-05-05T23:35:23.805Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.3,13,2,0.4269,5.9661,25.4994,-29.0311,-7.7867,1.8815,-0.5774,1.3499,6.5582,-128.1217,-5.2926,-2.1538,50.0008,5.7003,-12.9948,21.6,8.4,24,2012,221,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.5,12.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",1,"2023-05-05T23:34:32.814Z","2023-05-05T23:34:37.566Z",TRUE,"pitch","2a65532d-7689-42eb-b16d-1b897b7703ab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4999,1.7085,NA,158.27,173.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,12,"bottom",2,"2023-05-05T23:33:56.507Z","2023-05-05T23:35:23.805Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.8,13,2,0.3879,6.0974,32.4029,-10.6481,-5.4211,10.6596,-1.0828,2.4311,3.4555,-141.2594,-7.9725,-1.618,50.002,5.9758,-10.9469,39.6,3.6,24,2204,212,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.9,9.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",0,"2023-05-05T23:34:18.814Z","2023-05-05T23:34:22.085Z",TRUE,"pitch","8f5d6b8c-41f2-4ea8-b0f9-a8e48b145429",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.5,1.69,NA,134.28,157.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,12,"bottom",2,"2023-05-05T23:33:56.507Z","2023-05-05T23:35:23.805Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.1,1,2,0.3951,6.0268,30.837,-16.8246,-4.7217,7.8864,-0.4533,3.0068,5.9506,-138.6004,-4.4422,-2.0141,50.0047,5.7532,-9.1923,24,3.6,24,2105,214,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.6,7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",6,"2023-05-05T23:33:45.443Z","2023-05-05T23:33:53.753Z",TRUE,"pitch","b0c6da82-70a5-45b3-9d56-123c4e8fbd4a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.43,1.64,NA,80.11,194.39,"ground_ball","medium","4",140.6,147.85,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Pete Alonso grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,11,"bottom",2,"2023-05-05T23:31:59.822Z","2023-05-05T23:33:53.753Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.1,14,2,0.4338,5.7912,24.7334,-28.1078,2.2813,2.5192,0.9679,1.644,6.4328,-126.0933,-4.8115,-1.909,50.0049,5.8346,3.6882,9.6,7.2,24,2157,122,100.1,-2,29,NA,NA,NA,TRUE,-32.6,3.7,-5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718302,"2023-05-05",5,"2023-05-05T23:33:30.307Z","2023-05-05T23:33:35.296Z",TRUE,"pitch","1f582095-e4dd-4d51-bb24-714c13d24438",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5465,1.7372,NA,154.68,140.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Pete Alonso grounds out, second baseman Harold Castro to first baseman C. J. Cron.",0,0,0,11,"bottom",2,"2023-05-05T23:31:59.822Z","2023-05-05T23:33:53.753Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",622608,"Antonio Senzatela","/api/v1/people/622608","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89,11,2,0.3866,6.1737,32.1209,-13.7305,-4.1846,9.0736,-0.9885,3.635,3.6794,-141.63,-4.1738,-1.7603,50.0048,6.0049,-8.5086,27.6,3.6,24,2133,213,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15.7,6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
