"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718182,"2023-05-14",1,"2023-05-14T15:55:31.415Z","2023-05-14T15:55:35.573Z",TRUE,"pitch","bcf470be-ec0c-4b10-bde6-5427c084515d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1068,1.4705,NA,80.85,192.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Andres Gimenez singles on a fly ball to left fielder Taylor Ward. Josh Naylor to 2nd.",0,0,0,11,"bottom",2,"2023-05-14T15:54:53.540Z","2023-05-14T15:56:03.736Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.5,14,0.91,0.429,5.9391,27.1919,-24.4862,-2.4457,4.6604,0.9485,1.7147,0.3454,-127.8516,-5.9281,1.129,50.0039,5.9939,-4.0352,8.4,6,24,2490,196,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T15:55:12.685Z","2023-05-14T15:55:16.575Z",TRUE,"pitch","2c8e0286-2b0a-41f6-a8b0-90328a07cbd3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0823,1.4705,NA,158.94,164.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Andres Gimenez singles on a fly ball to left fielder Taylor Ward. Josh Naylor to 2nd.",0,0,0,11,"bottom",2,"2023-05-14T15:54:53.540Z","2023-05-14T15:56:03.736Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.3,11,0.78,0.4189,5.982,27.0647,-17.9682,8.5449,8.203,-1.1003,2.7568,-7.6018,-130.6535,-4.9748,0.7342,50.0039,6.0325,14.8007,34.8,6,24,1966,160,NA,NA,NA,NA,NA,NA,FALSE,-19.9,13.9,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T15:54:32.428Z","2023-05-14T15:54:44.432Z",TRUE,"pitch","1dfb0231-91c9-426d-9c56-370b3b469933",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.73,1.78,NA,95.54,173.46,"fly_ball","medium","9",154.19,104.42,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Josh Bell flies out to right fielder Hunter Renfroe.",0,0,0,10,"bottom",2,"2023-05-14T15:53:36.221Z","2023-05-14T15:54:44.432Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,605137,"Josh Bell","/api/v1/people/605137","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76,6,0.9,0.4537,5.9332,24.5826,-22.6355,9.3559,6.47,0.5629,2.4193,-3.7997,-120.9216,-3.7208,0.9431,50.0016,5.9743,13.791,28.8,7.2,24,1869,119,85.9,42,249,NA,NA,NA,TRUE,-28.7,11,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T15:54:15.559Z","2023-05-14T15:54:19.483Z",TRUE,"pitch","ac34e2e9-ab96-4815-83fe-b461a5713c14",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5099,1.7805,NA,76.69,146.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Josh Bell flies out to right fielder Hunter Renfroe.",0,0,0,10,"bottom",2,"2023-05-14T15:53:36.221Z","2023-05-14T15:54:44.432Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,605137,"Josh Bell","/api/v1/people/605137","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,74.7,12,0.91,0.4619,5.7925,22.5484,-25.224,9.9563,4.8791,1.0574,3.4126,-3.1365,-118.5471,-0.9001,1.1037,50.0016,6.0986,14.1772,27.6,8.4,24,1882,112,NA,NA,NA,NA,NA,NA,FALSE,-32.3,8.9,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T15:53:56.735Z","2023-05-14T15:54:01.379Z",TRUE,"pitch","96c4af41-5a71-4eb4-bd30-8d35b54d5de7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6323,1.7805,NA,135.7,161.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Josh Bell flies out to right fielder Hunter Renfroe.",0,0,0,10,"bottom",2,"2023-05-14T15:53:36.221Z","2023-05-14T15:54:44.432Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,605137,"Josh Bell","/api/v1/people/605137","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.9,4,0.64,0.4116,5.9848,27.4711,-14.4583,1.4389,9.8671,-0.4906,2.8528,-4.027,-132.8946,-5.6408,0.8548,50.0019,6.0464,2.5835,6,3.6,24,2030,158,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.9,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T15:53:17.759Z","2023-05-14T15:53:27.103Z",TRUE,"pitch","04fa92f6-8dbb-49dc-ac57-4ebf688ac27e",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.07,1.44,NA,134.98,187.02,"fly_ball","medium","9",167.43,110.66,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Josh Naylor singles on a fly ball to right fielder Hunter Renfroe.",0,0,0,9,"bottom",2,"2023-05-14T15:51:15.755Z","2023-05-14T15:53:27.103Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,647304,"Josh Naylor","/api/v1/people/647304","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.8,7,0.91,0.4404,5.9751,24.1755,-27.3176,-3.2018,3.0964,-0.4718,1.9172,-2.6441,-124.2232,-4.7225,1.0212,50.0016,6.1056,-5.0182,10.8,7.2,24,2393,214,69.4,29,227,NA,NA,NA,FALSE,-32.6,4.8,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",5,"2023-05-14T15:51:02.016Z","2023-05-14T15:51:06.084Z",TRUE,"pitch","6896da15-863d-42fd-a6a3-6602bf707d82",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.26,1.55,NA,86.6,147.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Thaiss strikes out swinging.",0,0,0,8,"top",2,"2023-05-14T15:49:31.005Z","2023-05-14T15:51:06.084Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.5,12,0.91,0.3905,6.5588,29.5443,-12.21,-3.2559,10.0011,0.7974,3.3978,6.9833,-139.9103,-6.0125,-1.3002,50.0019,6.3641,-6.4996,20.4,2.4,24,2303,197,NA,NA,NA,NA,NA,NA,TRUE,-12.2,17.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",4,"2023-05-14T15:50:45.936Z","2023-05-14T15:50:50.777Z",TRUE,"pitch","7ca60842-fc13-46ec-96c1-32aa6723697b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3828,1.5505,NA,90.15,142.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Thaiss strikes out swinging.",0,0,0,8,"top",2,"2023-05-14T15:49:31.005Z","2023-05-14T15:51:06.084Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.8,12,0.91,0.3891,6.5334,28.9693,-11.9257,-2.753,10.0673,0.7045,3.581,6.5867,-140.2771,-5.5205,-1.3067,50.0053,6.3385,-5.5392,18,2.4,24,2353,196,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T15:50:27.203Z","2023-05-14T15:50:30.834Z",TRUE,"pitch","c1225fbf-6597-47e7-b4c1-aecef0c989b0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.55,NA,159.38,164.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Thaiss strikes out swinging.",0,0,0,8,"top",2,"2023-05-14T15:49:31.005Z","2023-05-14T15:51:06.084Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.9,11,0.9,0.4497,6.2635,23.2658,-21.7554,-9.0111,6.9292,-1.1118,2.7339,4.4399,-121.6776,-3.5913,-1.7868,50.0016,6.108,-13.5478,30,7.2,24,2112,225,NA,NA,NA,NA,NA,NA,FALSE,-27.1,12,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T15:50:12.796Z","2023-05-14T15:50:16.291Z",TRUE,"pitch","c1483d90-e036-47c3-b933-bff39fe210cf",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.26,1.55,NA,121.42,182.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Thaiss strikes out swinging.",0,0,0,8,"top",2,"2023-05-14T15:49:31.005Z","2023-05-14T15:51:06.084Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.7,8,0.87,0.4444,6.4382,24.7568,-18.6523,-9.2266,8.789,-0.116,2.0703,6.6483,-123.2954,-5.8511,-1.6501,50.0009,6.0507,-14.189,33.6,6,24,2129,221,NA,NA,NA,NA,NA,NA,FALSE,-23.4,14.8,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T15:49:46.614Z","2023-05-14T15:49:50.934Z",TRUE,"pitch","d028527b-cddb-4941-bf51-f93fb2f9c602",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.26,1.55,NA,108.71,183.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Thaiss strikes out swinging.",0,0,0,8,"top",2,"2023-05-14T15:49:31.005Z","2023-05-14T15:51:06.084Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88,8,0.91,0.3917,6.5792,31.9325,-8.5723,-3.2179,11.9207,0.2175,2.0514,6.3788,-139.9074,-9.737,-1.6752,50.0056,6.1413,-6.3732,25.2,2.4,24,2457,192,NA,NA,NA,NA,NA,NA,FALSE,-10,19.7,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T15:50:10.077Z","2023-05-14T15:50:12.796Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,642136,"/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Thaiss strikes out swinging.",0,0,0,8,"top",2,"2023-05-14T15:49:31.005Z","2023-05-14T15:51:06.084Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",3,"2023-05-14T15:49:18.683Z","2023-05-14T15:49:23.461Z",TRUE,"pitch","502e012e-9177-4739-a316-e4459f460450",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.4233,1.7405,NA,113.38,151.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,0,7,"top",2,"2023-05-14T15:48:13.359Z","2023-05-14T15:49:23.461Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.4,76.9,2,2,0.451,6.518,24.0647,-39.0685,7.0636,-4.6182,0.095,3.234,2.684,-121.5067,0.6025,-1.9419,50.002,6.3807,10.5481,15.6,10.8,24,2839,36,NA,NA,NA,NA,NA,NA,TRUE,-47.2,-7.9,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",2,"2023-05-14T15:49:02.254Z","2023-05-14T15:49:06.472Z",TRUE,"pitch","f0633101-0496-40d8-aac5-72a1a99e93d1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4968,1.7405,NA,153.32,173.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,0,7,"top",2,"2023-05-14T15:48:13.359Z","2023-05-14T15:49:23.461Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,13,0.9,0.3957,6.6492,30.375,-10.5176,-2.0714,11.1555,-0.9527,2.4051,2.8789,-138.3428,-8.6452,-1.7369,50.0053,6.2725,-4.0225,15.6,2.4,24,2289,198,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.6,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",1,"2023-05-14T15:48:47.400Z","2023-05-14T15:48:52.547Z",TRUE,"pitch","9ded52dd-02d8-4627-ac9d-2023ec844851",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4233,1.7405,NA,62.04,203.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,0,7,"top",2,"2023-05-14T15:48:13.359Z","2023-05-14T15:49:23.461Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,81.1,14,2,0.4324,6.5159,21.9669,-28.5063,5.5866,2.2459,1.4418,1.3122,6.6204,-125.9571,-6.315,-1.9317,50.0023,6.1127,9.1087,19.2,7.2,24,2887,57,NA,NA,NA,NA,NA,NA,FALSE,-33,3,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718182,"2023-05-14",0,"2023-05-14T15:48:33.186Z","2023-05-14T15:48:37.523Z",TRUE,"pitch","cc96572b-10c8-4d0b-9877-1d7be1a140db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6437,1.7405,NA,133.45,173.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Drury called out on strikes.",0,0,0,7,"top",2,"2023-05-14T15:48:13.359Z","2023-05-14T15:49:23.461Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",676440,"Tanner Bibee","/api/v1/people/676440","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.8,4,0.91,0.3976,6.6955,30.0714,-11.2461,-2.8136,10.8814,-0.4316,2.4144,3.8496,-137.6823,-8.4947,-1.4813,50.0035,6.2975,-5.4118,19.2,2.4,24,2250,199,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18.1,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
