"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716849,"2023-08-26",1,"2023-08-26T20:41:55.527Z","2023-08-26T20:41:59.530Z",TRUE,"pitch","36221351-b7c8-480a-949a-9a4c1c63e52c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.476,1.6625,NA,166.45,165.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Trevor Story strikes out swinging.",0,1,1,15,"bottom",2,"2023-08-26T20:41:12.627Z","2023-08-26T20:43:25.148Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.2,11,0.9,0.4061,6.0255,27.175,-14.0508,2.2033,9.8206,-1.2974,2.697,-7.0133,-134.5056,-5.7342,1.0493,50.0052,5.8404,4.0677,9.6,3.6,24,2507,161,NA,NA,NA,NA,NA,NA,FALSE,-15,16.8,-2.6,NA,NA,NA,NA,NA,TRUE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T20:41:39.225Z","2023-08-26T20:41:43.467Z",TRUE,"pitch","81794c88-8d8c-490d-8e61-0192e86f843b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4467,1.6038,NA,152.12,180.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Trevor Story strikes out swinging.",0,1,1,15,"bottom",2,"2023-08-26T20:41:12.627Z","2023-08-26T20:43:25.148Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.8,13,0.9,0.4036,5.6404,27.1909,-14.2602,2.4479,9.5847,-0.9214,2.1583,-6.6124,-135.2716,-6.9859,1.2276,50.0031,5.7582,4.5762,12,3.6,24,2516,151,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.2,-3.1,NA,NA,NA,NA,NA,TRUE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",5,"2023-08-26T20:43:05.077Z","2023-08-26T20:43:20.754Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,596115,"/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Strikeout","strikeout","Trevor Story strikes out swinging.",0,1,1,15,"bottom",2,"2023-08-26T20:41:12.627Z","2023-08-26T20:43:25.148Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",3,"2023-08-26T20:41:07.852Z","2023-08-26T20:41:11.865Z",TRUE,"pitch","16a3f91f-6d62-4b7c-bb4d-59f7b386b8dd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.24,1.48,NA,144.09,192.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,1,1,14,"bottom",2,"2023-08-26T20:39:45.023Z","2023-08-26T20:41:11.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,82.3,7,0.89,0.4247,5.8659,21.61,-25.5548,-2.519,3.9077,-0.7106,1.7286,-3.7799,-128.0373,-5.6721,1.1011,50.0008,5.9226,-4.2623,10.8,6,24,2775,192,NA,NA,NA,NA,NA,NA,TRUE,-28.6,6.2,5.3,NA,NA,NA,NA,NA,TRUE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",2,"2023-08-26T20:40:50.365Z","2023-08-26T20:40:53.489Z",TRUE,"pitch","bcc9cce9-ffeb-47c8-972e-30f933c1397e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.2705,1.5744,NA,106.01,184.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,1,1,14,"bottom",2,"2023-08-26T20:39:45.023Z","2023-08-26T20:41:11.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",75.3,69.1,9,0.9,0.5018,5.7579,21.1107,-38.6338,-8.3146,-5.3731,0.2884,1.9991,-0.5349,-109.5567,0.422,1.615,50.0003,5.9661,-10.0065,14.4,13.2,24,2832,313,NA,NA,NA,NA,NA,NA,FALSE,-57.8,-9.2,15.1,NA,NA,NA,NA,NA,TRUE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T20:40:27.812Z","2023-08-26T20:40:32.694Z",TRUE,"pitch","418b8cb4-fc4f-4d0f-88e8-ea0c679d4496",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.24,1.48,NA,125.19,150.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,1,1,14,"bottom",2,"2023-08-26T20:39:45.023Z","2023-08-26T20:41:11.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.9,2,0.9,0.4114,5.7073,26.7799,-14.1945,3.2012,9.9984,-0.2148,3.2594,-4.9172,-132.8304,-4.3562,1.2392,50.0027,5.9431,5.757,18,3.6,24,2465,151,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.4,-4.8,NA,NA,NA,NA,NA,TRUE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T20:40:11.369Z","2023-08-26T20:40:16.757Z",TRUE,"pitch","dcdd1cde-9c60-44ae-937c-639bb7a79429",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2705,1.5744,NA,140.69,128.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Adam Duvall strikes out swinging.",0,1,1,14,"bottom",2,"2023-08-26T20:39:45.023Z","2023-08-26T20:41:11.865Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,594807,"Adam Duvall","/api/v1/people/594807","R","Right",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Los Angeles Dodgers","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",75.9,69.5,11,0.9,0.4974,5.8571,20.7925,-36.52,-11.5517,-3.5435,-0.6214,4.095,-1.226,-110.3804,3.6244,1.4419,50.0025,6.2926,-14.1651,21.6,13.2,24,2901,307,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-5,21.2,NA,NA,NA,NA,NA,TRUE,FALSE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",3,"2023-08-26T20:37:49.088Z","2023-08-26T20:37:58.583Z",TRUE,"pitch","c7706c39-12f5-4c1c-b52d-e438100f5dd2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.2,1.5,NA,118.37,187.45,"popup","medium","6",127.32,188.39,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Mookie Betts pops out to shortstop Pablo Reyes.",0,1,1,13,"top",2,"2023-08-26T20:36:30.760Z","2023-08-26T20:37:58.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,605141,"Mookie Betts","/api/v1/people/605141","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.7,8,2,0.4472,6.772,22.2406,-25.841,10.4637,4.159,-0.036,1.9012,-7.3812,-122.0947,-4.4938,1.655,50.0004,5.9684,15.9218,28.8,8.4,24,1734,119,89.3,66,162,NA,NA,NA,TRUE,-31.8,6.7,-17.4,NA,NA,NA,NA,NA,TRUE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",2,"2023-08-26T20:37:32.174Z","2023-08-26T20:37:35.706Z",TRUE,"pitch","3352f75d-3a16-4b46-a099-d7c3a015f972",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.0943,1.497,NA,136.95,158.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Mookie Betts pops out to shortstop Pablo Reyes.",0,1,1,13,"top",2,"2023-08-26T20:36:30.760Z","2023-08-26T20:37:58.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,605141,"Mookie Betts","/api/v1/people/605141","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.9,1,2,0.3986,6.9214,26.769,-17.8248,7.0953,7.4804,-0.5235,2.9859,-9.2125,-136.8033,-4.2087,1.947,50.004,5.7463,13.6129,32.4,4.8,24,2096,132,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13,-11.2,NA,NA,NA,NA,NA,TRUE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T20:37:13.287Z","2023-08-26T20:37:17.340Z",TRUE,"pitch","b7084f97-1752-4f70-bff4-4f565a1ffcac",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0064,1.4866,NA,68.49,176.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Mookie Betts pops out to shortstop Pablo Reyes.",0,1,1,13,"top",2,"2023-08-26T20:36:30.760Z","2023-08-26T20:37:58.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,605141,"Mookie Betts","/api/v1/people/605141","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.4,12,2,0.4541,6.9141,21.7718,-27.7581,6.9739,2.9894,1.2726,2.3078,-3.5987,-120.2856,-2.9522,1.8765,50.0019,5.994,10.2916,19.2,8.4,24,1537,103,NA,NA,NA,NA,NA,NA,FALSE,-34.8,5,-11.9,NA,NA,NA,NA,NA,TRUE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T20:36:55.206Z","2023-08-26T20:36:59.866Z",TRUE,"pitch","6a127636-7951-4ecd-a9a9-d77a54db0e88",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0945,1.5453,NA,105.99,143.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Mookie Betts pops out to shortstop Pablo Reyes.",0,1,1,13,"top",2,"2023-08-26T20:36:30.760Z","2023-08-26T20:37:58.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,605141,"Mookie Betts","/api/v1/people/605141","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.4,12,2,0.3983,6.7627,29.9215,-15.1043,6.7807,8.9114,0.2887,3.5183,-7.5821,-137.41,-3.4471,2.2004,50.0049,5.8128,12.9925,36,3.6,24,2158,129,NA,NA,NA,NA,NA,NA,FALSE,-15,15.6,-10.7,NA,NA,NA,NA,NA,TRUE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",0,"2023-08-26T20:36:18.338Z","2023-08-26T20:36:27.551Z",TRUE,"pitch","f4416881-089a-44db-ab01-aadad9ac24e7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.35,1.62,NA,120.27,171.32,"fly_ball","medium","9",189.99,85.7,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Flyout","field_out","Miguel Rojas flies out to right fielder Alex Verdugo.",0,1,1,12,"top",2,"2023-08-26T20:35:55.890Z","2023-08-26T20:36:27.551Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.2,5,2,0.4014,6.7211,27.7097,-17.4964,7.4573,7.7728,-0.0859,2.4986,-8.0685,-136.0474,-5.6389,1.9386,50.005,5.7965,14.0878,33.6,4.8,24,2046,136,90.4,33,323,NA,NA,NA,TRUE,-18,13.2,-12,NA,NA,NA,NA,NA,TRUE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",621035,"Chris Taylor","/api/v1/people/621035",NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",4,"2023-08-26T20:35:50.826Z","2023-08-26T20:35:55.047Z",TRUE,"pitch","c75dbce5-defb-4bfc-8ec9-e3a6191516e0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.4763,1.6672,NA,80.67,151.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Chris Taylor walks.",0,1,1,11,"top",2,"2023-08-26T20:34:25.979Z","2023-08-26T20:35:55.047Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.1,12,2,0.3962,6.6814,29.0829,-18.0116,7.956,7.3078,0.953,3.2145,-6.2049,-137.9448,-3.6338,2.1916,50.0037,5.7545,15.4193,37.2,4.8,24,2081,126,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.7,-13.2,NA,NA,NA,NA,NA,FALSE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",621035,"Chris Taylor","/api/v1/people/621035",NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",3,"2023-08-26T20:35:33.510Z","2023-08-26T20:35:37.962Z",TRUE,"pitch","f4a454b4-77aa-4bad-8755-973e363948fd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4763,1.692,NA,90.76,137.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Chris Taylor walks.",0,1,1,11,"top",2,"2023-08-26T20:34:25.979Z","2023-08-26T20:35:55.047Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.6,12,2,0.4018,6.8224,29.6463,-20.2977,7.9908,6.3109,0.6883,3.7413,-6.7461,-136.2721,-1.8605,2.1564,50.0058,5.8335,15.0473,33.6,4.8,24,1969,131,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11.3,-13.1,NA,NA,NA,NA,NA,FALSE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",2,"2023-08-26T20:35:18.702Z","2023-08-26T20:35:22.049Z",TRUE,"pitch","f98f3c13-2a4d-4f59-a0e8-8589cefdd56e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4175,1.6333,NA,40.61,156.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Chris Taylor walks.",0,1,1,11,"top",2,"2023-08-26T20:34:25.979Z","2023-08-26T20:35:55.047Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.6,12,2,0.4566,7.1538,23.7001,-31.927,7.4654,0.1692,2.004,3.0592,-2.1695,-120.0505,-0.3285,1.9507,50.0025,6.0448,10.8733,18,9.6,24,1515,99,NA,NA,NA,NA,NA,NA,FALSE,-39.7,0.5,-13,NA,NA,NA,NA,NA,FALSE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716849,"2023-08-26",1,"2023-08-26T20:34:59.990Z","2023-08-26T20:35:03.682Z",TRUE,"pitch","5f98ca54-dd74-499f-96dc-e5ae16150584",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4763,1.6672,NA,169.53,244.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Chris Taylor walks.",0,1,1,11,"top",2,"2023-08-26T20:34:25.979Z","2023-08-26T20:35:55.047Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621035,"Chris Taylor","/api/v1/people/621035","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.9,75.1,13,0.91,0.4664,6.7243,23.1132,-39.0451,-1.1316,-4.9262,-1.3782,-0.209,-6.9048,-117.6089,-5.5315,1.7474,50.0024,5.8103,-1.5778,3.6,12,24,1925,333,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-10.1,3.8,NA,NA,NA,NA,NA,FALSE,TRUE,608701,"Rob Refsnyder","/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
