"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718082,"2023-05-21",5,"2023-05-21T23:30:45.520Z","2023-05-21T23:30:48.745Z",TRUE,"pitch","cad1f13a-7158-485d-9284-69238448af26",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3483,1.5967,NA,77.99,210.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,0,11,"top",2,"2023-05-21T23:28:52.274Z","2023-05-21T23:31:16.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.4,14,0.9,0.4371,6.2667,27.2218,-29.4235,0.8332,1.7339,1.0234,1.0606,5.7353,-125.6561,-7.9242,-1.404,50.0045,6.6705,1.3218,4.8,8.4,24,2455,162,NA,NA,NA,NA,NA,NA,FALSE,-35.5,1.4,-2.9,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",4,"2023-05-21T23:30:25.246Z","2023-05-21T23:30:28.649Z",TRUE,"pitch","2e772e06-3282-4b16-ad2c-8bf9f42f3962",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.377,1.5967,NA,85.7,205.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,0,11,"top",2,"2023-05-21T23:28:52.274Z","2023-05-21T23:31:16.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,73.4,14,0.9,0.4742,6.0688,24.3228,-39.5531,2.7081,-5.4771,0.8211,1.2359,4.7641,-116.074,-3.6588,-1.6203,50.0045,6.648,3.6471,6,12,24,2597,44,NA,NA,NA,NA,NA,NA,FALSE,-54,-10.6,-6.2,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",3,"2023-05-21T23:29:56.714Z","2023-05-21T23:30:00.030Z",TRUE,"pitch","94fd994f-ce9c-43d9-93df-cd081ab6c6aa",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.28,1.52,NA,143.63,161,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,0,11,"top",2,"2023-05-21T23:28:52.274Z","2023-05-21T23:31:16.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,80.7,1,0.9,0.4267,5.958,28.7779,-24.1651,0.0715,4.8127,-0.6985,2.8807,2.1403,-128.7542,-5.4115,-1.5528,50.0052,6.8999,0.1191,1.2,6,24,2340,184,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.7,-0.6,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",2,"2023-05-21T23:29:36.920Z","2023-05-21T23:29:40.778Z",TRUE,"pitch","7f13fe58-7ee8-4341-9ef7-31e9ff9aab35",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.377,1.5967,NA,85.88,189.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,0,11,"top",2,"2023-05-21T23:28:52.274Z","2023-05-21T23:31:16.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.2,9,0.89,0.4256,5.9124,28.9919,-21.8841,-0.2678,6.1503,0.8164,1.8239,5.8831,-129.1122,-8.4409,-1.4652,50.0059,6.8433,-0.4482,2.4,6,24,2398,187,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.2,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-21T23:29:09.958Z","2023-05-21T23:29:13.706Z",TRUE,"pitch","4bd615fe-f2c7-417d-8b7e-99259b6be1f4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.377,1.568,NA,113.18,123.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,0,11,"top",2,"2023-05-21T23:28:52.274Z","2023-05-21T23:31:16.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.3,12,0.9,0.4028,5.9944,30.2227,-12.2481,-5.2237,10.6477,0.1001,4.2581,5.9021,-136.0317,-4.6019,-1.4204,50.0039,6.8228,-9.7772,32.4,3.6,24,2306,205,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18.5,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-21T23:29:23.016Z","2023-05-21T23:29:26.016Z",FALSE,"pickoff","c6e734e3-5f68-4120-b8e0-48ecda89373a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Myles Straw grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,1,0,11,"top",2,"2023-05-21T23:28:52.274Z","2023-05-21T23:31:16.188Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,664702,"Myles Straw","/api/v1/people/664702","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-21T23:28:30.480Z","2023-05-21T23:28:41.801Z",TRUE,"pitch","d85bcc14-ead2-4348-a861-ca4569d97420",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.34,1.54,NA,102.26,160.26,"fly_ball","medium","7",51.76,101.65,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Will Brennan flies out to left fielder Tommy Pham.",0,1,0,10,"top",2,"2023-05-21T23:27:55.951Z","2023-05-21T23:28:41.801Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,83.8,3,0.9,0.4077,5.9865,34.2866,-10.7942,-6.1282,11.7462,0.3866,2.9083,6.4023,-135.2535,-8.3969,-1.2349,50.0056,6.8443,-11.1581,36,3.6,24,2332,206,86.4,40,304,NA,NA,NA,TRUE,-12.8,19.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-21T23:28:13.720Z","2023-05-21T23:28:16.871Z",TRUE,"pitch","924074c5-cc8a-45f4-874f-e7f40d8e6a3b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4344,1.5967,NA,92.07,89.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Will Brennan flies out to left fielder Tommy Pham.",0,1,0,10,"top",2,"2023-05-21T23:27:55.951Z","2023-05-21T23:28:41.801Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.9,12,0.9,0.4036,5.9369,31.4253,-12.7761,-6.2133,10.4118,0.654,5.5305,7.8238,-136.0254,-1.5987,-1.46,50.0049,7.0173,-11.5791,37.2,3.6,24,2359,208,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",2,"2023-05-21T23:27:38.142Z","2023-05-21T23:27:49.037Z",TRUE,"pitch","c1358f72-dc30-46e1-9032-bfe87b461e6c",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.39,1.53,NA,142.38,176.24,"line_drive","medium","7",78.28,108.52,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gabriel Arias singles on a line drive to left fielder Tommy Pham.",0,1,0,9,"top",2,"2023-05-21T23:26:46.634Z","2023-05-21T23:27:49.037Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.4,72.7,4,0.9,0.4797,5.8324,21.3641,-42.8655,3.0183,-8.1041,-0.6659,2.3164,0.9369,-114.2491,-0.8536,-1.4736,50.002,6.9137,3.9829,6,13.2,24,2545,45,91.4,17,210,NA,NA,NA,FALSE,-59,-14.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-21T23:27:24.516Z","2023-05-21T23:27:27.516Z",TRUE,"pitch","dbb84dbb-945c-408e-a364-844399058609",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3196,1.568,NA,71.51,133.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gabriel Arias singles on a line drive to left fielder Tommy Pham.",0,1,0,9,"top",2,"2023-05-21T23:26:46.634Z","2023-05-21T23:27:49.037Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.4,12,0.91,0.3966,5.9886,33.7816,-10.6168,-4.6114,11.1854,1.1934,3.8878,7.9318,-138.6216,-5.765,-1.1186,50.0025,6.7174,-8.8879,30,2.4,24,2409,207,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-21T23:27:04.006Z","2023-05-21T23:27:08.052Z",TRUE,"pitch","0e416562-b74b-4192-93a5-1f21e6357d26",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.53,NA,100.97,180.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Gabriel Arias singles on a line drive to left fielder Tommy Pham.",0,1,0,9,"top",2,"2023-05-21T23:26:46.634Z","2023-05-21T23:27:49.037Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,73.4,6,0.9,0.4733,5.9763,24.6617,-42.3323,4.1273,-7.5083,0.4205,2.1513,3.1291,-116.3465,-1.5243,-1.4849,50.0051,6.8776,5.5805,8.4,13.2,24,2819,44,NA,NA,NA,NA,NA,NA,FALSE,-56.9,-13.7,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-21T23:26:30.936Z","2023-05-21T23:26:39.954Z",TRUE,"pitch","39412fe1-9c24-4bfe-b1e6-0040d61180c9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.12,1.45,NA,155.55,183.6,"line_drive","medium","7",61.53,93.57,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Lineout","field_out","Andres Gimenez lines out to left fielder Tommy Pham.",0,1,0,8,"top",2,"2023-05-21T23:25:56.178Z","2023-05-21T23:26:39.954Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.6,13,0.9,0.4061,6.0001,32.1367,-9.0722,-6.1137,12.5695,-1.0113,2.0436,2.8296,-135.3553,-10.7302,-1.2813,50.0044,6.7154,-11.2386,42,3.6,24,2416,203,91.3,21,307,NA,NA,NA,TRUE,-11.4,20.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-21T23:26:17.110Z","2023-05-21T23:26:20.764Z",TRUE,"pitch","ea39ff3b-5f6f-4d97-a64a-478e1a6b9126",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2335,1.5393,NA,147.97,140.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Lineout","field_out","Andres Gimenez lines out to left fielder Tommy Pham.",0,1,0,8,"top",2,"2023-05-21T23:25:56.178Z","2023-05-21T23:26:39.954Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.6,11,0.9,0.4094,5.8545,32.1077,-10.7427,-5.1576,11.8537,-0.8125,3.6563,2.9085,-134.3657,-6.5683,-1.2452,50.0061,6.9145,-9.3285,34.8,3.6,24,2392,200,NA,NA,NA,NA,NA,NA,FALSE,-12.2,20,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-21T23:23:38.804Z","2023-05-21T23:23:46.827Z",TRUE,"pitch","3e0af3e7-2d71-4269-8f73-77ecae6e63b1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.6,NA,83.77,189.95,"ground_ball","medium","4",144.78,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Pete Alonso grounds out, second baseman Andres Gimenez to first baseman Josh Naylor.",0,1,0,7,"bottom",1,"2023-05-21T23:23:16.126Z","2023-05-21T23:23:46.827Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,624413,"Pete Alonso","/api/v1/people/624413","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,79.8,14,2,0.4339,6.6813,25.2726,-23.5154,0.3174,5.3641,0.8717,1.8083,5.7191,-126.1475,-4.2953,-1.4645,50.0022,5.425,0.5123,3.6,6,24,2446,198,69.7,-23,6,NA,NA,NA,TRUE,-27.4,9,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718082,"2023-05-21",1,"2023-05-21T23:22:56.398Z","2023-05-21T23:23:07.692Z",TRUE,"pitch","179a0213-459a-4313-9c56-c047f67b0828",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.62,1.71,NA,124.49,183.39,"ground_ball","medium","8",146.4,100.44,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Jeff McNeil singles on a ground ball to center fielder Myles Straw.",0,1,0,6,"bottom",1,"2023-05-21T23:22:35.401Z","2023-05-21T23:23:07.692Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,79.7,8,2,0.4328,6.5153,26.2446,-22.3342,-0.2161,6.0699,-0.1964,2.0516,3.2475,-126.6313,-4.242,-1.4683,50.0055,5.539,-0.3512,1.2,6,24,2383,202,104.5,7,146,NA,NA,NA,FALSE,-25.9,10.2,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA,NA,NA,NA
718082,"2023-05-21",0,"2023-05-21T23:22:43.372Z","2023-05-21T23:22:47.123Z",TRUE,"pitch","d7715573-e4d8-432e-b2df-4721ebd99ee4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6927,1.8259,NA,151.38,182.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Jeff McNeil singles on a ground ball to center fielder Myles Straw.",0,1,0,6,"bottom",1,"2023-05-21T23:22:35.401Z","2023-05-21T23:23:07.692Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,82.8,13,2,0.4142,6.5858,30.803,-15.8453,-8.6067,9.2384,-0.9019,2.0963,4.369,-132.7141,-5.7122,-1.4592,50.0048,5.4478,-15.2153,39.6,4.8,24,2210,218,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.6,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
