"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718576,"2023-04-15",0,"2023-04-15T20:58:00.020Z","2023-04-15T20:58:03.673Z",TRUE,"pitch","0d6b345b-48e8-4e31-a9df-3ddfa3a3b57c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.66,1.7625,NA,119.74,179.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Groundout","field_out","Hunter Renfroe grounds out, third baseman Rafael Devers to first baseman Triston Casas.",0,4,2,23,"top",3,"2023-04-15T20:57:11.406Z","2023-04-15T20:58:26.538Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.9,69.9,8,2,0.4946,6.3105,25.0189,-46.2362,4.3847,-11.3958,-0.0719,2.1968,0.9379,-111.8635,0.8354,-1.0683,50.0006,6.6584,5.4126,7.2,15.6,24,2849,30,NA,NA,NA,NA,NA,NA,FALSE,-67.1,-19.8,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T20:55:40.445Z","2023-04-15T20:55:46.135Z",TRUE,"pitch","c284e1f3-c9dc-472c-ad87-f2d29ff2187f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.47,1.57,NA,152.63,209.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Alex Verdugo strikes out swinging.",0,4,2,22,"bottom",2,"2023-04-15T20:54:41.524Z","2023-04-15T20:55:46.135Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,75.2,13,2,0.4643,6.5483,19.3438,-26.633,1.2024,3.916,-0.9347,1.0857,-9.2488,-117.3594,-3.0446,2.8779,50.002,4.845,1.7023,1.2,7.2,24,2505,179,NA,NA,NA,NA,NA,NA,TRUE,-34.9,6.7,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T20:55:22.972Z","2023-04-15T20:55:26.682Z",TRUE,"pitch","45848007-ff27-4281-a5ef-36adaed60aad",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.6298,1.5416,NA,134.15,185.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Alex Verdugo strikes out swinging.",0,4,2,22,"bottom",2,"2023-04-15T20:54:41.524Z","2023-04-15T20:55:46.135Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,80.1,7,0.91,0.4306,6.2712,26.1729,-25.6048,13.0125,4.0106,-0.4498,1.9837,-11.8984,-127.214,-2.4054,2.598,50.0038,4.9718,21.3226,36,8.4,24,2274,117,NA,NA,NA,NA,NA,NA,FALSE,-28.9,7,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T20:55:04.867Z","2023-04-15T20:55:08.410Z",TRUE,"pitch","1ad68f96-5e8d-4f18-b3cd-fb64dd76d165",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5984,1.5416,NA,136.59,194.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Strikeout","strikeout","Alex Verdugo strikes out swinging.",0,4,2,22,"bottom",2,"2023-04-15T20:54:41.524Z","2023-04-15T20:55:46.135Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.2,77.1,7,2,0.4512,6.2289,21.7984,-22.8917,-0.69,6.2108,-0.514,1.6401,-6.0194,-121.007,-5.4691,2.0872,50.0059,5.9139,-1.0309,4.8,6,24,2409,166,NA,NA,NA,NA,NA,NA,FALSE,-29,10.3,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T20:54:27.948Z","2023-04-15T20:54:39.652Z",TRUE,"pitch","800193fc-a445-45ad-b9c5-fea577f91a29",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.54,1.67,NA,129.71,190.52,"popup","medium","6",111.67,146.32,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Pop Out","field_out","Yu Chang pops out to shortstop Zach Neto.",0,4,2,21,"bottom",2,"2023-04-15T20:53:34.909Z","2023-04-15T20:54:39.652Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,644374,"Yu Chang","/api/v1/people/644374","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,77,7,0.9,0.4475,6.5615,26.2694,-17.5021,-0.408,9.6874,-0.3334,1.7875,-5.0924,-122.7941,-6.3191,1.8276,50,5.9034,-0.6162,4.8,4.8,24,2427,156,91,67,137,NA,NA,NA,TRUE,-22.6,16.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T20:53:56.327Z","2023-04-15T20:53:59.799Z",TRUE,"pitch","9ff626c9-c1f0-4e59-afa3-96a488d40710",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6058,1.672,NA,122.81,186.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Pop Out","field_out","Yu Chang pops out to shortstop Zach Neto.",0,4,2,21,"bottom",2,"2023-04-15T20:53:34.909Z","2023-04-15T20:54:39.652Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,644374,"Yu Chang","/api/v1/people/644374","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.9,8,0.92,0.4218,6.7245,26.3233,-11.6012,5.3476,12.0349,-0.1523,1.9277,-6.7697,-129.7095,-7.941,1.7927,50.003,5.9071,9.1418,31.2,3.6,24,2217,154,NA,NA,NA,NA,NA,NA,FALSE,-14,20.3,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T20:54:11.260Z","2023-04-15T20:54:15.879Z",FALSE,"pickoff","4336c7ee-9a0f-48bd-8b5f-98d76cf60d66",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Pop Out","field_out","Yu Chang pops out to shortstop Zach Neto.",0,4,2,21,"bottom",2,"2023-04-15T20:53:34.909Z","2023-04-15T20:54:39.652Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,644374,"Yu Chang","/api/v1/people/644374","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T20:53:20.672Z","2023-04-15T20:53:33.040Z",TRUE,"pitch","8c139261-1471-4b6d-a187-88d5a3794615",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.28,1.45,NA,82.87,157.47,"ground_ball","medium","7",75.12,116.31,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Connor Wong singles on a ground ball to left fielder Taylor Ward.",0,4,2,20,"bottom",2,"2023-04-15T20:52:35.507Z","2023-04-15T20:53:33.040Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.1,72.4,12,0.89,0.4764,6.0743,21.7732,-20.8907,7.0054,8.4322,0.8954,3.0115,-4.2153,-115.0589,-2.616,1.843,50.0009,6.1921,9.3716,21.6,7.2,24,1825,131,78.9,8,103,NA,NA,NA,FALSE,-28.9,14.9,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,657136,"Connor Wong","/api/v1/people/657136",NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T20:53:07.741Z","2023-04-15T20:53:11.610Z",TRUE,"pitch","96226b39-853d-4736-8f02-3c11f63e3e9c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3764,1.3913,NA,72.03,151.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Connor Wong singles on a ground ball to left fielder Taylor Ward.",0,4,2,20,"bottom",2,"2023-04-15T20:52:35.507Z","2023-04-15T20:53:33.040Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.1,12,0.92,0.4183,6.3959,29.0255,-11.7796,4.7859,11.7593,1.1797,3.2447,-3.0843,-131.1885,-5.1457,1.7517,50.0065,6.1175,8.3029,31.2,3.6,24,2283,155,NA,NA,NA,NA,NA,NA,FALSE,-13.4,20.3,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T20:52:56.156Z","2023-04-15T20:53:00.712Z",TRUE,"pitch","b4b46049-ff3b-41a6-8fff-4b23fdb54e92",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3764,1.4822,NA,100.15,196.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Connor Wong singles on a ground ball to left fielder Taylor Ward.",0,4,2,20,"bottom",2,"2023-04-15T20:52:35.507Z","2023-04-15T20:53:33.040Z",TRUE,FALSE,FALSE,FALSE,33,1,1,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.7,81.3,9,0.92,0.4249,6.4105,26.3992,-12.1826,5.1661,11.875,0.442,1.5747,-4.9084,-128.8401,-8.8027,1.6993,50.0035,5.9738,8.6985,28.8,3.6,24,2144,156,NA,NA,NA,NA,NA,NA,FALSE,-15.1,19.8,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",5,"2023-04-15T20:52:25.554Z","2023-04-15T20:52:34.322Z",TRUE,"pitch","6a215e43-76e3-4acf-99f3-a044d86f5fe9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.5,1.77,NA,108.75,169.06,"fly_ball","medium","7",88.66,118.64,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Triston Casas flies out to left fielder Taylor Ward.",0,4,2,19,"bottom",2,"2023-04-15T20:50:54.488Z","2023-04-15T20:52:34.322Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.1,80.2,5,0.91,0.4316,6.4611,23.8159,-26.0415,11.7469,3.7526,0.2163,2.5824,-10.3608,-126.5197,-1.1311,2.822,50.0031,5.1064,19.2018,33.6,7.2,24,2326,117,79.6,49,224,NA,NA,NA,TRUE,-29.2,6.8,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",4,"2023-04-15T20:52:10.788Z","2023-04-15T20:52:14.932Z",TRUE,"pitch","d4e7544c-32e3-4a14-b4e0-b5f15e6fb7d6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5971,1.7112,NA,156.56,197.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Triston Casas flies out to left fielder Taylor Ward.",0,4,2,19,"bottom",2,"2023-04-15T20:50:54.488Z","2023-04-15T20:52:34.322Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.2,78.9,13,0.91,0.4438,6.0654,19.3721,-19.7831,-0.2472,7.9918,-1.0378,1.5283,-7.0834,-122.4467,-6.7277,1.8993,50.0033,5.9507,-0.3831,3.6,6,24,2493,160,NA,NA,NA,NA,NA,NA,FALSE,-24.6,13.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",2,"2023-04-15T20:51:44.698Z","2023-04-15T20:51:48.543Z",TRUE,"pitch","ea327df5-d394-45d4-9228-59e523775ca8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.5,1.77,NA,156.1,182.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Triston Casas flies out to left fielder Taylor Ward.",0,4,2,19,"bottom",2,"2023-04-15T20:50:54.488Z","2023-04-15T20:52:34.322Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,78.6,13,0.91,0.4433,6.8608,21.2422,-18.3606,-0.1375,8.9068,-1.0257,2.0804,-7.1693,-122.9088,-5.862,1.9302,50.0039,6.0245,-0.2116,3.6,4.8,24,2479,158,NA,NA,NA,NA,NA,NA,FALSE,-22.8,15.2,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",1,"2023-04-15T20:51:31.163Z","2023-04-15T20:51:34.664Z",TRUE,"pitch","e0ce5797-fe78-4193-b916-e38ba1b6b902",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6285,1.7721,NA,133.52,185.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Triston Casas flies out to left fielder Taylor Ward.",0,4,2,19,"bottom",2,"2023-04-15T20:50:54.488Z","2023-04-15T20:52:34.322Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.7,77.4,7,0.91,0.4485,6.8921,22.2597,-17.713,0.7408,9.5573,-0.4334,1.9664,-5.8756,-121.7891,-5.933,1.9067,50.0054,5.9493,1.122,0,4.8,24,2449,166,NA,NA,NA,NA,NA,NA,FALSE,-22.6,16.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",0,"2023-04-15T20:51:16.987Z","2023-04-15T20:51:20.686Z",TRUE,"pitch","ae573820-f280-4df2-8a24-74020ffae43a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4716,1.7112,NA,160.2,192.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Triston Casas flies out to left fielder Taylor Ward.",0,4,2,19,"bottom",2,"2023-04-15T20:50:54.488Z","2023-04-15T20:52:34.322Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,81.6,13,0.92,0.4249,6.2982,24.7915,-10.551,6.2568,12.8244,-1.1333,1.7011,-8.2819,-128.5437,-9.1126,1.3063,50.0005,6.095,10.5478,36,3.6,24,2211,158,NA,NA,NA,NA,NA,NA,FALSE,-13.3,21.5,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718576,"2023-04-15",3,"2023-04-15T20:51:54.307Z","2023-04-15T20:52:10.788Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,671213,"/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"19","atBat","Flyout","field_out","Triston Casas flies out to left fielder Taylor Ward.",0,4,2,19,"bottom",2,"2023-04-15T20:50:54.488Z","2023-04-15T20:52:34.322Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671213,"Triston Casas","/api/v1/people/671213","L","Left",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
