"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716592,"2023-09-13",0,"2023-09-14T00:05:46.913Z","2023-09-14T00:05:51.399Z",TRUE,"pitch","85528eec-a4e1-49c3-91e6-8a6bbadc8b11",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2886,1.4552,NA,164.68,195.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Grounded Into DP","grounded_into_double_play","Victor Caratini grounds into a double play, third baseman Jake Burger to second baseman Xavier Edwards to first baseman Luis Arraez. Josh Donaldson out at 2nd. Victor Caratini out at 1st.",0,0,0,13,"bottom",2,"2023-09-14T00:05:39.686Z","2023-09-14T00:06:58.655Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,605170,"Victor Caratini","/api/v1/people/605170","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.2,13,0.91,0.4284,6.5035,24.5142,-26.908,0.4707,3.1735,-1.2509,1.5994,-8.0704,-127.5129,-5.2573,1.8845,50.0015,5.7927,0.7819,1.2,7.2,24,2322,178,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",3,"2023-09-14T00:05:13.753Z","2023-09-14T00:05:21.189Z",TRUE,"pitch","c0c36c55-c222-4227-bc0e-710ad8eed629",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.1003,1.4578,NA,95.71,174.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,0,0,12,"bottom",2,"2023-09-14T00:03:59.886Z","2023-09-14T00:05:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.2,6,0.91,0.4585,6.357,25.7419,-33.05,-5.9165,-0.6081,0.5586,2.396,-2.4574,-119.9919,-1.4443,2.3681,50.0022,5.9822,-8.5265,15.6,9.6,24,2178,313,NA,NA,NA,NA,NA,NA,TRUE,-41.8,-1.2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-14T00:04:52.971Z","2023-09-14T00:04:56.953Z",TRUE,"pitch","32aa0ee5-9f1a-44b7-aed2-9dabfb37af00",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1917,1.4823,NA,95.76,150.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,0,0,12,"bottom",2,"2023-09-14T00:03:59.886Z","2023-09-14T00:05:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73,3,0.87,0.4752,6.1984,21.0663,-38.1994,-4.4826,-4.4766,0.5571,3.2848,-2.0923,-115.1823,1.8807,2.0592,50.0025,6.1468,-6.0328,9.6,12,24,2039,327,NA,NA,NA,NA,NA,NA,FALSE,-51,-7.3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-14T00:04:32.351Z","2023-09-14T00:04:35.996Z",TRUE,"pitch","856113a1-fa64-43e0-a309-510d2e8a4f5f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.21,1.51,NA,134.23,167.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,0,0,12,"bottom",2,"2023-09-14T00:03:59.886Z","2023-09-14T00:05:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.2,81.2,4,0.91,0.4265,6.3972,26.0789,-28.7562,-0.7635,2.0432,-0.452,2.6278,-6.1243,-128.327,-2.4946,2.0626,50.0004,5.8481,-1.2753,4.8,7.2,24,2292,174,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.4,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T00:04:12.389Z","2023-09-14T00:04:15.980Z",TRUE,"pitch","c66f811d-70ff-40b1-83a4-657598d563cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1131,1.5211,NA,83.12,128.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Tyrone Taylor called out on strikes.",0,0,0,12,"bottom",2,"2023-09-14T00:03:59.886Z","2023-09-14T00:05:21.189Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621438,"Tyrone Taylor","/api/v1/people/621438","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,83.1,12,0.89,0.4122,6.4704,30.7181,-20.3877,8.1558,6.6015,0.8888,4.0893,-6.307,-133.2781,-0.9506,2.2354,50.002,5.9338,14.5581,32.4,6,24,2130,144,NA,NA,NA,NA,NA,NA,FALSE,-20.9,11.9,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",5,"2023-09-14T00:03:38.009Z","2023-09-14T00:03:46.692Z",TRUE,"pitch","dfcc5a73-3469-4711-b5bd-aa178f58f86f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,2.9914,1.4347,NA,53.04,164.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,0,0,11,"bottom",2,"2023-09-14T00:02:17.968Z","2023-09-14T00:03:46.692Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.4,12,0.9,0.4133,6.5767,28.5945,-26.3673,10.6074,3.2673,1.6779,2.7368,-6.2506,-132.5676,-2.7649,2.6892,50.0049,5.72,18.8639,33.6,7.2,24,2130,130,NA,NA,NA,NA,NA,NA,FALSE,-27.5,5.5,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",4,"2023-09-14T00:03:25.061Z","2023-09-14T00:03:30.221Z",TRUE,"pitch","b60487c8-4455-497c-83b7-d46578414897",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.032,1.4129,NA,132.97,202.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,0,0,11,"bottom",2,"2023-09-14T00:02:17.968Z","2023-09-14T00:03:46.692Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82,7,0.91,0.4239,6.5181,25.2854,-25.8178,-0.9076,3.7505,-0.419,1.3326,-6.3243,-128.9124,-5.9452,2.1778,50.0012,5.6459,-1.5346,6,6,24,2366,153,NA,NA,NA,NA,NA,NA,FALSE,-28.9,5.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",3,"2023-09-14T00:03:09.350Z","2023-09-14T00:03:15.310Z",TRUE,"pitch","dd76e965-808a-4e6d-8386-77c8bb214e0a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.236,1.4804,NA,141.3,188.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,0,0,11,"bottom",2,"2023-09-14T00:02:17.968Z","2023-09-14T00:03:46.692Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.3,7,0.89,0.4156,6.7237,27.6083,-26.4038,11.717,3.2784,-0.6375,1.8768,-11.9107,-131.7303,-4.9089,2.4171,50.0036,5.713,20.6235,33.6,7.2,24,2090,138,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-14T00:02:56.143Z","2023-09-14T00:03:01.846Z",TRUE,"pitch","f4c35867-3b23-4c57-a1d0-53f4bef44c1a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1305,1.421,NA,132.1,206.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,0,0,11,"bottom",2,"2023-09-14T00:02:17.968Z","2023-09-14T00:03:46.692Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.4,13,0.92,0.4487,6.6343,23.3713,-29.0723,9.5149,2.055,-0.3962,1.1914,-9.9229,-121.945,-4.727,2.4843,50.0051,5.6553,14.3717,22.8,8.4,24,1398,115,NA,NA,NA,NA,NA,NA,FALSE,-36,2.8,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-14T00:02:34.630Z","2023-09-14T00:02:40.045Z",TRUE,"pitch","3a61b657-3b6b-4c7d-85bf-9bd37863967d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2076,1.4863,NA,180.74,140.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,0,0,11,"bottom",2,"2023-09-14T00:02:17.968Z","2023-09-14T00:03:46.692Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,83.3,11,0.9,0.4141,6.4556,27.8427,-16.6012,4.7352,8.788,-1.6722,3.6249,-11.6948,-132.1943,-2.519,2.1913,50.0033,5.807,8.393,19.2,3.6,24,2344,136,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T00:02:20.885Z","2023-09-14T00:02:25.743Z",TRUE,"pitch","5863998e-4dfd-4266-af71-163a22eeb417",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3299,1.4867,NA,129.34,196.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Walk","walk","Josh Donaldson walks.",0,0,0,11,"bottom",2,"2023-09-14T00:02:17.968Z","2023-09-14T00:03:46.692Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.4,7,0.9,0.4143,6.7357,28.8382,-25.1988,10.071,3.9444,-0.3237,1.5693,-10.4307,-132.317,-5.7621,2.3653,50.0058,5.6275,17.8205,31.2,7.2,24,2092,136,NA,NA,NA,NA,NA,NA,FALSE,-27.1,6,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",3,"2023-09-14T00:00:02.401Z","2023-09-14T00:00:10.831Z",TRUE,"pitch","0da05537-8e8f-4b42-af0e-0040143fb913",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.35,1.58,NA,140.94,160.9,"fly_ball","medium","4",146.89,123.33,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Garrett Hampson flies out to second baseman Andruw Monasterio.",0,0,0,10,"top",2,"2023-09-13T23:58:55.007Z","2023-09-14T00:00:10.831Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.1,1,0.95,0.4005,6.7068,29.2074,-19.5976,-9.0223,6.6331,-0.628,2.8846,6.339,-136.6025,-3.1017,-1.8028,50.0015,5.377,-17.1033,38.4,6,24,2234,214,76.7,52,201,NA,NA,NA,TRUE,-19.4,11.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-13T23:59:43.233Z","2023-09-13T23:59:49.054Z",TRUE,"pitch","1c732432-a3e2-4344-8ba4-e990133627ae",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2139,1.4581,NA,82.77,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Garrett Hampson flies out to second baseman Andruw Monasterio.",0,0,0,10,"top",2,"2023-09-13T23:58:55.007Z","2023-09-14T00:00:10.831Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,81.9,12,0.9,0.423,6.781,24.8069,-24.4512,1.3692,4.5399,0.8979,2.7698,6.5259,-129.0732,-2.2839,-1.8327,50.0035,5.5332,2.3277,8.4,6,24,2268,177,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.9,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-13T23:59:24.198Z","2023-09-13T23:59:27.807Z",TRUE,"pitch","a5603f3d-013d-44ce-9dab-0cc8cda67aef",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.35,1.58,NA,90.78,195.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Garrett Hampson flies out to second baseman Andruw Monasterio.",0,0,0,10,"top",2,"2023-09-13T23:58:55.007Z","2023-09-14T00:00:10.831Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.3,9,0.9,0.4222,6.702,24.6614,-22.8852,0.9639,5.4355,0.6879,1.6195,6.2238,-129.2957,-5.0949,-1.8667,50.0031,5.3512,1.6448,6,6,24,2263,198,NA,NA,NA,NA,NA,NA,FALSE,-25.4,9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-13T23:59:08.831Z","2023-09-13T23:59:13.582Z",TRUE,"pitch","a8db786e-7f88-4f99-a91c-a3b35adc60fd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2554,1.4798,NA,74.99,193.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Garrett Hampson flies out to second baseman Andruw Monasterio.",0,0,0,10,"top",2,"2023-09-13T23:58:55.007Z","2023-09-14T00:00:10.831Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.8,14,0.96,0.3984,6.7268,29.1234,-19.7976,-9.8429,6.4589,1.1021,1.6616,10.9661,-137.2663,-6.3162,-1.6575,50.0039,5.3311,-18.8675,38.4,6,24,2135,218,NA,NA,NA,NA,NA,NA,FALSE,-20,10.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",4,"2023-09-13T23:58:38.670Z","2023-09-13T23:58:43.615Z",TRUE,"pitch","5f5a17b3-b63f-4b02-a080-0e0c9c5b2333",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.44,1.67,NA,91.23,201.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Bryan De La Cruz strikes out swinging.",0,0,0,9,"top",2,"2023-09-13T23:57:29.350Z","2023-09-13T23:58:43.615Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.2,79.1,14,0.86,0.4401,6.4257,23.1654,-28.1711,3.0793,2.5449,0.676,1.382,5.1349,-124.1099,-4.1585,-1.8139,50.0008,5.4064,4.8368,10.8,7.2,24,2165,56,NA,NA,NA,NA,NA,NA,TRUE,-33.5,4,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,518626,"Josh Donaldson","/api/v1/people/518626",NA,NA,NA,NA,NA,NA
