"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745028,"2024-04-25",3,"2024-04-25T00:35:33.315Z","2024-04-25T00:35:39.633Z",TRUE,"pitch","f4e35b07-071b-46d6-bc14-4afdb58a62ee",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.63,1.68,NA,142.38,136.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Evan Carter strikes out swinging.",0,1,0,10,"bottom",1,"2024-04-25T00:34:12.135Z","2024-04-25T00:36:46.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.4,11,0.9,0.3962,6.3076,32.7693,-11.9272,-4.9635,10.4789,-0.6658,3.791,3.2613,-138.5618,-2.7272,-1.217,50.0036,5.5917,-9.5915,34.8,3.6,24,2500,208,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",2,"2024-04-25T00:35:12.476Z","2024-04-25T00:35:18.541Z",TRUE,"pitch","dd79d3cf-7346-40e2-948c-9dacac4f7553",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4228,1.5588,NA,157.33,158.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Evan Carter strikes out swinging.",0,1,0,10,"bottom",1,"2024-04-25T00:34:12.135Z","2024-04-25T00:36:46.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,76.9,11,0.91,0.45,6.4132,23.0107,-37.9578,-2.7419,-3.8538,-1.0579,2.9599,1.5937,-121.5463,1.9397,-1.3647,50.0008,5.4388,-4.1171,6,10.8,24,883,274,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-6.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T00:34:50.530Z","2024-04-25T00:34:54.089Z",TRUE,"pitch","a26ad8f9-3104-46b4-9d86-cd2c2e21be81",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.63,1.68,NA,142.5,164.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Evan Carter strikes out swinging.",0,1,0,10,"bottom",1,"2024-04-25T00:34:12.135Z","2024-04-25T00:36:46.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.9,4,0.9,0.3988,6.3656,32.9329,-12.0539,-4.6945,10.5535,-0.669,2.7388,2.8753,-137.7726,-5.3903,-1.1206,50.0063,5.5478,-8.953,32.4,3.6,24,2581,209,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T00:34:30.188Z","2024-04-25T00:34:35.485Z",TRUE,"pitch","d5673d64-d979-4e9e-b21a-72744d461c12",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5267,1.7208,NA,114.95,193.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Evan Carter strikes out swinging.",0,1,0,10,"bottom",1,"2024-04-25T00:34:12.135Z","2024-04-25T00:36:46.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.2,8,0.89,0.3946,6.411,32.3316,-12.3512,-5.4192,10.1687,0.0538,1.6614,4.9529,-139.0258,-8.0573,-1.0502,50.0049,5.4246,-10.567,33.6,3.6,24,2547,212,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",5,"2024-04-25T00:36:21.353Z","2024-04-25T00:36:41.823Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,694497,"/api/v1/people/694497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Evan Carter strikes out swinging.",0,1,0,10,"bottom",1,"2024-04-25T00:34:12.135Z","2024-04-25T00:36:46.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",5,"2024-04-25T00:33:57.312Z","2024-04-25T00:34:02.536Z",TRUE,"pitch","294fcf19-0d0f-4c10-9a34-e89fae4b905c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.44,1.66,NA,108.15,212.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,9,"bottom",1,"2024-04-25T00:32:02.093Z","2024-04-25T00:34:02.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,76.4,14,0.91,0.4531,6.6683,25.7055,-39.592,-3.2318,-5.0241,0.2321,0.9568,4.9942,-121.2971,-1.8765,-1.442,50.0015,5.2212,-4.7724,6,10.8,24,772,272,NA,NA,NA,NA,NA,NA,TRUE,-49,-9.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",663993,"Nathaniel Lowe","/api/v1/people/663993",608369,"Corey Seager","/api/v1/people/608369"
745028,"2024-04-25",4,"2024-04-25T00:33:36.533Z","2024-04-25T00:33:41.444Z",TRUE,"pitch","1a2cfcb2-5f0c-4695-8fe6-b13943f6af49",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.248,1.5588,NA,49.05,154.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,9,"bottom",1,"2024-04-25T00:32:02.093Z","2024-04-25T00:34:02.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.3,12,0.92,0.4309,6.3605,25.2898,-32.2815,1.1431,-0.0615,1.7826,3.1183,7.0096,-126.9831,0.5326,-1.159,50.0061,5.4681,1.8718,6,8.4,24,2592,113,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",3,"2024-04-25T00:33:13.561Z","2024-04-25T00:33:18.078Z",TRUE,"pitch","04365aca-bac8-4651-ba48-ea2a16458a04",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.44,1.66,NA,112.16,199.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,9,"bottom",1,"2024-04-25T00:32:02.093Z","2024-04-25T00:34:02.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.5,77.8,14,0.91,0.4458,6.5844,25.1196,-40.3525,-3.0008,-5.3472,0.1269,1.4646,4.8125,-123.0175,-1.0684,-1.4678,50.0058,5.3347,-4.5856,4.8,10.8,24,1016,271,NA,NA,NA,NA,NA,NA,FALSE,-48,-9.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T00:32:32.168Z","2024-04-25T00:32:35.814Z",TRUE,"pitch","ee151e03-01c1-40dd-b517-a2de66da2036",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.44,1.66,NA,116.35,159.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,9,"bottom",1,"2024-04-25T00:32:02.093Z","2024-04-25T00:34:02.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.2,76.2,2,0.91,0.45,6.5551,27.3561,-33.906,-4.892,-1.1621,0.0172,2.9357,4.7325,-122.3793,1.2621,-1.3193,50.0002,5.3493,-7.3139,10.8,9.6,24,901,261,NA,NA,NA,NA,NA,NA,FALSE,-40.6,-1.4,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T00:32:13.900Z","2024-04-25T00:32:17.944Z",TRUE,"pitch","9867fafe-0f6d-40e7-bd95-8ccfe860f034",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3066,1.5298,NA,93.31,164.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,9,"bottom",1,"2024-04-25T00:32:02.093Z","2024-04-25T00:34:02.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.3,3,0.87,0.3935,6.4218,32.4985,-12.7711,-5.6201,9.8947,0.6215,2.7617,6.5438,-139.4097,-5.0568,-1.0304,50.0003,5.4479,-11.0177,34.8,3.6,24,2638,209,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",2,"2024-04-25T00:32:56.102Z","2024-04-25T00:33:13.561Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,666969,"/api/v1/people/666969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,9,"bottom",1,"2024-04-25T00:32:02.093Z","2024-04-25T00:34:02.536Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",8,"2024-04-25T00:31:36.079Z","2024-04-25T00:31:40.222Z",TRUE,"pitch","74b0558d-fb9c-4219-b84c-fd814bc8bc6e",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2483,1.3542,NA,71.72,200.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Nathaniel Lowe walks. Corey Seager to 2nd.",0,1,0,8,"bottom",1,"2024-04-25T00:28:27.763Z","2024-04-25T00:31:40.222Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.2,14,0.91,0.4004,6.5031,30.0062,-18.3846,-10.3044,7.2783,1.1878,1.4019,9.9591,-136.7512,-6.6534,-1.1614,50.0042,5.1265,-19.5285,40.8,6,24,2430,226,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.9,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",663993,"Nathaniel Lowe","/api/v1/people/663993",608369,"Corey Seager","/api/v1/people/608369"
745028,"2024-04-25",7,"2024-04-25T00:31:16.623Z","2024-04-25T00:31:20.785Z",TRUE,"pitch","cf436d8e-0f55-48c6-a9da-a2394499e8f4",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2483,1.3542,NA,76.25,207.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Nathaniel Lowe walks. Corey Seager to 2nd.",0,1,0,8,"bottom",1,"2024-04-25T00:28:27.763Z","2024-04-25T00:31:40.222Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,76.3,14,0.91,0.4521,6.8962,25.7136,-30.4127,-7.9181,1.1909,1.0691,1.1446,8.1779,-121.5436,-3.0257,-1.3241,50.0058,5.07,-11.7485,18,8.4,24,788,248,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.7,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",6,"2024-04-25T00:30:44.914Z","2024-04-25T00:30:50.825Z",TRUE,"pitch","e0da57e5-e010-415a-8a6c-5f98a2a7e272",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.58,NA,104.69,192.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Nathaniel Lowe walks. Corey Seager to 2nd.",0,1,0,8,"bottom",1,"2024-04-25T00:28:27.763Z","2024-04-25T00:31:40.222Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.1,77.1,9,0.9,0.4482,6.5666,24.9821,-31.9841,-2.6137,0.1224,0.3229,1.7234,5.1129,-122.3791,-1.7468,-1.4572,50.0008,5.1956,-3.9501,4.8,8.4,24,748,246,NA,NA,NA,NA,NA,NA,FALSE,-38.8,0.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",4,"2024-04-25T00:30:07.829Z","2024-04-25T00:30:12.080Z",TRUE,"pitch","e12f8ac0-bc51-48c2-9153-1f0b104c94dd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.58,NA,112.01,157.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Nathaniel Lowe walks. Corey Seager to 2nd.",0,1,0,8,"bottom",1,"2024-04-25T00:28:27.763Z","2024-04-25T00:31:40.222Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.1,2,0.9,0.3946,6.3604,31.5162,-11.4943,-5.1983,10.597,0.1309,3.0118,5.1789,-138.901,-4.6507,-1.0836,50.0023,5.474,-10.1437,36,3.6,24,2509,212,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",3,"2024-04-25T00:29:47.091Z","2024-04-25T00:29:51.021Z",TRUE,"pitch","ed338dd4-77b2-4842-a6ff-d5389f4df2da",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.58,NA,107.05,149.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Nathaniel Lowe walks. Corey Seager to 2nd.",0,1,0,8,"bottom",1,"2024-04-25T00:28:27.763Z","2024-04-25T00:31:40.222Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",682243,"Bryce Miller","/api/v1/people/682243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.6,2,0.88,0.4437,6.5892,25.7537,-33.1565,2.5151,-0.64,0.2611,3.3049,3.1572,-123.6803,1.575,-1.3608,50.0008,5.4502,3.8769,7.2,8.4,24,2525,115,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-0.5,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571745,"Mitch Haniger","/api/v1/people/571745",NA,NA,NA,NA,NA,NA
