"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745435,"2024-03-30",0,"2024-03-30T02:09:13.874Z","2024-03-30T02:09:17.540Z",TRUE,"pitch","1514b427-7d36-4117-83cc-e25bd8cc1c67",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5222,1.665,NA,115.67,205.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Ha-Seong Kim grounds out, shortstop Nick Ahmed to first baseman Wilmer Flores.",0,3,0,15,"bottom",2,"2024-03-30T02:09:05.549Z","2024-03-30T02:10:39.437Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.8,14,0.9,0.4063,6.9431,30.313,-20.2678,9.3706,6.4721,0.0349,1.2346,-7.3745,-134.9891,-5.5786,1.5893,50.0018,4.7618,17.2341,36,6,24,2232,127,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.7,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",4,"2024-03-30T02:06:52.386Z","2024-03-30T02:07:01.852Z",TRUE,"pitch","e3308d88-f89d-4954-a432-8593060c265c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.56,1.69,NA,96.34,171.97,"fly_ball","medium","9",158.65,111.93,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Fernando Tatis Jr.",0,3,0,14,"top",2,"2024-03-30T02:05:33.105Z","2024-03-30T02:07:01.852Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.2,6,2,0.4655,6.3126,25.6472,-36.6896,10.5282,-3.235,0.542,2.4743,1.2425,-118.3269,-0.9544,-1.3575,50.0012,6.2883,14.7092,21.6,12,24,2914,56,87.2,52,235,NA,NA,NA,TRUE,-47.6,-5.8,-19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T02:06:30.246Z","2024-03-30T02:06:35.159Z",TRUE,"pitch","d9e9702f-6779-4e4c-915d-540fe46ac443",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.56,1.69,NA,92.99,155.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Fernando Tatis Jr.",0,3,0,14,"top",2,"2024-03-30T02:05:33.105Z","2024-03-30T02:07:01.852Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.2,3,0.9,0.4228,6.3868,23.5913,-25.2159,2.9066,4.0807,0.63,3.1021,3.0721,-128.9185,-3.5683,-0.9491,50.003,6.4227,4.954,12,6,24,2652,181,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T02:06:13.829Z","2024-03-30T02:06:17.016Z",TRUE,"pitch","2e7f737a-d620-4440-a598-2c6ebcba9dc2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.7727,1.8246,NA,53.56,206.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Fernando Tatis Jr.",0,3,0,14,"top",2,"2024-03-30T02:05:33.105Z","2024-03-30T02:07:01.852Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,75,14,2,0.4634,6.3258,25.0882,-34.4642,9.8646,-1.6199,1.9943,1.3615,4.0967,-118.7113,-3.8738,-1.0413,50.005,6.189,13.923,22.8,10.8,24,2788,52,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-3.7,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T02:05:58.721Z","2024-03-30T02:06:02.442Z",TRUE,"pitch","5ebdca08-c5a2-4958-aa75-c7fa0a305518",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.714,1.8246,NA,166.59,147.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Fernando Tatis Jr.",0,3,0,14,"top",2,"2024-03-30T02:05:33.105Z","2024-03-30T02:07:01.852Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.5,11,2,0.4091,6.0334,27.2556,-24.3534,-2.7109,4.3001,-1.301,3.3929,0.9381,-133.5877,-3.304,-1.3033,50.0004,6.3852,-4.9265,10.8,6,24,2451,206,NA,NA,NA,NA,NA,NA,FALSE,-25,7.3,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:05:40.301Z","2024-03-30T02:05:44.188Z",TRUE,"pitch","b505d3f6-35cb-4611-ad7e-b1c954c539f1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.56,1.69,NA,85.08,181.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Fernando Tatis Jr.",0,3,0,14,"top",2,"2024-03-30T02:05:33.105Z","2024-03-30T02:07:01.852Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,74.6,14,2,0.4626,6.2935,26.648,-33.7049,12.1373,-1.088,0.8374,2.1367,1.5839,-119.1983,-2.277,-1.4126,50.0006,6.1997,17.1556,26.4,10.8,24,2911,55,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-2.3,-22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",4,"2024-03-30T02:05:09.894Z","2024-03-30T02:05:19.435Z",TRUE,"pitch","c8fa9b74-74c5-4a09-9452-b87c178da4e8",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.411,1.565,NA,102.1,158.8,"fly_ball","medium","9",170.94,65.7,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Jung Hoo Lee flies out to right fielder Fernando Tatis Jr.",0,3,0,13,"top",2,"2024-03-30T02:03:52.714Z","2024-03-30T02:05:19.435Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,81.7,3,2,0.421,6.4053,29.3924,-23.3564,-0.0521,5.154,0.391,2.9622,4.0336,-130.4652,-3.9577,-1.1733,50.002,6.2752,-0.0894,2.4,6,24,2677,187,92.1,27,349,NA,NA,NA,TRUE,-25.6,8.6,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T02:04:52.938Z","2024-03-30T02:04:57.947Z",TRUE,"pitch","7651ddb8-b3de-4cfb-bec9-e238f333b1fa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3397,1.6102,NA,101.34,136.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Jung Hoo Lee flies out to right fielder Fernando Tatis Jr.",0,3,0,13,"top",2,"2024-03-30T02:03:52.714Z","2024-03-30T02:05:19.435Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83.1,12,2,0.4136,6.3631,29.417,-18.2063,-0.8161,7.8703,0.4109,3.8062,4.2621,-132.6384,-2.8014,-1.1135,50.0016,6.2097,-1.4482,1.2,4.8,24,2612,203,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T02:04:32.332Z","2024-03-30T02:04:37.279Z",TRUE,"pitch","8460c28c-6e0a-4812-9236-0740c5d1120a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3625,1.5585,NA,36.49,220.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Jung Hoo Lee flies out to right fielder Fernando Tatis Jr.",0,3,0,13,"top",2,"2024-03-30T02:03:52.714Z","2024-03-30T02:05:19.435Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,74.9,14,0.92,0.4659,6.3622,25.9021,-44.3169,5.5445,-8.712,2.1122,0.6768,5.3257,-118.2893,-3.6298,-0.9018,50.0008,6.3589,7.7304,10.8,13.2,24,2946,40,NA,NA,NA,NA,NA,NA,FALSE,-58.3,-16.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T02:04:17.478Z","2024-03-30T02:04:21.956Z",TRUE,"pitch","15593eb1-adc6-42fc-93fc-fdc3f5314cb8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4081,1.5584,NA,147.52,158.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Jung Hoo Lee flies out to right fielder Fernando Tatis Jr.",0,3,0,13,"top",2,"2024-03-30T02:03:52.714Z","2024-03-30T02:05:19.435Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.4,1,2,0.4096,6.3147,26.6169,-17.4913,-1.5404,8.091,-0.8006,2.979,1.5777,-133.3417,-5.1873,-1.1976,50.0003,6.1972,-2.7946,7.2,3.6,24,2578,219,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:04:03.709Z","2024-03-30T02:04:07.889Z",TRUE,"pitch","3d1f0395-9df6-4452-b2e2-945f7b127854",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4081,1.5281,NA,186.07,124.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Flyout","field_out","Jung Hoo Lee flies out to right fielder Fernando Tatis Jr.",0,3,0,13,"top",2,"2024-03-30T02:03:52.714Z","2024-03-30T02:05:19.435Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,808982,"Jung Hoo Lee","/api/v1/people/808982","L","Left",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,80.8,11,0.9,0.4275,6.1767,24.1055,-22.2011,1.5079,5.9865,-1.812,4.2403,-1.3405,-127.6906,-1.0502,-1.4784,50.0041,6.3895,2.5124,6,6,24,2509,200,NA,NA,NA,NA,NA,NA,FALSE,-24.4,10.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:03:28.603Z","2024-03-30T02:03:36.577Z",TRUE,"pitch","29921727-1ada-4643-8985-9c92885d1aed",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.64,1.79,NA,125.59,169.16,"ground_ball","medium","6",108.26,132.82,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Nick Ahmed grounds out, shortstop Ha-Seong Kim to first baseman Jake Cronenworth.",0,3,0,12,"top",2,"2024-03-30T02:03:19.615Z","2024-03-30T02:03:36.577Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",605397,"Joe Musgrove","/api/v1/people/605397","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.7,5,0.91,0.4081,6.1842,27.9243,-21.2319,-2.0077,5.9905,-0.2255,2.5784,3.4023,-134.0252,-5.7302,-1.2483,50.0004,6.252,-3.6662,7.2,4.8,24,2487,211,98.4,7,122,NA,NA,NA,TRUE,-22.3,9.8,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",3,"2024-03-30T02:01:13.332Z","2024-03-30T02:01:17.710Z",TRUE,"pitch","dfe34af6-1519-4053-ba1a-d2aeea5507d5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.64,1.7,NA,90.67,141.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,3,0,11,"bottom",1,"2024-03-30T02:00:13.955Z","2024-03-30T02:01:17.710Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,84.5,3,0.9,0.402,6.8156,36.8892,-19.815,8.7409,6.6078,0.6908,3.6145,-6.2958,-137.4429,0.1027,1.9021,50.001,4.9478,16.343,36,4.8,24,2231,127,NA,NA,NA,NA,NA,NA,TRUE,-19.1,12.1,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",2,"2024-03-30T02:00:54.365Z","2024-03-30T02:00:59.656Z",TRUE,"pitch","801d2511-b7d6-48a7-8457-58d88a34549e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.7749,1.7601,NA,119.99,175.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,3,0,11,"bottom",1,"2024-03-30T02:00:13.955Z","2024-03-30T02:01:17.710Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,84.5,8,0.91,0.4031,6.8043,36.4786,-18.1284,7.6793,7.5549,-0.0785,2.3287,-7.3752,-137.0265,-3.6214,1.6793,50.0064,4.9417,14.2853,32.4,4.8,24,2290,129,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.8,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",1,"2024-03-30T02:00:35.973Z","2024-03-30T02:00:39.949Z",TRUE,"pitch","0b535602-919e-4a7b-b42f-4d641920d2b7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.7823,1.7085,NA,63.55,148.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,3,0,11,"bottom",1,"2024-03-30T02:00:13.955Z","2024-03-30T02:01:17.710Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,83.8,12,0.89,0.406,6.7249,35.3073,-19.4899,8.2705,6.9159,1.4022,3.3293,-4.4228,-135.9372,-0.448,1.9931,50.0049,4.8734,15.1731,36,4.8,24,2216,122,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.6,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
745435,"2024-03-30",0,"2024-03-30T02:00:18.531Z","2024-03-30T02:00:22.922Z",TRUE,"pitch","b12bc01f-8c1e-4ce7-a407-4a71b926ab51",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.557,1.8197,NA,101.59,184.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,3,0,11,"bottom",1,"2024-03-30T02:00:13.955Z","2024-03-30T02:01:17.710Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",690986,"Kyle Harrison","/api/v1/people/690986","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.5,74.7,9,0.9,0.4595,6.5709,26.8575,-34.4352,-1.8484,-1.5766,0.4043,2.028,-3.1347,-119.9722,0.6973,1.9766,50.0036,4.8443,-2.6488,6,9.6,24,2004,326,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-2.3,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA
