"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716448,"2023-09-24",0,"2023-09-24T18:33:53.803Z","2023-09-24T18:34:05.833Z",TRUE,"pitch","02f1c4fa-4f45-4a1f-abb0-35d1ffdafbfc",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.45,1.59,NA,109.95,157.88,"ground_ball","medium","8",133.44,111.48,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Nick Loftin singles on a ground ball to center fielder Mauricio Dubon.",0,1,1,10,"top",2,"2023-09-24T18:33:40.271Z","2023-09-24T18:34:05.833Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,679845,"Nick Loftin","/api/v1/people/679845","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.1,2,0.9,0.3945,6.8858,32.4537,-13.7282,-2.3589,9.4577,0.1849,2.9965,4.118,-139.0733,-5.9397,-1.0114,50.0039,6.0778,-4.6014,13.2,3.6,24,2189,200,102.5,-7,22,NA,NA,NA,FALSE,-14,16,3.4,NA,NA,NA,NA,NA,FALSE,TRUE,679845,"Nick Loftin","/api/v1/people/679845",NA,NA,NA,NA,NA,NA
716448,"2023-09-24",6,"2023-09-24T18:33:07.717Z","2023-09-24T18:33:33.744Z",TRUE,"pitch","efdf1762-bb06-4a9b-9fd5-84cbe8516a6e",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.46,1.73,NA,110.32,164.35,"fly_ball","medium","89",186.88,58.05,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Nelson Velazquez homers (16) on a fly ball to right center field.",1,1,1,9,"top",2,"2023-09-24T18:30:58.852Z","2023-09-24T18:33:33.744Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.1,86.1,5,2,0.4002,6.7528,30.8585,-22.1708,0.4886,5.2762,0.1751,2.7565,3.0118,-136.9709,-4.8267,-1.0031,50.0041,6.062,0.9257,3.6,4.8,24,2225,186,103.5,37,380,NA,NA,NA,FALSE,-22.2,8.8,-1.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",5,"2023-09-24T18:32:45.457Z","2023-09-24T18:32:49.328Z",TRUE,"pitch","8e0043ce-d312-4411-87f1-39cad1b2a4b3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.46,1.73,NA,101.31,203.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Nelson Velazquez homers (16) on a fly ball to right center field.",1,1,1,9,"top",2,"2023-09-24T18:30:58.852Z","2023-09-24T18:33:33.744Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.4,75.6,14,0.9,0.4593,6.7422,26.1562,-44.7009,3.5215,-8.7295,0.4117,1.2962,2.6249,-119.8896,-2.0247,-1.1601,50.0006,6.1923,5.0547,7.2,13.2,24,2546,20,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-16,-7.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T18:32:10.673Z","2023-09-24T18:32:14.430Z",TRUE,"pitch","756a194c-18ae-41ec-aa8a-930410a6625a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.46,1.73,NA,103.64,144.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Nelson Velazquez homers (16) on a fly ball to right center field.",1,1,1,9,"top",2,"2023-09-24T18:30:58.852Z","2023-09-24T18:33:33.744Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.9,3,0.91,0.3945,6.6733,33.0131,-13.3015,-3.8484,9.6834,0.3506,3.4737,4.5123,-139.1655,-4.726,-0.7966,50.0058,6.0839,-7.5035,24,3.6,24,2241,204,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.7,6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",2,"2023-09-24T18:31:53.270Z","2023-09-24T18:31:57.916Z",TRUE,"pitch","3699eec0-997f-469c-a266-eaa223ce154b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4664,1.7042,NA,75.09,193.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Nelson Velazquez homers (16) on a fly ball to right center field.",1,1,1,9,"top",2,"2023-09-24T18:30:58.852Z","2023-09-24T18:33:33.744Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.8,14,0.89,0.3931,6.8763,31.3562,-11.8318,-5.7456,10.3471,1.0994,1.6772,7.2459,-139.3323,-9.621,-0.7886,50.0029,5.9573,-11.2956,34.8,3.6,24,2233,202,NA,NA,NA,NA,NA,NA,FALSE,-13,16.9,8.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T18:31:23.780Z","2023-09-24T18:31:30.518Z",TRUE,"pitch","de2bd677-ac20-4ebf-b767-677d751dd0c0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.46,1.73,NA,141.23,158.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Nelson Velazquez homers (16) on a fly ball to right center field.",1,1,1,9,"top",2,"2023-09-24T18:30:58.852Z","2023-09-24T18:33:33.744Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92,84.2,1,2,0.4092,6.6324,29.8545,-24.3312,3.7386,4.3288,-0.6356,2.9595,-0.112,-134.0114,-3.8655,-1.0788,50.0067,6.1656,6.7786,15.6,6,24,2302,179,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.2,-6.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T18:31:07.645Z","2023-09-24T18:31:11.813Z",TRUE,"pitch","a5fd9451-f562-47c7-b9b7-c8d30f1926fb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5225,1.7327,NA,54.19,199.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Nelson Velazquez homers (16) on a fly ball to right center field.",1,1,1,9,"top",2,"2023-09-24T18:30:58.852Z","2023-09-24T18:33:33.744Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,84.6,14,2,0.4084,6.9053,30.9431,-22.3025,1.5094,5.4294,1.6478,1.4449,6.3893,-134.4621,-7.8905,-0.9619,50.006,6.017,2.7459,9.6,6,24,2253,185,NA,NA,NA,NA,NA,NA,FALSE,-24,8.2,-4.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",4,"2023-09-24T18:32:30.217Z","2023-09-24T18:32:45.457Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,676369,"/api/v1/people/676369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Nelson Velazquez homers (16) on a fly ball to right center field.",1,1,1,9,"top",2,"2023-09-24T18:30:58.852Z","2023-09-24T18:33:33.744Z",TRUE,TRUE,FALSE,FALSE,75,2,2,0,676369,"Nelson Velázquez","/api/v1/people/676369","R","Right",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T18:28:35.628Z","2023-09-24T18:28:43.647Z",TRUE,"pitch","5238f1eb-106a-434e-a747-7c0ffef68018",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.24,1.51,NA,98.35,197.02,"fly_ball","medium","9",145.62,92.67,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Nelson Velazquez.",0,0,1,8,"bottom",1,"2023-09-24T18:27:56.101Z","2023-09-24T18:28:43.647Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,83.9,9,2,0.4132,6.885,27.1005,-23.9499,0.2354,4.6201,0.4891,1.5468,8.9129,-132.3284,-4.8995,-2.9474,50.005,5.1673,0.4193,4.8,6,24,2206,174,81,35,292,NA,NA,NA,TRUE,-25.4,7.6,-2.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",2,"2023-09-24T18:28:16.441Z","2023-09-24T18:28:20.495Z",TRUE,"pitch","1474a6a1-2005-44cf-b515-89f6f2fe4395",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2132,1.5045,NA,126.65,212.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Nelson Velazquez.",0,0,1,8,"bottom",1,"2023-09-24T18:27:56.101Z","2023-09-24T18:28:43.647Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.8,84.7,13,2,0.4096,6.8752,27.4969,-22.1196,0.1185,5.5426,-0.2531,0.9813,7.2857,-133.4971,-6.4364,-3.0276,50.0018,5.0052,0.2126,3.6,4.8,24,2200,189,NA,NA,NA,NA,NA,NA,FALSE,-23.5,8.9,-1.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T18:27:58.432Z","2023-09-24T18:28:02.845Z",TRUE,"pitch","e5c3c38b-9dc4-4e4c-95ae-562e6360b9bf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2695,1.6187,NA,102.45,200.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Nelson Velazquez.",0,0,1,8,"bottom",1,"2023-09-24T18:27:56.101Z","2023-09-24T18:28:43.647Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.3,84,14,2,0.4125,7.0505,27.5845,-22.0236,-0.3245,5.6824,0.3817,1.4144,8.4835,-132.6264,-5.5777,-2.8123,50.0034,5.1443,-0.5798,2.4,4.8,24,2140,185,NA,NA,NA,NA,NA,NA,FALSE,-23.5,9.2,-1.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T18:27:24.641Z","2023-09-24T18:27:58.432Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Chas McCormick flies out to right fielder Nelson Velazquez.",0,0,1,8,"bottom",1,"2023-09-24T18:27:56.101Z","2023-09-24T18:28:43.647Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",3,"2023-09-24T18:26:43.652Z","2023-09-24T18:26:57.187Z",TRUE,"pitch","3ed6634d-644e-4cf0-98af-0f715cfba0ef",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.31,1.53,NA,112.49,189.82,"line_drive","medium","9",213,98,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Double","double","Jose Abreu doubles (21) on a line drive to right fielder Nelson Velazquez. Jose Altuve scores. Yordan Alvarez to 3rd.",1,0,1,7,"bottom",1,"2023-09-24T18:25:23.397Z","2023-09-24T18:26:57.187Z",TRUE,TRUE,FALSE,FALSE,61,2,1,2,547989,"José Abreu","/api/v1/people/547989","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.1,8,2,0.3911,6.9846,31.7654,-19.3023,-11.1703,6.4822,0.1183,1.8133,12.2142,-140.0577,-5.3426,-2.8489,50.0034,5.0087,-22.1832,43.2,6,24,2159,227,101.7,4,128,NA,NA,NA,FALSE,-18.8,10.7,17.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,670541,"Yordan Alvarez","/api/v1/people/670541",547989,"José Abreu","/api/v1/people/547989"
716448,"2023-09-24",2,"2023-09-24T18:26:25.185Z","2023-09-24T18:26:28.950Z",TRUE,"pitch","2d0caa60-552d-4e8d-b8d2-82d7515eb213",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.2979,1.561,NA,152.24,166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Double","double","Jose Abreu doubles (21) on a line drive to right fielder Nelson Velazquez. Jose Altuve scores. Yordan Alvarez to 3rd.",1,0,1,7,"bottom",1,"2023-09-24T18:25:23.397Z","2023-09-24T18:26:57.187Z",TRUE,TRUE,FALSE,FALSE,61,2,1,2,547989,"José Abreu","/api/v1/people/547989","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.3,11,2,0.3944,6.9222,30.9646,-25.2883,-11.2401,3.5246,-0.9245,2.6614,9.8629,-138.8479,-2.2055,-3.0616,50.0023,5.148,-21.9554,37.2,7.2,24,2116,225,NA,NA,NA,NA,NA,NA,FALSE,-23.9,6.1,18.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",1,"2023-09-24T18:26:05.775Z","2023-09-24T18:26:09.777Z",TRUE,"pitch","7d289b44-82a0-4d49-8396-732e44d0b3a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2976,1.5616,NA,160.38,203.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Double","double","Jose Abreu doubles (21) on a line drive to right fielder Nelson Velazquez. Jose Altuve scores. Yordan Alvarez to 3rd.",1,0,1,7,"bottom",1,"2023-09-24T18:25:23.397Z","2023-09-24T18:26:57.187Z",TRUE,TRUE,FALSE,FALSE,61,2,1,2,547989,"José Abreu","/api/v1/people/547989","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.6,82.8,13,2,0.4188,6.8877,25.8004,-22.319,1.2632,5.6825,-1.138,1.3155,4.7082,-130.4663,-5.5574,-3.1255,50.0048,5.1407,2.1918,7.2,6,24,2131,188,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9.4,-3.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",0,"2023-09-24T18:25:45.868Z","2023-09-24T18:25:50.390Z",TRUE,"pitch","58e3dfef-ba38-4100-8fef-eab30dede232",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2695,1.5616,NA,84.75,181.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Double","double","Jose Abreu doubles (21) on a line drive to right fielder Nelson Velazquez. Jose Altuve scores. Yordan Alvarez to 3rd.",1,0,1,7,"bottom",1,"2023-09-24T18:25:23.397Z","2023-09-24T18:26:57.187Z",TRUE,TRUE,FALSE,FALSE,61,2,1,2,547989,"José Abreu","/api/v1/people/547989","R","Right",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,89.5,14,2,0.3844,6.7741,33.8274,-17.6356,-9.6131,7.0759,0.8461,2.1038,13.7933,-142.6732,-5.1387,-2.8095,50.0039,5.0453,-19.7557,40.8,4.8,24,2251,236,NA,NA,NA,NA,NA,NA,FALSE,-16.7,11.9,14.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716448,"2023-09-24",5,"2023-09-24T18:24:55.949Z","2023-09-24T18:25:07.462Z",TRUE,"pitch","89f4edf8-3f05-4bb7-b344-997fe36a0e22",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.52,1.68,NA,114.19,169.51,"popup","medium","3",137.5,185.72,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Pop Out","field_out","Kyle Tucker pops out to first baseman Nick Loftin.",0,0,0,6,"bottom",1,"2023-09-24T18:22:41.822Z","2023-09-24T18:25:07.462Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",674444,"Steven Cruz","/api/v1/people/674444","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,84.6,5,2,0.4071,6.9675,29.7772,-18.5606,-0.7418,7.4307,0.0737,2.5654,8.0161,-134.6315,-3.4268,-2.8484,50.0014,5.1715,-1.3588,1.2,4.8,24,2118,202,99.7,76,53,NA,NA,NA,TRUE,-19.1,12.8,-0.4,NA,NA,NA,NA,NA,TRUE,FALSE,670541,"Yordan Alvarez","/api/v1/people/670541",514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA
