"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717395,"2023-07-15",1,"2023-07-15T23:37:40.563Z","2023-07-15T23:37:44.301Z",TRUE,"pitch","3369b3bc-ed54-43c9-96d4-ce2a727092b0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6515,1.799,NA,183.59,143.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Marcell Ozuna strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-07-15T23:37:11.603Z","2023-07-15T23:40:52.278Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.2,76.3,11,2,0.4553,6.3254,20.5385,-35.7857,1.2349,-2.4581,-1.747,3.5293,3.3216,-119.7655,2.2163,-3.3057,50.0026,5.7656,1.8145,3.6,9.6,24,2302,61,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-3.7,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-15T23:37:25.361Z","2023-07-15T23:37:29.382Z",TRUE,"pitch","4f1bf034-f746-433f-9569-7032d2a118d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6062,1.799,NA,156.39,148.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Marcell Ozuna strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-07-15T23:37:11.603Z","2023-07-15T23:40:52.278Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77.4,11,2,0.4485,6.3206,22.0672,-34.8253,1.238,-1.7476,-1.0335,3.328,5.0171,-121.745,1.4668,-3.2751,50.0057,5.7135,1.8734,4.8,9.6,24,2381,64,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-2.6,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",5,"2023-07-15T23:38:46.276Z","2023-07-15T23:39:03.808Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,542303,"/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Marcell Ozuna strikes out on a foul tip.",0,0,0,11,"bottom",2,"2023-07-15T23:37:11.603Z","2023-07-15T23:40:52.278Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",4,"2023-07-15T23:36:54.650Z","2023-07-15T23:36:58.715Z",TRUE,"pitch","5298bc86-fc3f-43d5-aeea-3d9c8dc90587",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.48,1.71,NA,107.01,140.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,0,0,10,"bottom",2,"2023-07-15T23:35:38.859Z","2023-07-15T23:36:58.715Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.6,12,0.9,0.405,6.5055,26.0239,-19.3341,-0.4775,6.9137,0.2622,3.6391,9.0273,-134.6233,-1.8433,-3.0559,50.0012,5.6846,-0.8874,2.4,4.8,24,2385,208,NA,NA,NA,NA,NA,NA,TRUE,-19.3,12.4,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-15T23:36:35.602Z","2023-07-15T23:36:38.602Z",TRUE,"pitch","bdc7a050-7b01-4ac1-8140-22549059f43f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.48,1.71,NA,94.03,175.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,0,0,10,"bottom",2,"2023-07-15T23:35:38.859Z","2023-07-15T23:36:58.715Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87,6,0.92,0.3984,6.5571,27.3163,-15.9876,-3.6526,8.4353,0.6025,2.3394,10.8755,-136.9288,-5.7589,-2.928,50.0001,5.5453,-7.0079,15.6,3.6,24,2463,210,NA,NA,NA,NA,NA,NA,FALSE,-16.3,14.4,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-15T23:36:17.529Z","2023-07-15T23:36:20.911Z",TRUE,"pitch","033af848-0d5c-4ecf-957e-4e5e6fcda2f9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.48,1.71,NA,135.23,142.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,0,0,10,"bottom",2,"2023-07-15T23:35:38.859Z","2023-07-15T23:36:58.715Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,86.1,1,0.92,0.4023,6.5787,25.7111,-18.9249,-2.452,7.0347,-0.4783,3.5691,7.8104,-135.4303,-1.9294,-3.0636,50.0041,5.5952,-4.6202,9.6,4.8,24,2394,207,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-15T23:36:01.043Z","2023-07-15T23:36:05.505Z",TRUE,"pitch","4f2e4f6e-4323-4e62-9e6f-1be9b80a4bbf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5156,1.709,NA,112.33,184.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,0,0,10,"bottom",2,"2023-07-15T23:35:38.859Z","2023-07-15T23:36:58.715Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,86.3,8,0.92,0.4023,6.6378,25.97,-16.1607,-2.8989,8.5028,0.1225,2.0245,9.5334,-135.4806,-6.247,-3.0453,50.0044,5.4651,-5.4621,12,3.6,24,2479,212,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-15T23:35:45.444Z","2023-07-15T23:35:49.168Z",TRUE,"pitch","cac646b0-67a5-4a40-aef6-a8d926c03723",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4929,1.709,NA,72.65,150.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,0,0,10,"bottom",2,"2023-07-15T23:35:38.859Z","2023-07-15T23:36:58.715Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.2,12,0.92,0.4022,6.7021,26.4801,-16.6499,-2.7644,8.2439,1.1636,3.2592,11.8223,-135.5811,-3.4555,-2.8726,50.0005,5.6951,-5.2049,9.6,3.6,24,2418,208,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",3,"2023-07-15T23:34:52.007Z","2023-07-15T23:34:55.196Z",TRUE,"pitch","c2d4f5be-aa0c-4e14-859e-cb1ac1c6da6f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.49,1.73,NA,81.14,152.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Matt Olson strikes out on automatic strike.",0,0,0,9,"bottom",2,"2023-07-15T23:33:34.792Z","2023-07-15T23:35:14.023Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,82.4,12,0.92,0.4225,6.6041,23.2768,-26.5804,0.3015,3.2774,0.9408,3.2118,10.3786,-128.9424,-1.0438,-3.1521,50.0033,5.6466,0.5152,4.8,6,24,2588,170,NA,NA,NA,NA,NA,NA,FALSE,-28.6,6,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",4,"2023-07-15T23:35:06.804Z","2023-07-15T23:35:14.023Z",FALSE,"no_pitch","74f0eb87-e00a-4d4e-9a8c-63851d0d56d2",4,"Automatic Strike - Batter Timeout Violation",NA,NA,NA,NA,FALSE,"AB",NA,FALSE,TRUE,FALSE,"AB","Automatic Strike - Batter Timeout Violation",2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Matt Olson strikes out on automatic strike.",0,0,0,9,"bottom",2,"2023-07-15T23:33:34.792Z","2023-07-15T23:35:14.023Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,"batter_timeout","Batter Timeout Violation",621566,"Matt Olson",NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-15T23:34:36.282Z","2023-07-15T23:34:39.768Z",TRUE,"pitch","95ab0aa2-8b41-41ba-acf0-bc45aebdb4da",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4023,1.5761,NA,136.59,110.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Matt Olson strikes out on automatic strike.",0,0,0,9,"bottom",2,"2023-07-15T23:33:34.792Z","2023-07-15T23:35:14.023Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83.7,11,0.9,0.4147,6.1926,23.326,-26.8223,0.0779,3.0161,-0.5139,4.7373,7.1799,-131.2391,2.4953,-3.2758,50.0021,5.7508,0.1374,2.4,6,24,2612,199,NA,NA,NA,NA,NA,NA,FALSE,-27,6.1,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-15T23:34:17.262Z","2023-07-15T23:34:20.909Z",TRUE,"pitch","45056997-ff2a-4527-83db-98a6bf25f563",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.49,1.73,NA,152.7,164.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Matt Olson strikes out on automatic strike.",0,0,0,9,"bottom",2,"2023-07-15T23:33:34.792Z","2023-07-15T23:35:14.023Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,85.1,11,2,0.4074,6.4859,25.7567,-22.4835,-2.6691,5.2771,-0.9367,2.7661,6.5785,-133.8515,-3.4387,-3.0668,50.0001,5.6557,-4.8992,9.6,4.8,24,2428,207,NA,NA,NA,NA,NA,NA,FALSE,-22.9,9.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-15T23:34:02.405Z","2023-07-15T23:34:07.652Z",TRUE,"pitch","70337292-cb4d-410a-b840-cd44718d1a5d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5382,1.729,NA,101.03,139.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Matt Olson strikes out on automatic strike.",0,0,0,9,"bottom",2,"2023-07-15T23:33:34.792Z","2023-07-15T23:35:14.023Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.4,12,2,0.4106,6.1278,25.8382,-25.1226,-3.1165,3.904,0.4189,3.6601,10.2572,-132.9006,-0.9073,-3.069,50.0026,5.8142,-5.6299,8.4,6,24,2459,207,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",2,"2023-07-15T23:31:22.393Z","2023-07-15T23:31:26.476Z",TRUE,"pitch","1a9fe0d6-7d66-4608-82ca-33bd4affc58b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.14,1.42,NA,94.93,182.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,0,0,8,"top",2,"2023-07-15T23:30:35.290Z","2023-07-15T23:31:26.476Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.7,6,0.91,0.4327,7.0945,21.8067,-32.0886,1.4016,0.0488,0.5789,2.078,5.6688,-125.8442,-2.8368,-1.8707,50.0008,5.7787,2.2814,6,8.4,24,2482,98,NA,NA,NA,NA,NA,NA,TRUE,-36.4,-0.2,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",1,"2023-07-15T23:31:04.398Z","2023-07-15T23:31:08.042Z",TRUE,"pitch","71fc30cc-1e66-45e8-9196-b61543eef96e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3561,1.507,NA,83.66,186.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,0,0,8,"top",2,"2023-07-15T23:30:35.290Z","2023-07-15T23:31:26.476Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.5,14,0.9,0.4323,7.0172,23.7739,-31.0913,1.8344,0.6664,0.8747,1.939,6.3926,-126.3064,-3.2941,-1.9192,50.0044,5.7391,2.9872,7.2,8.4,24,2416,125,NA,NA,NA,NA,NA,NA,FALSE,-35.4,0.7,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",0,"2023-07-15T23:30:49.014Z","2023-07-15T23:30:52.054Z",TRUE,"pitch","9b73bf1a-95ca-41af-8af7-3bba35425ff2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.14,1.42,NA,139.31,129.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Jake Burger strikes out swinging.",0,0,0,8,"top",2,"2023-07-15T23:30:35.290Z","2023-07-15T23:31:26.476Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,90.1,11,0.9,0.3819,6.9795,31.8035,-9.8067,-2.6008,10.7268,-0.5852,4.0589,4.5333,-143.2009,-3.535,-1.8479,50.0045,5.9186,-5.4244,22.8,2.4,24,2372,199,NA,NA,NA,NA,NA,NA,FALSE,-9.2,19,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717395,"2023-07-15",4,"2023-07-15T23:30:18.498Z","2023-07-15T23:30:22.891Z",TRUE,"pitch","a337f252-fb61-42fd-be7f-12083e70ece6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.04,1.44,NA,125.48,125.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Andrew Vaughn strikes out swinging.",0,0,0,7,"top",2,"2023-07-15T23:28:53.140Z","2023-07-15T23:30:22.891Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",675911,"Spencer Strider","/api/v1/people/675911","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.5,11,0.9,0.3838,6.8105,32.8293,-9.7375,-3.1924,10.8781,-0.2224,4.2011,6.3217,-142.7071,-3.0544,-2.0515,50.0034,5.8986,-6.5856,26.4,2.4,24,2387,202,NA,NA,NA,NA,NA,NA,TRUE,-9.1,19.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
