"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717348,"2023-07-19",2,"2023-07-19T17:01:06.034Z","2023-07-19T17:01:10.884Z",TRUE,"pitch","dfca94c8-60ec-478e-b5b1-ede5e85b48a8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4062,1.642,NA,186.22,146.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jared Triolo grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,0,0,11,"bottom",2,"2023-07-19T17:00:26.975Z","2023-07-19T17:01:57.623Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.1,81.5,11,2,0.4249,5.1933,24.4276,-19.7118,-6.3068,7.3904,-1.8159,3.4018,-0.94,-128.4679,-3.1729,-0.626,50.0034,6.1696,-10.6332,27.6,6,24,2238,218,NA,NA,NA,NA,NA,NA,FALSE,-21.8,13,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T17:00:54.053Z","2023-07-19T17:00:57.499Z",TRUE,"pitch","ba60fee2-28f3-4e00-bd41-ecd95aa6da6e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4062,1.642,NA,47.48,163.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jared Triolo grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,0,0,11,"bottom",2,"2023-07-19T17:00:26.975Z","2023-07-19T17:01:57.623Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.1,78.5,12,2,0.4413,5.3845,23.639,-24.2489,0.9032,5.0702,1.8238,2.7708,4.6418,-123.8997,-3.7294,-0.1874,50,6.3107,1.4102,4.8,6,24,2382,180,NA,NA,NA,NA,NA,NA,FALSE,-29,8.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T17:00:41.261Z","2023-07-19T17:00:45.024Z",TRUE,"pitch","72ae5d98-1a63-49cf-ad83-5d01c27f6b44",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.3,1.59,NA,98.43,187.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Jared Triolo grounds out, third baseman Tyler Freeman to first baseman Josh Bell.",0,0,0,11,"bottom",2,"2023-07-19T17:00:26.975Z","2023-07-19T17:01:57.623Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669707,"Jared Triolo","/api/v1/people/669707","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.3,68.8,9,2,0.5068,5.3443,19.6162,-39.7764,5.0547,-6.4357,0.4871,1.8852,0.5293,-108.2446,-0.4369,-0.4172,50.0015,6.4598,5.973,8.4,14.4,24,2692,43,NA,NA,NA,NA,NA,NA,FALSE,-61,-11.4,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T17:00:09.010Z","2023-07-19T17:00:19.438Z",TRUE,"pitch","e867442f-6fc0-41e2-8686-1f2811322f05",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.29,1.67,NA,125.9,174.54,"fly_ball","medium","8",139.74,82.18,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Henry Davis flies out to center fielder Myles Straw.",0,0,0,10,"bottom",2,"2023-07-19T16:59:45.191Z","2023-07-19T17:00:19.438Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,81.6,5,2,0.4233,5.3792,26.0996,-16.9668,-6.8541,8.9621,-0.2335,2.3794,2.8211,-129.2309,-5.9792,-0.4467,50.0057,6.0199,-11.6329,31.2,4.8,24,2233,220,88,41,295,NA,NA,NA,TRUE,-19.4,15.1,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T16:59:57.566Z","2023-07-19T17:00:04.977Z",TRUE,"pitch","02d6b485-abac-42be-a51e-ba77ada536fd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.306,1.5905,NA,66.89,166.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Henry Davis flies out to center fielder Myles Straw.",0,0,0,10,"bottom",2,"2023-07-19T16:59:45.191Z","2023-07-19T17:00:19.438Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.3,77.9,12,2,0.4453,5.3586,23.2365,-25.4711,3.1096,4.3657,1.3145,2.6881,2.8375,-122.7898,-3.5571,-0.258,50.0005,6.3114,4.7692,10.8,7.2,24,2457,166,NA,NA,NA,NA,NA,NA,FALSE,-31,7.3,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",4,"2023-07-19T16:59:13.724Z","2023-07-19T16:59:26.527Z",TRUE,"pitch","b821322b-f4bb-4088-afd0-0f36ee5c0c8d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.2,1.56,NA,115.89,174.42,"fly_ball","medium","4",189.26,157.75,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ji Man Choi flies out to second baseman Andres Gimenez in foul territory.",0,0,0,9,"bottom",2,"2023-07-19T16:57:59.611Z","2023-07-19T16:59:26.527Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86,79.2,5,2,0.4369,5.437,24.4263,-23.551,-1.6164,5.412,0.029,2.3836,2.3139,-125.1996,-4.7127,-0.6957,50.0019,6.2091,-2.5753,4.8,6,24,2429,181,102.5,62,215,NA,NA,NA,TRUE,-27.8,9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T16:58:58.074Z","2023-07-19T16:59:02.760Z",TRUE,"pitch","9f2cff28-19cd-4417-a6e5-1e357cc3a30b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2159,1.5648,NA,155.28,149.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ji Man Choi flies out to second baseman Andres Gimenez in foul territory.",0,0,0,9,"bottom",2,"2023-07-19T16:57:59.611Z","2023-07-19T16:59:26.527Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.1,11,2,0.4369,5.4571,24.2827,-24.5337,-1.3816,4.7935,-1.0042,3.3032,0.1295,-125.1717,-2.3179,-0.8769,50.0018,6.2414,-2.2012,4.8,6,24,2494,175,NA,NA,NA,NA,NA,NA,FALSE,-28.4,8.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T16:58:44.839Z","2023-07-19T16:58:50.148Z",TRUE,"pitch","8f2e0aab-91d3-466b-b737-33a525439532",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2159,1.5905,NA,75.79,148.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ji Man Choi flies out to second baseman Andres Gimenez in foul territory.",0,0,0,9,"bottom",2,"2023-07-19T16:57:59.611Z","2023-07-19T16:59:26.527Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.6,78.8,12,2,0.4387,5.4354,23.9585,-22.0685,-3.1478,6.3904,1.0811,3.3309,5.1497,-124.64,-2.8028,-0.5984,50.0013,6.2832,-4.9763,9.6,6,24,2466,180,NA,NA,NA,NA,NA,NA,FALSE,-25.9,11.2,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T16:58:30.673Z","2023-07-19T16:58:36.086Z",TRUE,"pitch","c288b77f-0d52-4edc-a5c3-e4a96dbd0889",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.2,1.56,NA,134.21,164.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ji Man Choi flies out to second baseman Andres Gimenez in foul territory.",0,0,0,9,"bottom",2,"2023-07-19T16:57:59.611Z","2023-07-19T16:59:26.527Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,78.5,1,2,0.4401,5.447,24.9449,-23.289,-3.0511,5.6628,-0.4515,2.7586,1.6768,-124.445,-3.8978,-0.7376,50.0018,6.2741,-4.7857,10.8,6,24,2473,186,NA,NA,NA,NA,NA,NA,FALSE,-27.8,9.6,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T16:58:18.461Z","2023-07-19T16:58:22.789Z",TRUE,"pitch","2ec6e22d-ee8d-4037-a421-4c5a81c18811",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0205,1.3848,NA,103.86,199.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Flyout","field_out","Ji Man Choi flies out to second baseman Andres Gimenez in foul territory.",0,0,0,9,"bottom",2,"2023-07-19T16:57:59.611Z","2023-07-19T16:59:26.527Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",650644,"Aaron Civale","/api/v1/people/650644","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.9,68.4,9,2,0.5105,5.3882,20.0771,-41.3131,5.7971,-7.8577,0.3448,1.4706,0.7735,-107.6198,-0.7514,-0.7726,50.002,6.4323,6.7445,9.6,14.4,24,2707,41,NA,NA,NA,NA,NA,NA,FALSE,-64.3,-14,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",2,"2023-07-19T16:56:02.950Z","2023-07-19T16:56:11.255Z",TRUE,"pitch","b23b68c3-b902-41a9-9253-8a74927f3fe5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.31,1.5,NA,109.72,162.83,"ground_ball","medium","5",108.06,162.33,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Jared Triolo to first baseman Ji Man Choi.",0,0,0,8,"top",2,"2023-07-19T16:55:20.066Z","2023-07-19T16:56:11.255Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.7,67.3,2,0.9,0.5139,5.954,20.7447,-40.7973,-8.6757,-7.5245,0.1909,2.813,-0.6116,-107.1192,3.453,1.6062,50.0001,5.7823,-9.9491,14.4,14.4,24,2677,309,75.7,-16,10,NA,NA,NA,TRUE,-63.1,-12.1,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",1,"2023-07-19T16:55:51.413Z","2023-07-19T16:55:54.984Z",TRUE,"pitch","d84443fa-6a65-4ec4-b19d-9021edaa132e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.326,1.4876,NA,97.82,131.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Jared Triolo to first baseman Ji Man Choi.",0,0,0,8,"top",2,"2023-07-19T16:55:20.066Z","2023-07-19T16:56:11.255Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,82.1,12,0.91,0.4196,6.2459,26.2972,-16.2154,2.8833,9.2412,0.5031,3.9623,-3.2573,-130.3103,-1.4347,1.3922,50.0031,5.7398,4.9798,14.4,3.6,24,2210,146,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16.7,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",0,"2023-07-19T16:55:35.259Z","2023-07-19T16:55:42.179Z",TRUE,"pitch","d76eda04-1b69-466e-9b00-9d8aeb731402",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.31,1.5,NA,99.21,159.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Tyler Freeman grounds out, third baseman Jared Triolo to first baseman Ji Man Choi.",0,0,0,8,"top",2,"2023-07-19T16:55:20.066Z","2023-07-19T16:56:11.255Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.6,78.3,3,0.89,0.4428,6.2912,22.2961,-27.4353,-0.3266,3.0546,0.4666,2.9331,-2.598,-123.2384,-0.8263,1.5728,50.005,5.5704,-0.5071,2.4,7.2,24,2280,189,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",6,"2023-07-19T16:55:03.774Z","2023-07-19T16:55:12.039Z",TRUE,"pitch","2eda2b66-8e08-4d1a-ad0d-84de8df96dda",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.17,1.47,NA,153.23,165.9,"ground_ball","medium","4",152.21,154.7,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nick Gonzales to first baseman Ji Man Choi.",0,0,0,7,"top",2,"2023-07-19T16:53:25.915Z","2023-07-19T16:55:12.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",71.4,65.7,11,0.91,0.5286,5.6394,18.0526,-33.9476,-10.7316,-1.6299,-0.9504,2.6992,-4.852,-103.778,3.7643,2.8155,50.0042,4.9164,-11.656,20.4,13.2,24,2571,284,73,5,72,NA,NA,NA,TRUE,-55.4,-1.4,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",4,"2023-07-19T16:54:41.926Z","2023-07-19T16:54:46.228Z",TRUE,"pitch","5b4e7943-8186-4aec-9ac1-c318716e5de7",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.17,1.47,NA,107.79,144.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nick Gonzales to first baseman Ji Man Choi.",0,0,0,7,"top",2,"2023-07-19T16:53:25.915Z","2023-07-19T16:55:12.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.1,79.8,12,0.92,0.4319,6.2111,24.6061,-27.1181,9.8106,3.0985,0.2416,3.4759,-8.5162,-126.5773,2.019,2.3668,50.0011,4.8318,15.9991,28.8,7.2,24,2229,125,NA,NA,NA,NA,NA,NA,FALSE,-29.6,6.4,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717348,"2023-07-19",3,"2023-07-19T16:54:29.689Z","2023-07-19T16:54:35.480Z",TRUE,"pitch","f245a47f-42b3-48d5-b5ca-fbdd6f14fb98",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1859,1.5648,NA,155.06,173.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nick Gonzales to first baseman Ji Man Choi.",0,0,0,7,"top",2,"2023-07-19T16:53:25.915Z","2023-07-19T16:55:12.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",448179,"Rich Hill","/api/v1/people/448179","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.3,80.4,11,0.92,0.4307,6.4013,24.0757,-27.5659,9.4216,2.8061,-0.9986,2.4077,-10.1322,-126.8028,-0.6811,1.8106,50.0001,4.8643,15.4576,26.4,7.2,24,2088,120,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.2,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
