"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718415,"2023-04-26",2,"2023-04-26T23:17:23.070Z","2023-04-26T23:17:26.934Z",TRUE,"pitch","621ea156-7118-44ec-bd71-6ce37d2f9624",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5498,1.6397,NA,117.86,129.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Eugenio Suarez called out on strikes.",0,0,2,8,"top",2,"2023-04-26T23:16:56.008Z","2023-04-26T23:17:40.481Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.7,11,0.88,0.4092,5.803,31.5062,-14.2857,-4.6845,9.8786,-0.0226,4.0473,6.232,-134.3118,-4.0365,-1.774,50.0034,6.5989,-8.4836,25.2,3.6,24,2143,219,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-26T23:17:10.013Z","2023-04-26T23:17:14.168Z",TRUE,"pitch","28074b52-7e14-447d-a9ac-4cb5792b3faf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4779,1.6157,NA,123.72,175.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Eugenio Suarez called out on strikes.",0,0,2,8,"top",2,"2023-04-26T23:16:56.008Z","2023-04-26T23:17:40.481Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.5,5,0.8,0.418,5.9567,28.4056,-18.7724,-9.0847,7.7106,-0.1762,2.3578,7.3362,-131.1593,-6.9152,-1.8327,50.0025,6.4343,-15.7874,34.8,6,24,2012,215,NA,NA,NA,NA,NA,NA,FALSE,-21.1,12.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-26T23:16:59.547Z","2023-04-26T23:17:03.736Z",TRUE,"pitch","4d21d603-ce7c-472e-83af-b659e014efa0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.454,1.5917,NA,117.29,163.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Eugenio Suarez called out on strikes.",0,0,2,8,"top",2,"2023-04-26T23:16:56.008Z","2023-04-26T23:17:40.481Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",592836,"Taijuan Walker","/api/v1/people/592836","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.5,5,0.83,0.4167,5.7821,29.6727,-13.9566,-4.6832,10.4231,-0.0077,2.8023,6.2169,-131.779,-6.969,-1.796,50.0003,6.5246,-8.1834,24,3.6,24,2122,213,NA,NA,NA,NA,NA,NA,FALSE,-16.1,17.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-26T23:14:46.157Z","2023-04-26T23:14:51.692Z",TRUE,"pitch","0bd89cb6-4bfc-4d40-9c27-0ae44546b185",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,2,NA,NA,3.04,1.49,NA,141.54,182.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Marsh strikes out on a foul tip.",0,0,2,7,"bottom",1,"2023-04-26T23:13:58.463Z","2023-04-26T23:14:51.692Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.9,4,0.9,0.3913,7.4836,32.7794,-9.8643,-4.5475,11.2536,-0.6438,2.071,2.9522,-140.176,-9.5896,-1.1217,50.0063,6.1879,-9.018,34.8,3.6,24,2026,201,NA,NA,NA,NA,NA,NA,TRUE,-11,18.5,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-26T23:14:33.401Z","2023-04-26T23:14:37.899Z",TRUE,"pitch","66722ba7-65b5-42f9-b053-83bf4d6d1515",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.0946,1.5196,NA,98.16,193.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Marsh strikes out on a foul tip.",0,0,2,7,"bottom",1,"2023-04-26T23:13:58.463Z","2023-04-26T23:14:51.692Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.9,76.1,9,0.91,0.4558,7.2747,26.1439,-44.29,3.1981,-8.3108,0.4944,1.6638,2.972,-120.7149,-1.7062,-1.1737,50.0022,6.3219,4.6624,7.2,12,24,2352,32,NA,NA,NA,NA,NA,NA,FALSE,-55.3,-15.1,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-26T23:14:19.438Z","2023-04-26T23:14:23.717Z",TRUE,"pitch","d65e6e22-4c40-40dc-9016-d6186110b3ae",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0466,1.5196,NA,125.72,205.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Marsh strikes out on a foul tip.",0,0,2,7,"bottom",1,"2023-04-26T23:13:58.463Z","2023-04-26T23:14:51.692Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.5,75.6,13,0.91,0.4591,7.1148,26.7146,-44.709,3.6561,-8.7241,-0.2288,1.2281,1.2856,-120.038,-2.4426,-1.2488,50.0059,6.3002,5.2505,7.2,13.2,24,2358,23,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-16.1,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-26T23:14:06.782Z","2023-04-26T23:14:11.391Z",TRUE,"pitch","528c069e-fef9-442d-87f8-421aebb411be",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0371,1.3992,NA,118.59,204.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Brandon Marsh strikes out on a foul tip.",0,0,2,7,"bottom",1,"2023-04-26T23:13:58.463Z","2023-04-26T23:14:51.692Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.9,76.1,13,0.91,0.4562,7.1875,26.4197,-43.6951,3.1304,-7.9204,-0.0416,1.2608,1.7906,-120.6889,-2.7354,-1.2031,50.0019,6.3071,4.555,6,12,24,2363,31,NA,NA,NA,NA,NA,NA,FALSE,-54.8,-14.8,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",4,"2023-04-26T23:13:15.708Z","2023-04-26T23:13:41.439Z",TRUE,"pitch","48e16201-57dc-449b-a7c1-8466d8ab15f1",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,2,NA,NA,3.65,1.8,NA,127.3,167.59,"fly_ball","medium","89",179.59,49.87,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Home Run","home_run","Nick Castellanos homers (3) on a fly ball to right center field. Bryson Stott scores.",2,0,2,6,"bottom",1,"2023-04-26T23:11:42.034Z","2023-04-26T23:13:41.439Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.6,5,0.9,0.3949,7.8285,35.4549,-7.5693,-2.5743,12.6739,-0.2703,2.6366,3.3751,-139.4363,-8.172,-1.17,50.0047,6.1284,-4.9986,22.8,2.4,24,2147,201,105.6,30,392,NA,NA,NA,FALSE,-9,21.1,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-26T23:12:55.372Z","2023-04-26T23:12:59.780Z",TRUE,"pitch","e5ee8d2a-b1c0-40c1-b2c7-fa91470be5ac",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5498,1.6878,NA,146.19,112.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Home Run","home_run","Nick Castellanos homers (3) on a fly ball to right center field. Bryson Stott scores.",2,0,2,6,"bottom",1,"2023-04-26T23:11:42.034Z","2023-04-26T23:13:41.439Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.2,11,0.91,0.3954,7.7902,35.419,-10.0384,-2.2309,11.4287,-0.7658,4.6726,1.5277,-139.2817,-2.6016,-1.0355,50.0031,6.2962,-4.3212,20.4,2.4,24,2083,197,NA,NA,NA,NA,NA,NA,FALSE,-10,20.2,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-26T23:12:31.635Z","2023-04-26T23:12:36.049Z",TRUE,"pitch","7107afcf-a7d9-4bcf-b5b8-f9436e908865",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.6695,1.8079,NA,128.16,217.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Home Run","home_run","Nick Castellanos homers (3) on a fly ball to right center field. Bryson Stott scores.",2,0,2,6,"bottom",1,"2023-04-26T23:11:42.034Z","2023-04-26T23:13:41.439Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85,78.7,13,0.9,0.4424,7.2878,23.7617,-26.6697,-3.468,3.5421,-0.2927,0.7722,3.7929,-123.64,-7.7677,-1.3933,50.004,6.1806,-5.3906,9.6,7.2,24,841,231,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-26T23:12:09.820Z","2023-04-26T23:12:13.568Z",TRUE,"pitch","56ae3558-c656-44c5-893e-871c3d0734f7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.65,1.8,NA,107.09,153.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Home Run","home_run","Nick Castellanos homers (3) on a fly ball to right center field. Bryson Stott scores.",2,0,2,6,"bottom",1,"2023-04-26T23:11:42.034Z","2023-04-26T23:13:41.439Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.3,2,0.89,0.3934,7.7845,32.6972,-12.8766,-1.8781,9.8409,0.2599,3.1736,4.0489,-139.4779,-6.1113,-0.9695,50.0051,6.2496,-3.684,10.8,3.6,24,1871,202,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-26T23:11:51.017Z","2023-04-26T23:11:56.169Z",TRUE,"pitch","0789e0a4-83ad-4669-ba23-0d5441d00483",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.612,1.6874,NA,98.93,192.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Home Run","home_run","Nick Castellanos homers (3) on a fly ball to right center field. Bryson Stott scores.",2,0,2,6,"bottom",1,"2023-04-26T23:11:42.034Z","2023-04-26T23:13:41.439Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.7,9,0.9,0.3976,7.7551,31.0759,-9.1796,-0.9949,11.9701,0.474,1.7087,4.4874,-137.8316,-10.5985,-1.047,50.0057,6.2273,-1.9123,4.8,2.4,24,2092,194,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",4,"2023-04-26T23:11:19.974Z","2023-04-26T23:11:24.923Z",TRUE,"pitch","8b97982d-a49c-4d4b-9b2c-750669203c56",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.29,1.62,NA,162.76,173.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-26T23:09:32.609Z","2023-04-26T23:11:24.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,79.4,13,0.89,0.4346,7.2694,26.8824,-28.0432,-4.7427,2.5743,-1.2004,2.4023,2.1173,-126.2582,-3.9175,-1.4359,50.0047,6.2432,-7.6205,14.4,7.2,24,806,238,NA,NA,NA,NA,NA,NA,TRUE,-32.5,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-26T23:10:55.201Z","2023-04-26T23:10:59.289Z",TRUE,"pitch","9186d379-7dae-466f-94a3-6089ba0d0512",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.29,1.62,NA,93.21,171.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-26T23:09:32.609Z","2023-04-26T23:11:24.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,81.6,6,0.9,0.4206,7.4929,31.9819,-31.5182,0.0475,0.3822,0.6241,2.5028,4.8319,-131.0547,-3.5051,-1.2627,50.002,6.2542,0.0807,2.4,7.2,24,1917,58,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-26T23:10:33.153Z","2023-04-26T23:10:38.584Z",TRUE,"pitch","e692f997-1aba-47ef-b3dc-24ae9f8c59bb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2623,1.4956,NA,94.95,202.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-26T23:09:32.609Z","2023-04-26T23:11:24.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.9,75.1,14,0.91,0.4651,7.1725,22.8165,-41.9006,4.2669,-6.9339,0.5785,1.3392,2.9328,-117.8508,-2.5523,-1.2371,50.0009,6.3139,5.9882,8.4,12,24,2373,31,NA,NA,NA,NA,NA,NA,FALSE,-54.7,-12.8,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-26T23:10:02.376Z","2023-04-26T23:10:07.401Z",TRUE,"pitch","735d478b-25b4-462b-afe1-1faa8021f51e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.29,1.62,NA,130.35,162.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,0,0,5,"bottom",1,"2023-04-26T23:09:32.609Z","2023-04-26T23:11:24.923Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",669302,"Logan Gilbert","/api/v1/people/669302","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,82.3,1,0.9,0.4202,7.4517,27.275,-30.5279,0.3899,0.9547,-0.3503,2.8236,2.0765,-130.3171,-2.9232,-1.2079,50.0014,6.2649,0.6705,2.4,7.2,24,2008,166,NA,NA,NA,NA,NA,NA,FALSE,-32.8,1.3,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
