"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716607,"2023-09-13",1,"2023-09-13T17:39:35.652Z","2023-09-13T17:39:39.823Z",TRUE,"pitch","46ca45cf-ff3a-4a15-8ace-730ad1925f97",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.246,1.5627,NA,91.97,152.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,3,0,16,"bottom",2,"2023-09-13T17:39:13.587Z","2023-09-13T17:39:57.651Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.3,3,0.91,0.4205,6.5789,26.0667,-27.3237,1.8695,2.8219,0.6568,3.1903,4.8055,-130.0243,-2.2616,-1.4549,50.0058,6.1351,3.2154,8.4,7.2,24,2336,152,NA,NA,NA,NA,NA,NA,FALSE,-29.3,4.8,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T17:39:14.184Z","2023-09-13T17:39:17.793Z",TRUE,"pitch","335120f4-dfd0-42ac-b7ae-6c9daf6f0685",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.64,NA,124.58,194.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,3,0,16,"bottom",2,"2023-09-13T17:39:13.587Z","2023-09-13T17:39:57.651Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,83.5,8,0.68,0.413,6.5162,29.6959,-21.4346,-0.9954,6.0331,-0.1988,1.6539,3.587,-132.8527,-7.0123,-1.4399,50.0005,5.8967,-1.7715,2.4,4.8,24,2264,183,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T17:38:36.463Z","2023-09-13T17:38:44.872Z",TRUE,"pitch","c159268f-3799-476a-ad51-e9070d519c0f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.24,1.7,NA,134.29,160.33,"ground_ball","medium","6",124.65,144.58,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Vidal Brujan to first baseman Yandy Diaz.",0,3,0,15,"bottom",2,"2023-09-13T17:38:18.669Z","2023-09-13T17:38:44.872Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.8,72.8,1,0.89,0.4741,6.3797,24.5793,-44.0646,0.1586,-8.8289,-0.4535,2.9057,1.785,-116.1523,1.9035,-1.257,50.0016,6.3098,0.2133,1.2,13.2,24,2430,27,84.8,-7,20,NA,NA,NA,TRUE,-58.4,-15,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T17:38:21.718Z","2023-09-13T17:38:25.783Z",TRUE,"pitch","1fdfa97a-f449-4433-8902-c5bbe23d80ab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4499,1.5918,NA,125.83,182.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Alex Kirilloff grounds out, shortstop Vidal Brujan to first baseman Yandy Diaz.",0,3,0,15,"bottom",2,"2023-09-13T17:38:18.669Z","2023-09-13T17:38:44.872Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.8,8,2,0.4016,6.4066,30.3611,-10.5057,-5.0127,11.5078,-0.2317,2.0926,4.5832,-136.443,-8.3347,-1.283,50.0061,5.9134,-9.4417,34.8,3.6,24,2134,199,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",3,"2023-09-13T17:36:05.061Z","2023-09-13T17:36:08.887Z",TRUE,"pitch","d5ea203d-819f-496d-92a7-8062ebaf7cbf",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.2965,1.5368,NA,135.94,190.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,3,0,14,"top",2,"2023-09-13T17:35:04.279Z","2023-09-13T17:36:08.887Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.4,79.8,7,0.9,0.4327,5.8545,27.9275,-31.5372,10.6143,0.3939,-0.497,1.7972,-6.8287,-126.9788,-4.4539,0.859,50.0039,6.1058,17.1964,26.4,9.6,24,2017,133,NA,NA,NA,NA,NA,NA,TRUE,-36.2,-0.1,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",2,"2023-09-13T17:35:41.255Z","2023-09-13T17:35:45.277Z",TRUE,"pitch","db5d17c3-8469-4161-8c7b-2fd6588d824c",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.3334,1.5368,NA,145.65,243.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,3,0,14,"top",2,"2023-09-13T17:35:04.279Z","2023-09-13T17:36:08.887Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.8,72.5,13,0.91,0.48,5.756,23.3233,-32.2016,-4.8058,-0.017,-0.7516,-0.1789,-3.0345,-114.5784,-6.3128,1.2194,50.0051,5.8003,-6.3208,12,10.8,24,2397,339,NA,NA,NA,NA,NA,NA,FALSE,-46,-1.4,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T17:35:21.938Z","2023-09-13T17:35:25.668Z",TRUE,"pitch","413c3115-fc36-4a1f-8e23-d29fe0dd9886",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2965,1.5368,NA,123.53,196.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,3,0,14,"top",2,"2023-09-13T17:35:04.279Z","2023-09-13T17:36:08.887Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84,77.4,8,0.89,0.4479,5.6587,23.648,-25.2692,0.9308,4.5542,-0.1713,1.5804,-3.3226,-122.2019,-5.491,1.0839,50.0023,6.0221,1.4112,2.4,7.2,24,2273,142,NA,NA,NA,NA,NA,NA,FALSE,-31.4,7.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T17:35:04.863Z","2023-09-13T17:35:08.903Z",TRUE,"pitch","d51cea72-8fde-4a11-a1aa-9fb6e82a9c9a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2965,1.5368,NA,124.39,197.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,3,0,14,"top",2,"2023-09-13T17:35:04.279Z","2023-09-13T17:36:08.887Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.3,72.6,8,0.91,0.4796,5.8607,20.4035,-30.3894,-4.2434,1.351,-0.194,1.5271,-1.921,-114.0662,-3.2849,1.2096,50.0029,5.973,-5.6079,10.8,9.6,24,2384,337,NA,NA,NA,NA,NA,NA,FALSE,-42.5,1.9,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T17:34:18.018Z","2023-09-13T17:34:32.641Z",TRUE,"pitch","a60daabf-a77e-4c38-bd96-9229cc67986d",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.47,1.64,NA,122.55,179.32,"line_drive","hard","7",80.16,57.99,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Yandy Diaz doubles (31) on a sharp line drive to left fielder Matt Wallner. Christian Bethancourt scores. Vidal Brujan scores.",2,3,0,13,"top",2,"2023-09-13T17:34:02.230Z","2023-09-13T17:34:32.641Z",TRUE,TRUE,FALSE,FALSE,71,1,0,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,78.2,8,0.91,0.4437,5.9201,23.0173,-23.185,-1.4575,5.8146,-0.1455,2.2021,-2.6049,-123.1488,-4.6171,1.1127,50.0022,6.0473,-2.252,6,6,24,2244,152,107.3,19,372,NA,NA,NA,FALSE,-28.2,9.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T17:34:02.230Z","2023-09-13T17:34:06.143Z",TRUE,"pitch","c24c31a6-a873-4987-89c7-cdbc09bc7613",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5373,1.6208,NA,57.6,200.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Yandy Diaz doubles (31) on a sharp line drive to left fielder Matt Wallner. Christian Bethancourt scores. Vidal Brujan scores.",2,3,0,13,"top",2,"2023-09-13T17:34:02.230Z","2023-09-13T17:34:32.641Z",TRUE,TRUE,FALSE,FALSE,71,1,0,2,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.1,80.5,14,0.9,0.4312,5.9254,25.0976,-27.727,8.2838,2.7208,1.5584,1.4062,-1.7412,-126.8444,-5.8782,1.1758,50.0049,5.9547,13.5468,25.2,8.4,24,1925,136,NA,NA,NA,NA,NA,NA,FALSE,-32,3.8,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",1,"2023-09-13T17:33:24.295Z","2023-09-13T17:33:32.817Z",TRUE,"pitch","073e149a-3816-4a4d-a9a1-a815ecd89637",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.17,1.46,NA,111.13,189.7,"ground_ball","medium","5",109.55,167.62,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Fielders Choice Out","fielders_choice_out","Vidal Brujan reaches on a fielder's choice out, third baseman Royce Lewis to catcher Ryan Jeffers. Osleivis Basabe out at home. Christian Bethancourt to 2nd.",0,1,0,12,"top",2,"2023-09-13T17:32:59.048Z","2023-09-13T17:33:32.817Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,660644,"Vidal Bruján","/api/v1/people/660644","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.6,73.1,8,0.91,0.4735,5.9972,22.5283,-28.5747,10.1712,2.6549,0.1539,1.8177,-4.451,-115.8766,-3.5415,0.7828,50.0008,6.1085,13.7701,24,9.6,24,1704,126,99.6,1,53,NA,NA,NA,TRUE,-39.1,4.2,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542194,"Christian Bethancourt","/api/v1/people/542194",660644,"Vidal Bruján","/api/v1/people/660644",NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",0,"2023-09-13T17:33:05.160Z","2023-09-13T17:33:09.244Z",TRUE,"pitch","ed6093a8-527c-4050-9c45-4d48c4c2c82f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.955,1.0113,NA,50.31,187.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Fielders Choice Out","fielders_choice_out","Vidal Brujan reaches on a fielder's choice out, third baseman Royce Lewis to catcher Ryan Jeffers. Osleivis Basabe out at home. Christian Bethancourt to 2nd.",0,1,0,12,"top",2,"2023-09-13T17:32:59.048Z","2023-09-13T17:33:32.817Z",TRUE,FALSE,FALSE,TRUE,8,1,0,2,660644,"Vidal Bruján","/api/v1/people/660644","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.8,73.6,14,0.9,0.4713,6.0318,21.8699,-28.7132,7.5984,2.5313,1.7495,1.9059,-0.9214,-116.2409,-3.3101,1.1639,50.0047,6.0758,10.3945,19.2,9.6,24,1697,119,NA,NA,NA,NA,NA,NA,FALSE,-38.9,4.1,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",7,"2023-09-13T17:32:17.746Z","2023-09-13T17:32:28.981Z",TRUE,"pitch","797fc406-a13d-4a17-9114-be01b23a240a",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.57,1.71,NA,123.84,170.24,"ground_ball","medium","9",161.98,120.75,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Christian Bethancourt singles on a ground ball to right fielder Max Kepler. Osleivis Basabe to 3rd.",0,1,0,11,"top",2,"2023-09-13T17:29:58.309Z","2023-09-13T17:32:28.981Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.2,80,5,0.92,0.4294,5.7954,29.8529,-29.0445,10.3624,1.9037,-0.1794,2.5385,-5.9921,-128.2368,-3.4054,0.8577,50.0029,6.1829,17.0259,27.6,8.4,24,2124,135,72.9,6,81,NA,NA,NA,FALSE,-32.8,2.8,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,542194,"Christian Bethancourt","/api/v1/people/542194",678545,"Osleivis Basabe","/api/v1/people/678545",NA,NA,NA,NA
716607,"2023-09-13",6,"2023-09-13T17:31:59.402Z","2023-09-13T17:32:04.204Z",TRUE,"pitch","5bdeea41-ddcd-4b8d-b94e-5236c0603f3f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5373,1.6208,NA,159.39,216.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Christian Bethancourt singles on a ground ball to right fielder Max Kepler. Osleivis Basabe to 3rd.",0,1,0,11,"top",2,"2023-09-13T17:29:58.309Z","2023-09-13T17:32:28.981Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.6,80,13,0.91,0.4324,6.0693,28.1846,-27.087,11.8365,3.1335,-1.112,0.8072,-8.3694,-127.0951,-7.519,0.7005,50.0001,5.9819,19.1911,31.2,8.4,24,2145,135,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4,-19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716607,"2023-09-13",5,"2023-09-13T17:31:32.910Z","2023-09-13T17:31:37.243Z",TRUE,"pitch","88c67ba7-d87a-4f80-9c24-e3015b95b0f7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.57,1.71,NA,54.55,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Christian Bethancourt singles on a ground ball to right fielder Max Kepler. Osleivis Basabe to 3rd.",0,1,0,11,"top",2,"2023-09-13T17:29:58.309Z","2023-09-13T17:32:28.981Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",572971,"Dallas Keuchel","/api/v1/people/572971","L","Left","vs_LHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.8,73.3,14,0.91,0.472,5.9903,22.4088,-28.7642,9.3325,2.4984,1.6384,2.4775,-1.7488,-116.1851,-2.0446,1.1901,50.0003,6.1108,12.7165,22.8,9.6,24,1698,118,NA,NA,NA,NA,NA,NA,FALSE,-38.8,4.3,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
