"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718378,"2023-04-29",4,"2023-04-29T18:28:52.356Z","2023-04-29T18:28:55.681Z",TRUE,"pitch","4f55a57c-a949-4017-9dfa-179dc61e4b1c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.64,NA,137.85,158.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Kyle Isbel walks.",0,0,0,8,"top",2,"2023-04-29T18:27:23.411Z","2023-04-29T18:29:40.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.1,1,0.9,0.4051,7.1944,28.2714,-14.8923,-6.1544,9.3225,-0.5469,2.9593,4.746,-135.0101,-4.5569,-1.5244,50.0017,5.7106,-11.4072,33.6,3.6,24,2448,212,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",3,"2023-04-29T18:28:25.533Z","2023-04-29T18:28:28.843Z",TRUE,"pitch","e436154b-6060-44de-9634-4206836fd002",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.64,NA,125.01,152.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Kyle Isbel walks.",0,0,0,8,"top",2,"2023-04-29T18:27:23.411Z","2023-04-29T18:29:40.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,76.5,2,0.9,0.4489,7.0909,26.2504,-25.324,-10.429,4.556,-0.21,3.1955,5.9731,-122.4361,-1.1727,-1.3379,50.0044,5.8664,-15.6893,30,8.4,24,1896,250,NA,NA,NA,NA,NA,NA,FALSE,-30.7,8.2,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T18:28:04.396Z","2023-04-29T18:28:07.932Z",TRUE,"pitch","a1d3a260-5b81-4701-8f78-7a0690d53769",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.44,1.64,NA,137.5,158.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Kyle Isbel walks.",0,0,0,8,"top",2,"2023-04-29T18:27:23.411Z","2023-04-29T18:29:40.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.7,1,0.9,0.4105,7.1613,29.4773,-15.4427,-6.0576,9.2846,-0.5378,2.9846,4.4594,-133.5755,-4.3037,-1.444,50.0057,5.7313,-10.9197,31.2,4.8,24,2272,207,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T18:27:46.782Z","2023-04-29T18:27:50.364Z",TRUE,"pitch","34a8223d-d5ee-4e07-b0ca-738e5d49b7cd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3967,1.6256,NA,193.16,135.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Kyle Isbel walks.",0,0,0,8,"top",2,"2023-04-29T18:27:23.411Z","2023-04-29T18:29:40.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.3,11,0.9,0.4494,7.0442,26.1392,-25.2484,-10.8517,4.6159,-1.9979,3.8078,2.5311,-122.2908,0.239,-1.6425,50.0043,5.8906,-16.2896,32.4,8.4,24,1978,247,NA,NA,NA,NA,NA,NA,FALSE,-30.4,8.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T18:27:28.854Z","2023-04-29T18:27:32.931Z",TRUE,"pitch","4ceca26e-c454-45f5-b565-6fe5fecd2bbe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4274,1.6561,NA,110.72,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Walk","walk","Kyle Isbel walks.",0,0,0,8,"top",2,"2023-04-29T18:27:23.411Z","2023-04-29T18:29:40.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664728,"Kyle Isbel","/api/v1/people/664728","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,71.1,8,2,0.4892,7.046,21.2397,-39.1107,4.4494,-5.4698,0.1646,1.5734,2.2386,-112.1742,-0.7988,-1.426,50.003,5.9389,5.6417,8.4,13.2,24,2131,45,NA,NA,NA,NA,NA,NA,FALSE,-56,-9.8,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T18:26:44.607Z","2023-04-29T18:26:57.663Z",TRUE,"pitch","391ec2b1-bd2c-4463-85ea-b0968ff82d81",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.37,1.64,NA,146.86,185.88,"fly_ball","medium","8",125.96,100.84,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Nick Pratto singles on a fly ball to center fielder Michael A. Taylor. Nick Pratto to 2nd. Nick Pratto advances to 2nd, on a fielding error by center fielder Michael A. Taylor.",0,0,0,7,"top",2,"2023-04-29T18:26:11.730Z","2023-04-29T18:26:57.663Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.2,7,0.9,0.4425,6.8764,23.9407,-24.7672,-11.5935,4.7671,-0.7834,1.9593,5.523,-123.6456,-4.1729,-1.5361,50.0021,5.7396,-18.0054,33.6,8.4,24,2171,254,72.1,33,248,NA,NA,NA,FALSE,-29.9,7.9,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,668472,"Nick Pratto","/api/v1/people/668472",NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T18:26:32.796Z","2023-04-29T18:26:36.586Z",TRUE,"pitch","a58959e5-1a4e-4144-8ece-20aa0b40b0a4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3676,1.6256,NA,138.21,153.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Nick Pratto singles on a fly ball to center fielder Michael A. Taylor. Nick Pratto to 2nd. Nick Pratto advances to 2nd, on a fielding error by center fielder Michael A. Taylor.",0,0,0,7,"top",2,"2023-04-29T18:26:11.730Z","2023-04-29T18:26:57.663Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,668472,"Nick Pratto","/api/v1/people/668472","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,85,1,0.9,0.4069,7.0134,26.1374,-15.5114,-5.2014,9.0613,-0.5564,3.1613,4.281,-134.0651,-3.8239,-1.49,50.0055,5.6974,-9.5691,28.8,3.6,24,2307,221,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",4,"2023-04-29T18:22:12.083Z","2023-04-29T18:22:27.351Z",TRUE,"pitch","5778fd39-4cd7-44d3-990f-3bde397968ea",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.3,1.6,NA,108.22,148.24,"fly_ball","hard","9",233.31,99.48,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Umpire reviewed (home run), call on the field was upheld: Jorge Polanco singles on a sharp fly ball to right fielder Nick Pratto. Jorge Polanco out at 2nd on the throw, right fielder Nick Pratto to shortstop Bobby Witt Jr.",0,0,0,6,"bottom",1,"2023-04-29T18:20:54.085Z","2023-04-29T18:22:27.351Z",TRUE,FALSE,TRUE,TRUE,33,3,1,3,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,85,2,2,0.4069,6.2521,26.8423,-20.5916,-1.5391,6.2972,0.2304,3.3533,6.1264,-134.2027,-3.3354,-1.8739,50.0009,6.0649,-2.8308,4.8,4.8,24,2214,187,108.7,23,359,NA,NA,NA,TRUE,-21,10.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"NH"
718378,"2023-04-29",3,"2023-04-29T18:22:00.442Z","2023-04-29T18:22:04.207Z",TRUE,"pitch","61ddc341-dc4f-4744-b711-2d43e2123daf",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.2414,1.7902,NA,114.72,165.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Umpire reviewed (home run), call on the field was upheld: Jorge Polanco singles on a sharp fly ball to right fielder Nick Pratto. Jorge Polanco out at 2nd on the throw, right fielder Nick Pratto to shortstop Bobby Witt Jr.",0,0,0,6,"bottom",1,"2023-04-29T18:20:54.085Z","2023-04-29T18:22:27.351Z",TRUE,FALSE,TRUE,TRUE,33,3,1,3,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.2,5,2,0.4046,6.2178,29.8478,-18.9418,-2.9616,7.1292,0.0599,2.6979,6.0034,-135.4353,-5.2949,-1.8016,50.0026,6.0049,-5.4972,12,4.8,24,2286,195,NA,NA,NA,NA,NA,NA,FALSE,-19.7,12,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T18:21:46.111Z","2023-04-29T18:21:50.267Z",TRUE,"pitch","34e82cb6-e6f9-4920-b189-5990eff1b85d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3303,1.5593,NA,149.3,177.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Umpire reviewed (home run), call on the field was upheld: Jorge Polanco singles on a sharp fly ball to right fielder Nick Pratto. Jorge Polanco out at 2nd on the throw, right fielder Nick Pratto to shortstop Bobby Witt Jr.",0,0,0,6,"bottom",1,"2023-04-29T18:20:54.085Z","2023-04-29T18:22:27.351Z",TRUE,FALSE,TRUE,TRUE,33,3,1,3,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.5,78.1,13,2,0.4447,5.958,23.9942,-36.6652,2.5774,-2.9204,-0.8473,2.263,1.5607,-123.0771,-2.0705,-1.8242,50.0041,6.2147,3.9615,6,9.6,24,2492,62,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-5.5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",0,"2023-04-29T18:21:03.569Z","2023-04-29T18:21:07.271Z",TRUE,"pitch","5ca800e1-3d89-472c-92d3-59f49806fa14",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3287,1.7321,NA,187.01,90.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Umpire reviewed (home run), call on the field was upheld: Jorge Polanco singles on a sharp fly ball to right fielder Nick Pratto. Jorge Polanco out at 2nd on the throw, right fielder Nick Pratto to shortstop Bobby Witt Jr.",0,0,0,6,"bottom",1,"2023-04-29T18:20:54.085Z","2023-04-29T18:22:27.351Z",TRUE,FALSE,TRUE,TRUE,33,3,1,3,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.3,11,2,0.4069,6.2576,29.5722,-19.889,-1.8045,6.6978,-1.8366,5.4824,1.2428,-134.6699,1.6125,-2.0699,50.0051,6.2838,-3.311,8.4,4.8,24,2264,206,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T18:21:26.884Z","2023-04-29T18:21:32.781Z",FALSE,"no_pitch","81f83891-5409-4543-a611-16ed51fbd694",1,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Umpire reviewed (home run), call on the field was upheld: Jorge Polanco singles on a sharp fly ball to right fielder Nick Pratto. Jorge Polanco out at 2nd on the throw, right fielder Nick Pratto to shortstop Bobby Witt Jr.",0,0,0,6,"bottom",1,"2023-04-29T18:20:54.085Z","2023-04-29T18:22:27.351Z",TRUE,FALSE,TRUE,TRUE,33,3,1,3,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",641745,"Brad Keller",NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",3,"2023-04-29T18:20:31.118Z","2023-04-29T18:20:40.926Z",TRUE,"pitch","792cb4ff-9554-4b92-8654-e73bd5786722",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.54,1.71,NA,116.77,151.45,"ground_ball","medium","6",107.37,148.62,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Grounded Into DP","grounded_into_double_play","Carlos Correa grounds into a double play, shortstop Bobby Witt Jr. to second baseman Michael Massey to first baseman Vinnie Pasquantino. Max Kepler out at 2nd. Carlos Correa out at 1st.",0,0,0,5,"bottom",1,"2023-04-29T18:19:31.000Z","2023-04-29T18:20:40.926Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86,2,2,0.4017,6.4295,28.5189,-22.8803,-6.1237,4.9318,0.006,3.2344,6.617,-136.0969,-3.3628,-1.6557,50.0031,6.0618,-11.5432,24,6,24,2207,197,96.7,-16,11,NA,NA,NA,TRUE,-22.7,8.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",2,"2023-04-29T18:20:13.240Z","2023-04-29T18:20:18.214Z",TRUE,"pitch","0c11acd1-b499-4dd0-9a45-c6204ff9fc8a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5618,1.7612,NA,117.15,204.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Grounded Into DP","grounded_into_double_play","Carlos Correa grounds into a double play, shortstop Bobby Witt Jr. to second baseman Michael Massey to first baseman Vinnie Pasquantino. Max Kepler out at 2nd. Carlos Correa out at 1st.",0,0,0,5,"bottom",1,"2023-04-29T18:19:31.000Z","2023-04-29T18:20:40.926Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,77.9,13,2,0.4445,6.3148,27.3776,-35.215,5.7755,-1.9825,-0.004,1.2843,2.9006,-123.7766,-4.2126,-1.9456,50.0023,5.9939,8.8575,14.4,9.6,24,2593,55,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-4.4,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718378,"2023-04-29",1,"2023-04-29T18:19:56.909Z","2023-04-29T18:20:00.775Z",TRUE,"pitch","c6ec0135-425e-4f51-9208-d1e4ea2acf93",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5035,1.7902,NA,106.78,172.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Grounded Into DP","grounded_into_double_play","Carlos Correa grounds into a double play, shortstop Bobby Witt Jr. to second baseman Michael Massey to first baseman Vinnie Pasquantino. Max Kepler out at 2nd. Carlos Correa out at 1st.",0,0,0,5,"bottom",1,"2023-04-29T18:19:31.000Z","2023-04-29T18:20:40.926Z",TRUE,FALSE,FALSE,TRUE,24,1,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",641745,"Brad Keller","/api/v1/people/641745","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.2,83.9,5,2,0.4125,6.5448,27.421,-23.9072,-6.7781,4.6264,0.2681,2.4584,7.0388,-132.6174,-4.889,-1.5354,50.0039,6.0618,-12.1169,22.8,6,24,2160,199,NA,NA,NA,NA,NA,NA,FALSE,-25.3,7.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
