"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717062,"2023-08-09",2,"2023-08-10T00:01:34.567Z","2023-08-10T00:01:38.822Z",TRUE,"pitch","85a4bd37-78b9-4f96-9b30-8b383165ce3f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.7,1.73,NA,85.04,181.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Cody Bellinger flies out to left fielder Rafael Ortega.",0,2,0,23,"top",4,"2023-08-10T00:00:44.659Z","2023-08-10T00:02:08.230Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78,14,2,0.4417,7.3795,26.2372,-20.7783,6.8526,7.333,0.8385,2.1301,-5.6658,-124.2648,-5.2193,2.2641,50.0061,5.9974,10.6573,24,6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-25.4,12.2,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-10T00:01:20.333Z","2023-08-10T00:01:24.753Z",TRUE,"pitch","18f8e8fe-ed3d-4c82-8c9b-7d7f1705157c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.8146,1.6725,NA,148.58,221.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Cody Bellinger flies out to left fielder Rafael Ortega.",0,2,0,23,"top",4,"2023-08-10T00:00:44.659Z","2023-08-10T00:02:08.230Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.6,13,0.91,0.4418,7.2085,25.9826,-31.2199,-0.4453,0.616,-0.8285,0.6572,-7.4511,-124.1942,-5.8147,2.2745,50.0037,5.6405,-0.6926,3.6,8.4,24,2350,291,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-10T00:01:02.134Z","2023-08-10T00:01:06.885Z",TRUE,"pitch","74b4c1c7-4179-42f1-8080-09869267b50e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.7,1.73,NA,64.69,156.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","atBat","Flyout","field_out","Cody Bellinger flies out to left fielder Rafael Ortega.",0,2,0,23,"top",4,"2023-08-10T00:00:44.659Z","2023-08-10T00:02:08.230Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",656849,"David Peterson","/api/v1/people/656849","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.9,12,0.91,0.4157,7.1271,28.6864,-25.6095,9.0803,3.7386,1.3723,3.0529,-5.4651,-131.8814,-3.2546,2.2943,50.0045,6.1969,15.9576,30,7.2,24,1998,144,NA,NA,NA,NA,NA,NA,FALSE,-27.1,6.2,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",4,"2023-08-09T23:58:15.848Z","2023-08-09T23:58:24.403Z",TRUE,"pitch","b94329a6-e2bd-4f51-87d3-0fef619fe825",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.38,1.58,NA,73.32,182.03,"ground_ball","medium","5",104.67,164.72,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Francisco Alvarez grounds out, third baseman Jeimer Candelario to first baseman Patrick Wisdom.",0,2,0,22,"bottom",3,"2023-08-09T23:56:17.943Z","2023-08-09T23:58:24.403Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75.7,14,2,0.46,5.6092,19.8012,-20.4462,-4.9141,8.1438,1.146,2.102,8.9979,-118.4743,-4.5996,-2.0402,50.0055,5.9061,-7.0808,15.6,6,24,2289,228,55.2,-21,8,NA,NA,NA,TRUE,-26.9,14,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",3,"2023-08-09T23:57:52.241Z","2023-08-09T23:57:56.684Z",TRUE,"pitch","03097ef4-2fef-48bc-9d96-8347227bf817",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.1501,1.5225,NA,30.54,222.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Francisco Alvarez grounds out, third baseman Jeimer Candelario to first baseman Patrick Wisdom.",0,2,0,22,"bottom",3,"2023-08-09T23:56:17.943Z","2023-08-09T23:58:24.403Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,75.5,14,2,0.4632,5.687,19.6066,-18.7626,-3.6164,9.4404,2.2683,0.5987,10.8576,-117.6648,-7.9349,-1.9099,50.0029,5.7165,-5.1389,9.6,6,24,2277,232,NA,NA,NA,NA,NA,NA,FALSE,-25.9,15.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",2,"2023-08-09T23:57:33.133Z","2023-08-09T23:57:38.007Z",TRUE,"pitch","236ac7d0-4cbd-4157-8967-9d73ad380384",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1788,1.5225,NA,64.08,192.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Francisco Alvarez grounds out, third baseman Jeimer Candelario to first baseman Patrick Wisdom.",0,2,0,22,"bottom",3,"2023-08-09T23:56:17.943Z","2023-08-09T23:58:24.403Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,82.6,14,2,0.4215,5.6748,24.1023,-24.791,-7.3636,4.3048,1.3884,1.7148,10.8795,-129.3894,-5.639,-1.8921,50.0014,5.7936,-12.6273,22.8,6,24,2055,210,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-09T23:57:01.132Z","2023-08-09T23:57:08.946Z",TRUE,"pitch","1b6c1d8d-0f89-46c1-a37e-dd641ff09401",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.38,1.58,NA,161.24,166.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Francisco Alvarez grounds out, third baseman Jeimer Candelario to first baseman Patrick Wisdom.",0,2,0,22,"bottom",3,"2023-08-09T23:56:17.943Z","2023-08-09T23:58:24.403Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,81.4,11,2,0.4243,5.733,26.0357,-24.6272,-8.8711,4.4678,-1.1605,2.6778,5.7151,-128.9336,-3.3445,-2.2499,50.0008,5.8856,-14.9799,28.8,7.2,24,2016,211,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7.6,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-09T23:56:40.447Z","2023-08-09T23:56:46.347Z",TRUE,"pitch","3d7f8256-e09e-4e20-93b7-c348bfea0662",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.38,1.58,NA,137.3,172.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","atBat","Groundout","field_out","Francisco Alvarez grounds out, third baseman Jeimer Candelario to first baseman Patrick Wisdom.",0,2,0,22,"bottom",3,"2023-08-09T23:56:17.943Z","2023-08-09T23:58:24.403Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,82.4,4,2,0.4209,5.8102,24.4878,-24.5391,-9.0758,4.4438,-0.5325,2.4446,7.0913,-129.6344,-4.031,-2.1105,50.0062,5.8705,-15.6091,30,7.2,24,2088,214,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",6,"2023-08-09T23:56:08.853Z","2023-08-09T23:56:14.858Z",TRUE,"pitch","1a6edbcc-4fa6-4203-a8cc-ad202aad641c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.47,1.71,NA,135.85,211.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,2,0,21,"bottom",3,"2023-08-09T23:53:35.282Z","2023-08-09T23:56:14.858Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,74.9,13,2,0.4633,5.6631,22.9194,-28.0925,-11.1999,2.8857,-0.4945,1.0043,7.1073,-118.2918,-5.3139,-2.0855,50.003,5.8604,-15.8458,26.4,9.6,24,2270,230,NA,NA,NA,NA,NA,NA,TRUE,-37.3,4.1,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,542364,"Rafael Ortega","/api/v1/people/542364"
717062,"2023-08-09",5,"2023-08-09T23:55:48.118Z","2023-08-09T23:55:51.914Z",TRUE,"pitch","20a35079-b1ad-414c-bee6-c516d79ae735",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.47,1.71,NA,120.92,212.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,2,0,21,"bottom",3,"2023-08-09T23:53:35.282Z","2023-08-09T23:56:14.858Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,74.6,13,2,0.4653,5.7108,22.5896,-27.2895,-9.3507,3.4801,-0.1028,0.9822,7.4352,-117.773,-5.5054,-2.0874,50.0031,5.8774,-13.1223,22.8,8.4,24,2258,227,NA,NA,NA,NA,NA,NA,FALSE,-36.6,5.2,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",4,"2023-08-09T23:55:29.765Z","2023-08-09T23:55:35.071Z",TRUE,"pitch","92e70104-626d-44a5-8867-a0566032778d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2688,1.5665,NA,162.81,180.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,2,0,21,"bottom",3,"2023-08-09T23:53:35.282Z","2023-08-09T23:56:14.858Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.2,13,2,0.4659,5.5663,23.4031,-28.9004,-9.0977,2.3412,-1.2018,2.1525,5.0461,-117.7949,-2.6965,-2.1952,50.0024,5.9973,-12.7219,21.6,9.6,24,2227,225,NA,NA,NA,NA,NA,NA,FALSE,-38,3.8,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-09T23:54:11.550Z","2023-08-09T23:54:20.073Z",TRUE,"pitch","f051417d-32c9-4dc3-ab0f-f3381238a961",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2975,1.5665,NA,74.72,138.99,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,2,0,21,"bottom",3,"2023-08-09T23:53:35.282Z","2023-08-09T23:56:14.858Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.4,80.6,12,2,0.427,5.7225,27.2463,-16.8707,-3.3351,9.1923,1.1093,3.6957,9.303,-128.3911,-2.1324,-2.1321,50.0041,5.8538,-5.5539,12,4.8,24,2160,211,NA,NA,NA,NA,NA,NA,FALSE,-18.8,16.3,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",0,"2023-08-09T23:53:49.578Z","2023-08-09T23:53:55.604Z",TRUE,"pitch","49801a51-293d-492c-9569-6a4f3a53d1a5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.47,1.71,NA,129.87,169.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,2,0,21,"bottom",3,"2023-08-09T23:53:35.282Z","2023-08-09T23:56:14.858Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.7,81.4,4,2,0.4241,5.6725,26.1605,-18.3813,-4.9712,8.1631,-0.3377,2.5736,6.6153,-129.013,-4.5181,-2.286,50.0058,5.7592,-8.4042,20.4,4.8,24,2112,212,NA,NA,NA,NA,NA,NA,FALSE,-20.8,14,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",2,"2023-08-09T23:54:23.328Z","2023-08-09T23:54:48.473Z",FALSE,"action",NA,NA,"Rafael Ortega steals (1) 2nd base.","Stolen Base 2B",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,542364,"/api/v1/people/542364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f051417d-32c9-4dc3-ab0f-f3381238a961","stolen_base_2b",NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,2,0,21,"bottom",3,"2023-08-09T23:53:35.282Z","2023-08-09T23:56:14.858Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",3,"2023-08-09T23:54:48.473Z","2023-08-09T23:55:29.765Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,607043,"/api/v1/people/607043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"21","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,2,0,21,"bottom",3,"2023-08-09T23:53:35.282Z","2023-08-09T23:56:14.858Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717062,"2023-08-09",1,"2023-08-09T23:53:14.053Z","2023-08-09T23:53:24.555Z",TRUE,"pitch","38e2b78c-51f8-4a94-b8d8-f12771bbb726",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.34,1.58,NA,150.27,164.25,"ground_ball","medium","7",102.99,129.64,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Rafael Ortega singles on a ground ball to left fielder Ian Happ.",0,2,0,20,"bottom",3,"2023-08-09T23:52:31.205Z","2023-08-09T23:53:24.555Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,542364,"Rafael Ortega","/api/v1/people/542364","L","Left",543294,"Kyle Hendricks","/api/v1/people/543294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,81.8,11,2,0.4231,5.7228,24.6742,-18.0745,-3.9383,8.2922,-0.8729,2.7604,5.0825,-129.0341,-4.2727,-2.3487,50.0061,5.8145,-6.7,16.8,4.8,24,2094,213,89.8,4,101,NA,NA,NA,FALSE,-20.2,14.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,542364,"Rafael Ortega","/api/v1/people/542364",NA,NA,NA
