"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716972,"2023-08-16",0,"2023-08-16T23:09:39.002Z","2023-08-16T23:09:42.738Z",TRUE,"pitch","241ce7ff-8efb-4236-8fc5-522c09b1b5ac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0664,1.5009,NA,169.41,171.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Flyout","field_out","Alex Bregman flies out to left fielder Bryan De La Cruz.",0,5,2,16,"top",2,"2023-08-16T23:09:34.534Z","2023-08-16T23:10:13.391Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,608324,"Alex Bregman","/api/v1/people/608324","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.4,11,0.9,0.3886,5.5967,34.0637,-15.1966,9.5211,8.453,-1.3751,2.4824,-12.6428,-141.2689,-6.0068,1.9344,50.0016,5.6238,19.1221,44.4,4.8,24,2146,127,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14,-14.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",5,"2023-08-16T23:09:04.496Z","2023-08-16T23:09:14.564Z",TRUE,"pitch","3d974a90-6e63-4db2-8144-d5b8bc461b9d",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,2.86,1.27,NA,110.39,196.68,"popup","medium","3",177.15,177.35,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Jose Altuve pops out to first baseman Josh Bell in foul territory.",0,5,2,15,"top",2,"2023-08-16T23:07:26.453Z","2023-08-16T23:09:14.564Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.3,8,0.9,0.4245,5.4099,28.4958,-26.7858,10.2046,3.198,0.1734,1.5594,-8.1689,-129.3406,-5.0371,2.0562,50.0006,5.6013,17.1833,28.8,7.2,24,1846,114,77.4,66,153,NA,NA,NA,TRUE,-30,4.8,-16.6,NA,NA,NA,NA,TRUE,TRUE,455117,"Martín Maldonado","/api/v1/people/455117",NA,NA,NA,NA,NA,NA
716972,"2023-08-16",4,"2023-08-16T23:08:45.022Z","2023-08-16T23:08:49.260Z",TRUE,"pitch","2d09a45e-c62b-42c4-8714-75682c8f7006",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,2.86,1.27,NA,151.03,171.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Jose Altuve pops out to first baseman Josh Bell in foul territory.",0,5,2,15,"top",2,"2023-08-16T23:07:26.453Z","2023-08-16T23:09:14.564Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,88.2,11,0.9,0.39,5.5249,32.603,-15.68,9.91,8.2585,-0.8928,2.4744,-11.4541,-140.5946,-5.7785,1.9512,50.0017,5.5781,19.7903,45.6,4.8,24,2291,124,NA,NA,NA,NA,NA,NA,FALSE,-15.5,13.8,-15.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",3,"2023-08-16T23:08:30.217Z","2023-08-16T23:08:33.620Z",TRUE,"pitch","a6bb6463-1f48-4c3a-8070-492dbe338576",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,2.9444,1.4037,NA,68.3,203.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Jose Altuve pops out to first baseman Josh Bell in foul territory.",0,5,2,15,"top",2,"2023-08-16T23:07:26.453Z","2023-08-16T23:09:14.564Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.6,81.6,14,0.82,0.4246,5.5234,26.2068,-26.2728,7.6269,3.4995,1.2777,1.3093,-5.0385,-128.8955,-5.5868,2.2646,50.0032,5.5275,12.8636,24,7.2,24,1856,107,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.3,-12.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",2,"2023-08-16T23:08:10.508Z","2023-08-16T23:08:14.128Z",TRUE,"pitch","55961b9b-efea-4ddc-9f36-4b56968bc295",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,2.86,1.27,NA,166.72,197.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Jose Altuve pops out to first baseman Josh Bell in foul territory.",0,5,2,15,"top",2,"2023-08-16T23:07:26.453Z","2023-08-16T23:09:14.564Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.3,13,0.9,0.4429,5.503,25.1245,-30.3843,0.9562,1.1586,-1.3044,1.5412,-8.533,-123.7511,-3.6586,2.0671,50.0061,5.5894,1.4825,0,8.4,24,2309,57,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1.4,0.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",1,"2023-08-16T23:07:53.686Z","2023-08-16T23:07:58.102Z",TRUE,"pitch","fb2e11a4-e87d-48e2-9b14-c0857b12e14c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.9444,1.3625,NA,123.2,202.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Jose Altuve pops out to first baseman Josh Bell in foul territory.",0,5,2,15,"top",2,"2023-08-16T23:07:26.453Z","2023-08-16T23:09:14.564Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.9,8,0.91,0.4451,5.3603,24.8829,-30.1675,0.528,1.3034,-0.1627,1.3279,-5.6844,-123.1517,-4.1033,2.1085,50.0003,5.5728,0.8111,0,8.4,24,2388,71,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.7,0.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",0,"2023-08-16T23:07:39.451Z","2023-08-16T23:07:43.731Z",TRUE,"pitch","ecb66084-d582-4bc4-adf0-e52fb0b3b139",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0256,1.4242,NA,78.38,186.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Pop Out","field_out","Jose Altuve pops out to first baseman Josh Bell in foul territory.",0,5,2,15,"top",2,"2023-08-16T23:07:26.453Z","2023-08-16T23:09:14.564Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,81.2,14,0.89,0.4226,5.4834,30.4471,-24.4091,9.4731,4.5792,1.0131,1.9231,-5.9472,-130.208,-4.7242,2.1103,50.0031,5.6361,16.0684,30,7.2,24,1968,113,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7.3,-15.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",6,"2023-08-16T23:07:11.417Z","2023-08-16T23:07:18.234Z",TRUE,"pitch","e6b26e10-9916-4ac8-9a93-611e88c46b86",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1005,1.3968,NA,58.04,135.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Martin Maldonado walks.",0,5,2,14,"top",2,"2023-08-16T23:05:29.549Z","2023-08-16T23:07:18.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,76.6,12,0.9,0.4479,5.3587,26.8184,-31.6096,-0.0965,0.3742,1.5468,3.8076,-1.665,-122.8023,1.6076,2.2493,50.0038,5.8553,-0.1454,1.2,8.4,24,2307,70,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.3,0.6,NA,NA,NA,NA,FALSE,TRUE,455117,"Martín Maldonado","/api/v1/people/455117",NA,NA,NA,NA,NA,NA
716972,"2023-08-16",5,"2023-08-16T23:06:57.691Z","2023-08-16T23:07:01.137Z",TRUE,"pitch","7663459f-414d-4c2f-932f-b3be10c46d60",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1067,1.5463,NA,115.42,120.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Martin Maldonado walks.",0,5,2,14,"top",2,"2023-08-16T23:05:29.549Z","2023-08-16T23:07:18.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.9,12,0.9,0.3932,5.3849,34.4619,-14.9168,8.4753,8.8021,0.0415,4.3741,-7.728,-139.8476,-1.5106,1.7531,50.0063,5.9102,16.6241,44.4,4.8,24,2203,126,NA,NA,NA,NA,NA,NA,FALSE,-14,15.7,-13.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",3,"2023-08-16T23:06:25.047Z","2023-08-16T23:06:30.292Z",TRUE,"pitch","3f6e84e2-6818-4d8d-90f4-fb981a9c400b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.1,1.46,NA,87.93,157.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Martin Maldonado walks.",0,5,2,14,"top",2,"2023-08-16T23:05:29.549Z","2023-08-16T23:07:18.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,80.4,3,0.84,0.4268,5.3224,28.5161,-23.588,7.9123,5.1567,0.7625,3.0122,-5.5219,-128.6822,-2.2199,1.9161,50.0017,5.7272,13.1723,26.4,6,24,1850,114,NA,NA,NA,NA,NA,NA,FALSE,-26.2,9,-13,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",2,"2023-08-16T23:06:08.605Z","2023-08-16T23:06:13.140Z",TRUE,"pitch","9cbbd11f-3e47-4390-aadb-6871859539d4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0546,1.5486,NA,151.44,212.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Martin Maldonado walks.",0,5,2,14,"top",2,"2023-08-16T23:05:29.549Z","2023-08-16T23:07:18.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.1,13,0.91,0.4424,5.4546,27.4721,-29.6368,1.3575,1.6385,-0.9035,0.982,-7.3437,-124.3353,-5.2112,1.926,50.0038,5.5969,2.1036,1.2,8.4,24,2394,78,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.8,-0.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",1,"2023-08-16T23:05:56.465Z","2023-08-16T23:06:00.420Z",TRUE,"pitch","e7fddf45-ab83-409a-9c26-f0e2269c35cc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2254,1.5531,NA,135.36,162.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Martin Maldonado walks.",0,5,2,14,"top",2,"2023-08-16T23:05:29.549Z","2023-08-16T23:07:18.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,77.5,1,0.9,0.4446,5.3337,26.8068,-31.4766,1.9207,0.4518,-0.4817,2.8112,-6.5436,-123.6491,-0.8752,1.9602,50.0007,5.8329,2.9467,2.4,8.4,24,2289,84,NA,NA,NA,NA,NA,NA,FALSE,-37.3,0.8,-1.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",0,"2023-08-16T23:05:45.580Z","2023-08-16T23:05:48.876Z",TRUE,"pitch","04031c29-aee7-4059-8ec2-564c0ed9a33c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1594,1.5868,NA,109.34,128.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Martin Maldonado walks.",0,5,2,14,"top",2,"2023-08-16T23:05:29.549Z","2023-08-16T23:07:18.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,76.7,12,0.9,0.448,5.312,26.0664,-31.0881,0.5105,0.7217,0.2008,4.1027,-4.6033,-122.6475,1.8885,2.0422,50.0053,5.9891,0.7723,0,8.4,24,2273,304,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2,0.2,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",4,"2023-08-16T23:06:44.214Z","2023-08-16T23:06:57.691Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,455117,"/api/v1/people/455117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Martin Maldonado walks.",0,5,2,14,"top",2,"2023-08-16T23:05:29.549Z","2023-08-16T23:07:18.234Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",1,"2023-08-16T23:03:31.606Z","2023-08-16T23:03:38.786Z",TRUE,"pitch","f6fa5a66-385a-4d42-8cab-fde5a72b521b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.3,1.61,NA,85.25,137.95,"ground_ball","medium","6",119.79,141.74,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Bryan De La Cruz grounds out, shortstop Jeremy Pena to first baseman Jon Singleton.",0,5,2,13,"bottom",1,"2023-08-16T23:03:07.985Z","2023-08-16T23:03:38.786Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.4,12,0.9,0.397,6.246,32.907,-11.8047,-3.2907,10.5855,0.8329,3.7343,6.4358,-138.3353,-6.2245,-1.1037,50.0027,6.8164,-6.3327,20.4,2.4,24,2400,202,85.7,11,140,NA,NA,NA,TRUE,-12.5,17.9,4.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",0,"2023-08-16T23:03:16.064Z","2023-08-16T23:03:19.064Z",TRUE,"pitch","b041596d-4eb5-4e50-a509-e23f0a7aa60b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5158,1.701,NA,55.47,202.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Bryan De La Cruz grounds out, shortstop Jeremy Pena to first baseman Jon Singleton.",0,5,2,13,"bottom",1,"2023-08-16T23:03:07.985Z","2023-08-16T23:03:38.786Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,73.6,14,0.89,0.4755,6.2371,21.4715,-38.0914,0.2519,-4.4039,1.6143,1.3469,6.3876,-115.1961,-4.0993,-1.2277,50.0024,6.833,0.3385,2.4,12,24,2501,39,NA,NA,NA,NA,NA,NA,FALSE,-52.4,-8.8,-2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716972,"2023-08-16",5,"2023-08-16T23:02:30.589Z","2023-08-16T23:02:42.673Z",TRUE,"pitch","1547a298-d393-4d51-aa3d-fc527e73f6ab",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.23,1.53,NA,119.76,185.54,"line_drive","hard","7",66.44,51.56,NA,NA,TRUE,NA,NA,NA,NA,NA,"12","atBat","Double","double","Jake Burger doubles (20) on a sharp line drive to left fielder Chas McCormick. Luis Arraez scores. Josh Bell scores.",2,5,2,12,"bottom",1,"2023-08-16T23:00:33.499Z","2023-08-16T23:02:42.673Z",TRUE,TRUE,FALSE,FALSE,34,3,2,2,669394,"Jake Burger","/api/v1/people/669394","R","Right",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.2,8,0.9,0.4327,5.9809,25.6795,-27.6493,0.709,2.7837,-0.0724,1.9719,2.8885,-126.5526,-6.4562,-1.3203,50.0007,6.7691,1.1497,3.6,7.2,24,2483,156,108.5,12,287,NA,NA,NA,FALSE,-32.3,3.8,-1.9,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,669394,"Jake Burger","/api/v1/people/669394"
