"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717178,"2023-08-01",1,"2023-08-01T23:23:20.838Z","2023-08-01T23:23:25.461Z",TRUE,"pitch","04ff6e36-72a4-4683-ae3c-76edf4655680",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.38,1.64,NA,99.66,163.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,0,0,7,"bottom",1,"2023-08-01T23:22:52.702Z","2023-08-01T23:24:24.083Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,73.1,6,2,0.472,6.6176,22.9733,-28.2841,5.3659,2.8556,0.4549,2.7996,3.4917,-116.3025,-0.1457,-1.7659,50.0026,5.5585,7.308,15.6,8.4,24,2253,92,NA,NA,NA,NA,NA,NA,FALSE,-37.6,5.4,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:23:08.649Z","2023-08-01T23:23:12.519Z",TRUE,"pitch","2675a066-1d41-4003-af6d-65b5fc8f6b0a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2652,1.5781,NA,130.53,160.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,0,0,7,"bottom",1,"2023-08-01T23:22:52.702Z","2023-08-01T23:24:24.083Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,74.5,1,2,0.4633,6.8441,22.9355,-25.5149,3.8225,4.704,-0.3549,2.9008,2.2311,-118.3093,-0.6995,-1.8072,50.0023,5.5424,5.4081,13.2,7.2,24,2227,101,NA,NA,NA,NA,NA,NA,FALSE,-32.8,8.6,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-01T23:23:34.968Z","2023-08-01T23:23:45.561Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,457705,"/api/v1/people/457705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"7","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,0,0,7,"bottom",1,"2023-08-01T23:22:52.702Z","2023-08-01T23:24:24.083Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-01T23:22:33.049Z","2023-08-01T23:22:42.451Z",TRUE,"pitch","0ff0f4ef-e174-4199-bada-91f7cbb0412c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.08,1.49,NA,145.09,167.02,"fly_ball","medium","8",78.55,58.72,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Flyout","field_out","Bryan Reynolds flies out to center fielder Riley Greene.",0,0,0,6,"bottom",1,"2023-08-01T23:22:30.659Z","2023-08-01T23:22:42.451Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,1,2,0.3981,7.0513,29.4887,-14.7547,-4.0981,9.0769,-0.737,2.6578,3.6129,-137.4259,-4.7777,-1.5341,50.0051,5.4159,-7.8665,24,3.6,24,2152,199,97.1,33,367,NA,NA,NA,TRUE,-14.9,15.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:22:04.596Z","2023-08-01T23:22:33.049Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,668804,"/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"6","atBat","Flyout","field_out","Bryan Reynolds flies out to center fielder Riley Greene.",0,0,0,6,"bottom",1,"2023-08-01T23:22:30.659Z","2023-08-01T23:22:42.451Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",3,"2023-08-01T23:21:20.382Z","2023-08-01T23:21:26.952Z",TRUE,"pitch","eec8e054-dc54-4130-af22-2d79cb2d9559",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.47,1.67,NA,114.92,176.45,"ground_ball","medium","4",153.87,157.53,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Josh Palacios grounds out, second baseman Zach McKinstry to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-08-01T23:20:17.293Z","2023-08-01T23:21:26.952Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.7,5,2,0.3939,6.8853,28.9001,-12.2544,-1.7166,10.156,0.0547,2.3085,4.4562,-138.6642,-6.2729,-1.345,50.0034,5.4058,-3.3674,10.8,2.4,24,2278,202,77.6,-35,4,NA,NA,NA,TRUE,-12.6,17.4,2.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-01T23:21:01.155Z","2023-08-01T23:21:04.735Z",TRUE,"pitch","ab6cb3b9-f620-4c81-9068-91dce2d9263d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.47,1.67,NA,138.89,191.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Josh Palacios grounds out, second baseman Zach McKinstry to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-08-01T23:20:17.293Z","2023-08-01T23:21:26.952Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,74.3,7,2,0.4688,6.5697,21.7837,-42.0629,4.5724,-7.1521,-0.5743,1.7496,0.9135,-116.7839,0.0651,-1.5646,50.0034,5.6746,6.3218,8.4,12,24,2252,44,NA,NA,NA,NA,NA,NA,FALSE,-55.1,-12.7,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-01T23:20:45.240Z","2023-08-01T23:20:49.492Z",TRUE,"pitch","306bdf2d-3036-44b6-b489-b0bd088f3039",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5224,1.784,NA,138.98,183.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Josh Palacios grounds out, second baseman Zach McKinstry to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-08-01T23:20:17.293Z","2023-08-01T23:21:26.952Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.7,7,2,0.3989,6.9887,27.6639,-13.3557,-2.1995,9.8368,-0.5767,2.0524,3.3012,-136.83,-6.2194,-1.5081,50.0026,5.2547,-4.208,13.2,3.6,24,2185,203,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.8,3.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:20:28.177Z","2023-08-01T23:20:32.620Z",TRUE,"pitch","46182547-6190-404e-a82a-f7fbc1287878",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3681,1.6296,NA,83.04,202.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Groundout","field_out","Josh Palacios grounds out, second baseman Zach McKinstry to first baseman Spencer Torkelson.",0,0,0,5,"bottom",1,"2023-08-01T23:20:17.293Z","2023-08-01T23:21:26.952Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,14,2,0.4011,6.9589,29.0747,-11.6678,-3.3012,10.8481,0.891,1.3362,6.8719,-136.3942,-8.7071,-1.2285,50.0016,5.3677,-6.2401,19.2,3.6,24,2200,197,NA,NA,NA,NA,NA,NA,FALSE,-13,18,4.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",6,"2023-08-01T23:18:07.727Z","2023-08-01T23:18:13.763Z",TRUE,"pitch","2a0d90de-47ea-481d-b813-51d27970371f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.5224,1.7582,NA,113.58,143.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,4,"top",1,"2023-08-01T23:16:01.215Z","2023-08-01T23:18:13.763Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.1,2,0.87,0.3903,6.9932,32.1574,-19.1103,-7.9209,6.5536,0.0896,3.5288,9.043,-140.3976,-2.1343,-2.1459,50.0062,5.5444,-15.7971,34.8,4.8,24,2286,217,NA,NA,NA,NA,NA,NA,TRUE,-17.8,11.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",5,"2023-08-01T23:17:46.020Z","2023-08-01T23:17:49.674Z",TRUE,"pitch","e73087f7-6259-41e5-8871-567d5ced43c0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.69,NA,131.41,150.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,4,"top",1,"2023-08-01T23:16:01.215Z","2023-08-01T23:18:13.763Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.1,1,0.89,0.441,7.156,26.1337,-31.154,2.7885,0.6526,-0.378,3.2553,3.8104,-124.44,0.249,-2.2942,50.0013,5.7453,4.351,9.6,8.4,24,2460,113,NA,NA,NA,NA,NA,NA,FALSE,-36,1.6,-6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",3,"2023-08-01T23:17:22.444Z","2023-08-01T23:17:28.020Z",TRUE,"pitch","2bc0db42-f8ac-4d94-aa56-320288c93608",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5224,1.7325,NA,144.3,136.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,4,"top",1,"2023-08-01T23:16:01.215Z","2023-08-01T23:18:13.763Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.2,11,0.93,0.3901,6.995,30.9825,-20.7763,-6.2531,5.7064,-0.7163,3.8016,6.4081,-140.2567,-1.1924,-2.2155,50.0031,5.5839,-12.4902,27.6,4.8,24,2166,217,NA,NA,NA,NA,NA,NA,FALSE,-19.1,10.3,10.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-01T23:16:59.972Z","2023-08-01T23:17:03.987Z",TRUE,"pitch","c7b10fbe-84d8-4e42-98be-999b930b8d32",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.4867,1.8354,NA,60.66,247.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,4,"top",1,"2023-08-01T23:16:01.215Z","2023-08-01T23:18:13.763Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,80.4,14,0.91,0.4369,7.29,23.1025,-31.5893,3.241,0.3676,1.4779,-0.3379,7.7137,-124.9559,-8.0039,-2.0595,50.0044,5.4717,5.1694,10.8,8.4,24,2515,127,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-0.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-01T23:16:33.151Z","2023-08-01T23:16:37.907Z",TRUE,"pitch","322269f7-84e2-439b-878b-89fb1028501b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.47,1.69,NA,155.14,172.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,4,"top",1,"2023-08-01T23:16:01.215Z","2023-08-01T23:18:13.763Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.4,13,0.99,0.4049,7.131,27.7747,-25.2974,-8.9681,3.7067,-1.0006,2.4523,6.5329,-134.9906,-3.5539,-2.2797,50.0048,5.555,-16.65,30,6,24,2195,210,NA,NA,NA,NA,NA,NA,FALSE,-25.4,6.2,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-01T23:16:14.624Z","2023-08-01T23:16:18.589Z",TRUE,"pitch","f03ab04a-69b9-46a7-b30b-7ec45fabc1bd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5224,1.6038,NA,146.77,168.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,4,"top",1,"2023-08-01T23:16:01.215Z","2023-08-01T23:18:13.763Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.9,4,1,0.3967,7.1103,30.5486,-23.741,-10.068,4.3681,-0.781,2.5853,7.2456,-138.0522,-3.4899,-2.1307,50.0057,5.4628,-19.4492,36,6,24,2303,215,NA,NA,NA,NA,NA,NA,FALSE,-23,7.3,16.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",4,"2023-08-01T23:17:32.880Z","2023-08-01T23:17:46.020Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"4","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,4,"top",1,"2023-08-01T23:16:01.215Z","2023-08-01T23:18:13.763Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682985,"Riley Greene","/api/v1/people/682985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
