"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716771,"2023-09-01",4,"2023-09-01T23:25:25.477Z","2023-09-01T23:25:29.429Z",TRUE,"pitch","e31a9147-b006-4206-b9ef-04b8c12a8831",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.2772,1.5575,NA,81.9,246.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Travis Blankenhorn walks. Joey Meneses to 2nd.",0,1,1,9,"bottom",1,"2023-09-01T23:23:42.083Z","2023-09-01T23:26:02.876Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74.6,14,0.9,0.467,6.5242,23.7484,-29.7163,0.3935,1.7684,0.9207,-0.2973,6.103,-117.6003,-7.5845,-1.7668,50.0029,5.7515,0.5474,2.4,9.6,24,2453,114,NA,NA,NA,NA,NA,NA,FALSE,-40.7,1.4,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",3,"2023-09-01T23:25:04.973Z","2023-09-01T23:25:11.576Z",TRUE,"pitch","db1a6bbb-f1e8-45f2-985f-594d8771389a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3702,1.6273,NA,90.95,213.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Travis Blankenhorn walks. Joey Meneses to 2nd.",0,1,1,9,"bottom",1,"2023-09-01T23:23:42.083Z","2023-09-01T23:26:02.876Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,74.3,14,0.86,0.4685,6.4316,21.9372,-28.6335,0.7439,2.552,0.6835,0.9348,5.2599,-116.8966,-5.1499,-1.6917,50.0001,5.853,1.0285,3.6,8.4,24,2473,67,NA,NA,NA,NA,NA,NA,FALSE,-38.8,3.6,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-01T23:24:43.583Z","2023-09-01T23:24:47.078Z",TRUE,"pitch","c0a9a9f9-4a48-444e-8d83-7491e91b13e5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3935,1.604,NA,233.89,124.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Travis Blankenhorn walks. Joey Meneses to 2nd.",0,1,1,9,"bottom",1,"2023-09-01T23:23:42.083Z","2023-09-01T23:26:02.876Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.2,11,0.59,0.4361,6.73,23.9368,-24.447,-7.175,4.8325,-3.0664,4.2213,-0.1774,-125.3056,0.8846,-2.0618,50.0036,5.8523,-11.4769,25.2,7.2,24,1811,231,NA,NA,NA,NA,NA,NA,FALSE,-27.5,9.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-01T23:24:12.797Z","2023-09-01T23:24:16.293Z",TRUE,"pitch","0840701f-64f0-4c15-9d37-406fa1a44f8d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.371,1.535,NA,94.16,147.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Travis Blankenhorn walks. Joey Meneses to 2nd.",0,1,1,9,"bottom",1,"2023-09-01T23:23:42.083Z","2023-09-01T23:26:02.876Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,3,0.81,0.3936,6.6325,30.7066,-10.8022,-6.2027,10.8929,0.5992,3.3643,8.2182,-139.0718,-5.4677,-1.586,50.0043,6.07,-12.1718,40.8,3.6,24,2612,212,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.7,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-01T23:23:54.642Z","2023-09-01T23:23:58.458Z",TRUE,"pitch","4a02ba05-6716-4eb3-aeee-7bdc7629a326",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4353,1.7345,NA,92.47,184.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Travis Blankenhorn walks. Joey Meneses to 2nd.",0,1,1,9,"bottom",1,"2023-09-01T23:23:42.083Z","2023-09-01T23:26:02.876Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,75,9,0.91,0.4651,6.3973,20.5432,-31.2439,2.2188,0.6568,0.6435,2.0017,5.2955,-117.4133,-2.5432,-1.9219,50.0009,5.9832,3.1212,7.2,9.6,24,2363,113,NA,NA,NA,NA,NA,NA,FALSE,-40.9,0.8,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663905,"Travis Blankenhorn","/api/v1/people/663905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",5,"2023-09-01T23:23:26.386Z","2023-09-01T23:23:32.373Z",TRUE,"pitch","8927ea45-c21d-4cf9-99fe-778b26667964",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.45,1.62,NA,136.26,134.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,1,1,8,"bottom",1,"2023-09-01T23:21:34.462Z","2023-09-01T23:23:32.373Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.2,11,0.89,0.3893,6.612,32.2748,-9.716,-5.0908,11.2032,-0.5053,3.8596,4.9862,-140.7678,-4.2817,-1.6391,50.0038,6.0306,-10.2064,40.8,2.4,24,2633,209,NA,NA,NA,NA,NA,NA,TRUE,-9.7,19.6,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",4,"2023-09-01T23:22:50.904Z","2023-09-01T23:22:57.792Z",TRUE,"pitch","4876ae67-7bff-409b-8635-67b77cc11b86",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.45,1.62,NA,116.31,157.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,1,1,8,"bottom",1,"2023-09-01T23:21:34.462Z","2023-09-01T23:23:32.373Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.3,2,0.78,0.3942,6.6361,30.9071,-11.9997,-7.3069,10.3139,0.0182,3.0235,7.6354,-138.9182,-5.6902,-1.8157,50.0012,5.8949,-14.2908,43.2,3.6,24,2627,218,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.6,11.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",3,"2023-09-01T23:22:31.094Z","2023-09-01T23:22:37.050Z",TRUE,"pitch","8b5b6782-d717-41e7-a9e5-a9e0d8acf5f3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.412,1.595,NA,83.41,215.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,1,1,8,"bottom",1,"2023-09-01T23:21:34.462Z","2023-09-01T23:23:32.373Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.7,14,0.9,0.4483,6.5032,22.35,-25.3476,-1.3463,4.5053,0.8811,0.8603,7.7331,-121.8498,-6.0303,-2.149,50.0023,5.5372,-2.0407,1.2,7.2,24,2357,196,NA,NA,NA,NA,NA,NA,FALSE,-31.8,7.1,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-01T23:22:12.790Z","2023-09-01T23:22:16.244Z",TRUE,"pitch","9c7ef7d0-a14a-40ee-ac53-f2da3942e230",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.45,1.62,NA,127.86,204.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,1,1,8,"bottom",1,"2023-09-01T23:21:34.462Z","2023-09-01T23:23:32.373Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.6,13,0.9,0.4486,6.36,21.4505,-25.3824,-1.1166,4.4885,-0.2849,1.266,4.5214,-121.6073,-5.0751,-2.0147,50.0053,5.5532,-1.6911,2.4,7.2,24,2329,189,NA,NA,NA,NA,NA,NA,FALSE,-31.6,7.3,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-01T23:21:49.328Z","2023-09-01T23:21:53.285Z",TRUE,"pitch","934f8ee8-baf0-4703-8b02-6fb915b2b9ef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2725,1.4089,NA,181.7,158.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,1,1,8,"bottom",1,"2023-09-01T23:21:34.462Z","2023-09-01T23:23:32.373Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.1,72.4,11,0.91,0.4795,6.506,19.2723,-30.7818,1.6424,1.0546,-1.6975,2.9609,0.6419,-113.8596,-0.1656,-2.1958,50.0049,6.0594,2.1746,4.8,9.6,24,2440,68,NA,NA,NA,NA,NA,NA,FALSE,-42.2,2.2,-3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-01T23:21:34.462Z","2023-09-01T23:21:39.462Z",FALSE,"stepoff","457644e5-9714-4387-97e3-49876fedce39",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Keibert Ruiz strikes out swinging.",0,1,1,8,"bottom",1,"2023-09-01T23:21:34.462Z","2023-09-01T23:23:32.373Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",5,"2023-09-01T23:21:02.117Z","2023-09-01T23:21:08.977Z",TRUE,"pitch","35e27334-e7a1-47ba-aa56-604e35cffc9b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3655,1.4787,NA,39.06,196.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Walk","walk","Joey Meneses walks.",0,1,1,7,"bottom",1,"2023-09-01T23:19:13.283Z","2023-09-01T23:21:08.977Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.2,14,0.9,0.4351,6.5224,22.8326,-25.7556,-0.4296,3.9907,2.0446,1.5631,9.8242,-125.3693,-4.9392,-1.8515,50.0031,5.6338,-0.6917,2.4,7.2,24,2434,192,NA,NA,NA,NA,NA,NA,FALSE,-30.1,6.4,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",4,"2023-09-01T23:20:42.641Z","2023-09-01T23:20:49.140Z",TRUE,"pitch","bf45ca10-6409-4a53-b069-b0bec16a84be",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4629,1.6262,NA,83.94,199.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Walk","walk","Joey Meneses walks.",0,1,1,7,"bottom",1,"2023-09-01T23:19:13.283Z","2023-09-01T23:21:08.977Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.7,14,0.89,0.4378,6.5519,22.4427,-29.5698,-0.4684,1.6403,0.8672,1.4371,7.1948,-124.5929,-4.4199,-1.9837,50.0046,5.6474,-0.7454,1.2,7.2,24,2450,175,NA,NA,NA,NA,NA,NA,FALSE,-34.7,2.3,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",3,"2023-09-01T23:20:23.449Z","2023-09-01T23:20:28.212Z",TRUE,"pitch","805a8e66-ddaa-4e94-9a85-b7ffc5834157",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5327,1.6262,NA,76.51,235.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Walk","walk","Joey Meneses walks.",0,1,1,7,"bottom",1,"2023-09-01T23:19:13.283Z","2023-09-01T23:21:08.977Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.2,14,0.77,0.4478,6.5198,22.0276,-28.8217,-0.8861,2.2129,1.0623,0.1291,7.6872,-121.9151,-7.2858,-2.0052,50.0057,5.6153,-1.3453,0,8.4,24,2475,134,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-01T23:20:04.495Z","2023-09-01T23:20:08.658Z",TRUE,"pitch","d4afd305-488e-4b65-9706-b8dacc9b2b7d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5094,1.6495,NA,73.71,228.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Walk","walk","Joey Meneses walks.",0,1,1,7,"bottom",1,"2023-09-01T23:19:13.283Z","2023-09-01T23:21:08.977Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,76.3,14,0.9,0.4595,6.3779,20.7009,-30.0606,1.0229,1.4621,1.1356,0.3919,6.332,-118.7678,-6.7653,-1.6872,50.0003,5.9779,1.4746,4.8,8.4,24,2480,76,NA,NA,NA,NA,NA,NA,FALSE,-39.4,1.3,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-01T23:19:42.868Z","2023-09-01T23:19:46.612Z",TRUE,"pitch","cef99977-6ed8-451c-b540-d763b993281e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.58,1.72,NA,110.22,155.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Walk","walk","Joey Meneses walks.",0,1,1,7,"bottom",1,"2023-09-01T23:19:13.283Z","2023-09-01T23:21:08.977Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",691587,"Eury Pérez","/api/v1/people/691587","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.8,2,0.89,0.3873,6.4517,32.3207,-9.1386,-6.5962,11.3709,0.1777,3.0876,7.2095,-141.4438,-6.5167,-1.5474,50.0035,6.0078,-13.3637,48,3.6,24,2616,217,NA,NA,NA,NA,NA,NA,FALSE,-9.5,19.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608841,"Joey Meneses","/api/v1/people/608841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
