"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718439,"2023-04-26",3,"2023-04-26T02:17:29.876Z","2023-04-26T02:17:40.294Z",TRUE,"pitch","8593db75-a1a4-46a1-9a8d-2cf870a09e3b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.24,1.57,NA,118.02,163.31,"popup","medium","6",102.87,140.22,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Brandon Crawford pops out to shortstop Tommy Edman.",0,0,0,13,"bottom",2,"2023-04-26T02:16:24.993Z","2023-04-26T02:17:40.294Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,77.4,2,2,0.4438,6.5846,26.2046,-23.0747,-4.3838,5.91,-0.0267,2.795,4.6362,-123.7332,-1.7861,-1.361,50.0055,5.4724,-6.7539,14.4,6,24,1180,231,83.1,60,171,NA,NA,NA,TRUE,-27.5,10.4,6.7,NA,NA,NA,NA,NA,TRUE,FALSE,642731,"Thairo Estrada","/api/v1/people/642731",NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:16:52.767Z","2023-04-26T02:16:56.208Z",TRUE,"pitch","25926d68-e3dc-4a88-93ff-f94f3941ec1c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3511,1.5575,NA,169.49,167.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Brandon Crawford pops out to shortstop Tommy Edman.",0,0,0,13,"bottom",2,"2023-04-26T02:16:24.993Z","2023-04-26T02:17:40.294Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,78.2,11,2,0.4416,6.3961,24.2268,-26.7726,-7.5067,3.4624,-1.3772,2.6478,2.3079,-123.9334,-1.4482,-1.344,50.0004,5.4708,-11.703,22.8,7.2,24,1082,230,NA,NA,NA,NA,NA,NA,FALSE,-31.4,6.2,13.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:16:35.530Z","2023-04-26T02:16:38.865Z",TRUE,"pitch","71df6308-ec5f-4da6-bdbe-ea7e19761abb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3223,1.5867,NA,129.33,185.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Brandon Crawford pops out to shortstop Tommy Edman.",0,0,0,13,"bottom",2,"2023-04-26T02:16:24.993Z","2023-04-26T02:17:40.294Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.7,7,2,0.4185,6.501,26.1051,-25.4775,-9.3943,3.8541,-0.3234,1.9587,6.2969,-130.5997,-3.5391,-1.5387,50.0013,5.2358,-16.3148,30,7.2,24,1895,224,NA,NA,NA,NA,NA,NA,FALSE,-27.4,6.5,15.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T02:17:09.705Z","2023-04-26T02:17:12.705Z",FALSE,"pickoff","27f4e715-41f0-41a2-a363-f3a8aa8d16f8",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Brandon Crawford pops out to shortstop Tommy Edman.",0,0,0,13,"bottom",2,"2023-04-26T02:16:24.993Z","2023-04-26T02:17:40.294Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:15:59.217Z","2023-04-26T02:16:09.929Z",TRUE,"pitch","ab629ce8-4c25-42fa-bc4d-8928ed85a4a5",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.3,1.64,NA,95.01,179.91,"ground_ball","medium","6",112.01,144.79,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Thairo Estrada singles on a ground ball to shortstop Tommy Edman.",0,0,0,12,"bottom",2,"2023-04-26T02:15:37.030Z","2023-04-26T02:16:09.929Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,83.2,6,2,0.4161,6.5129,26.1488,-27.3597,-7.6934,2.7418,0.5769,2.1804,7.1215,-131.3013,-2.9633,-1.1627,50.0035,5.3457,-13.5187,24,7.2,24,1994,215,86.7,-16,9,NA,NA,NA,FALSE,-28.9,4.6,12.5,NA,NA,NA,NA,NA,FALSE,FALSE,642731,"Thairo Estrada","/api/v1/people/642731",NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:15:46.220Z","2023-04-26T02:15:49.569Z",TRUE,"pitch","0ff8d26f-b0f8-48af-82ca-29db043a1dc3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3511,1.5575,NA,109.55,143.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Single","single","Thairo Estrada singles on a ground ball to shortstop Tommy Edman.",0,0,0,12,"bottom",2,"2023-04-26T02:15:37.030Z","2023-04-26T02:16:09.929Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",663765,"Jake Woodford","/api/v1/people/663765","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82.7,12,2,0.4183,6.5413,24.7691,-27.134,-6.8962,2.894,0.1955,3.5203,6.5261,-130.4158,0.5622,-1.4309,50.0014,5.332,-12.0017,21.6,7.2,24,1992,213,NA,NA,NA,NA,NA,NA,FALSE,-28.2,5.6,11.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",3,"2023-04-26T02:13:33.458Z","2023-04-26T02:13:37.757Z",TRUE,"pitch","3f5d6286-bead-45e0-911e-c59d8f94663c",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.33,1.63,NA,91.64,188.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,0,0,11,"top",2,"2023-04-26T02:12:11.058Z","2023-04-26T02:13:37.757Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.2,9,2,0.4308,6.5169,26.9907,-31.723,8.3064,0.2715,0.6652,1.857,-9.3993,-127.3162,-3.0416,3.3317,50.0008,5.5869,13.5883,20.4,8.4,24,1357,110,NA,NA,NA,NA,NA,NA,TRUE,-35.9,0,-12.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T02:13:09.685Z","2023-04-26T02:13:14.317Z",TRUE,"pitch","7bd79a4e-88e2-4e6c-b23c-9eb70e600df4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.63,NA,93.41,165.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,0,0,11,"top",2,"2023-04-26T02:12:11.058Z","2023-04-26T02:13:37.757Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.5,6,2,0.4032,6.8067,28.9568,-20.0925,8.0135,6.4591,0.6189,2.7238,-10.1203,-135.6946,-3.192,3.351,50.0011,5.3109,14.9835,32.4,4.8,24,1973,122,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.2,-12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:12:49.102Z","2023-04-26T02:12:52.206Z",TRUE,"pitch","7f62c33e-f8ab-4a7b-a5c8-e2a5dad37545",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.63,NA,93.99,166.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,0,0,11,"top",2,"2023-04-26T02:12:11.058Z","2023-04-26T02:13:37.757Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.1,6,2,0.4048,6.8984,29.7391,-20.9092,9.8271,6.0774,0.6036,2.6697,-10.8322,-135.3525,-3.5911,3.3821,50.0058,5.4792,18.2248,36,6,24,2061,120,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.4,-15.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:12:28.426Z","2023-04-26T02:12:32.229Z",TRUE,"pitch","5d44b252-3dfe-4e12-98a1-ebfb7727de6b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.33,1.63,NA,122.84,163.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Dylan Carlson strikes out swinging.",0,0,0,11,"top",2,"2023-04-26T02:12:11.058Z","2023-04-26T02:13:37.757Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,5,2,0.4065,6.8028,28.3416,-18.5403,8.507,7.4087,-0.1533,2.7919,-12.0633,-134.5943,-3.6913,3.2749,50.0032,5.4887,15.6577,34.8,4.8,24,2052,120,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.8,-13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",3,"2023-04-26T02:11:45.702Z","2023-04-26T02:11:56.631Z",TRUE,"pitch","e8e5b004-cad2-4feb-aa93-6446761b0c76",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.43,1.63,NA,97.94,165.7,"popup","medium","5",88.66,184.47,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Pop Out","field_out","Alec Burleson pops out to third baseman J. D. Davis in foul territory.",0,0,0,10,"top",2,"2023-04-26T02:11:29.027Z","2023-04-26T02:11:56.631Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.7,6,2,0.4068,6.8498,29.2838,-19.4746,9.8152,6.9144,0.5,2.7065,-11.041,-134.6619,-3.481,3.3783,50.0007,5.3938,18.0219,37.2,6,24,2023,125,81.1,72,98,NA,NA,NA,TRUE,-20,11.9,-15.4,NA,NA,NA,NA,NA,TRUE,TRUE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T02:11:31.155Z","2023-04-26T02:11:34.155Z",TRUE,"pitch","82436b57-15a3-4688-bf4c-c2b3e77395c2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.43,1.63,NA,168.47,204.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Pop Out","field_out","Alec Burleson pops out to third baseman J. D. Davis in foul territory.",0,0,0,10,"top",2,"2023-04-26T02:11:29.027Z","2023-04-26T02:11:56.631Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,13,2,0.4329,6.6136,24.3103,-27.9896,0.8501,2.5797,-1.3504,1.2613,-11.5418,-126.2364,-4.928,3.1596,50.0059,5.4768,1.3827,1.2,7.2,24,2086,133,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.7,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",0,"2023-04-26T02:09:19.483Z","2023-04-26T02:09:41.178Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"10","atBat","Pop Out","field_out","Alec Burleson pops out to third baseman J. D. Davis in foul territory.",0,0,0,10,"top",2,"2023-04-26T02:11:29.027Z","2023-04-26T02:11:56.631Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:09:41.178Z","2023-04-26T02:11:31.155Z",FALSE,"action",NA,NA,"Pitching Change: Sean Manaea replaces John Brebbia.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,640455,"/api/v1/people/640455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"10","atBat","Pop Out","field_out","Alec Burleson pops out to third baseman J. D. Davis in foul territory.",0,0,0,10,"top",2,"2023-04-26T02:11:29.027Z","2023-04-26T02:11:56.631Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,676475,"Alec Burleson","/api/v1/people/676475","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",3,"2023-04-26T02:08:45.857Z","2023-04-26T02:08:56.299Z",TRUE,"pitch","c40107d7-8f9a-42af-975c-1da47f2547d8",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.31,1.6,NA,119.2,204.86,"line_drive","hard","8",125.87,74.45,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willson Contreras singles on a sharp line drive to center fielder Mike Yastrzemski.",0,0,0,9,"top",2,"2023-04-26T02:07:40.667Z","2023-04-26T02:08:56.299Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.3,75.1,13,0.91,0.463,6.9826,23.2196,-35.0242,5.6491,-2.0102,-0.0577,1.2563,2.1053,-118.4208,-3.0167,-1.6929,50.0041,5.7598,8.0006,13.2,10.8,24,2704,80,108.1,9,199,NA,NA,NA,FALSE,-45.5,-4.1,-10.8,NA,NA,NA,NA,NA,FALSE,TRUE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,NA,NA,NA
718439,"2023-04-26",2,"2023-04-26T02:08:30.613Z","2023-04-26T02:08:33.613Z",TRUE,"pitch","663dd7ed-9778-41e2-ba03-661625803fb4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3511,1.5867,NA,39.26,204.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willson Contreras singles on a sharp line drive to center fielder Mike Yastrzemski.",0,0,0,9,"top",2,"2023-04-26T02:07:40.667Z","2023-04-26T02:08:56.299Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78,14,0.91,0.448,7.103,22.3585,-30.5793,4.6151,1.0554,2.0394,1.2859,6.9427,-121.935,-4.1532,-1.4368,50.0059,5.629,7,14.4,8.4,24,2719,92,NA,NA,NA,NA,NA,NA,FALSE,-37.6,1.2,-9.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718439,"2023-04-26",1,"2023-04-26T02:08:18.080Z","2023-04-26T02:08:21.417Z",TRUE,"pitch","746f0c1a-4656-4560-aa91-d080261b9563",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4086,1.6449,NA,138.5,170.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Single","single","Willson Contreras singles on a sharp line drive to center fielder Mike Yastrzemski.",0,0,0,9,"top",2,"2023-04-26T02:07:40.667Z","2023-04-26T02:08:56.299Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,575929,"Willson Contreras","/api/v1/people/575929","R","Right",605154,"John Brebbia","/api/v1/people/605154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.5,4,0.9,0.393,6.9231,31.9558,-11.826,-5.7442,10.3451,-0.5641,2.5187,4.514,-139.4938,-6.6439,-1.4585,50.0039,5.7144,-11.2988,37.2,3.6,24,2440,211,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.5,9.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
