"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745267,"2024-04-17",2,"2024-04-17T21:55:16.068Z","2024-04-17T21:55:20.756Z",TRUE,"pitch","7c9dfabd-d5ba-4422-abaa-c0e235a19c1d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2223,1.5364,NA,164.57,158.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging. Jonatan Clase steals (1) 2nd base.",0,1,3,50,"bottom",7,"2024-04-17T21:54:29.233Z","2024-04-17T21:56:02.836Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.1,11,0.9,0.4001,5.8425,29.3976,-11.6178,-3.904,10.8238,-1.248,2.9783,3.9703,-136.7557,-4.7708,-2.2095,50.0041,5.5387,-7.4155,27.6,3.6,24,2572,204,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.8,6.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T21:54:54.293Z","2024-04-17T21:54:59.268Z",TRUE,"pitch","d7af603a-350d-478d-9169-e50bc8998190",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.39,1.57,NA,84.38,189.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging. Jonatan Clase steals (1) 2nd base.",0,1,3,50,"bottom",7,"2024-04-17T21:54:29.233Z","2024-04-17T21:56:02.836Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.5,14,0.86,0.3967,6.0056,27.5221,-14.7197,-0.8665,9.0189,0.8557,1.828,8.3403,-137.5232,-6.995,-2.0903,50.0029,5.3833,-1.6774,0,3.6,24,2516,201,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.2,0,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T21:54:34.314Z","2024-04-17T21:54:38.185Z",TRUE,"pitch","8ee9d774-883a-4ca3-9f37-85277d4f3d0c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3732,1.5616,NA,115.07,184.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging. Jonatan Clase steals (1) 2nd base.",0,1,3,50,"bottom",7,"2024-04-17T21:54:29.233Z","2024-04-17T21:56:02.836Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,77.9,8,2,0.4456,5.7888,23.3589,-26.4842,7.2798,3.7167,0.0506,2.0157,3.6804,-122.7224,-2.6421,-2.4125,50.0043,5.3527,11.1495,24,7.2,24,3109,64,NA,NA,NA,NA,NA,NA,FALSE,-31.9,6.4,-14,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T21:55:35.406Z","2024-04-17T21:55:41.645Z",FALSE,"pickoff","a8d41db7-8391-43b4-bc5e-365224ae19f0",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Julio Rodríguez strikes out swinging. Jonatan Clase steals (1) 2nd base.",0,1,3,50,"bottom",7,"2024-04-17T21:54:29.233Z","2024-04-17T21:56:02.836Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,677594,"Julio Rodríguez","/api/v1/people/677594","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",5,"2024-04-17T21:54:01.652Z","2024-04-17T21:54:05.853Z",TRUE,"pitch","aaed9918-0bab-42b1-bb1e-d2143c42dbf3",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.1433,1.4536,NA,110.22,123.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Jonatan Clase walks.",0,1,3,49,"bottom",7,"2024-04-17T21:52:31.323Z","2024-04-17T21:54:05.853Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.7,12,0.86,0.4075,6.0669,26.4339,-14.0336,-2.1587,9.8925,0.1778,4.2678,6.7951,-133.9444,-0.8552,-2.1012,50.0037,5.5858,-3.9606,10.8,3.6,24,2547,199,NA,NA,NA,NA,NA,NA,FALSE,-14,18,2.6,NA,NA,NA,NA,FALSE,FALSE,682729,"Jonatan Clase","/api/v1/people/682729",NA,NA,NA,NA,NA,NA
745267,"2024-04-17",4,"2024-04-17T21:53:45.069Z","2024-04-17T21:53:49.410Z",TRUE,"pitch","85801b8d-371a-429e-ad9a-ca34e4bce599",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1516,1.4536,NA,121.1,120.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Jonatan Clase walks.",0,1,3,49,"bottom",7,"2024-04-17T21:52:31.323Z","2024-04-17T21:54:05.853Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.4,11,0.89,0.3998,6.0777,27.0434,-13.7884,-2.8905,9.6459,-0.1076,4.3825,6.4689,-136.4592,-0.738,-2.1221,50.0009,5.5969,-5.5091,16.8,3.6,24,2506,202,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.5,4.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",3,"2024-04-17T21:53:19.388Z","2024-04-17T21:53:24.057Z",TRUE,"pitch","0bcc3524-f363-4b27-bc0f-ffe446e7de04",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.285,1.487,NA,103.07,174.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Jonatan Clase walks.",0,1,3,49,"bottom",7,"2024-04-17T21:52:31.323Z","2024-04-17T21:54:05.853Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.7,6,2,0.4572,5.7167,23.7428,-25.8757,9.4034,4.3341,0.3655,2.368,3.4473,-119.913,-1.8649,-2.3132,50.0003,5.4699,13.6569,28.8,8.4,24,2101,55,NA,NA,NA,NA,NA,NA,FALSE,-32.6,7.7,-17.9,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T21:53:05.320Z","2024-04-17T21:53:09.227Z",TRUE,"pitch","2e54ea4f-4f0c-4019-b7af-fa0894efae19",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2767,1.487,NA,148.83,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Jonatan Clase walks.",0,1,3,49,"bottom",7,"2024-04-17T21:52:31.323Z","2024-04-17T21:54:05.853Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,11,0.9,0.3997,5.7963,28.575,-13.8955,-3.3679,9.599,-0.835,4.4365,5.0559,-136.7473,-0.7847,-2.2655,50.0044,5.6753,-6.4149,20.4,3.6,24,2511,213,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.4,5.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T21:52:50.548Z","2024-04-17T21:52:55.186Z",TRUE,"pitch","d6190df9-3a86-4d55-950c-91e4769a6edd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.235,1.487,NA,94.24,132.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Jonatan Clase walks.",0,1,3,49,"bottom",7,"2024-04-17T21:52:31.323Z","2024-04-17T21:54:05.853Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,76.4,12,2,0.4511,5.6813,25.2663,-24.8371,9.8913,4.9213,0.5972,3.948,3.6944,-121.7196,1.0624,-2.2281,50.0045,5.6664,14.7497,32.4,8.4,24,2277,58,NA,NA,NA,NA,NA,NA,FALSE,-29.9,9.5,-18.8,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T21:52:35.255Z","2024-04-17T21:52:39.512Z",TRUE,"pitch","ff975fb0-83c9-4d39-b322-5023dc5a3154",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2767,1.487,NA,115.63,158.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Jonatan Clase walks.",0,1,3,49,"bottom",7,"2024-04-17T21:52:31.323Z","2024-04-17T21:54:05.853Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,682729,"Jonatan Clase","/api/v1/people/682729","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.1,2,2,0.454,5.6636,24.0587,-24.3017,8.3738,5.3427,0.0358,2.9754,3.3444,-120.7497,-1.0093,-2.4559,50.0015,5.5418,12.3324,27.6,7.2,24,2523,84,NA,NA,NA,NA,NA,NA,FALSE,-30.1,9.7,-16,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",2,"2024-04-17T21:51:52.724Z","2024-04-17T21:52:14.511Z",TRUE,"pitch","876c3645-596b-449e-8256-80900a250d32",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.49,1.65,NA,115.42,152.81,"fly_ball","medium","9",228.19,93.03,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Home Run","home_run","Josh Rojas homers (1) on a fly ball to right field.",1,1,3,48,"bottom",7,"2024-04-17T21:51:50.565Z","2024-04-17T21:52:14.511Z",TRUE,TRUE,FALSE,FALSE,75,0,0,0,668942,"Josh Rojas","/api/v1/people/668942","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.8,2,0.89,0.4038,5.8674,25.1467,-14.5754,-4.4484,9.4088,0.0414,3.1843,7.6885,-134.8718,-3.5571,-2.2487,50.0028,5.527,-8.3213,24,3.6,24,2620,212,103.9,37,362,NA,NA,NA,FALSE,-14.9,16.7,6.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",0,"2024-04-17T21:51:07.215Z","2024-04-17T21:51:46.174Z",FALSE,"action",NA,NA,"Pitching Change: Lucas Sims replaces Andrew Abbott.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608371,"/api/v1/people/608371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Home Run","home_run","Josh Rojas homers (1) on a fly ball to right field.",1,1,3,48,"bottom",7,"2024-04-17T21:51:50.565Z","2024-04-17T21:52:14.511Z",TRUE,TRUE,FALSE,FALSE,75,0,0,0,668942,"Josh Rojas","/api/v1/people/668942","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",1,"2024-04-17T21:51:46.174Z","2024-04-17T21:51:52.724Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Josh Rojas replaces Luis Urías.","Offensive Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668942,"/api/v1/people/668942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","48","atBat","Home Run","home_run","Josh Rojas homers (1) on a fly ball to right field.",1,1,3,48,"bottom",7,"2024-04-17T21:51:50.565Z","2024-04-17T21:52:14.511Z",TRUE,TRUE,FALSE,FALSE,75,0,0,0,668942,"Josh Rojas","/api/v1/people/668942","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,649966,"/api/v1/people/649966",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",9,"2024-04-17T21:49:36.039Z","2024-04-17T21:49:43.341Z",TRUE,"pitch","ed49278b-1a3d-484a-b4f0-67c253da3fd6",9,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.33,1.56,NA,144.21,186.29,"ground_ball","medium","3",156.58,165.78,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ty France.",0,1,2,47,"top",7,"2024-04-17T21:46:30.477Z","2024-04-17T21:49:43.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,80.8,7,2,0.4332,6.2038,18.3425,-27.3717,-7.6653,2.9446,-0.7138,1.944,6.3171,-125.0667,-2.1634,-2.2414,50.0025,5.0019,-12.4963,22.8,7.2,24,2214,214,91.6,-26,4,NA,NA,NA,TRUE,-31.1,5.2,13,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",8,"2024-04-17T21:49:18.334Z","2024-04-17T21:49:21.921Z",TRUE,"pitch","987f3a06-7961-4d14-9389-b44a30ce5bac",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.33,1.56,NA,87.19,159.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ty France.",0,1,2,47,"top",7,"2024-04-17T21:46:30.477Z","2024-04-17T21:49:43.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.8,3,2,0.4202,6.2031,23.5406,-30.0784,1.4062,1.2176,0.7821,2.9314,7.2401,-129.6544,-0.238,-2.2135,50.0059,5.2928,2.4275,7.2,7.2,24,2698,138,NA,NA,NA,NA,NA,NA,FALSE,-31.7,2.4,-4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",7,"2024-04-17T21:48:59.154Z","2024-04-17T21:49:02.870Z",TRUE,"pitch","faa5d6b8-efff-42ac-9aff-5d90eb2de3e5",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.33,1.56,NA,147.09,191.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ty France.",0,1,2,47,"top",7,"2024-04-17T21:46:30.477Z","2024-04-17T21:49:43.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.3,7,2,0.4333,6.2709,23.0116,-33.2526,1.7555,-0.6624,-0.7895,1.7586,2.9913,-125.8928,-2.4503,-2.2164,50.0058,5.4083,2.8473,6,8.4,24,2385,28,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-1.4,-3.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745267,"2024-04-17",5,"2024-04-17T21:48:01.442Z","2024-04-17T21:48:05.104Z",TRUE,"pitch","8d895992-1b80-49b8-8951-982e7b2ab48c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.33,1.56,NA,76.82,170.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Jake Fraley grounds out to first baseman Ty France.",0,1,2,47,"top",7,"2024-04-17T21:46:30.477Z","2024-04-17T21:49:43.341Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.6,12,2,0.4258,6.2729,24.3826,-31.4961,0.9466,0.4069,1.0542,2.5189,7.8812,-128.201,-0.9602,-2.1721,50.0053,5.338,1.5887,4.8,7.2,24,3042,106,NA,NA,NA,NA,NA,NA,FALSE,-34.2,0.7,-3.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
