"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746153,"2024-05-05",0,"2024-05-05T20:34:12.324Z","2024-05-05T20:34:15.860Z",TRUE,"pitch","62947d68-fd31-4269-bb49-a165a92f7779",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5635,1.6726,NA,62.65,138.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Andy Pages called out on strikes.",0,0,2,12,"bottom",2,"2024-05-05T20:34:08.389Z","2024-05-05T20:35:19.555Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681624,"Andy Pages","/api/v1/people/681624","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.6,64.7,12,2,0.5355,6.3861,18.3128,-42.9909,-6.3283,-10.2251,1.426,3.7161,1.376,-102.6138,5.5571,1.5654,50.0039,6.2376,-6.6923,8.4,16.8,24,2652,329,NA,NA,NA,NA,NA,NA,FALSE,-71.8,-16.4,11,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T20:31:56.660Z","2024-05-05T20:32:04.084Z",TRUE,"pitch","829ebb6e-e9fa-4236-85b1-374fb8503c26",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.46,1.57,NA,141.37,181.88,"ground_ball","hard","6",118.74,145.67,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Michael Harris II grounds out sharply, shortstop Mookie Betts to first baseman Freddie Freeman.",0,0,2,11,"top",2,"2024-05-05T20:31:53.983Z","2024-05-05T20:32:04.084Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.6,7,0.9,0.399,6.4161,29.9528,-17.9068,6.0363,7.4717,-0.6392,2.1073,-9.5359,-137.2121,-6.7919,2.0946,50.0035,5.8319,11.5278,26.4,4.8,24,2062,134,110.8,4,109,NA,NA,NA,TRUE,-18.5,12.2,-9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",4,"2024-05-05T20:31:26.103Z","2024-05-05T20:31:33.993Z",TRUE,"pitch","a93e4d0c-bab4-4b16-8264-5cb82e331ba1",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.47,1.63,NA,108.67,208.89,"ground_ball","soft","5",91.07,163.42,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Orlando Arcia grounds out softly, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,10,"top",2,"2024-05-05T20:30:24.423Z","2024-05-05T20:31:33.993Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.5,75.6,14,0.9,0.4612,6.1296,22.0399,-32.9952,0.5686,-0.5746,0.2184,1.107,-4.4809,-118.6273,-4.3924,2.0555,50.004,5.9806,0.8139,0,9.6,24,1868,317,56.8,-30,4,NA,NA,NA,TRUE,-42.8,-1.8,0,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",3,"2024-05-05T20:31:12.992Z","2024-05-05T20:31:16.063Z",TRUE,"pitch","fa510c67-3a20-4188-b74f-88d92576b81b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5125,1.7083,NA,74.46,123.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Orlando Arcia grounds out softly, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,10,"top",2,"2024-05-05T20:30:24.423Z","2024-05-05T20:31:33.993Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.4,12,0.9,0.3997,6.2115,26.9232,-18.3378,7.5276,7.2555,1.1161,4.2812,-5.9251,-136.4466,-1.4769,2.3259,50.0001,6.0792,14.3483,34.8,4.8,24,2093,130,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.1,-12.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T20:31:01.542Z","2024-05-05T20:31:05.317Z",TRUE,"pitch","9b14fdbb-e278-4ecb-82bb-1fc8db87b245",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5844,1.6218,NA,116.71,202.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Orlando Arcia grounds out softly, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,10,"top",2,"2024-05-05T20:30:24.423Z","2024-05-05T20:31:33.993Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78.4,14,0.67,0.4438,6.6891,21.654,-18.7068,5.8055,8.7046,0.0076,1.3429,-6.3336,-122.8577,-7.4529,1.8505,50,5.9752,8.9783,21.6,6,24,1887,113,NA,NA,NA,NA,NA,NA,FALSE,-23.5,14.4,-9.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T20:30:45.319Z","2024-05-05T20:30:49.152Z",TRUE,"pitch","8817dae3-47b3-42b3-9153-d92e437911a9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.47,1.63,NA,124.13,185.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Orlando Arcia grounds out softly, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,10,"top",2,"2024-05-05T20:30:24.423Z","2024-05-05T20:31:33.993Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.2,74.9,8,0.9,0.467,6.2967,20.0009,-38.586,-1.898,-4.5904,-0.1871,1.9661,-4.4419,-116.8572,-1.4265,1.9775,50.0029,6.1775,-2.6505,4.8,10.8,24,2186,319,NA,NA,NA,NA,NA,NA,FALSE,-50.5,-8.4,4.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T20:30:33.463Z","2024-05-05T20:30:36.817Z",TRUE,"pitch","3e37aaaf-1015-4ac5-b820-d05ed764c7e3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4768,1.6406,NA,91.65,157.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Orlando Arcia grounds out softly, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,10,"top",2,"2024-05-05T20:30:24.423Z","2024-05-05T20:31:33.993Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,3,0.9,0.4024,6.4459,28.5846,-15.3715,6.1855,8.9478,0.6651,2.9933,-6.0006,-135.8829,-5.1201,2.0939,50.0045,5.9629,11.6178,32.4,3.6,24,2048,131,NA,NA,NA,NA,NA,NA,FALSE,-16,15.4,-10,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",4,"2024-05-05T20:29:58.910Z","2024-05-05T20:30:06.957Z",TRUE,"pitch","063d9d99-b33e-480e-968b-8a1939263957",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.49,1.73,NA,99.93,170.26,"ground_ball","medium","5",84.82,153.55,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Marcell Ozuna grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,9,"top",2,"2024-05-05T20:28:42.342Z","2024-05-05T20:30:06.957Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.6,6,0.9,0.4031,6.4438,28.7528,-16.6585,7.1875,8.2916,0.4479,2.5377,-6.9719,-135.6941,-6.137,2.1125,50.0021,5.9828,13.4485,33.6,4.8,24,2062,132,82.4,-27,6,NA,NA,NA,TRUE,-17.4,13.9,-11.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",3,"2024-05-05T20:29:46.973Z","2024-05-05T20:29:50.121Z",TRUE,"pitch","dc38e517-87a9-445e-9770-a20cc03d9d41",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.49,1.73,NA,101.15,181.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Marcell Ozuna grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,9,"top",2,"2024-05-05T20:28:42.342Z","2024-05-05T20:30:06.957Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.7,9,0.9,0.4038,6.3457,27.8076,-15.895,7.2007,8.7184,0.4158,2.12,-7.3663,-135.338,-7.1107,2.2292,50.0003,5.882,13.44,34.8,4.8,24,2054,138,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.5,-11.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T20:29:28.681Z","2024-05-05T20:29:32.040Z",TRUE,"pitch","bfb20d03-5c5b-436f-af19-4fd367579fb1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.6429,1.7406,NA,129.16,250.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Marcell Ozuna grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,9,"top",2,"2024-05-05T20:28:42.342Z","2024-05-05T20:30:06.957Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,76,13,0.89,0.4597,6.3919,21.719,-21.6526,7.487,7.3068,-0.319,-0.4481,-7.2405,-118.9158,-10.3126,1.7852,50.0002,5.8913,10.7758,22.8,7.2,24,1845,115,NA,NA,NA,NA,NA,NA,FALSE,-29.8,11,-11.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T20:29:16.707Z","2024-05-05T20:29:21.038Z",TRUE,"pitch","52f1c8e5-100e-4dfb-b4b1-b9ae6456bbc6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6766,1.7108,NA,101.8,132.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Marcell Ozuna grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,9,"top",2,"2024-05-05T20:28:42.342Z","2024-05-05T20:30:06.957Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.2,12,0.9,0.4076,6.4392,30.3338,-17.0355,7.2361,8.2814,0.3987,3.9283,-7.0735,-134.6071,-2.6539,2.1256,50.0006,6.139,13.2234,33.6,4.8,24,2107,130,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14.6,-11.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T20:29:00.800Z","2024-05-05T20:29:03.856Z",TRUE,"pitch","c897f04c-b09f-44f7-b452-fe21f46274b8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.49,1.73,NA,88.87,149.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Marcell Ozuna grounds out, third baseman Enrique Hernández to first baseman Freddie Freeman.",0,0,2,9,"top",2,"2024-05-05T20:28:42.342Z","2024-05-05T20:30:06.957Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",572020,"James Paxton","/api/v1/people/572020","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,85.3,5,0.89,0.4079,6.359,23.6336,-18.9721,7.9153,7.1966,0.2204,2.7544,-7.7526,-133.334,-4.995,2.1114,50.0022,5.9855,14.5186,33.6,4.8,24,2071,132,NA,NA,NA,NA,NA,NA,FALSE,-19.8,12.4,-13.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T20:26:46.082Z","2024-05-05T20:26:53.622Z",TRUE,"pitch","d0a4fa4d-8e53-4ba5-982d-b66182643bec",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.31,1.58,NA,133.95,184.99,"ground_ball","hard","5",111.47,175.35,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Enrique Hernández grounds into a double play, third baseman Austin Riley to second baseman Ozzie Albies to first baseman Matt Olson. Teoscar Hernández out at 2nd. Enrique Hernández out at 1st.",0,0,2,8,"bottom",1,"2024-05-05T20:25:59.211Z","2024-05-05T20:26:53.622Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.8,7,2,0.4036,6.4127,27.9862,-24.0569,7.4349,4.3454,-0.4447,1.9923,-7.2618,-135.4273,-5.1755,1.2982,50.0043,5.5984,13.8914,26.4,6,24,2511,95,100.3,-18,8,NA,NA,NA,TRUE,-24.5,7,-12,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",1,"2024-05-05T20:26:25.743Z","2024-05-05T20:26:29.098Z",TRUE,"pitch","61282f8c-4306-4d9b-974a-deebe482622e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3703,1.6859,NA,179.55,175.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Enrique Hernández grounds into a double play, third baseman Austin Riley to second baseman Ozzie Albies to first baseman Matt Olson. Teoscar Hernández out at 2nd. Enrique Hernández out at 1st.",0,0,2,8,"bottom",1,"2024-05-05T20:25:59.211Z","2024-05-05T20:26:53.622Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.5,13,2,0.3964,6.4733,28.0602,-24.3921,0.2461,4.0147,-1.641,2.3614,-7.3181,-137.719,-4.9101,1.0088,50.0025,5.7987,0.4785,2.4,4.8,24,2264,162,NA,NA,NA,NA,NA,NA,FALSE,-23.8,6.5,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",0,"2024-05-05T20:26:05.655Z","2024-05-05T20:26:08.901Z",TRUE,"pitch","ae2aac6d-0a3d-4243-83e0-ce14c01170e7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.525,1.7442,NA,112.89,98.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Grounded Into DP","grounded_into_double_play","Enrique Hernández grounds into a double play, third baseman Austin Riley to second baseman Ozzie Albies to first baseman Matt Olson. Teoscar Hernández out at 2nd. Enrique Hernández out at 1st.",0,0,2,8,"bottom",1,"2024-05-05T20:25:59.211Z","2024-05-05T20:26:53.622Z",TRUE,FALSE,FALSE,TRUE,24,2,0,3,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,12,2,0.3991,6.3914,29.6682,-17.2087,0.6749,7.8379,0.1077,5.2093,-2.9786,-137.1368,0.9485,1.1191,50.0007,6.0309,1.2888,2.4,3.6,24,2113,159,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.6,-0.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
746153,"2024-05-05",2,"2024-05-05T20:25:28.014Z","2024-05-05T20:25:36.225Z",TRUE,"pitch","d43819f7-f749-4619-80be-09a3615f6b2f",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.52,1.61,NA,133.77,147.56,"ground_ball","medium","6",112.68,151.73,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Forceout","force_out","Teoscar Hernández grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies. Freddie Freeman out at 2nd. Teoscar Hernández to 1st.",0,0,2,7,"bottom",1,"2024-05-05T20:24:42.869Z","2024-05-05T20:25:36.225Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,88,1,2,0.3939,6.3453,27.1337,-21.3625,-1.0611,5.5066,-0.44,3.3784,-3.9182,-138.3598,-2.923,1.1251,50.0054,5.8593,-2.0832,7.2,4.8,24,2195,155,93.1,-2,39,NA,NA,NA,TRUE,-20.3,9.6,2.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,606192,"Teoscar Hernández","/api/v1/people/606192",NA,NA,NA
