"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
716876,"2023-08-23",0,"2023-08-23T23:40:42.500Z","2023-08-23T23:40:46.262Z",TRUE,"pitch","8e48fdf2-a0da-4742-b446-e68034096a25",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4594,1.6719,NA,139.04,158.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Walk","walk","Sean Murphy walks.",0,0,1,9,"bottom",1,"2023-08-23T23:40:41.789Z","2023-08-23T23:42:19.514Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85,1,0.9,0.4074,6.7702,26.2469,-15.0001,1.5899,9.3565,-0.5783,2.9584,-7.1746,-133.9499,-4.7079,1.9168,50.0018,5.7953,2.9195,6,3.6,24,2202,157,NA,NA,NA,NA,NA,NA,FALSE,-15.8,16.2,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",5,"2023-08-23T23:39:49.527Z","2023-08-23T23:40:03.595Z",TRUE,"pitch","6aba3bcf-19f9-4a01-975d-3cbf1ae3cda9",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.5,1.74,NA,130.64,162.67,"ground_ball","medium","8",123.9,91.18,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Marcell Ozuna singles on a ground ball to center fielder Brandon Nimmo. Austin Riley scores. Matt Olson to 3rd. Marcell Ozuna to 2nd. Marcell Ozuna advances to 2nd, on a throwing error by center fielder Brandon Nimmo.",1,0,1,8,"bottom",1,"2023-08-23T23:37:33.483Z","2023-08-23T23:40:03.595Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.5,4,0.9,0.412,6.5856,29.4489,-17.6362,1.9979,8.1298,-0.358,2.8189,-7.0653,-133.1158,-4.2225,2.075,50.0053,5.7082,3.5743,6,4.8,24,2053,148,86.1,9,140,NA,NA,NA,FALSE,-18.8,13.9,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,542303,"Marcell Ozuna","/api/v1/people/542303",621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA
716876,"2023-08-23",4,"2023-08-23T23:39:22.571Z","2023-08-23T23:39:26.599Z",TRUE,"pitch","400afb21-2b1b-4b42-ac4e-219d778ffaf3",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.4541,1.6711,NA,111.02,232.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Marcell Ozuna singles on a ground ball to center fielder Brandon Nimmo. Austin Riley scores. Matt Olson to 3rd. Marcell Ozuna to 2nd. Marcell Ozuna advances to 2nd, on a throwing error by center fielder Brandon Nimmo.",1,0,1,8,"bottom",1,"2023-08-23T23:37:33.483Z","2023-08-23T23:40:03.595Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,72.6,14,0.91,0.4835,6.3853,19.5289,-36.8781,-3.3317,-3.611,0.1569,0.2433,-3.1505,-113.0437,-4.1285,1.9987,50.0052,5.7741,-4.3361,7.2,12,24,2244,308,NA,NA,NA,NA,NA,NA,FALSE,-52.4,-7.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",3,"2023-08-23T23:38:56.312Z","2023-08-23T23:39:00.817Z",TRUE,"pitch","1f0460d0-6f59-4392-a423-4ae0b529b1cb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.5,1.74,NA,114.8,215.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Marcell Ozuna singles on a ground ball to center fielder Brandon Nimmo. Austin Riley scores. Matt Olson to 3rd. Marcell Ozuna to 2nd. Marcell Ozuna advances to 2nd, on a throwing error by center fielder Brandon Nimmo.",1,0,1,8,"bottom",1,"2023-08-23T23:37:33.483Z","2023-08-23T23:40:03.595Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,72.4,14,0.9,0.483,6.6003,19.939,-36.6027,-4.8202,-3.3976,0.0578,0.8496,-2.9365,-113.2371,-2.9637,1.996,50.0035,5.8237,-6.2829,9.6,12,24,2205,305,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-6.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-23T23:38:13.052Z","2023-08-23T23:38:17.974Z",TRUE,"pitch","37902e17-fb56-4363-9661-f138a74a94a6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.5,1.74,NA,115.88,155.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Marcell Ozuna singles on a ground ball to center fielder Brandon Nimmo. Austin Riley scores. Matt Olson to 3rd. Marcell Ozuna to 2nd. Marcell Ozuna advances to 2nd, on a throwing error by center fielder Brandon Nimmo.",1,0,1,8,"bottom",1,"2023-08-23T23:37:33.483Z","2023-08-23T23:40:03.595Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,84.1,2,0.9,0.4111,6.5082,26.4951,-18.4646,1.419,7.6104,0.0293,3.0994,-5.697,-132.8677,-3.5496,2.01,50.0018,5.7821,2.5567,4.8,4.8,24,2104,154,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.3,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-23T23:37:50.826Z","2023-08-23T23:37:55.318Z",TRUE,"pitch","6f0e6396-3e4e-4849-abd1-7b21089036c4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4994,1.6938,NA,89.02,169.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Marcell Ozuna singles on a ground ball to center fielder Brandon Nimmo. Austin Riley scores. Matt Olson to 3rd. Marcell Ozuna to 2nd. Marcell Ozuna advances to 2nd, on a throwing error by center fielder Brandon Nimmo.",1,0,1,8,"bottom",1,"2023-08-23T23:37:33.483Z","2023-08-23T23:40:03.595Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.6,6,2,0.4091,6.618,26.5471,-18.0695,6.8828,7.7521,0.7342,2.5491,-5.8111,-133.4907,-4.9935,2.0364,50.0038,5.7298,12.5239,31.2,4.8,24,2168,153,NA,NA,NA,NA,NA,NA,FALSE,-19.1,13.2,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",2,"2023-08-23T23:38:27.939Z","2023-08-23T23:38:56.312Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,542303,"/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"8","atBat","Single","single","Marcell Ozuna singles on a ground ball to center fielder Brandon Nimmo. Austin Riley scores. Matt Olson to 3rd. Marcell Ozuna to 2nd. Marcell Ozuna advances to 2nd, on a throwing error by center fielder Brandon Nimmo.",1,0,1,8,"bottom",1,"2023-08-23T23:37:33.483Z","2023-08-23T23:40:03.595Z",TRUE,TRUE,FALSE,FALSE,60,1,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-23T23:37:00.977Z","2023-08-23T23:37:11.065Z",TRUE,"pitch","655fbebc-6ff0-4bd4-8693-717c0cbdc46a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.47,1.69,NA,104.33,181.91,"ground_ball","medium","9",180.91,116.09,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Matt Olson singles on a ground ball to right fielder DJ Stewart. Austin Riley to 2nd.",0,0,0,7,"bottom",1,"2023-08-23T23:36:45.194Z","2023-08-23T23:37:11.065Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.3,9,0.91,0.4138,6.2844,28.4463,-18.1814,7.7338,7.8878,0.3323,2.1064,-7.0662,-132.3906,-5.9994,2.0321,50.0038,5.7341,13.7203,32.4,4.8,24,2079,156,100.4,-7,18,NA,NA,NA,FALSE,-19.9,13.2,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621566,"Matt Olson","/api/v1/people/621566",663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-23T23:36:21.436Z","2023-08-23T23:36:33.041Z",TRUE,"pitch","921445ff-7ebb-4703-9af8-ab9effff0f4a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.46,1.61,NA,149.06,158.91,"fly_ball","medium","8",112.87,111.45,NA,NA,NA,NA,NA,NA,NA,NA,"6","atBat","Single","single","Austin Riley singles on a fly ball to center fielder Brandon Nimmo.",0,0,0,6,"bottom",1,"2023-08-23T23:36:08.021Z","2023-08-23T23:36:33.041Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.7,11,0.9,0.409,6.6888,25.7371,-17.3479,0.3496,8.1437,-0.8411,2.958,-7.2552,-133.3486,-4.3059,1.8569,50.0023,5.8266,0.6369,2.4,3.6,24,2123,157,62.5,27,196,NA,NA,NA,FALSE,-18.1,14.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663586,"Austin Riley","/api/v1/people/663586",NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",2,"2023-08-23T23:35:48.510Z","2023-08-23T23:35:58.618Z",TRUE,"pitch","88293be9-ad91-4cac-9fa1-356c4696cf78",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.24,1.58,NA,113.6,179.51,"fly_ball","medium","8",158.57,77.6,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Kevin Pillar flies out to center fielder Brandon Nimmo.",0,0,0,5,"bottom",1,"2023-08-23T23:35:05.201Z","2023-08-23T23:35:58.618Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,72.7,5,0.92,0.4799,6.4228,19.6809,-39.4955,-3.0083,-5.5375,0.0891,2.1952,-3.3204,-113.8671,0.0809,1.9537,50.0052,6.0469,-3.9747,6,12,24,2244,308,95.7,44,314,NA,NA,NA,TRUE,-54.2,-9.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",1,"2023-08-23T23:35:29.778Z","2023-08-23T23:35:35.357Z",TRUE,"pitch","8ac62b09-d4e9-420e-8afb-338fa33341b4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2847,1.6019,NA,114.58,126.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Kevin Pillar flies out to center fielder Brandon Nimmo.",0,0,0,5,"bottom",1,"2023-08-23T23:35:05.201Z","2023-08-23T23:35:58.618Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84,12,0.9,0.4107,6.5079,27.0005,-15.8337,2.7703,9.0561,0.0634,4.15,-5.9309,-133.0856,-1.5904,1.9551,50.0027,5.8952,4.9995,13.2,3.6,24,2165,154,NA,NA,NA,NA,NA,NA,FALSE,-16.2,16.3,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",0,"2023-08-23T23:35:16.602Z","2023-08-23T23:35:21.624Z",TRUE,"pitch","c1b13617-6d46-4b8b-bbaf-56d339c2c7da",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3527,1.6019,NA,97.96,150.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","atBat","Flyout","field_out","Kevin Pillar flies out to center fielder Brandon Nimmo.",0,0,0,5,"bottom",1,"2023-08-23T23:35:05.201Z","2023-08-23T23:35:58.618Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.5,3,0.9,0.4093,6.4368,26.1201,-16.8368,3.0869,8.4385,0.4994,3.2623,-4.9338,-133.333,-3.866,1.9647,50.0019,5.9306,5.6104,14.4,3.6,24,2130,154,NA,NA,NA,NA,NA,NA,FALSE,-17.6,14.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",7,"2023-08-23T23:34:46.243Z","2023-08-23T23:34:51.397Z",TRUE,"pitch","d94decbf-96d6-4793-a7ae-c623ba74af59",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.5,1.6,NA,122.72,166.79,"line_drive","medium","3",164.59,150.9,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Lineout","field_out","Ronald Acuna Jr. lines out to first baseman Pete Alonso.",0,0,0,4,"bottom",1,"2023-08-23T23:31:58.854Z","2023-08-23T23:34:51.397Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.8,5,0.89,0.4126,6.6624,26.6252,-19.014,7.404,7.362,-0.1501,2.6664,-7.739,-132.4353,-4.7424,1.8393,50.0023,5.8591,13.2343,30,4.8,24,2027,160,89.2,8,158,NA,NA,NA,TRUE,-20.3,12.6,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",6,"2023-08-23T23:34:20.182Z","2023-08-23T23:34:26.450Z",TRUE,"pitch","4b9aba16-9f8b-4950-8714-538605f66eb1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.6,NA,88.77,184.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Lineout","field_out","Ronald Acuna Jr. lines out to first baseman Pete Alonso.",0,0,0,4,"bottom",1,"2023-08-23T23:31:58.854Z","2023-08-23T23:34:51.397Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78,72.5,9,0.92,0.481,6.3931,19.9337,-38.5143,-2.4992,-4.8275,0.7406,2.005,-2.1433,-113.6725,-0.311,2.0187,50.0001,5.9523,-3.2849,4.8,12,24,2285,307,NA,NA,NA,NA,NA,NA,FALSE,-53.2,-8.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716876,"2023-08-23",4,"2023-08-23T23:33:25.055Z","2023-08-23T23:33:31.490Z",TRUE,"pitch","8ba87c00-95b9-4560-8aeb-57ffba6ad1d0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.5,1.6,NA,103.78,167.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","atBat","Lineout","field_out","Ronald Acuna Jr. lines out to first baseman Pete Alonso.",0,0,0,4,"bottom",1,"2023-08-23T23:31:58.854Z","2023-08-23T23:34:51.397Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",500779,"Jose Quintana","/api/v1/people/500779","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.9,6,0.92,0.4101,6.5639,30.0793,-19.5128,8.8131,7.0155,0.3469,2.642,-7.177,-133.7958,-4.7563,1.925,50.0046,5.8499,15.9084,34.8,6,24,2071,153,NA,NA,NA,NA,NA,NA,FALSE,-20.6,11.8,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
