"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717184,"2023-08-01",5,"2023-08-01T02:51:57.074Z","2023-08-01T02:52:01.660Z",TRUE,"pitch","65e4138d-8e4b-4188-9d9f-3cd3a7ca2037",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.1852,1.5038,NA,76.65,186.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Myles Straw called out on strikes.",0,2,7,75,"top",9,"2023-08-01T02:50:56.244Z","2023-08-01T02:53:14.331Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.1,14,2,0.3991,6.2683,32.1206,-10.5539,-0.5403,11.3492,1.0585,1.9194,2.958,-137.552,-8.5813,0.0367,50.0068,5.8061,-1.0296,1.2,2.4,24,2648,197,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.8,0.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",4,"2023-08-01T02:51:36.074Z","2023-08-01T02:51:41.219Z",TRUE,"pitch","b5012493-ef1a-4c43-aeb6-b0525731beee",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2413,1.5045,NA,82.57,186.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Myles Straw called out on strikes.",0,2,7,75,"top",9,"2023-08-01T02:50:56.244Z","2023-08-01T02:53:14.331Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.8,14,2,0.4008,6.282,31.539,-11.8519,-0.2045,10.7575,0.9032,1.9353,2.655,-136.9014,-8.2148,-0.0546,50.0057,5.7954,-0.3867,1.2,2.4,24,2612,198,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17.9,-0.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T02:51:16.458Z","2023-08-01T02:51:20.993Z",TRUE,"pitch","060b650c-9e31-48f4-995c-89dcbd07d4e7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.185,1.4188,NA,88.87,206.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Myles Straw called out on strikes.",0,2,7,75,"top",9,"2023-08-01T02:50:56.244Z","2023-08-01T02:53:14.331Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.2,14,2,0.3993,6.3616,31.7784,-10.4775,-1.0114,11.3977,0.738,1.2092,2.7639,-137.4188,-10.1559,-0.1515,50.0048,5.6749,-1.926,6,2.4,24,2586,205,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.6,1.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T02:50:58.388Z","2023-08-01T02:51:02.490Z",TRUE,"pitch","554fa69c-659e-4da6-8f65-c884f02c343f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.185,1.4474,NA,96.06,184.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Myles Straw called out on strikes.",0,2,7,75,"top",9,"2023-08-01T02:50:56.244Z","2023-08-01T02:53:14.331Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.9,6,2,0.3999,6.1942,32.3587,-13.7391,-1.1587,9.7163,0.5495,2.01,2.1303,-137.3306,-7.7626,-0.0881,50,5.8212,-2.1979,6,3.6,24,2464,200,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.1,1.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T02:48:06.948Z","2023-08-01T02:48:52.707Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Myles Straw called out on strikes.",0,2,7,75,"top",9,"2023-08-01T02:50:56.244Z","2023-08-01T02:53:14.331Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T02:48:52.707Z","2023-08-01T02:50:58.388Z",FALSE,"action",NA,NA,"Pitching Change: Ryan Pressly replaces Ryne Stanek.","Pitching Substitution",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,519151,"/api/v1/people/519151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Strikeout","strikeout","Myles Straw called out on strikes.",0,2,7,75,"top",9,"2023-08-01T02:50:56.244Z","2023-08-01T02:53:14.331Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",5,"2023-08-01T02:47:30.946Z","2023-08-01T02:47:35.833Z",TRUE,"pitch","4d1ec789-7d05-416a-bee5-1bb1b5983e59",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.2132,1.4759,NA,164.03,187.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Bo Naylor walks. Gabriel Arias to 2nd.",0,2,7,74,"top",9,"2023-08-01T02:46:10.664Z","2023-08-01T02:47:35.833Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88,13,0.88,0.3905,5.9224,34.4496,-14.721,-7.3232,8.7762,-1.2337,1.9096,1.235,-140.7196,-9.0233,-0.7298,50.003,6.1296,-14.5623,39.6,4.8,24,2305,216,NA,NA,NA,NA,NA,NA,FALSE,-15.4,14,13,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666310,"Bo Naylor","/api/v1/people/666310",686823,"Will Brennan","/api/v1/people/686823",672356,"Gabriel Arias","/api/v1/people/672356"
717184,"2023-08-01",4,"2023-08-01T02:47:09.903Z","2023-08-01T02:47:14.342Z",TRUE,"pitch","5d723a63-a8c4-4af4-b27e-8b3961b7b8bf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2416,1.6466,NA,146.1,179.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Bo Naylor walks. Gabriel Arias to 2nd.",0,2,7,74,"top",9,"2023-08-01T02:46:10.664Z","2023-08-01T02:47:35.833Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.7,4,0.9,0.3869,5.8782,35.8547,-12.5684,-7.3771,9.6827,-0.7634,2.1786,2.2538,-142.1505,-9.2122,-0.6135,50.003,6.2814,-14.9342,44.4,3.6,24,2384,209,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.6,12.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T02:46:49.287Z","2023-08-01T02:46:53.631Z",TRUE,"pitch","6de5e35b-6faa-4384-96fe-c9d39eefb671",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2976,1.5901,NA,148.17,178.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Bo Naylor walks. Gabriel Arias to 2nd.",0,2,7,74,"top",9,"2023-08-01T02:46:10.664Z","2023-08-01T02:47:35.833Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.2,4,0.9,0.3851,5.921,35.6535,-13.1993,-7.9658,9.2832,-0.8176,2.2152,2.5341,-142.7129,-8.8386,-0.6873,50.0012,6.2021,-16.2789,45.6,4.8,24,2306,214,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15,13.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T02:46:31.111Z","2023-08-01T02:46:35.307Z",TRUE,"pitch","e276eafd-642f-4c1b-86aa-c86517dfc366",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3539,1.533,NA,128.2,206.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Bo Naylor walks. Gabriel Arias to 2nd.",0,2,7,74,"top",9,"2023-08-01T02:46:10.664Z","2023-08-01T02:47:35.833Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.3,13,0.9,0.3847,5.9558,36.4607,-10.8184,-5.874,10.4304,-0.2938,1.2026,2.9375,-143.0059,-12.0204,-0.5774,50.0066,6.166,-12.0311,39.6,3.6,24,2243,210,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.3,10,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T02:46:13.034Z","2023-08-01T02:46:18.423Z",TRUE,"pitch","f02220be-3ee4-49f7-bd4b-ddfaae2ae4dc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9875,1.4474,NA,150.42,156.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Bo Naylor walks. Gabriel Arias to 2nd.",0,2,7,74,"top",9,"2023-08-01T02:46:10.664Z","2023-08-01T02:47:35.833Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.4,11,0.91,0.383,7.0049,36.9561,-11.2566,-5.5598,10.1281,-0.8769,3.0614,1.4185,-143.6468,-7.2379,-0.6587,50.0022,6.3333,-11.4801,40.8,3.6,24,2122,214,NA,NA,NA,NA,NA,NA,FALSE,-11.5,16.8,9.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T02:45:36.262Z","2023-08-01T02:46:13.034Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Bo Naylor walks. Gabriel Arias to 2nd.",0,2,7,74,"top",9,"2023-08-01T02:46:10.664Z","2023-08-01T02:47:35.833Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,666310,"Bo Naylor","/api/v1/people/666310","L","Left",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",4,"2023-08-01T02:45:08.984Z","2023-08-01T02:45:20.177Z",TRUE,"pitch","86870c6b-3fcd-4a05-878d-3a7347007bb2",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.42,1.53,NA,107.7,174.06,"line_drive","medium","9",202.29,117.54,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Gabriel Arias singles on a line drive to right fielder Kyle Tucker. Will Brennan to 3rd.",0,2,7,73,"top",9,"2023-08-01T02:43:22.351Z","2023-08-01T02:45:20.177Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.7,83.6,5,0.89,0.4143,6.1045,27.2263,-29.6299,1.2636,1.4336,0.2439,2.3969,3.4045,-132.0328,-3.9126,-1.2246,50,6.0701,2.2379,6,7.2,24,2497,99,97.8,11,229,NA,NA,NA,FALSE,-31.2,2,-3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA
717184,"2023-08-01",3,"2023-08-01T02:44:44.082Z","2023-08-01T02:44:47.257Z",TRUE,"pitch","556eb14a-3c81-44cd-8994-ef1a0f4f398d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.42,1.53,NA,106.92,167.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Gabriel Arias singles on a line drive to right fielder Kyle Tucker. Will Brennan to 3rd.",0,2,7,73,"top",9,"2023-08-01T02:43:22.351Z","2023-08-01T02:45:20.177Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,88.9,5,0.9,0.3847,5.8278,37.4603,-11.2454,-6.7792,10.2291,0.2645,2.6511,5.5503,-143.1573,-7.66,-0.8326,50.0014,6.0901,-13.8687,43.2,3.6,24,2384,215,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.9,10.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",2,"2023-08-01T02:44:22.383Z","2023-08-01T02:44:26.955Z",TRUE,"pitch","36c76df2-a54c-4f95-a1e5-014f78b70dd2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2132,1.3616,NA,146.91,211.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Gabriel Arias singles on a line drive to right fielder Kyle Tucker. Will Brennan to 3rd.",0,2,7,73,"top",9,"2023-08-01T02:43:22.351Z","2023-08-01T02:45:20.177Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.4,13,0.9,0.3891,5.824,35.0391,-9.059,-7.3463,11.5407,-0.7848,1.0038,2.9119,-141.2877,-11.8955,-0.8801,50.0014,5.8724,-14.7097,49.2,3.6,24,2365,220,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.4,12.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",1,"2023-08-01T02:44:02.525Z","2023-08-01T02:44:07.178Z",TRUE,"pitch","58939ae6-e1b5-4f06-937b-d7081d8b9234",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.157,1.3895,NA,99.72,187.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Gabriel Arias singles on a line drive to right fielder Kyle Tucker. Will Brennan to 3rd.",0,2,7,73,"top",9,"2023-08-01T02:43:22.351Z","2023-08-01T02:45:20.177Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,88.8,9,0.91,0.386,5.8884,36.8051,-7.8694,-5.4606,11.9572,0.4535,1.8923,4.0719,-142.6113,-10.6887,-0.2929,50.0034,6.2116,-11.1007,43.2,2.4,24,2403,205,NA,NA,NA,NA,NA,NA,FALSE,-9.5,19.3,8.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717184,"2023-08-01",0,"2023-08-01T02:43:40.607Z","2023-08-01T02:43:43.679Z",TRUE,"pitch","38143339-cfbb-45b5-ac3d-110ae42b2432",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.42,1.53,NA,139.73,158.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Gabriel Arias singles on a line drive to right fielder Kyle Tucker. Will Brennan to 3rd.",0,2,7,73,"top",9,"2023-08-01T02:43:22.351Z","2023-08-01T02:45:20.177Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.3,1,0.91,0.3864,5.7789,38.5744,-9.5057,-5.7358,11.1911,-0.5962,2.9641,2.3317,-142.7696,-7.4056,-0.6871,50.0063,6.2201,-11.6229,43.2,3.6,24,2273,210,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18.6,9.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
