"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716546,"2023-09-17",3,"2023-09-17T18:19:03.760Z","2023-09-17T18:19:10.282Z",TRUE,"pitch","6e5e2167-b62b-448a-9593-067c5567b865",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.54,1.64,NA,80.66,182.6,"ground_ball","medium","4",157.36,154.46,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Matt Olson grounds out, second baseman Luis Arraez to first baseman Josh Bell.",0,0,0,19,"top",3,"2023-09-17T18:17:47.115Z","2023-09-17T18:19:10.282Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.7,14,2,0.3875,5.687,33.952,-15.0846,10.0531,8.4572,0.9533,2.0807,-6.9676,-141.6332,-7.4458,2.1457,50.0057,5.7187,20.3193,48,4.8,24,2142,131,83.1,-1,33,NA,NA,NA,TRUE,-15.1,13.8,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T18:18:45.943Z","2023-09-17T18:18:50.279Z",TRUE,"pitch","19eec021-f9bc-4ad5-bec3-ddd1a7613c81",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5515,1.6715,NA,116.63,195.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Matt Olson grounds out, second baseman Luis Arraez to first baseman Josh Bell.",0,0,0,19,"top",3,"2023-09-17T18:17:47.115Z","2023-09-17T18:19:10.282Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.1,8,2,0.3913,5.9771,32.1606,-14.7194,10.3876,8.7963,0.0098,1.6191,-9.0395,-140.0891,-8.3375,1.9315,50.0024,5.5997,20.6103,48,4.8,24,2121,129,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.3,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T18:18:11.497Z","2023-09-17T18:18:17.478Z",TRUE,"pitch","4ba31d80-bfba-4033-8d5a-61caa78515f4",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.6119,1.692,NA,172.21,224.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Matt Olson grounds out, second baseman Luis Arraez to first baseman Josh Bell.",0,0,0,19,"top",3,"2023-09-17T18:17:47.115Z","2023-09-17T18:19:10.282Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.3,13,0.9,0.44,5.9117,24.1646,-30.7801,0.8844,0.8896,-1.4483,0.5235,-8.6889,-124.3255,-6.0608,1.9723,50.0057,5.5376,1.3909,0,8.4,24,2417,352,NA,NA,NA,NA,NA,NA,FALSE,-37,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T18:18:24.365Z","2023-09-17T18:18:45.943Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Matt Olson grounds out, second baseman Luis Arraez to first baseman Josh Bell.",0,0,0,19,"top",3,"2023-09-17T18:17:47.115Z","2023-09-17T18:19:10.282Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,621566,"Matt Olson","/api/v1/people/621566","L","Left",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",6,"2023-09-17T18:17:40.825Z","2023-09-17T18:17:47.866Z",TRUE,"pitch","dfa419af-078b-4b11-a20f-513f11cc5407",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4306,1.6099,NA,160.58,142.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Austin Riley walks.",0,0,0,18,"top",3,"2023-09-17T18:15:52.006Z","2023-09-17T18:17:47.866Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.3,11,0.9,0.3847,5.8002,33.7981,-13.8412,8.3929,8.9384,-1.1432,3.5804,-11.647,-142.565,-3.5545,1.9111,50.0069,5.7213,17.223,44.4,3.6,24,2235,130,NA,NA,NA,NA,NA,NA,FALSE,-13,15.6,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663586,"Austin Riley","/api/v1/people/663586",645277,"Ozzie Albies","/api/v1/people/645277",NA,NA,NA
716546,"2023-09-17",5,"2023-09-17T18:17:21.402Z","2023-09-17T18:17:25.582Z",TRUE,"pitch","f4e84607-264e-462a-b50b-0f5b0f5b9829",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4508,1.5277,NA,91.57,149.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Austin Riley walks.",0,0,0,18,"top",3,"2023-09-17T18:15:52.006Z","2023-09-17T18:17:47.866Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,78.1,3,0.9,0.4433,5.4873,23.738,-34.55,-0.3446,-1.5316,0.6671,3.3206,-3.4492,-123.3823,0.6737,2.126,50.0054,5.9473,-0.5331,2.4,9.6,24,2483,327,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-2.4,1.4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",4,"2023-09-17T18:17:00.318Z","2023-09-17T18:17:03.555Z",TRUE,"pitch","efc098ac-cce3-460d-9113-1412f53b67ad",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,2,NA,NA,3.47,1.61,NA,120.22,158.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Austin Riley walks.",0,0,0,18,"top",3,"2023-09-17T18:15:52.006Z","2023-09-17T18:17:47.866Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.1,2,0.9,0.3892,5.681,34.4024,-16.1579,9.7266,7.9988,-0.0844,2.9627,-9.2833,-141.154,-4.6912,1.9955,50.0039,5.6984,19.48,44.4,4.8,24,2233,127,NA,NA,NA,NA,NA,NA,FALSE,-15.6,13.6,-15.5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T18:16:42.586Z","2023-09-17T18:16:47.246Z",TRUE,"pitch","774887f9-8b3a-4221-87ca-55f174c2818c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4306,1.5483,NA,69.71,165.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Austin Riley walks.",0,0,0,18,"top",3,"2023-09-17T18:15:52.006Z","2023-09-17T18:17:47.866Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.3,12,0.9,0.4281,5.6945,28.3352,-24.269,9.961,4.7752,1.2406,2.7037,-5.6401,-128.305,-2.8145,2.1815,50.0017,5.7208,16.4867,31.2,7.2,24,2006,107,NA,NA,NA,NA,NA,NA,FALSE,-27.2,8.2,-16.7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T18:16:27.307Z","2023-09-17T18:16:32.927Z",TRUE,"pitch","e36879d6-b290-4eee-a420-9087c68e2301",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4508,1.5483,NA,103.97,133.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Austin Riley walks.",0,0,0,18,"top",3,"2023-09-17T18:15:52.006Z","2023-09-17T18:17:47.866Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,87.7,12,0.9,0.3905,5.5208,34.1427,-14.3891,7.8173,8.9403,0.3417,3.8878,-7.7883,-140.6811,-2.7785,2.1405,50.0034,5.8299,15.5528,42,3.6,24,2208,125,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.7,-12.4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T18:15:58.551Z","2023-09-17T18:16:05.139Z",TRUE,"pitch","d1cd5892-c435-4f11-990b-8a44503812e0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3701,1.5277,NA,75.58,149.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Austin Riley walks.",0,0,0,18,"top",3,"2023-09-17T18:15:52.006Z","2023-09-17T18:17:47.866Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,79.9,12,0.89,0.4304,5.5722,27.694,-27.7926,9.649,2.6791,1.0866,3.3099,-5.7737,-127.5385,-0.8044,2.1331,50.0052,5.833,15.803,27.6,8.4,24,1949,113,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.9,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T18:16:12.973Z","2023-09-17T18:16:17.973Z",FALSE,"stepoff","67296236-c13d-4a24-a51c-911bbe11c1e5",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Austin Riley walks.",0,0,0,18,"top",3,"2023-09-17T18:15:52.006Z","2023-09-17T18:17:47.866Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,663586,"Austin Riley","/api/v1/people/663586","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T18:15:17.706Z","2023-09-17T18:15:28.972Z",TRUE,"pitch","4899aeed-5052-4e70-99e9-380516ee5664",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.2,1.58,NA,103.81,181.96,"fly_ball","medium",NA,192.6,52.87,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Ozzie Albies hits a ground-rule double (24) on a fly ball to right field.",0,0,0,17,"top",3,"2023-09-17T18:15:03.018Z","2023-09-17T18:15:28.972Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,645277,"Ozzie Albies","/api/v1/people/645277","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.9,6,0.91,0.4526,5.6071,21.389,-32.044,-0.7336,0.0871,0.3461,2.1046,-3.9825,-120.5964,-1.9029,2.1078,50.0032,5.7055,-1.0899,3.6,8.4,24,2275,356,98,24,360,NA,NA,NA,FALSE,-39.6,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,645277,"Ozzie Albies","/api/v1/people/645277",NA,NA,NA
716546,"2023-09-17",3,"2023-09-17T18:14:50.898Z","2023-09-17T18:14:57.649Z",TRUE,"pitch","daf1c1c2-a5c5-457d-b8af-530fb862af3a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.28,1.57,NA,138.52,167.43,"line_drive","medium","7",56.05,105.02,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Kevin Pillar lines out to left fielder Garrett Hampson.",0,0,0,16,"top",3,"2023-09-17T18:13:46.936Z","2023-09-17T18:14:57.649Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.8,4,0.9,0.3878,5.5666,32.4274,-17.825,7.8567,7.1018,-0.5646,2.6427,-9.6892,-141.2916,-5.4206,1.8895,50.001,5.7328,15.8714,36,4.8,24,2127,126,84.2,24,291,NA,NA,NA,TRUE,-17.2,11.9,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",2,"2023-09-17T18:14:36.450Z","2023-09-17T18:14:41.448Z",TRUE,"pitch","4ada6c10-2581-4501-aa2b-4bad0dee714a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2893,1.5277,NA,67.73,161.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Kevin Pillar lines out to left fielder Garrett Hampson.",0,0,0,16,"top",3,"2023-09-17T18:13:46.936Z","2023-09-17T18:14:57.649Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,80.1,12,0.89,0.4302,5.7948,26.7364,-27.5421,9.6733,2.826,1.2925,2.8755,-5.4515,-127.4302,-1.7574,2.2052,50.005,5.7547,15.875,27.6,8.4,24,1932,110,NA,NA,NA,NA,NA,NA,FALSE,-30.8,4.9,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",1,"2023-09-17T18:14:18.837Z","2023-09-17T18:14:23.497Z",TRUE,"pitch","c145e110-d835-457a-a3c2-e0a7e1448ead",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.28,1.57,NA,122.61,164.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Kevin Pillar lines out to left fielder Garrett Hampson.",0,0,0,16,"top",3,"2023-09-17T18:13:46.936Z","2023-09-17T18:14:57.649Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88,5,0.9,0.3896,5.6396,34.7274,-16.7579,8.6925,7.72,-0.1471,2.7348,-9.3037,-141.0618,-5.199,2.0785,50.0065,5.6971,17.3675,39.6,4.8,24,2261,126,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716546,"2023-09-17",0,"2023-09-17T18:14:02.401Z","2023-09-17T18:14:07.721Z",TRUE,"pitch","1cb1d39c-317c-4b02-840b-f06b495c760d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3499,1.5894,NA,99.25,226.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Lineout","field_out","Kevin Pillar lines out to left fielder Garrett Hampson.",0,0,0,16,"top",3,"2023-09-17T18:13:46.936Z","2023-09-17T18:14:57.649Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,607680,"Kevin Pillar","/api/v1/people/607680","R","Right",666200,"Jesús Luzardo","/api/v1/people/666200","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.3,14,0.89,0.4316,5.5982,26.6401,-25.6075,9.492,4.0305,0.4657,0.4608,-7.0464,-127.0222,-7.7951,2.0461,50.0036,5.6131,15.4718,27.6,7.2,24,1837,113,NA,NA,NA,NA,NA,NA,FALSE,-30.4,5.6,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
