"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717697,"2023-06-20",2,"2023-06-20T02:11:46.913Z","2023-06-20T02:11:50.234Z",TRUE,"pitch","cfac5800-0a70-4f89-8a99-1910fe84e79b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6362,1.8546,NA,108.51,172.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,12,"top",2,"2023-06-20T02:11:45.006Z","2023-06-20T02:13:35.806Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.7,5,0.91,0.4011,5.8856,31.892,-22.1857,11.4805,5.2936,0.2228,2.4653,-7.4991,-136.8711,-4.3147,1.5151,50,5.5929,21.6487,40.8,6,24,2125,126,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.8,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T02:09:13.217Z","2023-06-20T02:09:36.901Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,12,"top",2,"2023-06-20T02:11:45.006Z","2023-06-20T02:13:35.806Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T02:09:36.901Z","2023-06-20T02:11:46.913Z",FALSE,"action",NA,NA,"Pitching Change: Taylor Rogers replaces Ryan Walker.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,573124,"/api/v1/people/573124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"12","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,12,"top",2,"2023-06-20T02:11:45.006Z","2023-06-20T02:13:35.806Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",3,"2023-06-20T02:12:07.460Z","2023-06-20T02:12:20.750Z",FALSE,"pickoff","4b839ee0-9aaf-44ae-8174-dfa7ae9e19d6",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,12,"top",2,"2023-06-20T02:11:45.006Z","2023-06-20T02:13:35.806Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",4,"2023-06-20T02:12:46.884Z","2023-06-20T02:12:47.884Z",FALSE,"action",NA,NA,"Ha-Seong Kim steals (12) 2nd base.","Stolen Base 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,673490,"/api/v1/people/673490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4b839ee0-9aaf-44ae-8174-dfa7ae9e19d6","stolen_base_2b",NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Trent Grisham called out on strikes.",0,1,0,12,"top",2,"2023-06-20T02:11:45.006Z","2023-06-20T02:13:35.806Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663757,"Trent Grisham","/api/v1/people/663757","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",4,"2023-06-20T02:08:36.460Z","2023-06-20T02:08:44.291Z",TRUE,"pitch","8430a32a-4089-4fc0-a4fe-15835c81df47",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.42,1.55,NA,73.47,202.31,"ground_ball","medium","6",114.41,160.98,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,1,0,11,"top",2,"2023-06-20T02:07:14.361Z","2023-06-20T02:08:44.291Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,76.5,14,0.91,0.4535,5.8082,26.5873,-30.7322,11.3953,0.9811,1.142,1.3509,7.3933,-121.3662,-2.8117,-3.4378,50.0045,5.2361,16.7824,30,9.6,24,2811,61,55.4,-7,12,NA,NA,NA,FALSE,-38.4,1.3,-22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA
717697,"2023-06-20",3,"2023-06-20T02:08:21.365Z","2023-06-20T02:08:24.488Z",TRUE,"pitch","f82ce478-76d8-408b-840a-b1d0d0a50af8",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.4431,1.5741,NA,103.84,187.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,1,0,11,"top",2,"2023-06-20T02:07:14.361Z","2023-06-20T02:08:44.291Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.6,9,0.88,0.4042,6.1584,28.614,-28.1321,-8.2568,2.1687,0.3454,1.8908,12.5579,-135.3263,-3.3418,-3.2753,50.0002,5.1052,-15.3642,24,7.2,24,2216,236,NA,NA,NA,NA,NA,NA,FALSE,-28.2,3.4,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T02:08:05.183Z","2023-06-20T02:08:08.233Z",TRUE,"pitch","fa1ac99f-bf16-40dd-90a2-a6f4b241449e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4431,1.544,NA,128.03,131.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,1,0,11,"top",2,"2023-06-20T02:07:14.361Z","2023-06-20T02:08:44.291Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.9,11,0.9,0.4015,6.3006,28.3872,-27.0489,-9.0913,2.7175,-0.2893,3.9722,11.0433,-136.1287,0.9567,-3.2073,50.0034,5.4812,-17.1544,28.8,7.2,24,2263,229,NA,NA,NA,NA,NA,NA,FALSE,-25.8,5.4,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T02:07:49.365Z","2023-06-20T02:07:52.467Z",TRUE,"pitch","82479a2c-9772-4460-ba6a-ac32bf6514c6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4125,1.514,NA,66.96,197.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,1,0,11,"top",2,"2023-06-20T02:07:14.361Z","2023-06-20T02:08:44.291Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77,14,0.9,0.4532,5.6583,23.4568,-29.1949,8.9831,2.0175,1.3129,1.5287,8.4829,-120.8507,-2.8207,-3.4097,50.0058,5.2743,13.2948,26.4,9.6,24,2574,45,NA,NA,NA,NA,NA,NA,FALSE,-36.5,3.2,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T02:07:35.621Z","2023-06-20T02:07:38.800Z",TRUE,"pitch","486a6329-0a66-4772-b392-6fa2f619b3ab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.382,1.514,NA,101.41,182.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Ha-Seong Kim singles on a ground ball to shortstop Brandon Crawford.",0,1,0,11,"top",2,"2023-06-20T02:07:14.361Z","2023-06-20T02:08:44.291Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,77,9,0.9,0.4516,6.4912,23.6505,-27.7433,9.8643,2.9727,0.4089,2.0704,6.4056,-121.2788,-1.9037,-3.5476,50.0017,5.2845,14.6973,28.8,8.4,24,2610,66,NA,NA,NA,NA,NA,NA,FALSE,-34.2,5.2,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T02:06:59.355Z","2023-06-20T02:07:07.941Z",TRUE,"pitch","d562eacf-189b-4218-9046-a40200781a26",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.03,1.35,NA,125.14,182.64,"fly_ball","medium","7",81.79,101.47,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Rougned Odor flies out to left fielder Michael Conforto.",0,1,0,10,"top",2,"2023-06-20T02:06:11.539Z","2023-06-20T02:07:07.941Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.5,5,0.89,0.4,6.5333,29.4137,-28.6423,-8.5606,1.8602,-0.2135,2.0793,11.3796,-136.8004,-3.3082,-3.3097,50.0039,5.2619,-16.2704,25.2,7.2,24,2226,239,85.9,43,268,NA,NA,NA,TRUE,-28.1,2.9,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T02:06:44.092Z","2023-06-20T02:06:47.269Z",TRUE,"pitch","4727f2b9-41b9-43f4-b70a-c4dad9b34505",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0838,1.3743,NA,112.19,159.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Rougned Odor flies out to left fielder Michael Conforto.",0,1,0,10,"top",2,"2023-06-20T02:06:11.539Z","2023-06-20T02:07:07.941Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,75.4,2,0.91,0.459,5.4886,24.8087,-31.5544,10.9507,0.4262,0.1262,2.9451,5.5387,-119.7031,0.9151,-3.6458,50.0007,5.4004,15.761,27.6,9.6,24,2651,68,NA,NA,NA,NA,NA,NA,FALSE,-39.4,1.3,-21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T02:06:29.137Z","2023-06-20T02:06:32.387Z",TRUE,"pitch","60a51d91-f68a-4901-8e20-6bea9e6cc74a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1142,1.3743,NA,48.97,182.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Flyout","field_out","Rougned Odor flies out to left fielder Michael Conforto.",0,1,0,10,"top",2,"2023-06-20T02:06:11.539Z","2023-06-20T02:07:07.941Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,77,14,0.9,0.4537,5.7211,22.7992,-28.2235,9.4743,2.675,1.7846,2.0991,9.6354,-120.5923,-1.6198,-3.4892,50.0028,5.2621,13.995,28.8,8.4,24,2548,63,NA,NA,NA,NA,NA,NA,FALSE,-35,4.7,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",6,"2023-06-20T02:05:52.027Z","2023-06-20T02:06:01.472Z",TRUE,"pitch","c5abd614-6b8c-4ec4-9396-1a31111a7e6a",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.31,1.62,NA,135.85,143.82,"popup","soft","1",146.71,192.97,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Pop Out","field_out","Gary Sanchez pops out softly to pitcher Ryan Walker in foul territory.",0,1,0,9,"top",2,"2023-06-20T02:04:16.893Z","2023-06-20T02:06:01.472Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.2,11,0.9,0.3997,5.6224,29.5423,-28.1543,-9.4146,2.1141,-0.4944,3.5171,10.7006,-136.9168,0.0719,-3.2256,50.0055,5.4134,-17.9216,28.8,7.2,24,2255,229,52.5,73,57,NA,NA,NA,TRUE,-26.8,4.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",4,"2023-06-20T02:05:29.064Z","2023-06-20T02:05:32.261Z",TRUE,"pitch","c2aedf02-50e2-45a2-b038-daaa226d085d",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.3332,1.6441,NA,121.29,163.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Pop Out","field_out","Gary Sanchez pops out softly to pitcher Ryan Walker in foul territory.",0,1,0,9,"top",2,"2023-06-20T02:04:16.893Z","2023-06-20T02:06:01.472Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.4,5,0.9,0.3999,6.4215,29.3002,-32.5313,-9.4518,-0.1872,-0.1126,2.783,11.7365,-136.7986,-1.0199,-3.2242,50.0038,5.3844,-17.9715,25.2,7.2,24,2114,237,NA,NA,NA,NA,NA,NA,FALSE,-31.2,-0.4,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",3,"2023-06-20T02:05:13.937Z","2023-06-20T02:05:17.222Z",TRUE,"pitch","0b1d2c33-9a39-4b02-81c1-f8ff8871338c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.3332,1.5839,NA,139.87,165.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Pop Out","field_out","Gary Sanchez pops out softly to pitcher Ryan Walker in foul territory.",0,1,0,9,"top",2,"2023-06-20T02:04:16.893Z","2023-06-20T02:06:01.472Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.7,4,0.9,0.4028,6.6665,29.4691,-30.4955,-10.8446,0.8953,-0.6001,2.7032,10.7832,-135.9119,-1.5125,-3.2078,50.0018,5.3825,-20.3107,30,7.2,24,2245,236,NA,NA,NA,NA,NA,NA,FALSE,-29.9,1.6,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
