"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718077,"2023-05-22",4,"2023-05-22T23:12:03.455Z","2023-05-22T23:12:06.455Z",TRUE,"pitch","f5642b6d-4fa7-4789-8a06-85bfa8900ed8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.28,1.5895,NA,40.73,206.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Jose Siri homers (7) on a fly ball to center field. Christian Bethancourt scores.",2,0,3,15,"bottom",2,"2023-05-22T23:10:47.835Z","2023-05-22T23:13:39.649Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.8,68.1,14,2,0.5085,6.4687,23.1892,-35.1978,10.7305,-2.5869,2.0009,1.191,4.7872,-108.6893,-0.6138,-1.6409,50.0037,5.3779,12.5382,20.4,13.2,24,2449,52,NA,NA,NA,NA,NA,NA,FALSE,-54.4,-4.4,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",3,"2023-05-22T23:11:42.991Z","2023-05-22T23:11:45.991Z",TRUE,"pitch","c7087b51-7635-4b88-bbb5-664b84f7cf90",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.28,1.58,NA,155.04,170.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Jose Siri homers (7) on a fly ball to center field. Christian Bethancourt scores.",2,0,3,15,"bottom",2,"2023-05-22T23:10:47.835Z","2023-05-22T23:13:39.649Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.1,68.4,11,2,0.5038,6.3182,21.5065,-32.8367,8.5486,-0.5526,-0.9981,2.5361,-0.6905,-109.2462,1.4858,-1.7846,50.0047,5.4105,10.2034,16.8,12,24,2298,71,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-0.2,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",2,"2023-05-22T23:11:23.173Z","2023-05-22T23:11:26.173Z",TRUE,"pitch","0930e5e9-293e-449e-8ea0-06bf9605ebbb",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.28,1.58,NA,149.47,162.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Jose Siri homers (7) on a fly ball to center field. Christian Bethancourt scores.",2,0,3,15,"bottom",2,"2023-05-22T23:10:47.835Z","2023-05-22T23:13:39.649Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85,11,2,0.4038,6.4811,31.7336,-21.5411,-10.3623,5.7179,-0.8519,2.8255,4.3402,-135.997,-3.2437,-1.1282,50.0063,5.54,-19.2807,39.6,6,24,2068,219,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",0,"2023-05-22T23:10:50.624Z","2023-05-22T23:10:58.181Z",TRUE,"pitch","c60801f9-c0b2-4439-bbef-046426a2dc7a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.28,1.6093,NA,45.43,258.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Jose Siri homers (7) on a fly ball to center field. Christian Bethancourt scores.",2,0,3,15,"bottom",2,"2023-05-22T23:10:47.835Z","2023-05-22T23:13:39.649Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.7,65.7,14,2,0.5319,6.6048,22.3845,-41.6654,6.1852,-8.9066,1.8777,-0.7477,4.1322,-104.1771,-2.97,-0.9564,50.001,5.7659,6.5935,9.6,16.8,24,2271,39,NA,NA,NA,NA,NA,NA,FALSE,-71.2,-16.6,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",1,"2023-05-22T23:11:05.803Z","2023-05-22T23:11:23.173Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Chris Bassitt. Christian Bethancourt to 2nd.","Wild Pitch",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,542194,"/api/v1/people/542194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c60801f9-c0b2-4439-bbef-046426a2dc7a","wild_pitch",NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Jose Siri homers (7) on a fly ball to center field. Christian Bethancourt scores.",2,0,3,15,"bottom",2,"2023-05-22T23:10:47.835Z","2023-05-22T23:13:39.649Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",6,"2023-05-22T23:12:39.893Z","2023-05-22T23:13:09.130Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,642350,"/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"15","atBat","Home Run","home_run","Jose Siri homers (7) on a fly ball to center field. Christian Bethancourt scores.",2,0,3,15,"bottom",2,"2023-05-22T23:10:47.835Z","2023-05-22T23:13:39.649Z",TRUE,TRUE,FALSE,FALSE,75,3,2,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",0,"2023-05-22T23:10:00.634Z","2023-05-22T23:10:17.644Z",TRUE,"pitch","6b49d193-0f98-4f01-9e0c-239d94d08b03",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.45,1.68,NA,139.83,176.9,"ground_ball","medium","4",132.51,146.2,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Field Error","field_error","Christian Bethancourt reaches on a missed catch error by first baseman Vladimir Guerrero Jr. , assist to second baseman Whit Merrifield. Randy Arozarena scores.",0,0,1,14,"bottom",2,"2023-05-22T23:09:52.620Z","2023-05-22T23:10:17.644Z",TRUE,TRUE,FALSE,FALSE,0,0,0,2,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.7,4,2,0.4063,6.4718,30.1998,-21.7356,-9.8387,5.6769,-0.5988,2.2917,5.0851,-134.9694,-4.5573,-1.232,50.0042,5.5386,-18.099,37.2,6,24,2157,212,66.6,6,74,NA,NA,NA,FALSE,-22.4,9.5,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,542194,"Christian Bethancourt","/api/v1/people/542194",NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",4,"2023-05-22T23:09:24.744Z","2023-05-22T23:09:29.080Z",TRUE,"pitch","c0738eda-2a0f-48d6-9bdf-3c0a7ac4ce3a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.76,1.84,NA,151.88,129.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-22T23:07:55.369Z","2023-05-22T23:09:29.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.2,11,2,0.4032,6.4497,29.8896,-18.5132,-3.7749,7.3122,-0.915,4.0572,2.2378,-135.853,-0.7957,-1.2591,50.0028,5.6412,-7.0528,19.2,4.8,24,2118,211,NA,NA,NA,NA,NA,NA,TRUE,-18.1,13.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA
718077,"2023-05-22",3,"2023-05-22T23:08:58.092Z","2023-05-22T23:09:01.092Z",TRUE,"pitch","24f16a41-86b4-4dac-b27d-ea996176d769",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.76,1.84,NA,112.22,164.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-22T23:07:55.369Z","2023-05-22T23:09:29.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.9,5,2,0.4053,6.4906,30.277,-20.8859,-10.9172,6.1059,0.1253,2.7443,7.1661,-135.2867,-3.5368,-1.1433,50.0015,5.5373,-20.1791,40.8,6,24,2082,218,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.4,18.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",2,"2023-05-22T23:08:33.735Z","2023-05-22T23:08:36.735Z",TRUE,"pitch","67dac859-8402-4581-b516-248be637f2e6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.76,1.84,NA,94.83,174.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-22T23:07:55.369Z","2023-05-22T23:09:29.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",73.8,67.1,9,2,0.5138,6.1954,21.5084,-33.4799,11.6209,-1.137,0.5816,2.3892,1.7529,-107.3085,1.6548,-1.7573,50.0037,5.3857,13.3229,22.8,13.2,24,2254,63,NA,NA,NA,NA,NA,NA,FALSE,-52.1,-1.2,-21.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",1,"2023-05-22T23:08:12.492Z","2023-05-22T23:08:15.618Z",TRUE,"pitch","e9fc07e9-cd5a-4901-b783-b8ea2c4ebf5f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6997,1.8851,NA,101.17,191.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-22T23:07:55.369Z","2023-05-22T23:09:29.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.9,14,2,0.407,6.6241,28.3825,-18.4606,-4.6738,7.4736,0.4152,1.734,5.8767,-134.4275,-6.3948,-1.1892,50.0058,5.4486,-8.5796,20.4,4.8,24,2079,218,NA,NA,NA,NA,NA,NA,FALSE,-19.6,12.4,7.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",0,"2023-05-22T23:07:55.369Z","2023-05-22T23:08:00.369Z",FALSE,"stepoff","e1a87425-780c-48ac-9b6a-aef47fb2e6f0",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,13,"bottom",2,"2023-05-22T23:07:55.369Z","2023-05-22T23:09:29.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",1,"2023-05-22T23:07:16.355Z","2023-05-22T23:07:24.200Z",TRUE,"pitch","e62d0507-a44a-4988-9577-fd4d09a66062",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.21,1.54,NA,124.25,181.19,"ground_ball","medium","4",130.09,147.41,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Isaac Paredes grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr. Randy Arozarena to 3rd.",0,0,0,12,"bottom",2,"2023-05-22T23:06:53.303Z","2023-05-22T23:07:24.200Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,81.2,5,2,0.4253,6.5216,26.8689,-26.0442,-10.469,3.6531,-0.1902,2.1331,6.0137,-128.7942,-3.5551,-1.1958,50.0045,5.5466,-17.5812,31.2,7.2,24,1892,222,89.6,-3,25,NA,NA,NA,TRUE,-28.9,6,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA
718077,"2023-05-22",0,"2023-05-22T23:06:57.905Z","2023-05-22T23:07:00.979Z",TRUE,"pitch","18756f7d-6587-481a-824e-72d8bea87123",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.21,1.6678,NA,125.71,192.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Groundout","field_out","Isaac Paredes grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr. Randy Arozarena to 3rd.",0,0,0,12,"bottom",2,"2023-05-22T23:06:53.303Z","2023-05-22T23:07:24.200Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,82,8,2,0.4217,6.6403,27.0357,-25.3641,-10.1553,3.9856,-0.2285,1.7137,6.0738,-129.8596,-4.7649,-1.2776,50.0035,5.5004,-17.3557,31.2,7.2,24,1943,219,NA,NA,NA,NA,NA,NA,FALSE,-28,6.4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718077,"2023-05-22",1,"2023-05-22T23:04:00.869Z","2023-05-22T23:04:12.912Z",TRUE,"pitch","14b18a76-65fd-4b50-8477-51a544313b5a",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.23,1.52,NA,115.34,190.43,"line_drive","medium","8",162.31,84.12,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Rays challenged (tag play), call on the field was overturned: Randy Arozarena doubles (7) on a line drive to center fielder Kevin Kiermaier.",0,0,0,11,"bottom",2,"2023-05-22T23:03:42.997Z","2023-05-22T23:04:12.912Z",TRUE,FALSE,TRUE,FALSE,34,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",70.5,64.5,8,2,0.537,6.3614,19.1232,-33.919,11.028,-1.6649,0.0436,1.7908,0.894,-102.5368,1.1871,-1.8298,50.0009,5.3873,11.5802,19.2,14.4,24,2255,63,91.4,22,301,NA,NA,NA,FALSE,-57.8,-2.2,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668227,"Randy Arozarena","/api/v1/people/668227",NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MA",139
718077,"2023-05-22",0,"2023-05-22T23:03:47.042Z","2023-05-22T23:03:50.143Z",TRUE,"pitch","f6ee3b7b-bff1-459b-8e8b-378d3df6d14c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4785,1.7791,NA,105.64,153.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Double","double","Rays challenged (tag play), call on the field was overturned: Randy Arozarena doubles (7) on a line drive to center fielder Kevin Kiermaier.",0,0,0,11,"bottom",2,"2023-05-22T23:03:42.997Z","2023-05-22T23:04:12.912Z",TRUE,FALSE,TRUE,FALSE,34,0,1,0,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,82,3,2,0.4201,6.5236,27.2521,-22.233,-10.2018,5.7754,0.2981,3.1729,6.7448,-130.3568,-2.1764,-0.9965,50.0063,5.6962,-17.5713,36,6,24,1992,211,NA,NA,NA,NA,NA,NA,FALSE,-23.9,10.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
