"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717428,"2023-07-09",5,"2023-07-09T18:35:00.915Z","2023-07-09T18:35:04.395Z",TRUE,"pitch","c4a910f3-5060-4495-813d-177cff50a4e8",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.53,1.69,NA,128.98,180.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Aaron Hicks called out on strikes.",0,1,1,11,"top",2,"2023-07-09T18:33:56.002Z","2023-07-09T18:35:23.508Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.9,7,0.9,0.399,6.9935,26.0413,-18.8481,-4.997,6.9598,-0.3142,2.1732,7.8632,-136.5445,-4.1158,-2.5633,50.0062,4.9729,-9.5731,22.8,4.8,24,2308,221,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12,7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",4,"2023-07-09T18:34:47.823Z","2023-07-09T18:34:51.677Z",TRUE,"pitch","9ba01407-4db2-4052-848a-5d63cb39d946",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.511,1.6995,NA,142.36,221.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Aaron Hicks called out on strikes.",0,1,1,11,"top",2,"2023-07-09T18:33:56.002Z","2023-07-09T18:35:23.508Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,79.7,13,0.91,0.4378,6.6048,22.3288,-32.1165,-5.4655,0.0324,-0.6653,0.6321,6.6375,-124.554,-4.53,-2.6404,50,5.0963,-8.6849,13.2,8.4,24,1290,246,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-0.7,8.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",3,"2023-07-09T18:34:34.481Z","2023-07-09T18:34:37.999Z",TRUE,"pitch","4285abbc-2f06-4d1a-b09e-26ca5077f3d1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.6935,1.6485,NA,150.79,186.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Aaron Hicks called out on strikes.",0,1,1,11,"top",2,"2023-07-09T18:33:56.002Z","2023-07-09T18:35:23.508Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.7,13,0.9,0.4037,6.5848,26.8081,-16.7453,-5.741,8.258,-0.8863,1.9289,6.3981,-135.1768,-4.9033,-2.5273,50.0052,4.9255,-10.7291,28.8,4.8,24,2270,222,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.2,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",2,"2023-07-09T18:34:20.243Z","2023-07-09T18:34:25.724Z",TRUE,"pitch","d10f9230-6094-414d-9789-1fd9eacc7b82",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6859,1.6995,NA,149.11,203.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Aaron Hicks called out on strikes.",0,1,1,11,"top",2,"2023-07-09T18:33:56.002Z","2023-07-09T18:35:23.508Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.5,77.6,13,0.91,0.4486,6.6308,21.3644,-32.5314,-5.9915,-0.2416,-0.8423,1.3249,5.8998,-121.5738,-2.5722,-2.5094,50,5.1896,-9.0671,14.4,9.6,24,1382,246,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-0.7,9.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T18:34:07.854Z","2023-07-09T18:34:12.133Z",TRUE,"pitch","ab832fc0-b585-41a0-8724-c1e46107d75e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.5984,1.6995,NA,106.18,191.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Aaron Hicks called out on strikes.",0,1,1,11,"top",2,"2023-07-09T18:33:56.002Z","2023-07-09T18:35:23.508Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74.8,9,0.9,0.4653,6.2148,20.7979,-30.875,4.8512,0.9285,0.2838,1.7515,5.1586,-117.4135,-1.2897,-2.5665,50.0051,5.163,6.8211,13.2,9.6,24,2482,61,NA,NA,NA,NA,NA,NA,FALSE,-40.2,1.7,-10,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T18:33:56.558Z","2023-07-09T18:34:00.175Z",TRUE,"pitch","fe45f810-c599-42d9-bd07-a9fc5782e343",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.511,1.6995,NA,130.39,104.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Aaron Hicks called out on strikes.",0,1,1,11,"top",2,"2023-07-09T18:33:56.002Z","2023-07-09T18:35:23.508Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.2,11,0.9,0.4077,6.2989,29.3318,-18.8365,-6.3607,7.298,-0.3513,4.9693,7.915,-134.3871,2.833,-2.5094,50.0023,5.24,-11.625,28.8,4.8,24,2340,220,NA,NA,NA,NA,NA,NA,FALSE,-18,14,9.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",3,"2023-07-09T18:33:31.405Z","2023-07-09T18:33:36.430Z",TRUE,"pitch","02299019-b19b-41c9-94c5-b5c69372993e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.28,1.54,NA,120.35,168.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,1,1,10,"top",2,"2023-07-09T18:32:41.778Z","2023-07-09T18:33:36.430Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78.1,5,0.66,0.4424,6.5986,23.0781,-18.5952,-1.7488,8.7364,-0.0879,2.6107,6.5038,-123.4844,-2.3873,-2.5211,50.003,5.1432,-2.7186,4.8,4.8,24,1250,238,NA,NA,NA,NA,NA,NA,TRUE,-22.2,15.6,1.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T18:33:06.687Z","2023-07-09T18:33:10.133Z",TRUE,"pitch","17c7978c-d6e9-40bd-88a7-980ccb057b43",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.28,1.54,NA,93.28,148.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,1,1,10,"top",2,"2023-07-09T18:32:41.778Z","2023-07-09T18:33:36.430Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.5,3,0.89,0.4056,6.2588,24.6262,-19.2996,-4.8325,6.9419,0.6222,3.3288,9.4547,-134.223,-1.3295,-2.2925,50.0008,5.1831,-8.9608,20.4,4.8,24,2244,218,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.6,7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T18:32:54.486Z","2023-07-09T18:32:57.509Z",TRUE,"pitch","105ef527-e452-42d4-af52-98095a2ebe2f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.28,1.54,NA,103.73,159.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,1,1,10,"top",2,"2023-07-09T18:32:41.778Z","2023-07-09T18:33:36.430Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.1,3,0.9,0.4061,6.2918,26.8466,-17.55,-5.9593,7.9191,0.3481,2.9494,8.949,-134.453,-2.4092,-2.2363,50.0009,5.0906,-11.0027,27.6,4.8,24,2272,220,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14,9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",2,"2023-07-09T18:33:21.997Z","2023-07-09T18:33:31.405Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,656775,"/api/v1/people/656775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Cedric Mullins strikes out swinging.",0,1,1,10,"top",2,"2023-07-09T18:32:41.778Z","2023-07-09T18:33:36.430Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T18:32:11.196Z","2023-07-09T18:32:36.322Z",TRUE,"pitch","9bb67f92-73ac-4d39-86fe-019e06ac53fd",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,0,NA,NA,3.21,1.5,NA,133.65,169.7,"fly_ball","hard","78",56.26,37.24,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Austin Hays homers (9) on a fly ball to left center field.",1,1,1,9,"top",2,"2023-07-09T18:31:55.278Z","2023-07-09T18:32:36.322Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.5,4,0.88,0.4095,6.6019,25.8318,-19.6208,-4.7992,6.9143,-0.4367,2.5585,7.2098,-133.2254,-2.8652,-2.5417,50.006,5.0492,-8.7186,20.4,4.8,24,2259,221,106.1,32,434,NA,NA,NA,FALSE,-20.2,12.1,7.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T18:31:58.820Z","2023-07-09T18:32:03.017Z",TRUE,"pitch","4a119b79-18ff-4c66-a0a0-1f9e65e96185",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0744,1.5095,NA,123.02,213.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Home Run","home_run","Austin Hays homers (9) on a fly ball to left center field.",1,1,1,9,"top",2,"2023-07-09T18:31:55.278Z","2023-07-09T18:32:36.322Z",TRUE,TRUE,FALSE,FALSE,75,1,0,0,669720,"Austin Hays","/api/v1/people/669720","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,73.6,13,0.9,0.475,6.3586,19.1217,-31.9363,4.3788,0.1795,-0.1579,0.9496,4.5151,-114.8288,-2.6476,-2.7109,50.0045,5.1919,5.9109,12,9.6,24,2436,52,NA,NA,NA,NA,NA,NA,FALSE,-43.6,0,-9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",4,"2023-07-09T18:29:42.684Z","2023-07-09T18:29:46.741Z",TRUE,"pitch","136ca4ce-265f-49e8-baa7-78ab1bcb7c48",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.2,1.47,NA,67.19,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,1,8,"bottom",1,"2023-07-09T18:28:15.892Z","2023-07-09T18:29:46.741Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,77.7,14,2,0.4517,7.0541,20.0731,-30.6283,7.0186,1.038,1.3067,1.5734,5.9163,-120.564,-4.5451,-2.0778,50.005,6.1401,10.4923,19.2,8.4,24,2492,54,NA,NA,NA,NA,NA,NA,TRUE,-38.2,1.2,-13.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",3,"2023-07-09T18:29:23.490Z","2023-07-09T18:29:27.865Z",TRUE,"pitch","fb01d2c2-0e08-48f1-8cf2-1798bb45b01b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0353,1.4794,NA,70.81,210.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,1,8,"bottom",1,"2023-07-09T18:28:15.892Z","2023-07-09T18:29:46.741Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77.7,14,2,0.45,6.9207,22.7106,-31.9553,6.0852,0.1412,1.2117,1.0595,6.0259,-121.4902,-5.4799,-2.0867,50.0012,6.1059,9.1376,16.8,9.6,24,2509,51,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-0.7,-12.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",2,"2023-07-09T18:28:57.414Z","2023-07-09T18:29:00.872Z",TRUE,"pitch","f04fc3da-72c7-4031-bf9a-c5b469e79cb5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.2,1.47,NA,112.12,196.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,1,8,"bottom",1,"2023-07-09T18:28:15.892Z","2023-07-09T18:29:46.741Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.5,8,2,0.401,6.9169,28.347,-18.746,-7.8179,7.0986,0.128,1.5632,7.8723,-136.2832,-9.0853,-1.7744,50.0062,6.2211,-14.7936,32.4,4.8,24,2279,218,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11.2,12.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T18:28:36.654Z","2023-07-09T18:28:40.213Z",TRUE,"pitch","55e86507-32c8-43b5-bdda-a050291729c4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.2,1.47,NA,75.9,199.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,1,8,"bottom",1,"2023-07-09T18:28:15.892Z","2023-07-09T18:29:46.741Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,78.1,14,2,0.4481,6.9105,22.2309,-31.8455,7.0439,0.2177,1.0782,1.4382,5.5077,-121.8658,-4.6195,-2.1202,50.003,6.0856,10.6759,19.2,9.6,24,2457,61,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-0.4,-14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T18:28:18.014Z","2023-07-09T18:28:22.271Z",TRUE,"pitch","e66fc80d-52dc-4863-9356-3c723ada52f7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0935,1.4794,NA,73.7,200.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,0,1,8,"bottom",1,"2023-07-09T18:28:15.892Z","2023-07-09T18:29:46.741Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,88.1,14,2,0.3962,7.0626,25.4,-20.6868,-8.4523,5.9101,1.1361,1.4201,10.7641,-137.3121,-9.2589,-1.7048,50.0022,6.1985,-16.4243,33.6,6,24,2440,217,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.2,13.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
