"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717544,"2023-07-02",5,"2023-07-02T01:57:06.668Z","2023-07-02T01:57:10.476Z",TRUE,"pitch","9f5da086-39d1-4042-9417-f429fd67f4d7",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.32,1.61,NA,116.92,143.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Jurickson Profar grounds out sharply, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,21,"bottom",3,"2023-07-02T01:55:14.617Z","2023-07-02T01:57:40.443Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.5,12,0.79,0.4182,5.8508,25.5933,-21.6566,4.4592,6.0413,0.0021,3.5441,-6.9987,-130.6065,0.0676,2.128,50.0008,5.1366,7.7609,16.8,4.8,24,1845,112,NA,NA,NA,NA,NA,NA,FALSE,-22.6,11.2,-6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",4,"2023-07-02T01:56:50.455Z","2023-07-02T01:56:55.319Z",TRUE,"pitch","1480c54a-60e5-4408-b5a4-828c4d5f576b",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3314,1.6356,NA,77.18,156.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Jurickson Profar grounds out sharply, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,21,"bottom",3,"2023-07-02T01:55:14.617Z","2023-07-02T01:57:40.443Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.7,12,0.93,0.4526,5.7515,20.507,-33.2339,7.944,-0.709,1.0447,3.0315,-6.2458,-120.4253,1.8712,2.6232,50.0042,5.1566,11.8221,18,9.6,24,1838,107,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-0.6,-13.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",3,"2023-07-02T01:56:25.665Z","2023-07-02T01:56:30.063Z",TRUE,"pitch","b837f424-9677-4929-8e0d-b33e9e4055e1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.32,1.61,NA,107.13,180.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Jurickson Profar grounds out sharply, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,21,"bottom",3,"2023-07-02T01:55:14.617Z","2023-07-02T01:57:40.443Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.7,77.4,5,0.91,0.4481,5.6159,21.571,-30.0518,8.6276,1.3952,0.2589,2.1513,-7.7578,-121.7402,-0.6055,2.3501,50.0006,4.9812,13.084,21.6,8.4,24,1878,108,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.6,-14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T01:56:08.312Z","2023-07-02T01:56:12.377Z",TRUE,"pitch","b7e2a81c-57af-4e46-ba72-8367a1d6b0d0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2844,1.6008,NA,156.24,202.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Jurickson Profar grounds out sharply, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,21,"bottom",3,"2023-07-02T01:55:14.617Z","2023-07-02T01:57:40.443Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,78,13,0.89,0.4465,5.5311,21.0896,-29.4047,8.4871,1.8078,-1.0294,1.3301,-10.3105,-122.0656,-2.6497,2.1211,50.0011,4.9283,12.9748,20.4,8.4,24,1877,106,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.9,-13.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T01:55:51.698Z","2023-07-02T01:55:55.392Z",TRUE,"pitch","4b3dccb7-7a5c-44e0-827b-089809bc0c89",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3314,1.6008,NA,122.86,181.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Jurickson Profar grounds out sharply, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,21,"bottom",3,"2023-07-02T01:55:14.617Z","2023-07-02T01:57:40.443Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.3,8,0.89,0.4106,5.7455,26.4029,-21.9795,7.2368,5.6462,-0.1538,2.1193,-8.4504,-133.0038,-3.3614,2.1125,50.004,4.9788,13.0702,26.4,6,24,2050,119,NA,NA,NA,NA,NA,NA,FALSE,-22.8,9.7,-11.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T01:55:31.507Z","2023-07-02T01:55:35.557Z",TRUE,"pitch","655dc37e-4eb9-4e95-abe7-e09afd4121bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3785,1.6008,NA,137.4,219.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","atBat","Groundout","field_out","Jurickson Profar grounds out sharply, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,21,"bottom",3,"2023-07-02T01:55:14.617Z","2023-07-02T01:57:40.443Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,595777,"Jurickson Profar","/api/v1/people/595777","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.1,13,0.87,0.4636,5.5721,21.937,-30.2602,-1.8019,1.3488,-0.5352,0.6994,-6.1352,-118.0236,-3.6158,2.3292,50.0006,5.0308,-2.5465,6,8.4,24,2326,286,NA,NA,NA,NA,NA,NA,FALSE,-39.6,1.8,4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T01:54:56.436Z","2023-07-02T01:55:07.975Z",TRUE,"pitch","7dc0c033-95bb-4060-a06b-1e04af99fd63",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.41,1.57,NA,85.84,165.84,"fly_ball","medium","9",167.75,80.74,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Austin Wynns flies out to right fielder Kerry Carpenter.",0,0,0,20,"bottom",3,"2023-07-02T01:54:18.013Z","2023-07-02T01:55:07.975Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,642851,"Austin Wynns","/api/v1/people/642851","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,84,6,0.8,0.4132,5.8403,23.3723,-21.1957,4.8813,6.1431,0.8174,2.7016,-5.3926,-131.6798,-2.2004,2.2408,50.0013,5.0875,8.7217,20.4,4.8,24,1953,116,88.1,46,313,NA,NA,NA,TRUE,-22,10.9,-7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T01:54:40.134Z","2023-07-02T01:54:45.070Z",TRUE,"pitch","58925534-3257-4adb-9a0e-5b4a802ee18c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4844,1.6237,NA,59.12,139.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Flyout","field_out","Austin Wynns flies out to right fielder Kerry Carpenter.",0,0,0,20,"bottom",3,"2023-07-02T01:54:18.013Z","2023-07-02T01:55:07.975Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,642851,"Austin Wynns","/api/v1/people/642851","R","Right",656657,"Zach Logue","/api/v1/people/656657","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83.5,12,0.72,0.4147,5.6579,23.4994,-21.6613,3.9166,5.9264,1.5184,3.6629,-3.3888,-131.2486,0.1352,2.3072,50.0008,5.2025,6.9447,16.8,4.8,24,1753,119,NA,NA,NA,NA,NA,NA,FALSE,-22.2,11,-6.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T01:52:21.507Z","2023-07-02T01:52:29.835Z",TRUE,"pitch","09106716-ec7a-4441-80bf-54bc05f5868d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.1,1.45,NA,125.76,168.21,"ground_ball","medium","6",112.13,152.08,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Andy Ibanez grounds out, shortstop Ezequiel Tovar to first baseman C. J. Cron.",0,0,0,19,"top",3,"2023-07-02T01:51:48.809Z","2023-07-02T01:52:29.835Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,87.2,2,0.9,0.3986,6.4843,24.3365,-16.3251,-4.8152,8.2527,-0.2299,2.6138,5.6627,-136.3571,-5.3735,-1.6885,50.0046,5.7015,-9.2505,25.2,3.6,24,2291,213,73.9,-4,26,NA,NA,NA,TRUE,-16.4,14.3,7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T01:52:00.841Z","2023-07-02T01:52:05.761Z",TRUE,"pitch","53bbb692-b83b-426a-b050-90d01d6d6583",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1784,1.4583,NA,83.09,155.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Groundout","field_out","Andy Ibanez grounds out, shortstop Ezequiel Tovar to first baseman C. J. Cron.",0,0,0,19,"top",3,"2023-07-02T01:51:48.809Z","2023-07-02T01:52:29.835Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,628451,"Andy Ibáñez","/api/v1/people/628451","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.5,12,0.9,0.3973,6.6519,24.8613,-17.088,-4.9288,7.8043,0.8896,3.0988,8.6153,-136.8693,-4.1877,-1.6318,50.0021,5.7887,-9.5277,24,3.6,24,2311,217,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.7,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",7,"2023-07-02T01:51:19.521Z","2023-07-02T01:51:30.201Z",TRUE,"pitch","77577a6c-7333-41c6-ab4d-c806cc1d038e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4373,1.6001,NA,86.29,215.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Spencer Torkelson walks.",0,0,0,18,"top",3,"2023-07-02T01:48:12.040Z","2023-07-02T01:51:30.201Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,81,14,0.91,0.4329,6.4081,20.1401,-26.6295,-6.7559,3.3983,0.8057,0.867,7.9578,-125.4777,-6.5882,-1.4968,50.0013,5.6334,-11.0107,19.2,7.2,24,1542,233,NA,NA,NA,NA,NA,NA,FALSE,-31.1,5.2,10.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679529,"Spencer Torkelson","/api/v1/people/679529",NA,NA,NA,656716,"Zach McKinstry","/api/v1/people/656716"
717544,"2023-07-02",5,"2023-07-02T01:50:31.396Z","2023-07-02T01:50:38.159Z",TRUE,"pitch","2bb9ed3e-0daa-4883-bd75-b9dcadf44de6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4844,1.6237,NA,80.58,139.44,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Spencer Torkelson walks.",0,0,0,18,"top",3,"2023-07-02T01:48:12.040Z","2023-07-02T01:51:30.201Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,88,12,0.91,0.3953,6.358,24.2273,-15.4422,-5.3162,8.5577,0.9554,3.6794,8.6564,-137.4422,-3.3636,-1.5131,50.0009,5.938,-10.3927,28.8,3.6,24,2313,214,NA,NA,NA,NA,NA,NA,FALSE,-15,15.1,8.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",4,"2023-07-02T01:50:02.498Z","2023-07-02T01:50:06.288Z",TRUE,"pitch","f92fa80b-ab3a-4ccb-bf5a-0b1038657ca1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.46,1.57,NA,111.13,195.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Spencer Torkelson walks.",0,0,0,18,"top",3,"2023-07-02T01:48:12.040Z","2023-07-02T01:51:30.201Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,80.2,8,0.91,0.4346,6.5378,21.8117,-28.459,-7.3787,2.3033,0.154,1.6138,6.6335,-125.3185,-4.5032,-1.5499,50.0057,5.7196,-11.9126,20.4,8.4,24,1510,234,NA,NA,NA,NA,NA,NA,FALSE,-33,3.5,12.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",3,"2023-07-02T01:49:40.269Z","2023-07-02T01:49:45.942Z",TRUE,"pitch","d74d15bf-0591-492d-98af-0ac1aa57388e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5079,1.6474,NA,72.49,167.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Spencer Torkelson walks.",0,0,0,18,"top",3,"2023-07-02T01:48:12.040Z","2023-07-02T01:51:30.201Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,87.3,12,0.9,0.3984,6.6259,24.7261,-16.6195,-4.5802,8.0919,1.1678,2.6547,8.3146,-136.4937,-5.706,-1.297,50.0061,5.8829,-8.8084,22.8,3.6,24,2231,210,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.9,7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",2,"2023-07-02T01:49:20.448Z","2023-07-02T01:49:23.909Z",TRUE,"pitch","b4c64240-5091-4df8-bd10-a4895c2ccfc2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.46,1.57,NA,109.75,147.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Spencer Torkelson walks.",0,0,0,18,"top",3,"2023-07-02T01:48:12.040Z","2023-07-02T01:51:30.201Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,77.8,2,2,0.448,6.4078,19.8743,-33.333,4.0781,-0.7568,0.1901,3.3783,3.3341,-121.4466,0.3963,-1.7221,50.006,6.0717,6.2001,10.8,9.6,24,2519,58,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-1.1,-8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",0,"2023-07-02T01:48:20.488Z","2023-07-02T01:48:24.303Z",TRUE,"pitch","2c357d8e-ce45-4f7e-9367-c5b1cbb2b89e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5079,1.671,NA,97.24,135.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Spencer Torkelson walks.",0,0,0,18,"top",3,"2023-07-02T01:48:12.040Z","2023-07-02T01:51:30.201Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.3,12,0.9,0.401,6.4133,25.8852,-15.787,-5.9486,8.6426,0.5185,3.814,8.2088,-135.8871,-2.5778,-1.7493,50.0043,5.8537,-11.2818,31.2,3.6,24,2362,212,NA,NA,NA,NA,NA,NA,FALSE,-15.6,15.4,9.4,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717544,"2023-07-02",1,"2023-07-02T01:48:35.436Z","2023-07-02T01:49:20.448Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"18","atBat","Walk","walk","Spencer Torkelson walks.",0,0,0,18,"top",3,"2023-07-02T01:48:12.040Z","2023-07-02T01:51:30.201Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
