"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746711,"2024-05-26",9,"2024-05-26T19:43:45.174Z","2024-05-26T19:43:49.315Z",TRUE,"pitch","802b481d-62d8-47f0-be48-58b13e41589f",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.6,1.74,NA,129.95,175.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.3,4,0.9,0.4224,7.63,22.5562,-31.8484,2.0082,0.1951,-0.3397,2.3482,3.7017,-128.8351,0.498,-2.0468,50.0064,4.5813,3.433,7.2,7.2,24,2654,157,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.6,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",8,"2024-05-26T19:43:27.527Z","2024-05-26T19:43:31.150Z",TRUE,"pitch","a225621a-cb78-4607-8583-b67aac4e21ce",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3333,1.4474,NA,114.28,118.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.4,12,0.91,0.3969,7.6448,30.8913,-19.5515,-8.0118,6.5469,0.0714,4.4668,8.3572,-138.0432,3.6613,-1.9552,50.006,4.4396,-15.4565,36,4.8,24,2615,238,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.8,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",7,"2024-05-26T19:43:00.125Z","2024-05-26T19:43:04.544Z",TRUE,"pitch","97b71e0f-395c-40a3-a029-1820f3f5428c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.6,1.74,NA,97.36,189.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,82.5,9,0.9,0.4228,7.6053,21.6485,-29.3959,3.2127,1.6263,0.5151,1.8093,5.3146,-128.5659,-1.2123,-1.9804,50.0032,4.5272,5.4841,12,7.2,24,2696,116,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.9,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",6,"2024-05-26T19:42:41.505Z","2024-05-26T19:42:45.043Z",TRUE,"pitch","0764816a-3360-44f4-8e2e-bf7d469a41ce",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.6,1.74,NA,116.95,139.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.7,2,0.9,0.3919,7.4604,31.0758,-22.6325,-7.8362,4.8181,0.0014,3.6813,8.3049,-139.7052,1.8573,-1.9898,50.0001,4.4942,-15.5094,31.2,4.8,24,2733,236,NA,NA,NA,NA,NA,NA,FALSE,-20.3,9.4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",5,"2024-05-26T19:42:23.583Z","2024-05-26T19:42:26.583Z",TRUE,"pitch","31ea1856-2ab8-401b-b55f-19bb34219043",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.6,1.74,NA,92.1,163.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.6,6,0.9,0.3982,7.8374,28.7612,-21.9469,-8.3369,5.331,0.6531,2.7718,10.1013,-137.2467,-0.44,-1.9821,50.0039,4.4215,-15.9972,32.4,6,24,2662,238,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.7,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",3,"2024-05-26T19:42:04.918Z","2024-05-26T19:42:11.181Z",TRUE,"pitch","8af134d7-8d09-4c5f-a922-f94789942175",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4364,1.4211,NA,74.16,135.14,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.7,12,0.9,0.3978,7.7158,28.3087,-23.8095,-7.9409,4.3481,1.1239,3.8384,10.8983,-137.2979,2.7123,-1.8517,50.0013,4.4513,-15.272,28.8,6,24,2643,239,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",2,"2024-05-26T19:41:48.981Z","2024-05-26T19:41:52.958Z",TRUE,"pitch","57f3735d-6464-4c91-9a59-0dc732546375",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.407,1.4177,NA,81.86,163.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.2,12,0.88,0.4051,7.6309,27.3825,-23.4784,-7.5393,4.6868,0.9219,2.7846,10.5477,-134.8579,0.0651,-2.0476,50.0012,4.4066,-13.9843,26.4,6,24,2579,243,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T19:39:17.234Z","2024-05-26T19:41:35.337Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T19:41:35.337Z","2024-05-26T19:41:48.981Z",FALSE,"action",NA,NA,"Pitching Change: Alexis Díaz replaces Carson Spiers.","Pitching Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,664747,"/api/v1/people/664747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",4,"2024-05-26T19:42:18.360Z","2024-05-26T19:42:23.583Z",FALSE,"action",NA,NA,"Freddie Freeman advances to 3rd on defensive indifference.","Defensive Indiff",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,518692,"/api/v1/people/518692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8af134d7-8d09-4c5f-a922-f94789942175","defensive_indiff",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Teoscar Hernández strikes out swinging.",0,1,4,67,"top",9,"2024-05-26T19:41:46.621Z","2024-05-26T19:44:57.136Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",5,"2024-05-26T19:38:36.294Z","2024-05-26T19:38:49.110Z",TRUE,"pitch","5da5c749-2e90-43a8-833e-68a04a5288f5",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.63,1.82,NA,146.84,180.13,"line_drive","medium","7",86.36,66.25,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Freddie Freeman doubles (15) on a line drive to left fielder Jacob Hurtubise. Shohei Ohtani scores.",1,1,4,66,"top",9,"2024-05-26T19:36:54.344Z","2024-05-26T19:38:49.110Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,75.3,7,0.9,0.461,6.5813,21.6123,-34.8255,7.979,-1.8489,-0.7828,2.1724,0.2121,-118.5845,0.3382,-1.9109,50.0059,5.1921,11.4217,18,10.8,24,2545,68,94,17,297,NA,NA,NA,FALSE,-44,-3,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA
746711,"2024-05-26",3,"2024-05-26T19:38:13.887Z","2024-05-26T19:38:19.378Z",TRUE,"pitch","75dab38b-8bab-4fb2-8ccf-453c9c0f13c8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.5651,1.7361,NA,157.13,125,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Double","double","Freddie Freeman doubles (15) on a line drive to left fielder Jacob Hurtubise. Shohei Ohtani scores.",1,1,4,66,"top",9,"2024-05-26T19:36:54.344Z","2024-05-26T19:38:49.110Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85,11,0.89,0.403,6.5067,31.272,-16.7452,-5.2271,8.2582,-1.0527,4.214,3.295,-136.158,-0.2567,-1.6025,50.0015,5.4731,-9.7652,28.8,3.6,24,2223,214,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.1,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",2,"2024-05-26T19:37:52.437Z","2024-05-26T19:37:55.437Z",TRUE,"pitch","62139777-c589-4c51-a6b4-8988183eea6d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.63,1.82,NA,144.8,163.18,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Double","double","Freddie Freeman doubles (15) on a line drive to left fielder Jacob Hurtubise. Shohei Ohtani scores.",1,1,4,66,"top",9,"2024-05-26T19:36:54.344Z","2024-05-26T19:38:49.110Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.5,4,0.9,0.3995,6.6168,27.3746,-15.8168,-5.1974,8.5731,-0.7295,2.8,3.9365,-136.6076,-3.9388,-1.5069,50.0034,5.3333,-9.9183,28.8,3.6,24,2310,210,NA,NA,NA,NA,NA,NA,FALSE,-15.8,15,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",1,"2024-05-26T19:37:20.548Z","2024-05-26T19:37:24.734Z",TRUE,"pitch","5f271a66-55ed-4de3-841b-6f1223d36d6e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.63,1.82,NA,115.41,145.97,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Double","double","Freddie Freeman doubles (15) on a line drive to left fielder Jacob Hurtubise. Shohei Ohtani scores.",1,1,4,66,"top",9,"2024-05-26T19:36:54.344Z","2024-05-26T19:38:49.110Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.4,2,0.9,0.4035,6.6265,28.1425,-17.2989,-5.004,7.9616,0.0417,3.4375,5.8527,-135.462,-2.0854,-1.4914,50.0025,5.4198,-9.3489,25.2,4.8,24,2253,216,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",0,"2024-05-26T19:36:58.338Z","2024-05-26T19:37:01.979Z",TRUE,"pitch","5a061d65-e6da-45ca-8107-7dc857e53cde",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.63,1.82,NA,93.6,177.72,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"66","atBat","Double","double","Freddie Freeman doubles (15) on a line drive to left fielder Jacob Hurtubise. Shohei Ohtani scores.",1,1,4,66,"top",9,"2024-05-26T19:36:54.344Z","2024-05-26T19:38:49.110Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.3,9,0.9,0.4052,6.6326,27.1698,-16.8402,-4.3358,8.2737,0.6139,2.2615,6.8112,-134.7665,-4.8581,-1.374,50.0038,5.2635,-8.0376,20.4,3.6,24,2213,219,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746711,"2024-05-26",4,"2024-05-26T19:38:23.918Z","2024-05-26T19:38:36.294Z",FALSE,"action",NA,NA,"Shohei Ohtani advances to 2nd on defensive indifference.","Defensive Indiff",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,660271,"/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75dab38b-8bab-4fb2-8ccf-453c9c0f13c8","defensive_indiff",NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Freddie Freeman doubles (15) on a line drive to left fielder Jacob Hurtubise. Shohei Ohtani scores.",1,1,4,66,"top",9,"2024-05-26T19:36:54.344Z","2024-05-26T19:38:49.110Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",686730,"Carson Spiers","/api/v1/people/686730","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
