"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716772,"2023-09-02",3,"2023-09-02T00:32:59.321Z","2023-09-02T00:33:03.900Z",TRUE,"pitch","b48241a5-a920-4be8-b9f3-64cc3308ba72",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1788,1.6293,NA,146.97,157.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Christian Vazquez grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,0,0,13,"top",3,"2023-09-02T00:31:42.663Z","2023-09-02T00:33:24.073Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.3,1,0.9,0.4016,6.1014,32.7977,-14.4053,-6.1224,9.4525,-0.7861,3.0167,7.5943,-136.8567,-4.0847,-2.8136,50.0003,5.5286,-11.5059,32.4,3.6,24,2294,224,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T00:32:42.994Z","2023-09-02T00:32:46.156Z",TRUE,"pitch","f77e90b4-8470-4332-8354-3a5f6526342c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2469,1.7534,NA,42.74,226.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Christian Vazquez grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,0,0,13,"top",3,"2023-09-02T00:31:42.663Z","2023-09-02T00:33:24.073Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,78.9,14,2,0.4401,6.0432,27.0141,-29.0284,0.1897,2.007,1.9481,0.4624,11.5337,-124.8421,-5.7985,-2.7717,50.0004,5.2282,0.2967,4.8,8.4,24,2353,186,NA,NA,NA,NA,NA,NA,FALSE,-35,2.4,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T00:32:24.101Z","2023-09-02T00:32:27.370Z",TRUE,"pitch","3d96df81-e4c7-42b5-b178-1f47e9d2b624",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.15,1.48,NA,127.62,183.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Christian Vazquez grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,0,0,13,"top",3,"2023-09-02T00:31:42.663Z","2023-09-02T00:33:24.073Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,77.8,4,0.87,0.4433,6.2311,25.4238,-26.1727,-8.2489,3.8828,-0.2786,2.0519,9.0557,-123.7118,-2.7527,-2.9203,50.0008,5.3802,-12.7436,22.8,7.2,24,1454,248,NA,NA,NA,NA,NA,NA,FALSE,-31.3,6.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T00:31:54.200Z","2023-09-02T00:32:00.462Z",TRUE,"pitch","340e7b70-672f-4979-bd3d-1b34bfad6455",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.15,1.48,NA,101.1,182.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Groundout","field_out","Christian Vazquez grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,0,0,13,"top",3,"2023-09-02T00:31:42.663Z","2023-09-02T00:33:24.073Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,6,0.9,0.404,6.1669,30.691,-16.3548,-7.6922,8.5054,0.417,2.089,11.1823,-135.7489,-5.723,-2.7629,50.0005,5.3694,-14.304,33.6,4.8,24,2365,221,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.3,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",5,"2023-09-02T00:29:38.687Z","2023-09-02T00:29:42.267Z",TRUE,"pitch","9443bbdc-2544-49a4-9e86-c7d92f5e4544",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.54,1.69,NA,127.8,142.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-02T00:28:13.442Z","2023-09-02T00:29:42.267Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.4,1,0.9,0.4017,7.0121,30.8922,-19.2982,-7.3122,6.8437,-0.2834,3.5833,8.4329,-136.5216,0.3663,-2.4667,50.0049,4.7787,-13.7632,31.2,4.8,24,2093,225,NA,NA,NA,NA,NA,NA,TRUE,-18.5,12.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T00:29:15.393Z","2023-09-02T00:29:19.491Z",TRUE,"pitch","3475c223-aacb-474b-8419-1099b5734abe",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.5551,1.7027,NA,91.37,163.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-02T00:28:13.442Z","2023-09-02T00:29:42.267Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.3,6,0.9,0.4078,6.7628,29.854,-17.0446,-7.1305,8.2905,0.6723,2.7865,10.2954,-134.4316,-1.8909,-2.2854,50.0056,4.7124,-13.0187,31.2,4.8,24,2122,222,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.8,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T00:28:58.956Z","2023-09-02T00:29:02.968Z",TRUE,"pitch","985bec4f-0f9a-4bf4-a59b-bdf969c6daf2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6011,1.7487,NA,143.17,125.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-02T00:28:13.442Z","2023-09-02T00:29:42.267Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.8,11,0.91,0.3991,6.6767,31.6263,-18.6997,-7.746,7.0698,-0.6865,4.2073,7.7867,-137.4612,1.9219,-2.555,50.0017,4.7717,-14.7625,34.8,4.8,24,2140,223,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.4,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T00:28:41.637Z","2023-09-02T00:28:44.637Z",TRUE,"pitch","415cc115-687e-45f5-8500-3dcfc038a296",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.54,1.69,NA,111.05,158.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-02T00:28:13.442Z","2023-09-02T00:29:42.267Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,2,0.9,0.4046,6.7673,29.1226,-18.0069,-6.9911,7.6322,0.156,2.9744,9.1125,-135.3047,-1.1677,-2.345,50.0065,4.6716,-12.9847,31.2,4.8,24,2157,222,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T00:28:28.727Z","2023-09-02T00:28:32.781Z",TRUE,"pitch","2d22762c-b984-4802-a9d0-7a92a6e57443",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6069,1.7098,NA,125.39,137.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-02T00:28:13.442Z","2023-09-02T00:29:42.267Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.6,11,0.9,0.4058,6.6987,29.8055,-17.4245,-6.2112,7.9968,-0.2202,3.7647,8.2208,-135.0449,0.5123,-2.4988,50.0015,4.7996,-11.4552,28.8,4.8,24,2173,219,NA,NA,NA,NA,NA,NA,FALSE,-17,14.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",4,"2023-09-02T00:29:25.731Z","2023-09-02T00:29:38.687Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,641680,"/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-02T00:28:13.442Z","2023-09-02T00:29:42.267Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641680,"Jonah Heim","/api/v1/people/641680","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",5,"2023-09-02T00:27:59.368Z","2023-09-02T00:28:03.263Z",TRUE,"pitch","bd937ffc-bb42-4a70-92b0-69d7c8e22ebf",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.43,1.58,NA,114.16,164.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,0,11,"bottom",2,"2023-09-02T00:26:22.822Z","2023-09-02T00:28:03.263Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.9,79,5,0.87,0.4376,6.6356,23.6478,-29.2724,-7.9604,1.8226,0.0746,2.7364,8.8434,-124.8673,0.7042,-2.468,50.001,4.8474,-12.6501,20.4,8.4,24,1500,245,NA,NA,NA,NA,NA,NA,TRUE,-33.2,3.7,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",4,"2023-09-02T00:27:41.268Z","2023-09-02T00:27:44.368Z",TRUE,"pitch","b1435bec-d036-49bc-82db-14dc7534ddb4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.43,1.58,NA,109.4,166.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,0,11,"bottom",2,"2023-09-02T00:26:22.822Z","2023-09-02T00:28:03.263Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,71.8,5,0.91,0.4794,6.8405,24.4263,-34.8803,11.0749,-2.0564,0.1994,2.6748,3.0352,-114.9525,2.6501,-2.5818,50.0021,4.9305,14.5866,24,12,24,2862,59,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-2.6,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T00:27:25.450Z","2023-09-02T00:27:28.858Z",TRUE,"pitch","bf0f40e3-a811-4195-9e3b-a98ce4c01ae4",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.43,1.58,NA,70.91,190.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,0,11,"bottom",2,"2023-09-02T00:26:22.822Z","2023-09-02T00:28:03.263Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.1,14,0.92,0.4548,6.5388,24.3296,-30.113,3.9048,1.4013,1.2092,1.7857,7.531,-120.6183,-0.8267,-2.4655,50.0003,4.7974,5.7291,13.2,8.4,24,2329,199,NA,NA,NA,NA,NA,NA,FALSE,-37.3,2.6,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T00:27:11.677Z","2023-09-02T00:27:16.227Z",TRUE,"pitch","43e4b359-063a-4d5a-a5d0-1ee87b0df90c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3848,1.4303,NA,152.68,154.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,0,11,"bottom",2,"2023-09-02T00:26:22.822Z","2023-09-02T00:28:03.263Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.9,69.8,11,0.9,0.4927,6.2967,22.9226,-34.9916,11.6664,-2.256,-0.9361,3.1181,0.6236,-111.7978,4.0112,-2.7325,50.0047,4.9254,14.5511,22.8,12,24,2847,61,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-2.5,-21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T00:26:58.609Z","2023-09-02T00:27:01.754Z",TRUE,"pitch","0f447330-a49a-4c60-b83a-d645440d3417",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4742,1.6516,NA,84.71,201.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,0,11,"bottom",2,"2023-09-02T00:26:22.822Z","2023-09-02T00:28:03.263Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.6,80.1,14,0.87,0.434,6.6518,23.171,-29.1908,-8.8438,1.8467,0.8471,1.3807,10.6488,-125.7416,-2.5473,-2.2746,50.0045,4.7523,-14.3017,22.8,8.4,24,1655,245,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T00:26:47.030Z","2023-09-02T00:26:50.898Z",TRUE,"pitch","c862eff6-e2fb-457b-b8a7-1025d31df761",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.432,1.8286,NA,116.71,149.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Mitch Garver strikes out swinging.",0,0,0,11,"bottom",2,"2023-09-02T00:26:22.822Z","2023-09-02T00:28:03.263Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641598,"Mitch Garver","/api/v1/people/641598","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.4,2,0.85,0.4412,6.664,22.9671,-25.9549,0.675,3.9806,0.0076,3.3222,6.0991,-123.7861,1.3239,-2.5684,50.0048,4.9415,1.0555,4.8,7.2,24,2309,172,NA,NA,NA,NA,NA,NA,FALSE,-29.9,7.8,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T00:26:14.435Z","2023-09-02T00:26:18.698Z",TRUE,"pitch","f5fffb65-2cd0-4b24-b2cb-34aa84ba8c8b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.5,1.71,NA,102.89,133.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,0,0,10,"bottom",2,"2023-09-02T00:25:16.431Z","2023-09-02T00:26:18.698Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.2,12,0.91,0.4026,6.7868,30.3787,-13.8282,-7.7349,9.7931,0.3702,3.8897,9.7069,-136.129,0.161,-2.2398,50.0028,4.7884,-14.4912,42,3.6,24,2364,218,NA,NA,NA,NA,NA,NA,TRUE,-13.3,18,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
