"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717693,"2023-06-19",1,"2023-06-20T00:15:50.567Z","2023-06-20T00:15:54.514Z",TRUE,"pitch","dc907b31-d4f5-4b89-b4c0-b13a4711b661",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.34,1.52,NA,133.82,158.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,0,0,17,"top",3,"2023-06-20T00:15:20.780Z","2023-06-20T00:17:00.769Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.4,1,0.89,0.3969,7.8458,25.1943,-16.8711,-4.7268,7.9005,-0.4413,2.9816,6.2334,-137.0633,-3.3968,-2.112,50.0025,5.3629,-9.1555,25.2,3.6,24,2221,222,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.9,7.6,NA,NA,NA,NA,NA,TRUE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T00:15:28.747Z","2023-06-20T00:15:33.054Z",TRUE,"pitch","c856345c-11e3-42ee-a05b-3b45e170f9a7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4821,1.6033,NA,111.26,179.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,0,0,17,"top",3,"2023-06-20T00:15:20.780Z","2023-06-20T00:17:00.769Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.4,5,0.88,0.3923,7.6197,27.3611,-16.0353,-5.5181,8.1512,0.1506,2.1937,8.0735,-138.9287,-5.6947,-2.059,50.0035,5.3135,-10.9269,28.8,3.6,24,2258,222,NA,NA,NA,NA,NA,NA,FALSE,-15.8,13.9,8.5,NA,NA,NA,NA,NA,TRUE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",5,"2023-06-20T00:14:44.865Z","2023-06-20T00:14:48.710Z",TRUE,"pitch","881a92ba-38bb-4b06-aa30-9163be915928",5,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",3,2,1,NA,NA,3.49,1.54,NA,41.84,113.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Hit By Pitch","hit_by_pitch","Alex Verdugo hit by pitch.",0,0,0,16,"top",3,"2023-06-20T00:12:40.311Z","2023-06-20T00:14:48.710Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.6,12,0.89,0.3956,7.3694,27.585,-17.858,-3.8309,7.3575,1.6406,3.2525,11.2446,-137.8917,-2.5795,-1.9733,50.0049,5.3901,-7.4568,15.6,3.6,24,2166,217,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.1,4.9,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",622569,"Pablo Reyes","/api/v1/people/622569",657077,"Alex Verdugo","/api/v1/people/657077"
717693,"2023-06-19",3,"2023-06-20T00:14:00.087Z","2023-06-20T00:14:05.145Z",TRUE,"pitch","c0538b2b-9f3c-4ea7-8c96-a9b67a332015",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.49,1.54,NA,109.85,186.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Hit By Pitch","hit_by_pitch","Alex Verdugo hit by pitch.",0,0,0,16,"top",3,"2023-06-20T00:12:40.311Z","2023-06-20T00:14:48.710Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.4,14,0.91,0.4218,7.8076,25.2877,-28.5043,-11.4438,2.1447,0.4101,0.9396,10.3905,-129.5107,-5.5596,-2.1536,50.0034,5.2755,-19.5766,31.2,8.4,24,2079,242,NA,NA,NA,NA,NA,NA,FALSE,-31.4,2.9,18.6,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T00:13:37.968Z","2023-06-20T00:13:43.119Z",TRUE,"pitch","2afcdd45-2059-44c3-8399-df2d7804ea26",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6031,1.6522,NA,78.58,152.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Hit By Pitch","hit_by_pitch","Alex Verdugo hit by pitch.",0,0,0,16,"top",3,"2023-06-20T00:12:40.311Z","2023-06-20T00:14:48.710Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.2,14,0.9,0.3968,7.9178,28.7764,-17.0493,-3.672,7.8283,1.129,2.1448,9.7515,-137.6974,-5.4433,-1.9714,50.0042,5.2896,-7.0965,15.6,3.6,24,2143,215,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.3,4.8,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T00:13:16.707Z","2023-06-20T00:13:20.649Z",TRUE,"pitch","2485d169-65dd-4e0c-8722-d5d2ff65f47f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.574,1.6522,NA,111.52,131.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Hit By Pitch","hit_by_pitch","Alex Verdugo hit by pitch.",0,0,0,16,"top",3,"2023-06-20T00:12:40.311Z","2023-06-20T00:14:48.710Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87,12,0.91,0.3962,7.8066,29.0858,-19.2009,-2.3783,6.695,0.1438,3.9876,6.5042,-137.9449,-0.7054,-1.9298,50.0032,5.5345,-4.6096,9.6,3.6,24,2175,216,NA,NA,NA,NA,NA,NA,FALSE,-18.1,12.2,3,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T00:12:56.884Z","2023-06-20T00:13:00.725Z",TRUE,"pitch","9037b089-6eb1-48d0-84e6-f05efef2cba1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6322,1.71,NA,126.13,187.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Hit By Pitch","hit_by_pitch","Alex Verdugo hit by pitch.",0,0,0,16,"top",3,"2023-06-20T00:12:40.311Z","2023-06-20T00:14:48.710Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,82.5,8,0.91,0.4204,7.1498,25.3646,-29.4109,-10.4976,1.6036,-0.2396,1.9051,8.3601,-129.9247,-3.3575,-2.1237,50.0016,5.4318,-18.0766,28.8,8.4,24,1953,239,NA,NA,NA,NA,NA,NA,FALSE,-31.7,2.4,17.3,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",4,"2023-06-20T00:14:33.891Z","2023-06-20T00:14:44.865Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,657077,"/api/v1/people/657077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Hit By Pitch","hit_by_pitch","Alex Verdugo hit by pitch.",0,0,0,16,"top",3,"2023-06-20T00:12:40.311Z","2023-06-20T00:14:48.710Z",TRUE,FALSE,FALSE,FALSE,11,3,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T00:12:06.548Z","2023-06-20T00:12:20.411Z",TRUE,"pitch","c0edd309-6836-415b-8339-924cf8c102ba",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.46,1.68,NA,85.08,163.36,"line_drive","medium","8",168.52,59.67,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Jarren Duran doubles (20) on a line drive to center fielder Willi Castro. Pablo Reyes to 3rd.",0,0,0,15,"top",3,"2023-06-20T00:10:43.462Z","2023-06-20T00:12:20.411Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.8,12,0.88,0.3942,7.6238,28.3796,-19.5899,-3.4477,6.4225,0.8373,2.7934,8.7215,-138.4822,-3.6778,-1.8927,50.0025,5.4347,-6.7558,14.4,4.8,24,2195,217,92,20,317,NA,NA,NA,FALSE,-18.8,11.2,4.6,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA
717693,"2023-06-19",1,"2023-06-20T00:11:31.561Z","2023-06-20T00:11:34.660Z",TRUE,"pitch","d3361a47-7dff-4c61-9705-e738444aee70",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.46,1.68,NA,67,185.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Jarren Duran doubles (20) on a line drive to center fielder Willi Castro. Pablo Reyes to 3rd.",0,0,0,15,"top",3,"2023-06-20T00:10:43.462Z","2023-06-20T00:12:20.411Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.4,14,0.85,0.3978,7.8398,26.3846,-19.0461,-3.9609,6.8193,1.3117,1.9907,9.9856,-136.9735,-5.8174,-1.8448,50.0063,5.4177,-7.6303,15.6,4.8,24,2251,217,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.4,5.4,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",0,"2023-06-20T00:11:06.034Z","2023-06-20T00:11:09.365Z",TRUE,"pitch","ad71ccad-9c6b-47a1-9f75-9107751d3fdd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.46,1.68,NA,147.68,181.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Double","double","Jarren Duran doubles (20) on a line drive to center fielder Willi Castro. Pablo Reyes to 3rd.",0,0,0,15,"top",3,"2023-06-20T00:10:43.462Z","2023-06-20T00:12:20.411Z",TRUE,FALSE,FALSE,FALSE,34,0,2,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.5,7,0.88,0.4249,7.5875,25.5066,-30.7448,-7.6782,0.8483,-0.805,2.1273,5.998,-128.6759,-2.4371,-2.1631,50.0024,5.4574,-12.9369,20.4,8.4,24,2124,235,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.2,12.6,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",7,"2023-06-20T00:10:32.561Z","2023-06-20T00:10:37.691Z",TRUE,"pitch","385fd827-1129-4ba8-926c-68cfc123c9ff",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.363,1.6155,NA,52.38,186.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Pablo Reyes walks.",0,0,0,14,"top",3,"2023-06-20T00:08:03.263Z","2023-06-20T00:10:37.691Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87.5,14,0.9,0.3979,7.5879,25.3101,-17.701,-2.8087,7.5151,1.6953,1.933,10.6575,-136.7558,-5.9499,-1.8587,50.006,5.3185,-5.4119,10.8,3.6,24,2224,210,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.7,3.2,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,622569,"Pablo Reyes","/api/v1/people/622569"
717693,"2023-06-19",6,"2023-06-20T00:10:10.355Z","2023-06-20T00:10:14.067Z",TRUE,"pitch","d628c4a5-abe7-42ad-b96e-59f004d9ea80",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.25,1.59,NA,113.1,179.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Pablo Reyes walks.",0,0,0,14,"top",3,"2023-06-20T00:08:03.263Z","2023-06-20T00:10:37.691Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.7,5,0.91,0.3989,7.4854,28.1241,-17.636,-2.5733,7.6037,0.1022,2.205,6.6266,-136.9208,-5.2605,-2.0072,50.0067,5.3447,-4.9232,10.8,3.6,24,2162,212,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13,3.4,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",5,"2023-06-20T00:09:49.906Z","2023-06-20T00:09:54.321Z",TRUE,"pitch","997d5fe3-7902-46fc-820b-bd449aecc3ab",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3339,1.5866,NA,152.25,143.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Pablo Reyes walks.",0,0,0,14,"top",3,"2023-06-20T00:08:03.263Z","2023-06-20T00:10:37.691Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.7,11,0.9,0.4453,7.1508,23.5209,-34.5082,8.6881,-1.5176,-0.9247,3.5333,0.9533,-122.8371,2.4215,-2.4469,50.0055,5.4613,13.3261,21.6,9.6,24,2456,50,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.9,-16,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",4,"2023-06-20T00:09:30.942Z","2023-06-20T00:09:35.153Z",TRUE,"pitch","5e4e2149-f05d-4947-85a3-1f47917375b2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3339,1.5866,NA,108.12,133.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Pablo Reyes walks.",0,0,0,14,"top",3,"2023-06-20T00:08:03.263Z","2023-06-20T00:10:37.691Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.6,12,0.92,0.3934,7.4188,30.0766,-16.8016,-1.9922,7.8244,0.2329,3.9008,6.3212,-139.031,-1.6439,-1.8077,50.0052,5.6104,-3.9161,8.4,3.6,24,2276,211,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14,2.4,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",3,"2023-06-20T00:09:09.668Z","2023-06-20T00:09:13.379Z",TRUE,"pitch","78bf2546-9ae8-4ed9-917f-6c5a5bcf0590",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.59,NA,123.56,161.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Pablo Reyes walks.",0,0,0,14,"top",3,"2023-06-20T00:08:03.263Z","2023-06-20T00:10:37.691Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,2,0.93,0.3964,7.7418,30.3701,-14.2759,-2.507,9.2576,-0.172,2.8483,5.6281,-138.089,-4.6425,-1.9097,50.0057,5.5098,-4.8489,13.2,3.6,24,2275,211,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16,3.4,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
717693,"2023-06-19",2,"2023-06-20T00:08:51.796Z","2023-06-20T00:08:55.480Z",TRUE,"pitch","5f2a20e0-e514-4bcc-8baa-94730fef8e0c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.363,1.6155,NA,39.93,247.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Walk","walk","Pablo Reyes walks.",0,0,0,14,"top",3,"2023-06-20T00:08:03.263Z","2023-06-20T00:10:37.691Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",641154,"Pablo López","/api/v1/people/641154","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.7,14,0.89,0.4438,7.8881,27.2624,-37.1382,6.9014,-3.2243,2.022,-0.3192,7.8245,-123.9337,-5.9223,-2.0857,50.0039,5.2423,10.6199,16.8,10.8,24,2569,37,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-7.1,-14.5,NA,NA,NA,NA,NA,FALSE,TRUE,680776,"Jarren Duran","/api/v1/people/680776",NA,NA,NA,NA,NA,NA
