"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718472,"2023-04-22",0,"2023-04-23T01:17:28.258Z","2023-04-23T01:17:31.708Z",TRUE,"pitch","cfc2cb21-9694-4cd2-aaaf-f9f85e95a41e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4427,1.5699,NA,138.53,214.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Walk","walk","Spencer Torkelson walks.",0,1,5,64,"top",9,"2023-04-23T01:17:09.269Z","2023-04-23T01:19:43.334Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,78.3,13,2,0.4396,5.7443,28.9721,-27.0573,-2.7158,3.2659,-0.5649,0.8832,0.6376,-125.3273,-6.6146,-0.4724,50.0012,5.8125,-4.2532,8.4,7.2,24,2650,204,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4.4,4.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",4,"2023-04-23T01:16:54.608Z","2023-04-23T01:17:02.897Z",TRUE,"pitch","2a8abbf9-c787-4f25-a380-0f0fd8083c9b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.53,1.7,NA,142.48,184.23,"popup","medium","4",146.26,134.82,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jonathan Schoop pops out to second baseman Adam Frazier.",0,1,5,63,"top",9,"2023-04-23T01:15:57.891Z","2023-04-23T01:17:02.897Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,77.9,7,2,0.4424,5.6802,26.9543,-28.6744,-2.7645,2.2612,-0.6684,2.0203,0.3774,-124.244,-3.7807,-0.4641,50.0062,5.9683,-4.2842,8.4,8.4,24,2639,201,68.5,55,174,NA,NA,NA,TRUE,-34.4,3.4,4.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T01:16:20.248Z","2023-04-23T01:16:23.901Z",TRUE,"pitch","8ee185a9-af98-4168-82b3-252aa848a27d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6168,1.7445,NA,109.44,141.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jonathan Schoop pops out to second baseman Adam Frazier.",0,1,5,63,"top",9,"2023-04-23T01:15:57.891Z","2023-04-23T01:17:02.897Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,79.8,2,2,0.434,5.5517,23.5836,-31.2072,-3.8859,0.5962,0.1984,3.6092,3.0791,-125.8225,0.0637,-0.5315,50.001,6.0954,-6.2807,10.8,8.4,24,2654,234,NA,NA,NA,NA,NA,NA,FALSE,-35,1.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T01:16:34.953Z","2023-04-23T01:16:39.953Z",FALSE,"no_pitch","168ec9cf-4fe4-4eee-9ad3-348607b858a2",2,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jonathan Schoop pops out to second baseman Adam Frazier.",0,1,5,63,"top",9,"2023-04-23T01:15:57.891Z","2023-04-23T01:17:02.897Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",543056,"Danny Coulombe",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T01:16:00.263Z","2023-04-23T01:16:04.315Z",TRUE,"pitch","1c923a83-4f4e-4dcc-bfaf-bf7d8d445480",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.53,1.7,NA,106.26,154.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Pop Out","field_out","Jonathan Schoop pops out to second baseman Adam Frazier.",0,1,5,63,"top",9,"2023-04-23T01:15:57.891Z","2023-04-23T01:17:02.897Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.5,3,0.91,0.4085,5.8478,27.5885,-16.5176,-0.7546,8.589,0.2818,3.1121,2.0962,-133.8448,-4.1018,-0.4118,50.0048,5.8396,-1.3761,3.6,3.6,24,2511,169,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.9,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T01:15:50.459Z","2023-04-23T01:16:00.263Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Jonathan Schoop replaces Kerry Carpenter.","Offensive Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,570731,"/api/v1/people/570731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","401","63","atBat","Pop Out","field_out","Jonathan Schoop pops out to second baseman Adam Frazier.",0,1,5,63,"top",9,"2023-04-23T01:15:57.891Z","2023-04-23T01:17:02.897Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,681481,"/api/v1/people/681481",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",5,"2023-04-23T01:15:28.948Z","2023-04-23T01:15:32.699Z",TRUE,"pitch","a1922122-f150-4680-a4f9-92e81c059aa3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.4998,1.7679,NA,155.85,168.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,62,"top",9,"2023-04-23T01:14:35.867Z","2023-04-23T01:15:32.699Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.7,13,0.91,0.4517,5.7103,24.1613,-38.1098,-7.4634,-3.9842,-1.0191,2.6071,1.1097,-121.3347,-0.5126,-0.5133,50.0057,6.1473,-11.1085,15.6,10.8,24,2705,325,NA,NA,NA,NA,NA,NA,TRUE,-46.4,-7.1,13.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",4,"2023-04-23T01:15:10.983Z","2023-04-23T01:15:14.418Z",TRUE,"pitch","0ffc99b7-bd2a-4bfd-a435-9712e6c07aa4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.35,1.63,NA,147.61,151.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,62,"top",9,"2023-04-23T01:14:35.867Z","2023-04-23T01:15:32.699Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,79.3,1,2,0.4365,5.6004,23.7824,-28.4073,-0.7789,2.3589,-0.803,3.2491,-0.0794,-125.1914,-1.3318,-0.6696,50.0033,6.0996,-1.2442,2.4,7.2,24,2766,258,NA,NA,NA,NA,NA,NA,FALSE,-32.5,4.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T01:14:54.762Z","2023-04-23T01:14:58.452Z",TRUE,"pitch","3e19d526-0385-42df-ba57-779cddfca812",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5129,1.6167,NA,90.28,139.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,62,"top",9,"2023-04-23T01:14:35.867Z","2023-04-23T01:15:32.699Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,82.9,12,0.91,0.4148,5.8309,28.9518,-19.6019,5.9426,7.1219,0.701,3.6658,1.3232,-132.2082,-2.0929,-0.5782,50.0015,5.9108,10.4878,28.8,4.8,24,2474,169,NA,NA,NA,NA,NA,NA,FALSE,-20.5,12.6,-11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T01:14:38.210Z","2023-04-23T01:14:41.401Z",TRUE,"pitch","2306cb3e-236c-4cd3-b3c3-116ba9cab06d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.35,1.63,NA,110.53,154.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,62,"top",9,"2023-04-23T01:14:35.867Z","2023-04-23T01:15:32.699Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,78.3,2,2,0.4422,5.6157,23.0426,-29.745,0.0129,1.564,0.1698,3.1274,1.337,-123.5494,-1.1349,-0.3785,50.0061,6.0772,0.0199,0,7.2,24,2600,191,NA,NA,NA,NA,NA,NA,FALSE,-34.9,2.8,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T01:14:15.431Z","2023-04-23T01:14:15.468Z",FALSE,"action",NA,NA,"Defensive Substitution: Ryan McKenna replaces right fielder Anthony Santander, batting 4th, playing right field.","Defensive Sub",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663630,"/api/v1/people/663630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"9","Outfielder","Outfielder","RF","401","62","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,62,"top",9,"2023-04-23T01:14:35.867Z","2023-04-23T01:15:32.699Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,623993,"/api/v1/people/623993",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T01:14:15.468Z","2023-04-23T01:14:38.210Z",FALSE,"action",NA,NA,"Pitching Change: Danny Coulombe replaces Yennier Cano.","Pitching Substitution",1,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543056,"/api/v1/people/543056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,62,"top",9,"2023-04-23T01:14:35.867Z","2023-04-23T01:15:32.699Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682985,"Riley Greene","/api/v1/people/682985","L","Left",543056,"Danny Coulombe","/api/v1/people/543056","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",4,"2023-04-23T01:11:47.580Z","2023-04-23T01:11:56.385Z",TRUE,"pitch","5e32dafa-8bc7-4f6f-9f8e-9751b448d087",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.02,1.4,NA,160.72,159.17,"fly_ball","medium","7",78.23,86.59,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Akil Baddoo.",0,1,5,61,"bottom",8,"2023-04-23T01:10:13.822Z","2023-04-23T01:11:56.385Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,78.3,11,0.89,0.4424,6.6332,22.781,-23.0591,-2.8214,5.8628,-1.147,2.9485,-3.9771,-123.4512,-2.0793,0.8468,50.0049,5.7274,-4.3896,12,6,24,2357,176,86,35,305,NA,NA,NA,TRUE,-27.4,10.4,6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",3,"2023-04-23T01:11:26.054Z","2023-04-23T01:11:29.514Z",TRUE,"pitch","cfcc0079-70e6-4d66-812e-bdc532467475",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.02,1.4,NA,136.15,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Akil Baddoo.",0,1,5,61,"bottom",8,"2023-04-23T01:10:13.822Z","2023-04-23T01:11:56.385Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,81.8,4,0.92,0.4205,6.5678,28.1439,-14.5478,4.5977,10.268,-0.5023,2.3509,-5.6358,-130.3909,-5.4723,1.0927,50.0048,5.5796,7.8952,22.8,3.6,24,2358,152,NA,NA,NA,NA,NA,NA,FALSE,-16.6,17.5,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",2,"2023-04-23T01:11:08.589Z","2023-04-23T01:11:11.861Z",TRUE,"pitch","72a8c457-30f2-46c2-9376-720f50ff1b6d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.02,1.4,NA,120.33,153.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Akil Baddoo.",0,1,5,61,"bottom",8,"2023-04-23T01:10:13.822Z","2023-04-23T01:11:56.385Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,81.6,11,0.91,0.4216,6.2606,26.9929,-15.0402,3.1606,10.0223,-0.0873,3.1432,-4.0242,-129.8741,-3.6048,1.071,50.0024,5.6917,5.4035,16.8,3.6,24,2404,153,NA,NA,NA,NA,NA,NA,FALSE,-16.7,17.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",1,"2023-04-23T01:10:49.629Z","2023-04-23T01:10:53.809Z",TRUE,"pitch","efc38a8a-4e50-45ca-83a3-a2adf1a7e232",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1255,1.4637,NA,120.5,201.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Akil Baddoo.",0,1,5,61,"bottom",8,"2023-04-23T01:10:13.822Z","2023-04-23T01:11:56.385Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.1,8,0.77,0.4609,6.3803,24.5648,-32.2412,-2.8049,-0.0522,-0.0919,1.38,-1.972,-119.1853,-3.5198,1.1127,50.0008,5.8114,-4.0025,7.2,9.6,24,2388,285,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-0.7,5.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718472,"2023-04-22",0,"2023-04-23T01:10:34.425Z","2023-04-23T01:10:39.778Z",TRUE,"pitch","66ea32d1-5ea9-443f-85ba-e689eb2d7da0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1255,1.4637,NA,85.9,203.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Adam Frazier flies out to left fielder Akil Baddoo.",0,1,5,61,"bottom",8,"2023-04-23T01:10:13.822Z","2023-04-23T01:11:56.385Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,624428,"Adam Frazier","/api/v1/people/624428","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.6,14,0.88,0.4228,6.5433,27.6655,-19.1986,9.2106,7.6356,0.8159,1.2955,-4.0398,-129.669,-6.9843,1.1992,50.0041,5.494,15.6512,36,6,24,2261,144,NA,NA,NA,NA,NA,NA,FALSE,-22.1,12.5,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
