"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716971,"2023-08-17",1,"2023-08-17T00:32:21.974Z","2023-08-17T00:32:25.826Z",TRUE,"pitch","495ee67c-0a83-4464-9c01-08ddac104131",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4862,1.58,NA,127.2,162.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Mitch Garver flies out to second baseman Brandon Drury.",0,1,0,14,"bottom",2,"2023-08-17T00:31:17.484Z","2023-08-17T00:33:02.719Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,5,0.91,0.3997,5.7937,30.6251,-11.7657,5.7198,10.7342,-0.2677,2.8344,-6.2763,-137.0829,-5.929,1.3096,50.0014,5.8303,10.8732,36,3.6,24,2222,140,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.4,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T00:32:07.032Z","2023-08-17T00:32:11.045Z",TRUE,"pitch","2573f086-d38b-4df2-997c-54894c78e87d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3972,1.58,NA,78.45,171.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Flyout","field_out","Mitch Garver flies out to second baseman Brandon Drury.",0,1,0,14,"bottom",2,"2023-08-17T00:31:17.484Z","2023-08-17T00:33:02.719Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,641598,"Mitch Garver","/api/v1/people/641598","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74,67.6,12,0.9,0.5125,5.5438,21.6051,-43.5476,-5.8817,-9.8694,1.0114,2.5024,0.5187,-107.5819,1.9811,1.5274,50.0037,6.4588,-6.7778,8.4,15.6,24,2415,326,NA,NA,NA,NA,NA,NA,FALSE,-67.4,-16.8,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T00:29:50.030Z","2023-08-17T00:29:58.092Z",TRUE,"pitch","2dbc033c-445f-4bf1-bc3e-53f93f4a29d3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.3,1.57,NA,111.06,204.71,"popup","medium","6",108.84,131.57,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Pop Out","field_out","Mickey Moniak pops out to shortstop Corey Seager.",0,1,0,13,"top",2,"2023-08-17T00:29:26.836Z","2023-08-17T00:29:58.092Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.1,14,0.89,0.4266,6.4414,26.8133,-23.8289,-0.432,4.9998,0.1558,1.2618,4.7989,-128.4421,-5.846,-1.6814,50.0041,5.4225,-0.7218,0,6,24,2304,157,69.9,56,179,NA,NA,NA,TRUE,-27.2,7.9,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",3,"2023-08-17T00:29:12.469Z","2023-08-17T00:29:20.553Z",TRUE,"pitch","c67ec0ad-5f9d-4aeb-ae52-9d641c21d13b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.16,1.52,NA,97.1,186.16,"ground_ball","medium","6",111.55,161.02,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Grounded Into DP","grounded_into_double_play","Randal Grichuk grounds into a double play, shortstop Corey Seager to second baseman Marcus Semien to first baseman Nathaniel Lowe. Hunter Renfroe to 3rd. Eduardo Escobar out at 2nd. Randal Grichuk out at 1st.",0,1,0,12,"top",2,"2023-08-17T00:27:42.921Z","2023-08-17T00:29:20.553Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.2,9,0.92,0.3919,6.5195,29.4617,-16.2963,-5.7278,8.0145,0.5222,1.9488,7.6854,-139.4104,-6.3406,-1.5179,50.0021,5.3165,-11.3468,28.8,3.6,24,1916,215,91.6,-36,4,NA,NA,NA,TRUE,-16.2,13.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,592669,"Hunter Renfroe","/api/v1/people/592669",NA,NA,NA,NA
716971,"2023-08-17",2,"2023-08-17T00:28:48.613Z","2023-08-17T00:28:52.434Z",TRUE,"pitch","44b478af-9699-46a7-bb1d-90211e3e5751",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.16,1.52,NA,94.13,164.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Grounded Into DP","grounded_into_double_play","Randal Grichuk grounds into a double play, shortstop Corey Seager to second baseman Marcus Semien to first baseman Nathaniel Lowe. Hunter Renfroe to 3rd. Eduardo Escobar out at 2nd. Randal Grichuk out at 1st.",0,1,0,12,"top",2,"2023-08-17T00:27:42.921Z","2023-08-17T00:29:20.553Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.9,3,0.9,0.4245,6.3241,23.3917,-28.7472,1.6134,2.023,0.6001,2.7457,4.8525,-128.4018,-1.8113,-1.514,50.0004,5.6698,2.7269,7.2,7.2,24,2237,160,NA,NA,NA,NA,NA,NA,FALSE,-31.2,3.5,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T00:28:31.753Z","2023-08-17T00:28:37.983Z",TRUE,"pitch","a159be1a-d50c-4b0c-8db7-a62a53000af5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.279,1.52,NA,165.56,171.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Grounded Into DP","grounded_into_double_play","Randal Grichuk grounds into a double play, shortstop Corey Seager to second baseman Marcus Semien to first baseman Nathaniel Lowe. Hunter Renfroe to 3rd. Eduardo Escobar out at 2nd. Randal Grichuk out at 1st.",0,1,0,12,"top",2,"2023-08-17T00:27:42.921Z","2023-08-17T00:29:20.553Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.5,11,0.89,0.3942,6.4399,30.1138,-21.6567,-7.6513,5.3774,-1.274,2.4749,4.1125,-138.7791,-4.0222,-1.7783,50.0054,5.3796,-14.9754,32.4,6,24,1759,218,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T00:28:09.528Z","2023-08-17T00:28:13.431Z",TRUE,"pitch","a9228967-9650-4d63-bc49-726f318d8c62",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,0,NA,NA,3.2773,1.52,NA,95.85,227.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Grounded Into DP","grounded_into_double_play","Randal Grichuk grounds into a double play, shortstop Corey Seager to second baseman Marcus Semien to first baseman Nathaniel Lowe. Hunter Renfroe to 3rd. Eduardo Escobar out at 2nd. Randal Grichuk out at 1st.",0,1,0,12,"top",2,"2023-08-17T00:27:42.921Z","2023-08-17T00:29:20.553Z",TRUE,FALSE,FALSE,TRUE,24,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.5,14,0.85,0.421,6.8245,26.1338,-22.0158,-2.2184,5.9217,0.5548,0.4086,6.1559,-129.8874,-8.5245,-1.5533,50.0041,5.3956,-3.807,6,6,24,2272,176,NA,NA,NA,NA,NA,NA,FALSE,-25.1,9.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T00:27:30.297Z","2023-08-17T00:27:40.682Z",TRUE,"pitch","f72a9912-4845-44b9-9281-2738e46ab017",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.03,1.49,NA,94.04,183.76,"line_drive","medium","8",156.61,87.25,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Eduardo Escobar singles on a line drive to center fielder Leody Taveras. Hunter Renfroe to 2nd.",0,1,0,11,"top",2,"2023-08-17T00:27:11.784Z","2023-08-17T00:27:40.682Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,81.9,6,0.9,0.4237,6.4842,24.9618,-28.9807,1.0594,1.8818,0.6025,2.0376,5.011,-128.9226,-3.3086,-1.4981,50.0017,5.5568,1.7955,4.8,7.2,24,2244,162,81.5,21,258,NA,NA,NA,FALSE,-31.7,2.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,500871,"Eduardo Escobar","/api/v1/people/500871",592669,"Hunter Renfroe","/api/v1/people/592669",NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T00:27:11.784Z","2023-08-17T00:27:16.784Z",FALSE,"no_pitch","3e8d9771-1212-4f96-bd55-76c778e358b8",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Single","single","Eduardo Escobar singles on a line drive to center fielder Leody Taveras. Hunter Renfroe to 2nd.",0,1,0,11,"top",2,"2023-08-17T00:27:11.784Z","2023-08-17T00:27:40.682Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",500871,"Eduardo Escobar",NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T00:26:40.367Z","2023-08-17T00:26:49.126Z",TRUE,"pitch","42a65d1a-0dab-462a-b871-772163ddde33",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.43,1.68,NA,133.34,170.25,"ground_ball","medium","4",122.63,172.04,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Hunter Renfroe singles on a ground ball to second baseman Marcus Semien.",0,1,0,10,"top",2,"2023-08-17T00:25:03.620Z","2023-08-17T00:26:49.126Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.2,4,0.9,0.4296,6.548,27.1399,-27.9837,0.3372,2.5484,-0.4287,2.5381,3.4599,-127.6671,-2.082,-1.8473,50.0029,5.5742,0.5546,2.4,7.2,24,2214,156,93,-6,21,NA,NA,NA,FALSE,-31.3,4.3,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592669,"Hunter Renfroe","/api/v1/people/592669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T00:26:27.245Z","2023-08-17T00:26:32.217Z",TRUE,"pitch","fd6202ba-c34d-4f64-9116-a0cca9d155a1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.43,1.68,NA,86.87,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Hunter Renfroe singles on a ground ball to second baseman Marcus Semien.",0,1,0,10,"top",2,"2023-08-17T00:25:03.620Z","2023-08-17T00:26:49.126Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.4,6,0.92,0.3938,6.5414,31.3868,-14.4277,-4.9524,9.0604,0.7906,2.288,8.4038,-139.1135,-5.8263,-1.6269,50.002,5.3668,-9.7001,26.4,3.6,24,1922,220,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.4,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",2,"2023-08-17T00:24:10.274Z","2023-08-17T00:24:17.267Z",TRUE,"pitch","3f2966c8-09c3-4f55-b8f1-3d94b0c821f9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.51,1.64,NA,104.05,182.38,"ground_ball","medium","6",119.42,159.2,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, fielded by shortstop Luis Rengifo. Corey Seager out at 2nd.",0,1,0,9,"bottom",1,"2023-08-17T00:23:09.971Z","2023-08-17T00:24:17.267Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,9,2,0.3985,5.7708,28.4706,-17.1987,8.5701,7.8133,0.3398,2.0887,-5.7726,-137.1144,-6.5995,1.3521,50.002,5.6875,16.4235,39.6,4.8,24,2014,136,106.3,1,51,NA,NA,NA,TRUE,-17.6,13.1,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",1,"2023-08-17T00:23:52.346Z","2023-08-17T00:23:57.908Z",TRUE,"pitch","26bbdaed-87ab-4c74-a4ab-debaa7260a38",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5695,1.6387,NA,169.03,206.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, fielded by shortstop Luis Rengifo. Corey Seager out at 2nd.",0,1,0,9,"bottom",1,"2023-08-17T00:23:09.971Z","2023-08-17T00:24:17.267Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.1,13,0.9,0.423,5.7725,26.004,-24.3205,-0.7927,4.6205,-1.3651,1.1908,-6.8817,-129.3124,-6.6688,1.4294,50.0031,5.6589,-1.3473,6,6,24,2276,144,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T00:23:35.108Z","2023-08-17T00:23:39.013Z",TRUE,"pitch","cfe0fa6f-83d7-4769-953c-d007acc589c1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6236,1.64,NA,98.55,179.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, fielded by shortstop Luis Rengifo. Corey Seager out at 2nd.",0,1,0,9,"bottom",1,"2023-08-17T00:23:09.971Z","2023-08-17T00:24:17.267Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.7,9,2,0.4028,5.7627,28.5531,-17.7186,8.806,7.7147,0.4841,2.2022,-5.434,-135.763,-5.9664,1.3631,50.0062,5.6535,16.5109,39.6,4.8,24,2002,137,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716971,"2023-08-17",0,"2023-08-17T00:22:52.133Z","2023-08-17T00:23:04.420Z",TRUE,"pitch","4b47b243-1d67-4225-aa4f-62a3bc17d375",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.58,1.76,NA,133.87,187.18,"fly_ball","medium","4",171.73,137.27,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Adolis Garcia flies out to second baseman Brandon Drury.",0,1,0,8,"bottom",1,"2023-08-17T00:22:28.572Z","2023-08-17T00:23:04.420Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,666969,"Adolis García","/api/v1/people/666969","R","Right",672282,"Reid Detmers","/api/v1/people/672282","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.2,68.3,7,0.9,0.5094,5.448,20.9856,-42.3015,-4.9542,-8.6786,-0.4427,1.9111,-2.2418,-108.0443,0.5489,1.2559,50.0012,6.3494,-5.7835,8.4,14.4,24,2417,323,83.8,59,195,NA,NA,NA,TRUE,-65.2,-15.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608369,"Corey Seager","/api/v1/people/608369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
