"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717225,"2023-07-29",4,"2023-07-29T02:49:13.942Z","2023-07-29T02:49:22.138Z",TRUE,"pitch","27c91bf5-9ef1-4f48-a29a-dfcd9acabc33",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.03,1.46,NA,144.75,186.49,"popup","soft","1",132.59,182.32,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Pop Out","field_out","TJ Friedl pops out softly to pitcher Bobby Miller.",0,3,1,19,"top",3,"2023-07-29T02:48:01.161Z","2023-07-29T02:49:22.138Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82,7,0.9,0.419,6.9291,30.1869,-20.3685,-10.124,6.8363,-0.728,1.9366,4.3591,-131.1872,-5.7555,-1.1046,50.0007,5.6977,-17.4783,37.2,6,24,2266,245,59.4,75,55,NA,NA,NA,TRUE,-22.7,11.2,17.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",3,"2023-07-29T02:48:55.402Z","2023-07-29T02:48:58.988Z",TRUE,"pitch","fca4853a-9391-42b9-8530-018536aa3ace",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.9065,1.3545,NA,91.6,226.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Pop Out","field_out","TJ Friedl pops out softly to pitcher Bobby Miller.",0,3,1,19,"top",3,"2023-07-29T02:48:01.161Z","2023-07-29T02:49:22.138Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,74.9,14,0.9,0.4642,6.7449,25.889,-42.3991,4.4101,-7.2745,0.6664,0.4528,2.7203,-118.6773,-3.6004,-1.0737,50.0054,5.9102,6.1964,8.4,13.2,24,2785,32,NA,NA,NA,NA,NA,NA,FALSE,-55.4,-13.8,-8.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T02:48:31.219Z","2023-07-29T02:48:37.603Z",TRUE,"pitch","10fb0d64-df3b-4f85-8a3a-d516913a20e4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.03,1.46,NA,121.19,176.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Pop Out","field_out","TJ Friedl pops out softly to pitcher Bobby Miller.",0,3,1,19,"top",3,"2023-07-29T02:48:01.161Z","2023-07-29T02:49:22.138Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.4,5,2,0.3813,6.9418,32.1577,-9.4474,-4.8205,10.8656,-0.11,2.3138,3.7128,-143.4638,-7.8277,-0.7925,50.0023,5.6611,-10.0816,39.6,2.4,24,2280,209,NA,NA,NA,NA,NA,NA,FALSE,-9.7,18.4,8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T02:48:16.807Z","2023-07-29T02:48:20.171Z",TRUE,"pitch","11db4e07-fc82-4fdb-bcbf-23e4a2e6cf89",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0545,1.4284,NA,131.25,157.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Pop Out","field_out","TJ Friedl pops out softly to pitcher Bobby Miller.",0,3,1,19,"top",3,"2023-07-29T02:48:01.161Z","2023-07-29T02:49:22.138Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,91,1,2,0.3791,6.9868,31.8103,-13.1174,-3.2693,9.0011,-0.3738,3.0278,3.0668,-144.1888,-5.6572,-1.0236,50.004,5.8166,-6.9222,24,2.4,24,2269,208,NA,NA,NA,NA,NA,NA,FALSE,-12.4,15.5,5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",2,"2023-07-29T02:48:43.192Z","2023-07-29T02:48:55.402Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,670770,"/api/v1/people/670770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"19","atBat","Pop Out","field_out","TJ Friedl pops out softly to pitcher Bobby Miller.",0,3,1,19,"top",3,"2023-07-29T02:48:01.161Z","2023-07-29T02:49:22.138Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,670770,"TJ Friedl","/api/v1/people/670770","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",3,"2023-07-29T02:46:03.313Z","2023-07-29T02:46:10.765Z",TRUE,"pitch","81ddc313-bfbb-48af-9ce1-05b491103f34",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.3,1.65,NA,126.3,182.3,"line_drive","hard","8",150.84,63.9,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Miguel Rojas lines out sharply to center fielder TJ Friedl.",0,3,1,18,"bottom",2,"2023-07-29T02:44:51.084Z","2023-07-29T02:46:10.765Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.7,8,0.84,0.401,6.0731,32.6041,-15.699,6.3648,8.7372,-0.2439,2.0918,-4.8974,-137.0098,-8.1837,0.7472,50.0024,6.2082,12.0005,31.2,4.8,24,2110,142,100.7,21,357,NA,NA,NA,TRUE,-16.9,14.2,-10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",2,"2023-07-29T02:45:43.619Z","2023-07-29T02:45:47.677Z",TRUE,"pitch","ab275e7d-0dc6-4643-893d-edff941cf085",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2877,1.6,NA,71.74,153.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Miguel Rojas lines out sharply to center fielder TJ Friedl.",0,3,1,18,"bottom",2,"2023-07-29T02:44:51.084Z","2023-07-29T02:46:10.765Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.5,12,0.91,0.398,5.9043,31.1711,-14.5597,6.6886,9.1839,1.1874,3.1686,-1.6053,-137.7377,-5.9571,0.9096,50.0009,6.3475,12.8232,38.4,4.8,24,2163,144,NA,NA,NA,NA,NA,NA,FALSE,-15,15.6,-11.8,1,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T02:45:00.926Z","2023-07-29T02:45:05.269Z",TRUE,"pitch","c1b29462-708d-44c5-9532-98f873bd01bf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2877,1.6554,NA,87.96,191.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Miguel Rojas lines out sharply to center fielder TJ Friedl.",0,3,1,18,"bottom",2,"2023-07-29T02:44:51.084Z","2023-07-29T02:46:10.765Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.9,9,0.89,0.4175,5.683,27.3578,-23.7725,-0.3537,4.817,0.762,1.7689,-1.1154,-131.126,-6.7205,1.2386,50.0032,6.1353,-0.6165,2.4,6,24,2438,163,NA,NA,NA,NA,NA,NA,FALSE,-26.2,7.4,0.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T02:45:22.071Z","2023-07-29T02:45:25.071Z",FALSE,"pickoff","15486f92-af98-4d18-b089-09400ace18f7",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Lineout","field_out","Miguel Rojas lines out sharply to center fielder TJ Friedl.",0,3,1,18,"bottom",2,"2023-07-29T02:44:51.084Z","2023-07-29T02:46:10.765Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,500743,"Miguel Rojas","/api/v1/people/500743","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T02:44:08.515Z","2023-07-29T02:44:19.346Z",TRUE,"pitch","805f6912-d974-4993-91f0-21785b7990e8",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.29,1.6,NA,114.6,194.7,"line_drive","medium","7",33.49,99.79,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Enrique Hernandez doubles (12) on a line drive to left fielder Spencer Steer.",0,3,1,17,"bottom",2,"2023-07-29T02:43:53.798Z","2023-07-29T02:44:19.346Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.7,8,0.9,0.4466,5.9963,23.8779,-28.0498,8.9611,2.7051,0.0629,1.6326,-5.2918,-122.5766,-5.3679,1.0838,50.0017,6.2412,13.6564,24,8.4,24,1704,116,92.1,19,276,NA,NA,NA,FALSE,-34.6,3.8,-15,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680574,"Matt McLain","/api/v1/people/680574",571771,"Enrique Hernández","/api/v1/people/571771",NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T02:43:53.798Z","2023-07-29T02:43:58.864Z",TRUE,"pitch","9d28d0d1-59fd-4217-ab48-55f50d4c84ca",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4256,1.6976,NA,120.13,205.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Double","double","Enrique Hernandez doubles (12) on a line drive to left fielder Spencer Steer.",0,3,1,17,"bottom",2,"2023-07-29T02:43:53.798Z","2023-07-29T02:44:19.346Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,571771,"Enrique Hernández","/api/v1/people/571771","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","RISP",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,13,0.9,0.3945,6.2339,31.7157,-11.4944,5.9705,10.5948,-0.0822,1.2245,-5.1126,-138.9427,-11.2823,1.0079,50.0002,6.1062,11.6485,37.2,3.6,24,2287,149,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.9,-9.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",2,"2023-07-29T02:43:05.056Z","2023-07-29T02:43:16.680Z",TRUE,"pitch","801c5873-1eee-4984-9f3d-562640e522f0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.56,1.72,NA,130.27,175.62,"fly_ball","medium","6",106.34,102.67,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Chris Taylor singles on a fly ball to center fielder TJ Friedl, deflected by shortstop Matt McLain. Chris Taylor out at 2nd on the throw, center fielder TJ Friedl to second baseman Jonathan India.",0,3,1,16,"bottom",2,"2023-07-29T02:42:30.832Z","2023-07-29T02:43:16.680Z",TRUE,FALSE,FALSE,TRUE,33,0,2,2,621035,"Chris Taylor","/api/v1/people/621035","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.5,4,0.91,0.4595,5.854,23.1873,-30.2161,-8.062,1.3575,-0.3481,2.3393,-1.6228,-119.2526,-3.135,1.3886,50.0008,6.4,-11.5954,21.6,9.6,24,2665,288,74.7,48,229,NA,NA,NA,TRUE,-38.8,1.9,15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",1,"2023-07-29T02:42:51.483Z","2023-07-29T02:42:55.329Z",TRUE,"pitch","d95781e7-ad39-45bc-bfac-14c86c75931c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5477,1.67,NA,133.87,156.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Chris Taylor singles on a fly ball to center fielder TJ Friedl, deflected by shortstop Matt McLain. Chris Taylor out at 2nd on the throw, center fielder TJ Friedl to second baseman Jonathan India.",0,3,1,16,"bottom",2,"2023-07-29T02:42:30.832Z","2023-07-29T02:43:16.680Z",TRUE,FALSE,FALSE,TRUE,33,0,2,2,621035,"Chris Taylor","/api/v1/people/621035","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87,1,0.87,0.3962,6.1465,29.9228,-13.7333,5.127,9.523,-0.4426,3.0599,-5.292,-138.0942,-6.4319,0.8298,50.0057,6.3381,9.9324,30,3.6,24,2135,149,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.1,-8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",0,"2023-07-29T02:42:37.238Z","2023-07-29T02:42:41.115Z",TRUE,"pitch","5f4ee394-c224-4d74-af6c-88d14533c853",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5107,1.6515,NA,145.13,162.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Single","single","Chris Taylor singles on a fly ball to center fielder TJ Friedl, deflected by shortstop Matt McLain. Chris Taylor out at 2nd on the throw, center fielder TJ Friedl to second baseman Jonathan India.",0,3,1,16,"bottom",2,"2023-07-29T02:42:30.832Z","2023-07-29T02:43:16.680Z",TRUE,FALSE,FALSE,TRUE,33,0,2,2,621035,"Chris Taylor","/api/v1/people/621035","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.5,69.2,4,0.89,0.5047,5.9504,18.8321,-41.4393,-4.399,-7.7658,-0.7379,2.8366,-2.368,-108.4897,1.1527,0.939,50.0037,6.8122,-5.2476,7.2,14.4,24,2558,319,NA,NA,NA,NA,NA,NA,FALSE,-62.6,-13.4,8.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",4,"2023-07-29T02:42:01.548Z","2023-07-29T02:42:08.118Z",TRUE,"pitch","431afa00-ed76-417f-a733-a7d22bf88a36",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.1,1.55,NA,104.58,167.95,"ground_ball","medium","3",150.97,168.33,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Max Muncy grounds out to first baseman Joey Votto.",0,3,1,15,"bottom",2,"2023-07-29T02:40:34.898Z","2023-07-29T02:42:08.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87,6,0.85,0.3975,6.2882,28.3023,-15.5245,5.7005,8.6406,0.3259,2.6233,-4.1393,-137.4034,-7.0945,1.1056,50.0001,6.2788,10.9803,31.2,3.6,24,2158,145,73.5,-42,4,NA,NA,NA,TRUE,-16.1,14.5,-9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717225,"2023-07-29",3,"2023-07-29T02:41:40.888Z","2023-07-29T02:41:44.066Z",TRUE,"pitch","109cd160-9ef7-470a-9695-9806dff9e4f0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.1,1.55,NA,133.67,179.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Max Muncy grounds out to first baseman Joey Votto.",0,3,1,15,"bottom",2,"2023-07-29T02:40:34.898Z","2023-07-29T02:42:08.118Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,571970,"Max Muncy","/api/v1/people/571970","L","Left",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,4,0.86,0.406,6.0555,29.4006,-12.1697,5.7211,10.8569,-0.4373,2.2087,-5.4703,-134.9035,-8.4866,0.8737,50.0058,6.2538,10.5448,33.6,3.6,24,2158,148,NA,NA,NA,NA,NA,NA,FALSE,-13.8,18,-9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
