"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746960,"2024-05-15",2,"2024-05-15T23:39:31.534Z","2024-05-15T23:39:36.271Z",TRUE,"pitch","27896bb2-1df8-4f38-9f57-8724a4dace91",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2697,1.5735,NA,107.16,217.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Tyler O'Neill called out on strikes.",0,0,1,11,"bottom",2,"2024-05-15T23:38:36.711Z","2024-05-15T23:40:08.938Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.2,14,0.88,0.4806,6.4685,25.6462,-45.1415,1.0189,-9.9073,0.2582,0.7922,2.4875,-114.9448,-2.2218,-0.98,50.0025,6.2445,1.3335,2.4,14.4,24,2670,21,NA,NA,NA,NA,NA,NA,FALSE,-62.8,-18.1,-2.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",1,"2024-05-15T23:39:18.004Z","2024-05-15T23:39:23.357Z",TRUE,"pitch","f4c1fd7e-a3c4-41f4-b519-7d0a934a19ca",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2699,1.4934,NA,136.57,131.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Tyler O'Neill called out on strikes.",0,0,1,11,"bottom",2,"2024-05-15T23:38:36.711Z","2024-05-15T23:40:08.938Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,85.7,11,0.84,0.3975,6.4563,35.8148,-12.5517,-5.3588,10.2444,-0.5135,3.9787,3.6671,-138.6875,-3.2961,-1.1679,50.0056,6.04,-10.2675,34.8,3.6,24,2287,202,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.9,8.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",0,"2024-05-15T23:38:59.784Z","2024-05-15T23:39:03.779Z",TRUE,"pitch","0f64c4ae-6a7d-41b5-81dd-3930d5f36c0b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.27,1.5,NA,104.65,176.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Tyler O'Neill called out on strikes.",0,0,1,11,"bottom",2,"2024-05-15T23:38:36.711Z","2024-05-15T23:40:08.938Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,641933,"Tyler O'Neill","/api/v1/people/641933","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87,6,0.9,0.3966,6.5529,30.0231,-12.2087,-3.6622,10.3309,0.3241,2.2897,5.1124,-137.9716,-7.4414,-1.075,50.0018,5.8402,-7.0771,24,3.6,24,2236,202,NA,NA,NA,NA,NA,NA,FALSE,-13,17.4,5.6,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",3,"2024-05-15T23:36:39.708Z","2024-05-15T23:36:43.721Z",TRUE,"pitch","61aa286d-2de7-4a11-9d4d-8c58affdd9ea",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.06,1.34,NA,111.6,202.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,0,1,10,"top",2,"2024-05-15T23:35:06.024Z","2024-05-15T23:36:43.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.1,8,0.9,0.4021,6.0428,30.1797,-30.9957,-10.137,0.6294,0.1416,1.349,8.8169,-136.2568,-5.72,-1.8205,50.0062,5.6198,-19.0487,27.6,8.4,24,2239,240,NA,NA,NA,NA,NA,NA,TRUE,-31.2,0.1,16.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",2,"2024-05-15T23:36:18.474Z","2024-05-15T23:36:23.435Z",TRUE,"pitch","15df824f-0e1b-4298-9a39-bd90369cf1d1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.059,1.3484,NA,54.59,207.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,0,1,10,"top",2,"2024-05-15T23:35:06.024Z","2024-05-15T23:36:43.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,75.9,14,2,0.4574,5.9448,26.1585,-34.1995,9.4331,-1.3988,1.6373,1.1419,6.0098,-120.3454,-3.116,-2.1289,50.003,5.5226,13.6576,22.8,10.8,24,2275,51,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-3.1,-18.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",1,"2024-05-15T23:35:58.449Z","2024-05-15T23:36:02.824Z",TRUE,"pitch","2144c63c-8181-46b7-82bf-e3ac62833031",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.0902,1.3697,NA,133.08,177.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,0,1,10,"top",2,"2024-05-15T23:35:06.024Z","2024-05-15T23:36:43.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.2,4,2,0.4527,5.9226,26.5021,-32.7094,10.5573,-0.3596,-0.4218,2.2514,1.5127,-121.5477,-0.8255,-2.4244,50.0051,5.4663,15.6071,25.2,9.6,24,2350,53,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-0.6,-19.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",0,"2024-05-15T23:35:37.868Z","2024-05-15T23:35:41.800Z",TRUE,"pitch","222b17c4-2dc9-44db-a30d-9a1736935b4e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.068,1.4491,NA,82.12,182.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,0,1,10,"top",2,"2024-05-15T23:35:06.024Z","2024-05-15T23:36:43.721Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.2,14,2,0.4545,5.9061,25.4352,-34.5664,8.3996,-1.6316,0.9149,2.0753,4.7776,-120.8978,-0.8881,-2.1835,50.0029,5.5043,12.3261,20.4,10.8,24,2465,56,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-2.9,-16.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",6,"2024-05-15T23:34:59.319Z","2024-05-15T23:35:04.810Z",TRUE,"pitch","150b5d79-dba2-4bd4-9768-476a662e6c65",7,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,2,2,NA,NA,3.43,1.6,NA,35.92,196.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Hit By Pitch","hit_by_pitch","Richie Palacios hit by pitch.",0,0,1,9,"top",2,"2024-05-15T23:32:40.677Z","2024-05-15T23:35:04.810Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,77.1,14,2,0.4501,6.0143,26.833,-33.8756,10.4954,-1.135,2.1272,1.5757,7.1152,-122.2696,-2.1667,-2.1965,50.004,5.4143,15.6995,26.4,10.8,24,2471,59,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-2.4,-20.9,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,680700,"Richie Palacios","/api/v1/people/680700"
746960,"2024-05-15",5,"2024-05-15T23:34:33.550Z","2024-05-15T23:34:38.894Z",TRUE,"pitch","920fff16-db57-46b5-949d-59b797787425",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.6,NA,116.07,167.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Hit By Pitch","hit_by_pitch","Richie Palacios hit by pitch.",0,0,1,9,"top",2,"2024-05-15T23:32:40.677Z","2024-05-15T23:35:04.810Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,77.8,5,2,0.4447,5.9615,24.9203,-34.0706,4.8246,-1.2334,0.0244,2.6531,3.731,-123.2637,-0.3382,-2.1366,50.0036,5.6732,7.4103,13.2,9.6,24,2407,56,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-2,-9.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",4,"2024-05-15T23:34:11.229Z","2024-05-15T23:34:14.518Z",TRUE,"pitch","6743a72b-a241-4b78-99f9-e5f91ee83025",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.6,NA,141.6,192.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Hit By Pitch","hit_by_pitch","Richie Palacios hit by pitch.",0,0,1,9,"top",2,"2024-05-15T23:32:40.677Z","2024-05-15T23:35:04.810Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,82.7,7,0.88,0.4194,5.8353,26.9806,-38.3379,-6.9223,-3.5681,-0.6453,1.7254,6.0406,-130.5145,-2.4289,-2.0883,50.0024,5.5502,-11.9649,15.6,9.6,24,1881,256,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-6.7,11.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",3,"2024-05-15T23:33:48.509Z","2024-05-15T23:33:53.421Z",TRUE,"pitch","ad7a9492-b07e-4d61-b645-0cb75cb904f9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.6,NA,148.28,180.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Hit By Pitch","hit_by_pitch","Richie Palacios hit by pitch.",0,0,1,9,"top",2,"2024-05-15T23:32:40.677Z","2024-05-15T23:35:04.810Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,75.4,7,2,0.4574,5.7626,26.1983,-34.1676,10.8526,-1.3769,-0.8205,2.1602,0.7607,-120.3559,-0.696,-2.5492,50.0022,5.5137,15.7135,25.2,10.8,24,2479,54,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-2.4,-19.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",2,"2024-05-15T23:33:31.286Z","2024-05-15T23:33:36.259Z",TRUE,"pitch","dc7b8e69-3a4a-4ccc-a90b-bee558013854",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.43,1.736,NA,133.81,233.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Hit By Pitch","hit_by_pitch","Richie Palacios hit by pitch.",0,0,1,9,"top",2,"2024-05-15T23:32:40.677Z","2024-05-15T23:35:04.810Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.4,82.7,13,0.82,0.4211,6.1871,27.156,-37.5749,-5.134,-3.1516,-0.4409,0.1868,6.0346,-130.0493,-6.1749,-2.1239,50.0046,5.4407,-8.7998,10.8,9.6,24,1780,262,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-6.8,7.9,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",1,"2024-05-15T23:33:15.864Z","2024-05-15T23:33:20.068Z",TRUE,"pitch","2cb74827-e5e4-4f1b-8573-f0d0c778e76f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.5411,1.7809,NA,121.88,190.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Hit By Pitch","hit_by_pitch","Richie Palacios hit by pitch.",0,0,1,9,"top",2,"2024-05-15T23:32:40.677Z","2024-05-15T23:35:04.810Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76,8,2,0.4547,5.8651,26.4224,-35.1085,10.232,-2.0045,-0.128,1.7821,1.9873,-121.0533,-1.326,-2.2904,50.002,5.4462,14.9914,24,10.8,24,2416,55,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-3.7,-19,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",0,"2024-05-15T23:33:01.372Z","2024-05-15T23:33:06.861Z",TRUE,"pitch","3bdf8bfa-4438-4e86-824f-63aaf70b0e23",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.43,1.6,NA,157.72,174.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Hit By Pitch","hit_by_pitch","Richie Palacios hit by pitch.",0,0,1,9,"top",2,"2024-05-15T23:32:40.677Z","2024-05-15T23:35:04.810Z",TRUE,FALSE,FALSE,FALSE,11,2,2,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.4,80.9,13,0.89,0.4264,6.3706,27.7149,-34.0383,-6.7807,-1.1196,-1.0682,2.3679,5.0768,-128.663,-1.6261,-2.19,50.0015,5.656,-11.3213,16.8,8.4,24,1709,257,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-2.2,11,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",4,"2024-05-15T23:32:29.700Z","2024-05-15T23:32:39.818Z",TRUE,"pitch","9ef9b8e5-a835-423c-ba50-2a8c42b1532d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.3,1.58,NA,114.71,166.3,"fly_ball","medium","8",146.32,113.43,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Isaac Paredes flies out to center fielder Jarren Duran.",0,0,1,8,"top",2,"2024-05-15T23:31:17.933Z","2024-05-15T23:32:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,75.7,5,2,0.4556,5.8886,25.8261,-34.7945,9.7231,-1.7972,0.06,2.6844,2.5488,-120.7024,0.4604,-2.2753,50.0022,5.5815,14.1917,22.8,10.8,24,2351,55,88,52,223,NA,NA,NA,TRUE,-43,-2.9,-18.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",3,"2024-05-15T23:32:14.280Z","2024-05-15T23:32:18.798Z",TRUE,"pitch","6e3b027d-546a-4856-84d3-49087ec4a315",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4649,1.7446,NA,170.67,193.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Isaac Paredes flies out to center fielder Jarren Duran.",0,0,1,8,"top",2,"2024-05-15T23:31:17.933Z","2024-05-15T23:32:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,83.8,13,0.9,0.4105,5.6321,32.3486,-30.555,-10.5573,0.8971,-1.4081,1.6651,5.5697,-134.0814,-4.6838,-2.1545,50.0012,5.6469,-18.9817,28.8,8.4,24,2099,241,NA,NA,NA,NA,NA,NA,FALSE,-31.8,0.7,17.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746960,"2024-05-15",1,"2024-05-15T23:31:54.105Z","2024-05-15T23:31:58.511Z",TRUE,"pitch","ddd1ad16-613e-4786-954a-dd8ae6f69b7e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.3,1.58,NA,129.51,176.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Flyout","field_out","Isaac Paredes flies out to center fielder Jarren Duran.",0,0,1,8,"top",2,"2024-05-15T23:31:17.933Z","2024-05-15T23:32:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.1,4,0.9,0.415,5.8827,29.3634,-29.5871,-11.5372,1.4709,-0.3281,2.3162,8.0188,-132.2149,-3.4006,-1.9081,50.0066,5.8011,-20.3392,31.2,8.4,24,2084,248,NA,NA,NA,NA,NA,NA,FALSE,-31.2,2,19.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
