"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745579,"2024-05-17",0,"2024-05-17T23:00:03.183Z","2024-05-17T23:00:13.814Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,660688,"/api/v1/people/660688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"12","atBat","Double","double","Keibert Ruiz doubles (1) on a line drive to left fielder Brandon Marsh. Ildemaro Vargas scores.",1,1,1,12,"top",2,"2024-05-17T23:00:11.454Z","2024-05-17T23:00:28.365Z",TRUE,TRUE,FALSE,FALSE,71,0,0,2,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-17T22:59:25.672Z","2024-05-17T22:59:36.173Z",TRUE,"pitch","47ba2089-93e5-4f7b-9dbd-ad7b7ed0a1ec",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.5,1.65,NA,107.91,175.13,"fly_ball","medium","8",91.54,66.12,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Flyout","field_out","Jesse Winker flies out to center fielder Johan Rojas.",0,0,1,11,"top",2,"2024-05-17T22:59:22.679Z","2024-05-17T22:59:36.173Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88,5,0.93,0.3898,7.3646,34.0983,-12.8024,-5.7444,9.7047,0.2385,2.3573,8.0672,-140.8933,-5.7074,-1.9249,50.005,5.2475,-11.4699,33.6,3.6,24,2424,228,95.1,40,341,NA,NA,NA,TRUE,-12.8,16.4,8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-17T22:58:57.859Z","2024-05-17T22:59:02.707Z",TRUE,"pitch","9e91ef1b-7a76-43d0-876e-4bdfc0cf8e85",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,2.8696,1.3575,NA,132.91,148.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Ildemaro Vargas walks.",0,0,1,10,"top",2,"2024-05-17T22:58:08.032Z","2024-05-17T22:59:02.707Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.6,11,0.94,0.3902,7.3402,34.9799,-12.7134,-5.6489,9.7762,-0.4173,3.3419,6.2828,-140.9014,-3.1858,-1.9527,50.0043,5.3204,-11.2469,36,3.6,24,2442,223,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.2,8.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,545121,"Ildemaro Vargas","/api/v1/people/545121",NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-17T22:58:41.325Z","2024-05-17T22:58:47.173Z",TRUE,"pitch","c4e0866f-d129-4025-95a3-a6e8e223f1f0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4769,1.5342,NA,171.56,167.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Ildemaro Vargas walks.",0,0,1,10,"top",2,"2024-05-17T22:58:08.032Z","2024-05-17T22:59:02.707Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,87.9,11,0.91,0.3901,7.2558,34.5746,-21.9065,-11.1599,5.1563,-1.4312,2.6496,6.0548,-140.8609,-3.2233,-2.1685,50.0068,5.2396,-22.2375,42,6,24,2322,232,NA,NA,NA,NA,NA,NA,FALSE,-20.6,8.8,18.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-17T22:58:24.585Z","2024-05-17T22:58:29.761Z",TRUE,"pitch","d9dd7bd5-e5b6-4c0c-b776-9bf3e75372aa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5044,1.586,NA,118.3,201.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Ildemaro Vargas walks.",0,0,1,10,"top",2,"2024-05-17T22:58:08.032Z","2024-05-17T22:59:02.707Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,81,13,0.6,0.4251,7.3758,28.9025,-26.7086,-9.0914,3.259,-0.034,1.3829,7.9707,-129.2226,-4.5666,-1.9892,50.0037,5.2443,-15.2553,26.4,7.2,24,1454,236,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5,14.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-17T22:58:10.498Z","2024-05-17T22:58:16.653Z",TRUE,"pitch","07544056-1ccb-488e-893b-2435679bd0b7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4262,1.5342,NA,153.11,162.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Walk","walk","Ildemaro Vargas walks.",0,0,1,10,"top",2,"2024-05-17T22:58:08.032Z","2024-05-17T22:59:02.707Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,545121,"Ildemaro Vargas","/api/v1/people/545121","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.5,11,0.94,0.3871,7.2562,34.3887,-12.5599,-6.5602,9.6894,-0.9472,2.8274,5.5397,-141.8455,-4.7048,-2.0794,50.0061,5.3172,-13.2848,40.8,3.6,24,2425,226,NA,NA,NA,NA,NA,NA,FALSE,-12.2,16.7,10.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",6,"2024-05-17T22:57:42.499Z","2024-05-17T22:57:47.237Z",TRUE,"pitch","7098b3b5-3c72-4218-9eb8-43cefcbde545",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.69,1.78,NA,153.73,201.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,1,9,"top",2,"2024-05-17T22:55:53.740Z","2024-05-17T22:57:47.237Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.6,80.4,13,0.83,0.4298,7.3603,26.3272,-27.4162,-7.8007,2.8944,-0.9636,1.3935,5.3327,-127.46,-4.1179,-2.0699,50.0035,5.1962,-12.8289,22.8,7.2,24,1336,239,NA,NA,NA,NA,NA,NA,TRUE,-31.1,4.6,13,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",5,"2024-05-17T22:57:25.005Z","2024-05-17T22:57:29.447Z",TRUE,"pitch","428288c5-44b9-41f6-875d-c78ebc1b4794",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.6794,1.5594,NA,134.45,126.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,1,9,"top",2,"2024-05-17T22:55:53.740Z","2024-05-17T22:57:47.237Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.4,11,0.92,0.3872,7.0976,34.5727,-16.0636,-6.0677,7.9646,-0.4579,4.1687,6.4455,-141.8396,-0.5593,-1.9791,50.0051,5.3994,-12.2781,33.6,3.6,24,2291,231,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.5,9.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",4,"2024-05-17T22:57:02.148Z","2024-05-17T22:57:06.663Z",TRUE,"pitch","3f2ed46b-fb05-4824-a8fb-8d37f6262107",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.69,1.78,NA,106.05,131.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,1,9,"top",2,"2024-05-17T22:55:53.740Z","2024-05-17T22:57:47.237Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.8,12,0.93,0.3866,7.2037,32.4557,-14.7267,-6.5881,8.5872,0.2873,3.991,8.6939,-141.6755,-1.1264,-1.9657,50.0051,5.3352,-13.3905,37.2,3.6,24,2356,226,NA,NA,NA,NA,NA,NA,FALSE,-13.3,15.5,10.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-17T22:56:45.031Z","2024-05-17T22:56:49.063Z",TRUE,"pitch","765eb63c-c9b9-4e8a-ab19-92d58d477fa7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.69,1.78,NA,123.2,158.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,1,9,"top",2,"2024-05-17T22:55:53.740Z","2024-05-17T22:57:47.237Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88,5,0.93,0.3902,7.3112,32.8363,-13.9082,-7.0617,9.1583,-0.1626,2.9752,7.548,-140.5498,-4.0782,-1.9697,50.0006,5.3527,-14.0806,39.6,3.6,24,2424,227,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.8,11.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-17T22:56:26.237Z","2024-05-17T22:56:30.479Z",TRUE,"pitch","19a81a84-8280-4348-a49f-5b62007c7bea",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.69,1.78,NA,130.82,177.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,1,9,"top",2,"2024-05-17T22:55:53.740Z","2024-05-17T22:57:47.237Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.5,7,0.94,0.3878,7.1454,34.1539,-10.525,-6.7114,10.7301,-0.3626,2.2657,6.8702,-141.566,-6.4094,-1.956,50.0011,5.2421,-13.5386,44.4,3.6,24,2494,227,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.2,10.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-17T22:56:12.600Z","2024-05-17T22:56:17.976Z",TRUE,"pitch","2a32b53c-0115-4e54-b65e-5f3bdfd5430b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.73,1.5342,NA,82.43,142.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,1,9,"top",2,"2024-05-17T22:55:53.740Z","2024-05-17T22:57:47.237Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.4,12,0.93,0.3922,7.2253,33.3691,-13.3993,-7.5325,9.5157,0.907,3.5662,10.3862,-139.9946,-2.4866,-1.8827,50.0034,5.3497,-14.8638,42,3.6,24,2465,232,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16.8,11.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-17T22:55:59.581Z","2024-05-17T22:56:03.737Z",TRUE,"pitch","2f1c4086-dd89-402b-ad00-847e4adf24c9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6058,1.5608,NA,128.75,139.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,1,9,"top",2,"2024-05-17T22:55:53.740Z","2024-05-17T22:57:47.237Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,87.8,1,0.93,0.3898,7.1363,34.6331,-13.7451,-7.4919,9.2313,-0.3081,3.6662,7.5923,-140.9984,-2.381,-2.0736,50.0017,5.418,-14.9549,42,3.6,24,2391,228,NA,NA,NA,NA,NA,NA,FALSE,-13,16.3,11.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",6,"2024-05-17T22:53:40.920Z","2024-05-17T22:53:50.634Z",TRUE,"pitch","e40062e0-f7be-4bf5-b888-6f99ddb1529e",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.8,1.8,NA,89.59,203.16,"ground_ball","medium","5",103.06,164.87,NA,NA,TRUE,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nick Castellanos grounds out, third baseman Nick Senzel to first baseman Joey Gallo.",0,0,1,8,"bottom",1,"2024-05-17T22:51:41.142Z","2024-05-17T22:53:50.634Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77.3,14,0.89,0.4504,6.7188,23.9706,-34.9383,6.0256,-1.8475,0.719,1.3194,4.6768,-121.6393,-3.0613,-2.0117,50.0026,5.6251,9.023,15.6,9.6,24,2641,73,71.2,-8,10,NA,NA,NA,TRUE,-43,-3.8,-12,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",4,"2024-05-17T22:53:11.840Z","2024-05-17T22:53:16.264Z",TRUE,"pitch","b9019d55-d44d-41df-8fa1-5cf1e29d3182",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.8,1.8,NA,77.81,182.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nick Castellanos grounds out, third baseman Nick Senzel to first baseman Joey Gallo.",0,0,1,8,"bottom",1,"2024-05-17T22:51:41.142Z","2024-05-17T22:53:50.634Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,76.3,14,0.9,0.4565,6.5753,22.8026,-36.5579,4.8747,-3.0075,1.0281,2.0669,5.842,-119.911,-1.2582,-2.0713,50.0007,5.8548,7.1103,12,10.8,24,2594,67,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-5.5,-10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-17T22:52:49.626Z","2024-05-17T22:52:54.070Z",TRUE,"pitch","3640a212-2f50-4f7a-95b6-ca4cd74730a7",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.8819,1.8372,NA,77.26,223.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nick Castellanos grounds out, third baseman Nick Senzel to first baseman Joey Gallo.",0,0,1,8,"bottom",1,"2024-05-17T22:51:41.142Z","2024-05-17T22:53:50.634Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,76.2,14,0.9,0.4587,6.728,23.1359,-36.894,5.4229,-3.267,1.0426,0.5639,5.5484,-119.4266,-4.245,-2.016,50.0058,5.6853,7.8279,13.2,10.8,24,2579,66,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-6.7,-11.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-17T22:52:28.349Z","2024-05-17T22:52:33.073Z",TRUE,"pitch","318fd4cc-fd5f-475a-b0fe-71ea15b1c6ce",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.9603,1.8641,NA,91.73,190.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Nick Castellanos grounds out, third baseman Nick Senzel to first baseman Joey Gallo.",0,0,1,8,"bottom",1,"2024-05-17T22:51:41.142Z","2024-05-17T22:53:50.634Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",663623,"Jake Irvin","/api/v1/people/663623","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.7,9,0.92,0.399,6.772,29.6913,-23.5002,-9.5482,4.5456,0.6629,1.7805,9.5066,-137.1468,-6.4066,-1.6041,50.0063,5.7446,-18.2341,33.6,6,24,2401,223,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.1,15.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
